english	translation	category	sub_category	source
Ranging potion(1)	Okçu iksiri (1)	name	item	Ranging potion(1)
Antipoison(3)	Panzehir(3)	name	item	Antipoison(3)
Antipoison(2)	Panzehir(2)	name	item	Antipoison(2)
Antipoison(1)	Panzehir(1)	name	item	Antipoison(1)
Superantipoison(3)	Süper panzehir(3)	name	item	Superantipoison(3)
Superantipoison(2)	Süper panzehir(2)	name	item	Superantipoison(2)
Superantipoison(1)	Süper panzehir(1)	name	item	Superantipoison(1)
Weapon poison	Silah zehiri	name	item	Weapon poison
Zamorak brew(3)	Zamorak iksiri(3)	name	item	Zamorak brew(3)
Zamorak brew(2)	Zamorak iksiri(2)	name	item	Zamorak brew(2)
Zamorak brew(1)	Zamorak iksiri(1)	name	item	Zamorak brew(1)
Potion	Iksir	name	item	Potion
Poison chalice	Zehirli kadeh	name	item	Poison chalice
Grimy guam leaf	Kirli guam yapragi	name	item	Grimy guam leaf
Grimy marrentill	Kirli marrentill	name	item	Grimy marrentill
Grimy tarromin	Kirli tarromin	name	item	Grimy tarromin
Grimy harralander	Kirli harralander	name	item	Grimy harralander
Grimy ranarr weed	Kirli ranarr otu	name	item	Grimy ranarr weed
Grimy irit leaf	Kirli irit yapragi	name	item	Grimy irit leaf
Grimy avantoe	Kirli avantoe	name	item	Grimy avantoe
Grimy kwuarm	Kirli kwuarm	name	item	Grimy kwuarm
Grimy cadantine	Kirli cadantine	name	item	Grimy cadantine
Grimy dwarf weed	Kirli cüce otu	name	item	Grimy dwarf weed
Grimy torstol	Kirli torstol	name	item	Grimy torstol
Eye of newt	Semender gözü	name	item	Eye of newt
Red spiders' eggs	Kirmizi örümcek yumurtalari	name	item	Red spiders' eggs
Limpwurt root	Limpwurt kökü	name	item	Limpwurt root
Vial of water	Su sisesi	name	item	Vial of water
Vial	Sise	name	item	Vial
Snape grass	Snape otu	name	item	Snape grass
Pestle and mortar	Havan ve tokmak	name	item	Pestle and mortar
Unicorn horn dust	Tek boynuzlu at boynuzu tozu	name	item	Unicorn horn dust
Unicorn horn	Tek boynuzlu at boynuzu	name	item	Unicorn horn
White berries	Beyaz meyveler	name	item	White berries
Dragon scale dust	Ejderha pullari tozu	name	item	Dragon scale dust
Blue dragon scale	Mavi ejderha pullari	name	item	Blue dragon scale
Wine of zamorak	Zamorak sarabi	name	item	Wine of zamorak
Jangerberries	Jangerberries	name	item	Jangerberries
Guam leaf	Guam yapragi	name	item	Guam leaf
Marrentill	Marrentill	name	item	Marrentill
Tarromin	Tarromin	name	item	Tarromin
Harralander	Harralander	name	item	Harralander
Ranarr weed	Ranarr otu	name	item	Ranarr weed
Irit leaf	Irit yapragi	name	item	Irit leaf
Avantoe	Avantoe	name	item	Avantoe
Kwuarm	Kwuarm	name	item	Kwuarm
Cadantine	Cadantine	name	item	Cadantine
Dwarf weed	Cüce otu	name	item	Dwarf weed
Torstol	Torstol	name	item	Torstol
Pressure gauge	Basinç göstergesi	name	item	Pressure gauge
Fish food	Balik yemi	name	item	Fish food
Poison	Zehir	name	item	Poison
Poisoned fish food	Zehirli balik yemi	name	item	Poisoned fish food
Key	Anahtar	name	item	Key
Rubber tube	Lastik tüp	name	item	Rubber tube
Oil can	Yag tenekesi	name	item	Oil can
Cattleprod	Sigir çubugu	name	item	Cattleprod
Sheep feed	Koyun yemi	name	item	Sheep feed
Sheep bones (1)	Koyun kemikleri (1)	name	item	Sheep bones (1)
Sheep bones (2)	Koyun kemikleri (2)	name	item	Sheep bones (2)
Sheep bones (3)	Koyun kemikleri (3)	name	item	Sheep bones (3)
Sheep bones (4)	Koyun kemikleri (4)	name	item	Sheep bones (4)
Plague jacket	Veba ceketi	name	item	Plague jacket
Plague trousers	Veba pantolonu	name	item	Plague trousers
Orange goblin mail	Turuncu goblin zirhi	name	item	Orange goblin mail
Blue goblin mail	Mavi goblin zirhi	name	item	Blue goblin mail
Goblin mail	Goblin zirhi	name	item	Goblin mail
Research package	Arastirma paketi	name	item	Research package
Research notes	Arastirma notlari	name	item	Research notes
Book on baxtorian	Baxtorian hakkinda kitap	name	item	Book on baxtorian
Glarial's pebble	Glarial'in çakil tasi	name	item	Glarial's pebble
Glarial's amulet	Glarial'in tilsimi	name	item	Glarial's amulet
Glarial's urn	Glarial'in külleri	name	item	Glarial's urn
Glarial's urn (empty)	Glarial'in külleri (bos)	name	item	Glarial's urn (empty)
Mithril seeds	Mithril tohumlari	name	item	Mithril seeds
Rat's tail	Siçan kuyrugu	name	item	Rat's tail
Lobster pot	Istakoz kafesi	name	item	Lobster pot
Small fishing net	Küçük balik agi	name	item	Small fishing net
Big fishing net	Büyük balik agi	name	item	Big fishing net
Fishing rod	Olta	name	item	Fishing rod
Fly fishing rod	Sinek oltasi	name	item	Fly fishing rod
Harpoon	Zipkin	name	item	Harpoon
Fishing bait	Balik yemi	name	item	Fishing bait
Feather	Tüy	name	item	Feather
Shrimps	Karides	name	item	Shrimps
Raw shrimps	Çig karides	name	item	Raw shrimps
Anchovies	Hamsi	name	item	Anchovies
Raw anchovies	Çig hamsi	name	item	Raw anchovies
Burnt fish	Yanmis balik	name	item	Burnt fish
Sardine	Sardalya	name	item	Sardine
Raw sardine	Çig sardalya	name	item	Raw sardine
Salmon	Somon	name	item	Salmon
Raw salmon	Çig somon	name	item	Raw salmon
Trout	Alabalik	name	item	Trout
Raw trout	Çig alabalik	name	item	Raw trout
Giant carp	Dev sazan	name	item	Giant carp
Raw giant carp	Çig dev sazan	name	item	Raw giant carp
Cod	Morina	name	item	Cod
Raw cod	Çig morina	name	item	Raw cod
Raw herring	Çig ringa baligi	name	item	Raw herring
Herring	Ringa baligi	name	item	Herring
Raw pike	Çig turna baligi	name	item	Raw pike
Pike	Turna baligi	name	item	Pike
Raw mackerel	Çig uskumru	name	item	Raw mackerel
Mackerel	Uskumru	name	item	Mackerel
Raw tuna	Çig ton baligi	name	item	Raw tuna
Tuna	Ton baligi	name	item	Tuna
Raw bass	Çig levrek	name	item	Raw bass
Bass	Levrek	name	item	Bass
Raw swordfish	Çig kiliç baligi	name	item	Raw swordfish
Swordfish	Kiliç baligi	name	item	Swordfish
Burnt swordfish	Yanmis kiliç baligi	name	item	Burnt swordfish
Raw lobster	Çig istakoz	name	item	Raw lobster
Lobster	Istakoz	name	item	Lobster
Burnt lobster	Yanmis istakoz	name	item	Burnt lobster
Raw shark	Çig köpek baligi	name	item	Raw shark
Shark	Köpek baligi	name	item	Shark
Burnt shark	Yanmis köpek baligi	name	item	Burnt shark
Raw manta ray	Çig manta vatozu	name	item	Raw manta ray
Manta ray	Manta vatozu	name	item	Manta ray
Burnt manta ray	Yanmis manta vatozu	name	item	Burnt manta ray
Raw sea turtle	Çig deniz kaplumbagasi	name	item	Raw sea turtle
Sea turtle	Deniz kaplumbagasi	name	item	Sea turtle
Burnt sea turtle	Yanmis deniz kaplumbagasi	name	item	Burnt sea turtle
Seaweed	Deniz yosunu	name	item	Seaweed
Edible seaweed	Yenilebilir deniz yosunu	name	item	Edible seaweed
Casket	Sandik	name	item	Casket
Oyster	Istiridye	name	item	Oyster
Empty oyster	Bos istiridye	name	item	Empty oyster
Oyster pearl	Istiridye incisi	name	item	Oyster pearl
Oyster pearls	Istiridye incileri	name	item	Oyster pearls
Ethenea	Etiena	name	item	Ethenea
Liquid honey	Sivi bal	name	item	Liquid honey
Sulphuric broline	Sülfürik brolin	name	item	Sulphuric broline
Plague sample	Veba örnegi	name	item	Plague sample
Touch paper	Atesleme kagidi	name	item	Touch paper
Distillator	Damitici	name	item	Distillator
Lathas' amulet	Lathas'in tilsimi	name	item	Lathas' amulet
Bird feed	Kus yemi	name	item	Bird feed
Pigeon cage	Güvercin kafesi	name	item	Pigeon cage
Priest gown	Rahip cüppesi	name	item	Priest gown
Medical gown	Tibbi cüppe	name	item	Medical gown
Karamjan rum	Karamjan romu	name	item	Karamjan rum
Chest key	Sandik anahtari	name	item	Chest key
Pirate message	Korsan mesaji	name	item	Pirate message
Clay	Kil	name	item	Clay
Copper ore	Bakir cevheri	name	item	Copper ore
Tin ore	Kalay cevheri	name	item	Tin ore
Iron ore	Demir cevheri	name	item	Iron ore
Silver ore	Gümüs cevheri	name	item	Silver ore
Gold ore	Altin cevheri	name	item	Gold ore
'perfect' gold ore	‘mükemmel’ altin cevheri	name	item	'perfect' gold ore
Mithril ore	Mithril cevheri	name	item	Mithril ore
Adamantite ore	Adamantite cevheri	name	item	Adamantite ore
Runite ore	Runite cevheri	name	item	Runite ore
Coal	Kömür	name	item	Coal
Barcrawl card	Barcrawl karti	name	item	Barcrawl card
Scorpion cage	Akrep kafesi	name	item	Scorpion cage
Strange fruit	Garip meyve	name	item	Strange fruit
Pickaxe handle	Kazma sapi	name	item	Pickaxe handle
Broken pickaxe	Kirik kazma	name	item	Broken pickaxe
Bronze pick head	Bronz kazma basi	name	item	Bronze pick head
Iron pick head	Demir kazma basi	name	item	Iron pick head
Steel pick head	Çelik kazma basi	name	item	Steel pick head
Mithril pick head	Mithril kazma basi	name	item	Mithril pick head
Adamant pick head	Adamant kazma basi	name	item	Adamant pick head
Rune pick head	Rune kazma basi	name	item	Rune pick head
Axe handle	Balta sapi	name	item	Axe handle
Broken axe	Kirik balta	name	item	Broken axe
Bronze axe head	Bronz balta basi	name	item	Bronze axe head
Iron axe head	Demir balta basi	name	item	Iron axe head
Steel axe head	Çelik balta basi	name	item	Steel axe head
Black axe head	Siyah balta basi	name	item	Black axe head
Mithril axe head	Mithril balta basi	name	item	Mithril axe head
Adamant axe head	Adamant balta basi	name	item	Adamant axe head
Rune axe head	Rune balta basi	name	item	Rune axe head
Enchanted beef	Büyülü sigir eti	name	item	Enchanted beef
Enchanted rat	Büyülü siçan	name	item	Enchanted rat
Enchanted bear	Büyülü ayi	name	item	Enchanted bear
Enchanted chicken	Büyülü tavuk	name	item	Enchanted chicken
Bones	Kemikler	name	item	Bones
Burnt bones	Yanmis kemikler	name	item	Burnt bones
Bat bones	Yarasa kemikleri	name	item	Bat bones
Big bones	Büyük kemikler	name	item	Big bones
Babydragon bones	Yavru ejderha kemikleri	name	item	Babydragon bones
Dragon bones	Ejderha kemikleri	name	item	Dragon bones
Druid's robe	Druid cüppesi	name	item	Druid's robe
Druid's robe top	Druid cüppesi üstü	name	item	Druid's robe top
Monk's robe	Kesis cüppesi	name	item	Monk's robe
Monk's robe top	Kesis cüppesi üstü	name	item	Monk's robe top
Shade robe top	Gölge cüppesi üstü	name	item	Shade robe top
Shade robe	Gölge cüppesi	name	item	Shade robe
Newcomer map	Yeni gelenler haritasi	name	item	Newcomer map
Ghostspeak amulet	Hayalet konusma muskasi	name	item	Ghostspeak amulet
Ghost's skull	Hayaletin kafatasi	name	item	Ghost's skull
Fire rune	Ates Runü	name	item	Fire rune
Water rune	Su Runü	name	item	Water rune
Air rune	Hava Runü	name	item	Air rune
Earth rune	Toprak Runü	name	item	Earth rune
Mind rune	Zihin Runü	name	item	Mind rune
Body rune	Beden Runü	name	item	Body rune
Death rune	Ölüm Runü	name	item	Death rune
Nature rune	Doga Runü	name	item	Nature rune
Chaos rune	Kaos Runü	name	item	Chaos rune
Law rune	Yasa Runü	name	item	Law rune
Cosmic rune	Kozmik Runü	name	item	Cosmic rune
Blood rune	Kan Runü	name	item	Blood rune
Soul rune	Ruh Runü	name	item	Soul rune
Unpowered orb	Güçsüz küre	name	item	Unpowered orb
Fire orb	Ates küresi	name	item	Fire orb
Water orb	Su küresi	name	item	Water orb
Air orb	Hava küresi	name	item	Air orb
Earth orb	Toprak küresi	name	item	Earth orb
Blue wizard robe	Mavi büyücü cüppesi	name	item	Blue wizard robe
Blue wizard hat	Mavi büyücü sapkasi	name	item	Blue wizard hat
Black robe	Siyah cüppe	name	item	Black robe
Bailing bucket	Kova	name	item	Bailing bucket
Orb of protection	Koruma küresi	name	item	Orb of protection
Orbs of protection	Koruma küreleri	name	item	Orbs of protection
Gnome amulet	Cüce muskasi	name	item	Gnome amulet
Tinderbox	Kibrit kutusu	name	item	Tinderbox
Ashes	Küller	name	item	Ashes
Lit torch	Yanan mesale	name	item	Lit torch
Torch	Mesale	name	item	Torch
Unlit torch	Yanmamis mesale	name	item	Unlit torch
Bronze fire arrow	Bronz ates oku	name	item	Bronze fire arrow
Astronomy book	Astronomi kitabi	name	item	Astronomy book
Goblin kitchen key	Goblin mutfak anahtari	name	item	Goblin kitchen key
Lens mould	Lens kalibi	name	item	Lens mould
Observatory lens	Gözlemevi lensi	name	item	Observatory lens
Bone shard	Kemik parçasi	name	item	Bone shard
Bone key	Kemik anahtar	name	item	Bone key
Stone-plaque	Tas plaket	name	item	Stone-plaque
Tattered scroll	Yirtik parsömen	name	item	Tattered scroll
Crumpled scroll	Burusuk parsömen	name	item	Crumpled scroll
Rashiliyia corpse	Rashiliyia cesedi	name	item	Rashiliyia corpse
Zadimus corpse	Zadimus cesedi	name	item	Zadimus corpse
Locating crystal	Konum belirleme kristali	name	item	Locating crystal
Beads of the dead	Ölülerin boncuklari	name	item	Beads of the dead
Coins	altin	name	item	Coins
Bone beads	Kemik boncuklar	name	item	Bone beads
Paramaya ticket	Paramaya bileti	name	item	Paramaya ticket
Ship ticket	Gemi bileti	name	item	Ship ticket
Sword pommel	Kiliç kabzasi	name	item	Sword pommel
Bervirius notes	Bervirius notlari	name	item	Bervirius notes
Wampum belt	Wampum kemeri	name	item	Wampum belt
Pink boots	Pembe botlar	name	item	Pink boots
Green boots	Yesil botlar	name	item	Green boots
Blue boots	Mavi botlar	name	item	Blue boots
Cream boots	Krem rengi botlar	name	item	Cream boots
Turquoise boots	Turkuaz botlar	name	item	Turquoise boots
Pink robe top	Pembe cüppe üstü	name	item	Pink robe top
Green robe top	Yesil cüppe üstü	name	item	Green robe top
Blue robe top	Mavi cüppe üstü	name	item	Blue robe top
Cream robe top	Krem rengi cüppe üstü	name	item	Cream robe top
Turquoise robe top	Turkuaz cüppe üstü	name	item	Turquoise robe top
Pink robe bottoms	Pembe cüppe alti	name	item	Pink robe bottoms
Green robe bottoms	Yesil cüppe alti	name	item	Green robe bottoms
Blue robe bottoms	Mavi cüppe alti	name	item	Blue robe bottoms
Cream robe bottoms	Krem rengi cüppe alti	name	item	Cream robe bottoms
Turquoise robe bottoms	Turkuaz cüppe alti	name	item	Turquoise robe bottoms
Pink hat	Pembe sapka	name	item	Pink hat
Green hat	Yesil sapka	name	item	Green hat
Blue hat	Mavi sapka	name	item	Blue hat
Cream hat	Krem rengi sapka	name	item	Cream hat
Turquoise hat	Turkuaz sapka	name	item	Turquoise hat
Portrait	Portre	name	item	Portrait
Blurite sword	Blurite kiliç	name	item	Blurite sword
Blurite ore	Blurite cevheri	name	item	Blurite ore
Specimen jar	Örnek kavanozu	name	item	Specimen jar
Specimen brush	Örnek firçasi	name	item	Specimen brush
Animal skull	Hayvan kafatasi	name	item	Animal skull
Special cup	Özel kupa	name	item	Special cup
Teddy	Oyuncak ayi	name	item	Teddy
Cracked sample	Çatlak örnek	name	item	Cracked sample
Rock pick	Kaya kazma	name	item	Rock pick
Trowel	Mala	name	item	Trowel
Panning tray	Yikama tepsisi	name	item	Panning tray
Nuggets	Külçeler	name	item	Nuggets
Ancient talisman	Eski tilsim	name	item	Ancient talisman
Unstamped letter	Damgasiz mektup	name	item	Unstamped letter
Sealed letter	Mühürlü mektup	name	item	Sealed letter
Belt buckle	Kemer tokasi	name	item	Belt buckle
Old boot	Eski çizme	name	item	Old boot
Rusty sword	Pasli kiliç	name	item	Rusty sword
Broken arrow	Kirik ok	name	item	Broken arrow
Buttons	Dügmeler	name	item	Buttons
Broken staff	Kirik asa	name	item	Broken staff
Broken glass	Kirik cam	name	item	Broken glass
Level 1 certificate	Seviye 1 sertifikasi	name	item	Level 1 certificate
Level 2 certificate	Seviye 2 sertifikasi	name	item	Level 2 certificate
Level 3 certificate	Seviye 3 sertifikasi	name	item	Level 3 certificate
Ceramic remains	Seramik kalintilari	name	item	Ceramic remains
Old tooth	Eski dis	name	item	Old tooth
Invitation letter	Davet mektubu	name	item	Invitation letter
Damaged armour	Hasarli zirh	name	item	Damaged armour
Broken armour	Kirik zirh	name	item	Broken armour
Stone tablet	Tas tablet	name	item	Stone tablet
Chemical powder	Kimyasal toz	name	item	Chemical powder
Ammonium nitrate	Amonyum nitrat	name	item	Ammonium nitrate
Unidentified liquid	Tanimlanamayan sivi	name	item	Unidentified liquid
Nitroglycerin	Nitrogliserin	name	item	Nitroglycerin
Ground charcoal	Ögütülmüs kömür	name	item	Ground charcoal
Mixed chemicals	Karisik kimyasallar	name	item	Mixed chemicals
Chemical compound	Kimyasal bilesik	name	item	Chemical compound
Arcenia root	Arcenia kökü	name	item	Arcenia root
Vase	Vazo	name	item	Vase
Book on chemicals	Kimyasallar hakkinda kitap	name	item	Book on chemicals
Cup of tea	Çay fincani	name	item	Cup of tea
Clue scroll	Ipucu parsömeni	name	item	Clue scroll
Radimus notes	Radimus notlari	name	item	Radimus notes
Bullroarer	Boga borusu	name	item	Bullroarer
Scrawled note	Karalanmis not	name	item	Scrawled note
A scribbled note	Karalanmis not	name	item	A scribbled note
Scrumpled note	Burusuk not	name	item	Scrumpled note
Sketch	Eskiz	name	item	Sketch
Gold bowl	Altin kase	name	item	Gold bowl
Blessed gold bowl	Kutsanmis altin kase	name	item	Blessed gold bowl
Golden bowl	Altin kase	name	item	Golden bowl
Hollow reed	Içi bos kamis	name	item	Hollow reed
Shaman's tome	Saman kitabi	name	item	Shaman's tome
Binding book	Ciltli kitap	name	item	Binding book
Enchanted vial	Büyülü sise	name	item	Enchanted vial
Holy water	Kutsal su	name	item	Holy water
Smashed glass	Kirik cam	name	item	Smashed glass
Yommi tree seeds	Yommi agaci tohumlari	name	item	Yommi tree seeds
Snakeweed mixture	Yilan otu karisimi	name	item	Snakeweed mixture
Ardrigal mixture	Ardrigal karisimi	name	item	Ardrigal mixture
Bravery potion	Cesaret iksiri	name	item	Bravery potion
Chunk of crystal	Kristal parçasi	name	item	Chunk of crystal
Hunk of crystal	Kristal parçasi	name	item	Hunk of crystal
Lump of crystal	Kristal topak	name	item	Lump of crystal
Heart crystal	Kalp kristali	name	item	Heart crystal
Dark dagger	Karanlik hançer	name	item	Dark dagger
Glowing dagger	Parlayan hançer	name	item	Glowing dagger
Holy force	Kutsal güç	name	item	Holy force
Yommi totem	Yommi totemi	name	item	Yommi totem
Gilded totem	Yaldizli totem	name	item	Gilded totem
Gnomeball	Gnomeball	name	item	Gnomeball
Cadava berries	Cadava meyveleri	name	item	Cadava berries
Message	Mesaj	name	item	Message
Cadava potion	Cadava iksiri	name	item	Cadava potion
Book	Kitap	name	item	Book
Phoenix hq key	Phoenix hq anahtari	name	item	Phoenix hq key
Weapon store key	Silah deposu anahtari	name	item	Weapon store key
Intel report	Istihbarat raporu	name	item	Intel report
Falador shield	Falador kalkani	name	item	Falador shield
Broken shield	Kirik kalkan	name	item	Broken shield
Coal bag	Kömür çuvali	name	item	Coal bag
Gem bag	Mücevher çuvali	name	item	Gem bag
Phoenix crossbow	Phoenix arbaleti	name	item	Phoenix crossbow
Certificate	Sertifika	name	item	Certificate
Ardougne cloak	Ardougne pelerini	name	item	Ardougne cloak
Dramen branch	Dramen dali	name	item	Dramen branch
Dramen staff	Dramen asasi	name	item	Dramen staff
'perfect' ring	‘mükemmel’ yüzük	name	item	'perfect' ring
'perfect' necklace	‘mükemmel’ kolye	name	item	'perfect' necklace
Cooking gauntlets	Asçilik eldivenleri	name	item	Cooking gauntlets
Goldsmith gauntlets	Kuyumcu eldivenleri	name	item	Goldsmith gauntlets
Chaos gauntlets	Kaos eldivenleri	name	item	Chaos gauntlets
Steel gauntlets	Çelik eldivenler	name	item	Steel gauntlets
Crest part	Arma parçasi	name	item	Crest part
Family crest	Aile armasi	name	item	Family crest
Bark sample	Kabuk örnegi	name	item	Bark sample
Translation book	Çeviri kitabi	name	item	Translation book
Glough's journal	Glough'un günlügü	name	item	Glough's journal
Hazelmere's scroll	Hazelmere'nin parsömeni	name	item	Hazelmere's scroll
Lumber order	Kereste siparisi	name	item	Lumber order
Glough's key	Glough'un anahtari	name	item	Glough's key
Twigs	Dallar	name	item	Twigs
Daconia rock	Daconia kayasi	name	item	Daconia rock
Invasion plans	Istila planlari	name	item	Invasion plans
War ship	Savas gemisi	name	item	War ship
Bronze thrownaxe	Bronz firlatma baltasi	name	item	Bronze thrownaxe
Iron thrownaxe	Demir firlatma baltasi	name	item	Iron thrownaxe
Steel thrownaxe	Çelik firlatma baltasi	name	item	Steel thrownaxe
Mithril thrownaxe	Mithril firlatma baltasi	name	item	Mithril thrownaxe
Adamant thrownaxe	Adamant firlatma baltasi	name	item	Adamant thrownaxe
Rune thrownaxe	Rune firlatma baltasi	name	item	Rune thrownaxe
Bronze dart	Bronz ok	name	item	Bronze dart
Iron dart	Demir ok	name	item	Iron dart
Steel dart	Çelik ok	name	item	Steel dart
Mithril dart	Mithril ok	name	item	Mithril dart
