english	translation	category	sub_category	source
Karamja		inventoryActions	item	Amulet of glory(1)
Draynor Village		inventoryActions	item	Amulet of glory(1)
Al Kharid		inventoryActions	item	Amulet of glory(1)
Tan Leather	Deri tabakla	inventoryActions	item	Leather
Empty Bowl	Kaseyi temizle	inventoryActions	item	Burnt stew
Mix-cocktail	Kokteyl Karistir	inventoryActions	item	Cocktail shaker
Remove-legs	Bacaklarini Al	inventoryActions	item	Swamp toad
Prepare	Hazirla	inventoryActions	item	Half baked bowl
Empty Tray	Tepsiyi Bosalt	inventoryActions	item	Burnt crunchies
Empty Tin	Tenekeyi Bosalt	inventoryActions	item	Burnt batta
Empty Dish	Tabagi Temizle	inventoryActions	item	Burnt pie
Guzzle	Zorla ye	inventoryActions	item	Rock cake
Play-with	Oyna	inventoryActions	item	Brown toy horsey
Recharge Dragonstone	Ejderha Tasi Sarj et	inventoryActions	item	Dead orb
Break	Kir	inventoryActions	item	Ring of recoil
Emir's Arena		inventoryActions	item	Ring of dueling(8)
Castle Wars		inventoryActions	item	Ring of dueling(8)
Ferox Enclave		inventoryActions	item	Ring of dueling(8)
Fortis Colosseum		inventoryActions	item	Ring of dueling(8)
Toggle-respawn	Yeniden Dogus	inventoryActions	item	Ring of life
Features	Özellikler	inventoryActions	item	Ring of wealth
Look through	Incele	inventoryActions	item	Sextant
Check steps	Adimlari Kontrol Et	inventoryActions	item	Clue scroll (easy)
Release All	Hepsini Serbest Birak	inventoryActions	item	Bloated toad
Release	Serbest Birak	inventoryActions	item	Bloated toad
Check kills	Kill Sayaci	inventoryActions	item	Ogre bow
Fill	Doldur	inventoryActions	item	Druid pouch
Cast Bloom	cicek Actir	inventoryActions	item	Silver sickle (b)
Bloom	cicek Ac	inventoryActions	item	Silver sickle (b)
Cast	Büyü Yap	inventoryActions	item	Druidic spell
Debug	Hata Ayiklamak	inventoryActions	item	Boss helper tool
Play	cal	inventoryActions	item	Lyre
Rellekka		inventoryActions	item	Enchanted lyre(1)
Waterbirth Island		inventoryActions	item	Enchanted lyre(1)
Neitiznot		inventoryActions	item	Enchanted lyre(1)
Jatiszo		inventoryActions	item	Enchanted lyre(1)
Interact	Etkilesim	inventoryActions	item	Pet rock
Shake	Salla	inventoryActions	item	Vase
Remove-lid	Kapagi cikar	inventoryActions	item	Sealed vase
Preach	Vaaz Et	inventoryActions	item	Holy book
Burthorpe		inventoryActions	item	Games necklace(8)
Barbarian Outpost		inventoryActions	item	Games necklace(8)
Corporeal Beast		inventoryActions	item	Games necklace(8)
Tears of Guthix		inventoryActions	item	Games necklace(8)
Wintertodt Camp		inventoryActions	item	Games necklace(8)
View	Gör	inventoryActions	item	Spare controls
Listen	Dinle	inventoryActions	item	Monkey dentures
Poke	Dürt	inventoryActions	item	Monkey
Surrender	Teslim Ol	inventoryActions	item	Saradomin cloak
Heal	Iyilestir	inventoryActions	item	Bandages
Loop	Döngü	inventoryActions	item	Yo-yo
Walk	Yürü	inventoryActions	item	Yo-yo
Crazy	cilgin	inventoryActions	item	Yo-yo
Ride	Bin	inventoryActions	item	Sled
Partner	Ortak	inventoryActions	item	Enchanted gem
Log	Günlük	inventoryActions	item	Enchanted gem
Repair	Onar	inventoryActions	item	Model ship
Follow	Takip et	inventoryActions	item	Treasure map
Count	Say	inventoryActions	item	Petition form
Check-keys	Anahtarlari kontrol et	inventoryActions	item	Steel key ring
Fling	Firlat	inventoryActions	item	Easter basket
Dance	Dans et	inventoryActions	item	Rubber chicken
Assemble	Birlestir	inventoryActions	item	Base schematics
Spin	Döndür	inventoryActions	item	Spinning plate
Remove-one	Birini kaldir	inventoryActions	item	Apples(2)
Build	Insa et	inventoryActions	item	Rogue kit
Slice	Dilimle	inventoryActions	item	Rotten potato
Peel	Soy	inventoryActions	item	Rotten potato
Mash	Ez	inventoryActions	item	Rotten potato
Lletya		inventoryActions	item	Teleport crystal (4)
Prifddinas		inventoryActions	item	Teleport crystal (4)
Toggle	Gecis yap	inventoryActions	item	Teleport crystal (4)
Uncharge	sarji kaldir	inventoryActions	item	Broodoo shield (10)
Scan	Tara	inventoryActions	item	Commorb
Contact	Iletisim kur	inventoryActions	item	Commorb
Playback	Oynat	inventoryActions	item	Commorb
Talk-At	Konus	inventoryActions	item	Fishbowl
Play-With	Oyna	inventoryActions	item	Fishbowl
Feed	Besle	inventoryActions	item	Fishbowl
Untangle	cöz	inventoryActions	item	Fishbowl and net
Check-charge	sarji kontrol et	inventoryActions	item	Camulet
Teleport	Isinlan	inventoryActions	item	Camulet
Display	Görüntüle	inventoryActions	item	Zombie head
Question	Soru sor	inventoryActions	item	Zombie head
Chant	Ilahi söyle	inventoryActions	item	Demonic sigil
Feel	Hisset	inventoryActions	item	Enchanted key
Remove-rat	Sicani kaldir	inventoryActions	item	Rat pole
Geomancy		inventoryActions	item	Watering can
Jump	Zipla	inventoryActions	item	Blue marionette
Bow	Selamla	inventoryActions	item	Blue marionette
Talk-to	Konusma	inventoryActions	item	Progress hat
Return	Geri Dönüs	inventoryActions	item	Prison key
Smell	Kokla	inventoryActions	item	Spicy stew
Release-all	Hepsini Serbest Birak	inventoryActions	item	Balloon toad
Wind	Kur	inventoryActions	item	Toy soldier
Separate	Ayir	inventoryActions	item	Kbd heads
Unstuff	Bosalt	inventoryActions	item	Stuffed crawling hand
Varrock		inventoryActions	item	Varrock teleport
Grand Exchange		inventoryActions	item	Varrock teleport
Camelot		inventoryActions	item	Camelot teleport
Seers' Village		inventoryActions	item	Camelot teleport
Watchtower		inventoryActions	item	Watchtower teleport
Yanille		inventoryActions	item	Watchtower teleport
Inside	Iceride	inventoryActions	item	Teleport to house
Outside	Disarida	inventoryActions	item	Teleport to house
Group	Grup	inventoryActions	item	Teleport to house
Info	Bilgi	inventoryActions	item	Enchant sapphire or opal
Dust-hands	Ellerini Tozla	inventoryActions	item	Ground ashes
Talk-To	Konus	inventoryActions	item	Monkey
Invoke	cagir	inventoryActions	item	Skull sceptre
Divine		inventoryActions	item	Skull sceptre
Convert	Dönüstür	inventoryActions	item	Pharaoh's sceptre
Launch	Baslat	inventoryActions	item	Grand seed pod
Squash	Ez	inventoryActions	item	Grand seed pod
Pour	Dök	inventoryActions	item	Mixed blizzard
Add-ingreds	Malzeme Ekle	inventoryActions	item	Mixed saturday
Unpack		inventoryActions	item	Proselyte harness m
Shape-Earth		inventoryActions	item	Page 1
Shape-Air		inventoryActions	item	Page 1
Shape-Fire		inventoryActions	item	Page 2
Shape-Water		inventoryActions	item	Page 2
Shape-Mind		inventoryActions	item	Page 3
Boost		inventoryActions	item	Attack cape
Warriors' Guild		inventoryActions	item	Strength cape
Toggle Effect		inventoryActions	item	Defence cape
Toggle Respawn		inventoryActions	item	Defence cape
Commune		inventoryActions	item	Ranging cape
Spellbook		inventoryActions	item	Magic cape
Lunar		inventoryActions	item	Magic cape
Arceuus		inventoryActions	item	Magic cape
Standard		inventoryActions	item	Magic cape
Ancient		inventoryActions	item	Magic cape
Stamina Boost		inventoryActions	item	Agility cape
Tele to POH		inventoryActions	item	Construct. cape
Brimhaven		inventoryActions	item	Construct. cape
Home		inventoryActions	item	Construct. cape
Rimmington		inventoryActions	item	Construct. cape
Taverley		inventoryActions	item	Construct. cape
Pollnivneach		inventoryActions	item	Construct. cape
Hosidius		inventoryActions	item	Construct. cape
Aldarin		inventoryActions	item	Construct. cape
Fishing Guild		inventoryActions	item	Fishing cape
Otto's Grotto		inventoryActions	item	Fishing cape
Trim	Kes	inventoryActions	item	Quest point cape
Load	Yükle	inventoryActions	item	White destabiliser
Split	Böl	inventoryActions	item	Cap and goggles
Hunter Guild		inventoryActions	item	Hunter cape
Carnivorous Chinchompas		inventoryActions	item	Hunter cape
Black Chinchompas		inventoryActions	item	Hunter cape
Lay	Kur	inventoryActions	item	Bird snare
Check totals	Toplamlari kontrol et	inventoryActions	item	Butterfly net
Check Totals	Toplamlari kontrol et	inventoryActions	item	Butterfly net
Bank	Banka	inventoryActions	item	Imp-in-a-box(2)
Translate	cevir	inventoryActions	item	Research notes
Prance		inventoryActions	item	Reindeer hat
Write-Role	Rol yaz	inventoryActions	item	Scroll
Clear	Temizle	inventoryActions	item	Scroll
Tell-red		inventoryActions	item	Attacker horn
Tell-green		inventoryActions	item	Attacker horn
Tell-blue		inventoryActions	item	Attacker horn
Medic		inventoryActions	item	Attacker horn
Look-in		inventoryActions	item	Collection bag
Tell-tofu		inventoryActions	item	Healer horn
Tell-crackers		inventoryActions	item	Healer horn
Tell-worms		inventoryActions	item	Healer horn
Tell-meat		inventoryActions	item	Defender horn
Tell-controlled		inventoryActions	item	Collector horn
Tell-accurate		inventoryActions	item	Collector horn
Tell-aggressive		inventoryActions	item	Collector horn
Tell-defensive		inventoryActions	item	Collector horn
Check tax	Vergiyi kontrol et	inventoryActions	item	Empty tax bag
Check taxes	Vergileri kontrol et	inventoryActions	item	Bulging taxbag
Pray-over	Dua et	inventoryActions	item	Blessed lamp
Recite-prayer	Dua oku	inventoryActions	item	Prayer book
Operate	calistir	inventoryActions	item	Beacon ring
Farming Guild		inventoryActions	item	Skills necklace(4)
Mining Guild		inventoryActions	item	Skills necklace(4)
Crafting Guild		inventoryActions	item	Skills necklace(4)
Cooking Guild		inventoryActions	item	Skills necklace(4)
Woodcutting Guild		inventoryActions	item	Skills necklace(4)
Champions' Guild		inventoryActions	item	Combat bracelet(4)
Monastery		inventoryActions	item	Combat bracelet(4)
Ranging Guild		inventoryActions	item	Combat bracelet(4)
Gem Mine		inventoryActions	item	Karamja gloves 3
Fossil Island		inventoryActions	item	Digsite pendant (1)
Lithkren Dungeon		inventoryActions	item	Digsite pendant (1)
Digsite		inventoryActions	item	Digsite pendant (1)
Loot		inventoryActions	item	Baby impling jar
Impling-jar		inventoryActions	item	Jar generator
Butterfly-jar		inventoryActions	item	Jar generator
Toggle-view		inventoryActions	item	Impling scroll
Copy to log	Günlüge kopyala	inventoryActions	item	Ancient page
Discard	At	inventoryActions	item	Anti-dragon shield (nz)
Take-one	Bir tane al	inventoryActions	item	Herb box
Bank-all	Hepsini bankaya yatir	inventoryActions	item	Herb box
Refund	iade	inventoryActions	item	Scroll of redirection
Revert	Geri al	inventoryActions	item	Rimmington teleport
Dismantle	Sök	inventoryActions	item	Armadyl godsword
Disassemble	Parcalara ayir	inventoryActions	item	Slayer helmet
Fremennik Dungeon		inventoryActions	item	Slayer ring (8)
Dark Beasts		inventoryActions	item	Slayer ring (8)
Master		inventoryActions	item	Slayer ring (8)
Stronghold		inventoryActions	item	Slayer ring (8)
Slayer Tower		inventoryActions	item	Slayer ring (8)
Tarn's Lair		inventoryActions	item	Slayer ring (8)
Deposit		inventoryActions	item	Looting bag
Settings		inventoryActions	item	Looting bag
Miscellania		inventoryActions	item	Ring of wealth (5)
Falador		inventoryActions	item	Ring of wealth (5)
Dondakan		inventoryActions	item	Ring of wealth (5)
Boss Log		inventoryActions	item	Ring of wealth (5)
Coin Collection	Para topla	inventoryActions	item	Ring of wealth (5)
Tip		inventoryActions	item	Fedora
Spawn Item		inventoryActions	item	Holiday tool
Basic Reanimation		inventoryActions	item	Easter
Dissolve		inventoryActions	item	Abyssal tentacle
Check completion		inventoryActions	item	Challenge scroll (elite)
Check rank		inventoryActions	item	Druidic wreath
Check Rank		inventoryActions	item	Druidic wreath
Configure		inventoryActions	item	Annakarl teleport
Extract		inventoryActions	item	Nest box (empty)
Unload		inventoryActions	item	Toxic blowpipe
Untrim		inventoryActions	item	Quest point cape (t)
Karamja (Shilo)		inventoryActions	item	Achievement diary cape (t)
Western Provinces		inventoryActions	item	Achievement diary cape (t)
Karamja (Jungle)		inventoryActions	item	Achievement diary cape (t)
Twiggy O'Korn		inventoryActions	item	Achievement diary cape (t)
Karamja (Mor Ul Rek)		inventoryActions	item	Achievement diary cape (t)
Ardougne		inventoryActions	item	Achievement diary cape (t)
Desert		inventoryActions	item	Achievement diary cape (t)
Kourend & Kebos		inventoryActions	item	Achievement diary cape (t)
Lumbridge & Draynor		inventoryActions	item	Achievement diary cape (t)
Fremennik		inventoryActions	item	Achievement diary cape (t)
Morytania		inventoryActions	item	Achievement diary cape (t)
Kandarin		inventoryActions	item	Achievement diary cape (t)
Wilderness		inventoryActions	item	Achievement diary cape (t)
Slayer Master		inventoryActions	item	Karamja gloves 4
Ecto Teleport		inventoryActions	item	Morytania legs 1
Ectofuntus Pit		inventoryActions	item	Morytania legs 1
Burgh Teleport		inventoryActions	item	Morytania legs 3
Burgh de Rott		inventoryActions	item	Morytania legs 3
Activity		inventoryActions	item	Bonecrusher
Recharge-prayer		inventoryActions	item	Falador shield 1
Recharge Prayer		inventoryActions	item	Falador shield 1
Monastery Teleport		inventoryActions	item	Ardougne cloak 1
Kandarin Monastery		inventoryActions	item	Ardougne cloak 1
Farm Teleport		inventoryActions	item	Ardougne cloak 2
Ardougne Farm		inventoryActions	item	Ardougne cloak 2
Energy		inventoryActions	item	Explorer's ring 1
Alchemy		inventoryActions	item	Explorer's ring 1
Functions		inventoryActions	item	Explorer's ring 2
Nardah		inventoryActions	item	Desert amulet 4
Kalphite cave		inventoryActions	item	Desert amulet 4
Emote		inventoryActions	item	Diango's claws
Redeem		inventoryActions	item	Old school bond
Restore		inventoryActions	item	Tanzanite helm (uncharged)
Scramble		inventoryActions	item	Rotten egg
Poach		inventoryActions	item	Rotten egg
Fry		inventoryActions	item	Rotten egg
Pickle		inventoryActions	item	Rotten egg
Consume		inventoryActions	item	Saradomin's light
Teleports		inventoryActions	item	Max cape
Metamorphosis		inventoryActions	item	Beaver
Chew		inventoryActions	item	Rotten onion
POH Portals		inventoryActions	item	Max cape
Carnivorous chinchompas		inventoryActions	item	Max cape
Ring of Life		inventoryActions	item	Max cape
Black chinchompas		inventoryActions	item	Max cape
Warrior's Guild		inventoryActions	item	Max cape
Guild Teleports		inventoryActions	item	Max cape
Skilling Areas		inventoryActions	item	Max cape
Xeric's Lookout		inventoryActions	item	Xeric's talisman
Xeric's Glade		inventoryActions	item	Xeric's talisman
Xeric's Inferno		inventoryActions	item	Xeric's talisman
Xeric's Heart		inventoryActions	item	Xeric's talisman
Xeric's Honour		inventoryActions	item	Xeric's talisman
Take-grubs		inventoryActions	item	Bucket of sandworms
Pack		inventoryActions	item	Shayzien supply crate
Check charges		inventoryActions	item	Chronicle
Check Charges		inventoryActions	item	Chronicle
Teleport to Target		inventoryActions	item	Dead orb
Transform		inventoryActions	item	Monkey
Lap-count		inventoryActions	item	Monkey
Combine		inventoryActions	item	Torn clue scroll (part 1)
Recoil settings		inventoryActions	item	Ring of suffering (r)
Recoil Settings		inventoryActions	item	Ring of suffering (r)
Pages		inventoryActions	item	Tome of fire
Swap		inventoryActions	item	Bruma torch
Invigorate		inventoryActions	item	Imbued heart
Look at		inventoryActions	item	Snow globe
Snow		inventoryActions	item	Snow globe
The Outpost		inventoryActions	item	Necklace of passage(5)
Eagles' Eyrie		inventoryActions	item	Necklace of passage(5)
Wizards' Tower		inventoryActions	item	Necklace of passage(5)
Options		inventoryActions	item	Amulet of chemistry
Bandit Camp		inventoryActions	item	Burning amulet(5)
Lava Maze		inventoryActions	item	Burning amulet(5)
Chaos Temple		inventoryActions	item	Burning amulet(5)
Change-style		inventoryActions	item	Rainbow scarf
Chill		inventoryActions	item	Hand fan
Remove default		inventoryActions	item	Master scroll book
Throw-water		inventoryActions	item	Heat-proof vessel
Throw-water direction		inventoryActions	item	Heat-proof vessel
Check-level		inventoryActions	item	Heat-proof vessel
Throw-water north		inventoryActions	item	Heat-proof vessel
Throw-water east		inventoryActions	item	Heat-proof vessel
Throw-water south		inventoryActions	item	Heat-proof vessel
Throw-water west		inventoryActions	item	Heat-proof vessel
Roll		inventoryActions	item	Hoop snake
Recharge		inventoryActions	item	Ancient wyvern shield
Channel		inventoryActions	item	Merfolk trident
Puff		inventoryActions	item	Pufferfish
Take fish		inventoryActions	item	Bowl of fish
Reminisce		inventoryActions	item	Kharedst's memoirs
Lunch by the Lancalliums		inventoryActions	item	Kharedst's memoirs
The Fisher's Flute		inventoryActions	item	Kharedst's memoirs
History and Hearsay		inventoryActions	item	Kharedst's memoirs
Jewellery of Jubilation		inventoryActions	item	Kharedst's memoirs
A Dark Disposition		inventoryActions	item	Kharedst's memoirs
Toggle-absorption		inventoryActions	item	Bracelet of ethereum
Toggle absorption		inventoryActions	item	Bracelet of ethereum
Elite		inventoryActions	item	Useful rock
Assessment		inventoryActions	item	Useful rock
Slash		inventoryActions	item	Prop sword
Control		inventoryActions	item	Rotten cabbage
Spectate		inventoryActions	item	Rotten cabbage
Charge		inventoryActions	item	Sanguinesti staff
Scry		inventoryActions	item	Oculus orb
Ver Sinhaza		inventoryActions	item	Drakan's medallion
Darkmeyer		inventoryActions	item	Drakan's medallion
Slepe		inventoryActions	item	Drakan's medallion
Tele		inventoryActions	item	Rotten carrot
Kill Bot		inventoryActions	item	Rotten carrot
Kill Area		inventoryActions	item	Rotten carrot
Change		inventoryActions	item	Sinhaza shroud tier 1
Auto-afk		inventoryActions	item	Escape crystal
Open-all		inventoryActions	item	Coin pouch
Close		inventoryActions	item	Looting bag
Weiss		inventoryActions	item	Icy basalt
Troll Stronghold		inventoryActions	item	Stony basalt
Collections overview		inventoryActions	item	Collection log
Collections Overview		inventoryActions	item	Collection log
Collection Log		inventoryActions	item	Collection log
Fletch		inventoryActions	item	Celastrus bark
Kourend Woodland		inventoryActions	item	Rada's blessing 1
Mount Karuulm		inventoryActions	item	Rada's blessing 3
Check/Uncharge		inventoryActions	item	Bonecrusher necklace
Take		inventoryActions	item	Seed pack
Take-all		inventoryActions	item	Seed pack
Fill/Check		inventoryActions	item	Bottomless compost bucket
Easter dance		inventoryActions	item	Giant easter egg
Cut-open		inventoryActions	item	Giant egg sac(full)
Check-eggs		inventoryActions	item	Giant egg sac(full)
Remove-eggs		inventoryActions	item	Giant egg sac
Scrutinise		inventoryActions	item	Guthixian icon
Trophy Emote		inventoryActions	item	Twisted dragon trophy
Twisted Relic Emote		inventoryActions	item	Twisted cane
Chase		inventoryActions	item	Cat ears
Use		inventoryActions	item	Plank sack
Open-All		inventoryActions	item	Supply crate
Trailblazer Relic Emote		inventoryActions	item	Trailblazer cane
Trailblazer Area Emote		inventoryActions	item	Trailblazer cane
Change-Style		inventoryActions	item	Infernal harpoon (or)
Last-destination		inventoryActions	item	Fairy mushroom
Fairy-Ring		inventoryActions	item	Fairy mushroom
Spirit-tree		inventoryActions	item	Fairy mushroom
Tool-leprechauns		inventoryActions	item	Fairy mushroom
Teleport-back		inventoryActions	item	Crystal of echoes
Check-memories		inventoryActions	item	Crystal of echoes
Save-memory		inventoryActions	item	Crystal of echoes
Withdraw		inventoryActions	item	Extradimensional bag
Settings/Destroy		inventoryActions	item	Extradimensional bag
League Debug		inventoryActions	item	League tomato
Setups		inventoryActions	item	League tomato
Toggle-colour		inventoryActions	item	Soul cape
Scatter		inventoryActions	item	Fiendish ashes
Trollheim		inventoryActions	item	Ghommal's hilt 1
Mor Ul Rek		inventoryActions	item	Ghommal's hilt 4
Unattune		inventoryActions	item	Sigil of resilience
Attune		inventoryActions	item	Sigil of resilience
Make scary noise		inventoryActions	item	Jered's empty wine bottle
Reverse		inventoryActions	item	Ugly halloween jumper (orange)
Wake-ghost		inventoryActions	item	Haunted wine bottle
Read-tag		inventoryActions	item	Secret santa present (red)
Change-colour		inventoryActions	item	Secret santa present (red)
Dismantle kit		inventoryActions	item	Abyssal whip (or)
Skill Emote		inventoryActions	item	Shattered cane
Boss Emote		inventoryActions	item	Shattered cane
Quest Emote		inventoryActions	item	Shattered cane
Fragment Emote		inventoryActions	item	Shattered cane
Change Spellbook		inventoryActions	item	Arcane grimoire
Previous Spellbook		inventoryActions	item	Arcane grimoire
Check Previous		inventoryActions	item	Arcane grimoire
Unimbue		inventoryActions	item	Wristbands of the arena (i)
Last Destination		inventoryActions	item	Ring of the elements
Air Altar		inventoryActions	item	Ring of the elements
Water Altar		inventoryActions	item	Ring of the elements
Earth Altar		inventoryActions	item	Ring of the elements
Fire Altar		inventoryActions	item	Ring of the elements
Last-Teleport		inventoryActions	item	Pharaoh's sceptre
Jalsavrah		inventoryActions	item	Pharaoh's sceptre
Jaleustrophos		inventoryActions	item	Pharaoh's sceptre
Jaldraocht		inventoryActions	item	Pharaoh's sceptre
Jaltevas		inventoryActions	item	Pharaoh's sceptre
Attach		inventoryActions	item	Cursed phalanx
Place		inventoryActions	item	Mirror
Withdraw 1		inventoryActions	item	Supplies
Withdraw All		inventoryActions	item	Supplies
Resupply		inventoryActions	item	Supplies
Apply		inventoryActions	item	Silk dressing (2)
Crack		inventoryActions	item	Blessed crystal scarab (2)
Crush		inventoryActions	item	Smelling salts (2)
Take-from		inventoryActions	item	Infinite money bag
Help		inventoryActions	item	Fresh start helper
Accept trick-or-treat		inventoryActions	item	Treat cauldron
Sniff		inventoryActions	item	Smelly sock
Destinations		inventoryActions	item	Ghommal's avernic defender 5
Craft		inventoryActions	item	Secateurs blade
History		inventoryActions	item	Mulch
Ancient Vault		inventoryActions	item	Ring of shadows
Ghorrock Dungeon		inventoryActions	item	Ring of shadows
The Scar		inventoryActions	item	Ring of shadows
Lassar Undercity		inventoryActions	item	Ring of shadows
The Stranglewood		inventoryActions	item	Ring of shadows
Recall		inventoryActions	item	Blackstone fragment
Squeeze		inventoryActions	item	Detonator
Set-off		inventoryActions	item	Stink bomb
Fairy-ring		inventoryActions	item	Trinket of fairies
Summon		inventoryActions	item	Trinket of undead
Nexus		inventoryActions	item	Globetrotter pendant
Jewellery		inventoryActions	item	Globetrotter pendant
Note-Quantity		inventoryActions	item	Banker's note
Un-note-Quantity		inventoryActions	item	Banker's note
Dismiss		inventoryActions	item	Guardian horn
Toggle-modes		inventoryActions	item	Guardian horn
Change-outfit		inventoryActions	item	Guardian horn
Change Prayerbook		inventoryActions	item	Ruinous powers
Toggle-activity		inventoryActions	item	Echo boots
Signal		inventoryActions	item	Basic quetzal whistle
Rumour		inventoryActions	item	Basic quetzal whistle
Break-down		inventoryActions	item	Blessed bone statuette
The Darkfrost		inventoryActions	item	Pendant of ates
Twilight Temple		inventoryActions	item	Pendant of ates
Ralos' Rise		inventoryActions	item	Pendant of ates
North Aldarin		inventoryActions	item	Pendant of ates
Colour		inventoryActions	item	Beige pumpkin (disgusted)
Carve		inventoryActions	item	Beige pumpkin (disgusted)
Withdraw-all		inventoryActions	item	Forager's pouch
Withdraw-last		inventoryActions	item	Forager's pouch
Current-step		inventoryActions	item	Clue compass
Collect		inventoryActions	item	Pocket kingdom
Manage-kingdom		inventoryActions	item	Pocket kingdom
Relic Emote		inventoryActions	item	Raging echoes cane
Area Emote		inventoryActions	item	Raging echoes cane
Detach		inventoryActions	item	Echo venator bow
Detatch		inventoryActions	item	Echo ahrim's robeskirt 75
Create-book		inventoryActions	item	Bronze staff of collection
Bryophyta		inventoryActions	item	Giantsoul amulet
Obor		inventoryActions	item	Giantsoul amulet
Branda and Eldric		inventoryActions	item	Giantsoul amulet
Radius		inventoryActions	item	Soulflame horn
Max Players		inventoryActions	item	Soulflame horn
Wipe		inventoryActions	item	Jim's wet cloth
Gl. Attenuation		inventoryActions	item	Contract of glyphic attenuation
Se. Clouding		inventoryActions	item	Contract of sensory clouding
Bl. Blows		inventoryActions	item	Contract of bloodied blows
Di. Severance		inventoryActions	item	Contract of divine severance
Fo. Breath		inventoryActions	item	Contract of forfeit breath
Examine	Incele	inventoryActions	item	
Remove	Kaldir	inventoryActions	item	
Add	Ekle	inventoryActions	item	
Add-5	Ekle-5	inventoryActions	item	
Add-10	Ekle-10	inventoryActions	item	
Add-All	Hepsini Ekle	inventoryActions	item	
Add-X	Ekle-X	inventoryActions	item	
