english	translation	category	sub_category	source
Falador	Falador	manual	location	
Fremennik	Fremennik	manual	location	
Kandarin	Kandarin	manual	location	
Karamja	Karamja	manual	location	
Lumbridge & Draynor	Lumbridge ve Draynor	manual	location	
Morytania	Morytania	manual	location	
Varrock	Varrock	manual	location	
Western Provinces	Batı İlleri	manual	location	
Wilderness	Vahşi doğa	manual	location	
Kourend & Kebos	Kourend ve Kebos	manual	location	
Shayzien	Şeyzien	manual	location	
Arceuus	Arceuus	manual	location	
Lovakengj	Lovakengj	manual	location	
Piscarilius	Piscarilius	manual	location	
Al Kharid	El-Harid	manual	location	
Burgh de Rott	Rott Kasabası	manual	location	
Burthorpe	Burthorpe	manual	location	
Canifis	Canifis	manual	location	
Kharidian Desert	Kharidian Çölü	manual	location	
Dorgesh-Kaan	Dorgeş-Kaan	manual	location	
Draynor Village	Draynor Köyü	manual	location	
Entrana	Giriş	manual	location	
Feldip Hills	Feldip Tepeleri	manual	location	
Gnome Stronghold	Cüce Kalesi	manual	location	
Goblin Village	Goblin Köyü	manual	location	
Isafdar	Isafdar	manual	location	
Kebos Lowlands	Kebos Ovaları	manual	location	
Keldagrim	Keldagrim	manual	location	
Kingstown	Kingstown	manual	location	
Lletya	Lletya	manual	location	
Lumbridge	Lumbridge	manual	location	
Lunar Isle	Ay Adası	manual	location	
Meiyerditch	Meiyerditch	manual	location	
Miscellania	Çeşitli	manual	location	
Mort'ton	Mort'ton	manual	location	
Mos Le'Harmless	Mos Le'Harmless	manual	location	
Nardah	Nardah	manual	location	
Port Phasmatys	Port Phasmatys	manual	location	
Port Piscarilius	Port Piscarilius	manual	location	
Piscatoris	Balıkçılar	manual	location	
Port Sarim	Port Sarim	manual	location	
Seers' Village	Kahinler Köyü	manual	location	
Shilo Village	Shilo Köyü	manual	location	
Silvarea	Silvarea	manual	location	
Slepe	Uyumak	manual	location	
Sophanem	Sophanem	manual	location	
Tai Bwo Wannai	Tai Bwo Wannai	manual	location	
Tree Gnome Village	Ağaç Cücesi Köyü	manual	location	
Troll Stronghold	Trol Kalesi	manual	location	
Witchaven	Cadı Cenneti	manual	location	
Civitas illa Fortis	Civitas illa Fortis	manual	location	
Avium Savannah	Avium Savannah	manual	location	
Slayer Tower	Katil Kulesi	manual	location	
Catacombs of Kourend	Kourend Yeraltı Mezarları	manual	location	
Stronghold Slayer Dungeon	Kale Katili Zindanı	manual	location	
Karuulm Slayer Dungeon	Karuulm Katili Zindanı	manual	location	
Chasm of Fire	Ateş Uçurumu	manual	location	
Brimhaven Dungeon	Brimhaven Zindanı	manual	location	
Taverley Dungeon	Taverley Zindanı	manual	location	
Witchaven Dungeon	Cadı Mağarası Zindanı	manual	location	
Waterfall Dungeon	Şelale Zindanı	manual	location	
God Wars Dungeon	Tanrı Savaşları Zindanı	manual	location	
Kalphite Lair	Kalphite İni	manual	location	
task-only Kalphite Cave	yalnızca görev amaçlı Kalphite Mağarası	manual	location	
Kraken Cove	Kraken Koyu	manual	location	
Waterbirth Island	Suda Doğum Adası	manual	location	
Lizardman Canyon	Kertenkele Adam Kanyonu	manual	location	
Lizardman Settlement	Kertenkele Adam Yerleşimi	manual	location	
Smoke Devil Dungeon	Duman Şeytanı Zindanı	manual	location	
Death Plateau	Ölüm Platosu	manual	location	
South of Mount Quidamortem	Quidamortem Dağı'nın güneyinde	manual	location	
Fremennik Slayer Dungeon	Fremennik Katili Zindanı	manual	location	
Myths' Guild Dungeon	Efsaneler Loncası Zindanı	manual	location	
Mourner Tunnels	Yas Tünelleri	manual	location	
Lithkren Vault	Lithkren Kasası	manual	location	
Ancient Cavern	Antik Mağara	manual	location	
Stronghold of Security	Güvenlik Kalesi	manual	location	
Fossil Island	Fosil Adası	manual	location	
Asgarnian Ice Dungeon	Asgarnian Buz Zindanı	manual	location	
Ogre Enclave	Ogre Yerleşimi	manual	location	
Brine Rat Cavern	Tuzlu Su Faresi Mağarası	manual	location	
Zanaris	Zanaris	manual	location	
In the Lighthouse	Deniz Feneri'nde	manual	location	
Smoke Dungeon	Duman Zindanı	manual	location	
Evil Chicken's Lair	Kötü Tavuk'un İni	manual	location	
The Abyss	Uçurum	manual	location	
Molch	Molch	manual	location	
Kebos Swamp	Kebos Bataklığı	manual	location	
The Battlefront	Savaş Cephesi	manual	location	
Forthos Dungeon	Forthos Zindanı	manual	location	
Iorwerth Dungeon	Iorwerth Zindanı	manual	location	
Jormungand's Prison	Jormungand Hapishanesi	manual	location	
Darkmeyer	Karanlıkmayar	manual	location	
Meiyerditch Laboratories	Meiyerditch Laboratuvarları	manual	location	
Isle of Souls	Ruhlar Adası	manual	location	
Giants' Den	Devlerin İni	manual	location	
Fremennik Isles	Fremennik Adaları	manual	location	
Poison Waste Dungeon	Zehirli Atık Zindanı	manual	location	
Neypotzli	Neypotzli	manual	location	
The Teomat	Teomat	manual	location	
Sunset Coast	Gün Batımı Sahili	manual	location	
Hunter Guild	Avcı Loncası	manual	location	
Cam Torum Entrance	Cam Torum Girişi	manual	location	
Colossal Wyrm Remains	Devasa Wyrm Kalıntıları	manual	location	
Outer Fortis	Dış Kale	manual	location	
Fortis Colosseum	Fortis Kolezyumu	manual	location	
Ice Mountain	Buz Dağı	manual	location	
Corsair Cove	Corsair Koyu	manual	location	
Shayzien Graveyard of Heroes	Shayzien Kahramanlar Mezarlığı	manual	location	
Southern coast of Hosidius	Hosidius'un güney kıyısı	manual	location	
Draynor Manor cellar	Draynor Malikanesi mahzeni	manual	location	
Wizards' Tower	Büyücülerin Kulesi	manual	location	
Ardougne Rat Pits	Ardougne Fare Çukurları	manual	location	
The Kendal's cave	Kendal'ın mağarası	manual	location	
Ruins of Uzer	Uzer Harabeleri	manual	location	
Crabclaw Caves or Waterbirth Island Dungeon	Yengeç Avı Mağaraları veya Su Doğumu Adası Zindanı	manual	location	
Chaos Altar	Kaos Sunağı	manual	location	
Wyvern Cave on Fossil Island	Fosil Adası'ndaki Wyvern Mağarası	manual	location	
Trollweiss Mountain	Trollweiss Dağı	manual	location	
Death Altar	Ölüm Sunağı	manual	location	
Mos Le'Harmless Cave	Mos Le'Zararsız Mağarası	manual	location	
Coronation ceremony during A Kingdom Divided.	A Kingdom Divided filmindeki taç giyme töreni.	manual	location	
Fight with the Giant Roc during My Arm's Big Adventure.	Kolumun Büyük Macerası sırasında Dev Kaya ile savaşın.	manual	location	
Scorpia's cave beneath the Scorpion Pit.	Akrep Çukuru'nun altındaki Scorpia mağarası.	manual	location	
Beneath Cursed Sands	Lanetli Kumların Altında	manual	location	
Perilous Moons	Tehlikeli Aylar	manual	location	
PvP Arena	PvP Arena	manual	location	
Castle Wars	Kale Savaşları	manual	location	
Ferox Enclave	Ferox Yerleşimi	manual	location	
Warrior's Guild	Savaşçı Loncası	manual	location	
Champion's Guild 	Şampiyonlar Loncası	manual	location	
Monestery	Manastır	manual	location	
Ranging Guild	Menzil Loncası	manual	location	
Grand Exchange	Büyük Borsa	manual	location	
Falador Park	Falador Parkı	manual	location	
Dondakan's Rock	Dondakan Kayası	manual	location	
Barbarian Outpost	Barbar Karakolu	manual	location	
Corporeal Beast	Cismani Canavar	manual	location	
Tears of Guthix	Guthix'in Gözyaşları	manual	location	
Wintertodt Camp	Wintertodt Kampı	manual	location	
Fishing Guild	Balıkçı Loncası	manual	location	
Mining Guild	Madencilik Loncası	manual	location	
Crafting Guild	Zanaatkar Loncası	manual	location	
Cooking Guild	Yemek Loncası	manual	location	
Woodcutting Guild	Odun Kesme Loncası	manual	location	
Farming Guild	Çiftçi Loncası	manual	location	
Edgeville	Edgeville	manual	location	
Vision	Görüş	manual	music	
at the Wizards' Tower.	Büyücüler Kulesi'nde.	manual	music	
Volcanic Vikings	Volkanik Vikingler	manual	music	
on Neitiznot.	Neitiznot'ta.	manual	music	
Voodoo Cult	Voodoo Tarikatı	manual	music	
during the Legends' Quest.	Efsaneler Görevi sırasında.	manual	music	
Voyage	Yolculuk	manual	music	
at Baxtorian Falls.	Baxtorian Şelaleleri'nde.	manual	music	
Waiting Game, The	Bekleme Oyunu,	manual	music	
The Waiting Game	Bekleme Oyunu	manual	music	
in the Soul Wars lobby.	Soul Wars lobisinde.	manual	music	
Waking Dream	Uyanıkken Rüya	manual	music	
during the Lunar Diplomacy quest.	Ay Diplomasisi görevi sırasında.	manual	music	
Wally the Hero	Kahraman Wally	manual	music	
during the Demon Slayer quest.	İblis Avcısı görevi sırasında.	manual	music	
Wander	Dolaşmak	manual	music	
in Draynor Village.	Draynor Köyü'nde.	manual	music	
Warpath	Savaş yolu	manual	music	
during the Clan Wars minigame.	Klan Savaşları mini oyunu sırasında.	manual	music	
Song of the Elves	Elflerin Şarkısı	manual	music	
during the Song of the Elves quest.	Elflerin Şarkısı görevi sırasında.	manual	music	
What Happens Below...	Aşağıda Neler Oluyor...	manual	music	
in the Warrens.	Warren'larda.	manual	music	
Warrior	Savaşçı	manual	music	
during The Fremennik Trials quest.	Fremennik Duruşmaları görevi sırasında.	manual	music	
Warriors' Guild	Savaşçılar Loncası	manual	music	
at the Warriors' Guild.	Savaşçılar Loncası'nda.	manual	music	
Doors of Dinh, The	Dinh Kapıları	manual	music	
The Doors of Dinh	Dinh Kapıları	manual	music	
in the Northern Tundras.	Kuzey Tundralarda.	manual	music	
Waterfall	Şelale	manual	music	
at the Baxtorian Falls.	Baxtorian Şelaleleri'nde.	manual	music	
Waterlogged	Su basmış	manual	music	
in Mort Myre Swamp.	Mort Myre Bataklığı'nda.	manual	music	
Way of the Enchanter	Büyücünün Yolu	manual	music	
in the Lunar Isle mine.	Lunar Isle madeninde.	manual	music	
Way of the Wyrm	Wyrm Yolu	manual	music	
in the Karuulm Slayer Dungeon.	Karuulm Slayer Zindanında.	manual	music	
Wayward	Yoldan çıkmış	manual	music	
in the Jiggig dungeon.	Jiggig zindanında.	manual	music	
We are the Fairies	Biz Perileriz	manual	music	
during the Fairytale II - Cure a Queen quest.	Peri Masalı II - Kraliçeyi İyileştirme görevi sırasında.	manual	music	
Lumbering	Kerestecilik	manual	music	
in Weiss.	Weiss'ta.	manual	music	
Well of Voyage	Yolculuk Kuyusu	manual	music	
during the Regicide quest.	Regicide görevi sırasında.	manual	music	
Morytanian Mystery	Morytanian Gizemi	manual	music	
during the Darkness of Hallowvale quest.	Hallowvale'in Karanlığı görevi sırasında.	manual	music	
Where Eagles Lair	Kartalların İni Nerede	manual	music	
during the Eagles' Peak quest.	Kartalların Zirvesi görevi sırasında.	manual	music	
Wild Isle	Vahşi Ada	manual	music	
in the Wilderness.	Çölde.	manual	music	
Wild Side	Vahşi Taraf	manual	music	
Wilderness	Vahşi doğa	manual	music	
Revenants	Dirilişçiler	manual	music	
in the Revenant Caves.	Diriliş Mağaraları'nda.	manual	music	
Wilderness 	Vahşi doğa	manual	music	
Wildwood	Vahşi orman	manual	music	
Winter Funfair	Kış Lunaparkı	manual	music	
during a Christmas event.	bir Noel etkinliği sırasında.	manual	music	
Ice and Fire	Buz ve Ateş	manual	music	
while fighting the Wintertodt.	Wintertodt'la savaşırken.	manual	music	
Witching	Büyücülük	manual	music	
Woe of the Wyvern	Wyvern'in vay haline	manual	music	
in the Asgarnian Ice Dungeon.	Asgarnian Buz Zindanı'nda.	manual	music	
Wonder	Merak etmek	manual	music	
Wonderous	Harika	manual	music	
near the Legends' Guild.	Efsaneler Loncası'nın yakınında.	manual	music	
Woodland	Ormanlık alan	manual	music	
at the Iorwerth Camp in Tirannwn.	Tirannwn'daki Iorwerth Kampında.	manual	music	
Walk in the Woods, A	Ormanda Yürüyüş, A	manual	music	
A Walk in the Woods	Ormanda Bir Yürüyüş	manual	music	
in the Kourend Woodland.	Kourend Ormanı'nda.	manual	music	
Work, Work, Work	Çalış, Çalış, Çalış	manual	music	
Work\t Work\t Work	İş_t İş_t İş	manual	music	
during the Tower of Life quest.	Hayat Kulesi görevi sırasında.	manual	music	
Workshop	Atölye	manual	music	
in Falador.	Falador'da.	manual	music	
Wrath and Ruin	Öfke ve Yıkım	manual	music	
in Tolna's Rift.	Tolna'nın Yarığı'nda.	manual	music	
Part Where You Die, The	Öldüğünüz Bölüm	manual	music	
The Part Where You Die	Öldüğünüz Bölüm	manual	music	
during the A Kingdom Divided quest.	A Kingdom Divided görevi sırasında.	manual	music	
Predator Xarpus	Yırtıcı Xarpus	manual	music	
in the Theatre of Blood.	Kan Tiyatrosu'nda.	manual	music	
Last King of the Yarasa	Yarasa'nın Son Kralı	manual	music	
Xenophobe	Yabancı düşmanı	manual	music	
in the Waterbirth Island Dungeon.	Su Doğumu Adası Zindanında.	manual	music	
Festive Party, A	Şenlik Partisi, A	manual	music	
A Festive Party	Şenlikli Bir Parti	manual	music	
Yesteryear	Geçmiş yıllar	manual	music	
in Lumbridge.	Lumbridge'de.	manual	music	
Spurned Demon, The	Reddedilen Şeytan	manual	music	
The Spurned Demon	Reddedilen Şeytan	manual	music	
while fighting Zalcano.	Zalcano ile dövüşürken.	manual	music	
Zamorak Zoo	Zamorak Hayvanat Bahçesi	manual	music	
in the God Wars Dungeon.	Tanrı Savaşları Zindanında.	manual	music	
Zanik's Theme	Zanik'in Teması	manual	music	
during the Land of the Goblins quest.	Goblinler Diyarı görevi sırasında.	manual	music	
Zaros Zeitgeist	Zaros Zeitgeist	manual	music	
Zealot	Zelot	manual	music	
at the Water Altar.	Su Sunağı'nda.	manual	music	
Zogre Dance	Zogre Dansı	manual	music	
south of Castle Wars.	Kale Savaşları'nın güneyinde.	manual	music	
On Thin Ice	İnce Buz Üzerinde	manual	music	
during the Dragon Slayer II quest.	Ejderha Avcısı II görevi sırasında.	manual	music	
Zombiism	Zombilik	manual	music	
on Harmony Island.	Harmony Adası'nda.	manual	music	
Old Ones, The	Eskiler,	manual	music	
The Old Ones	Eskiler	manual	music	
during The Garden of Death quest.	Ölüm Bahçesi görevi sırasında.	manual	music	
Secrets of the North	Kuzeyin Sırları	manual	music	
during the Secrets of the North quest.	Kuzeyin Sırları görevi sırasında.	manual	music	
In the Shadows	Gölgelerde	manual	music	
More Than Meets the Eye	Görünenden Daha Fazlası	manual	music	
Vault, The	Kasa,	manual	music	
The Vault	Kasa	manual	music	
during the Desert Treasure II - The Fallen Empire quest.	Çöl Hazinesi II - Düşmüş İmparatorluk görevi sırasında.	manual	music	
Fallen Empire, The	Düşmüş İmparatorluk	manual	music	
The Fallen Empire	Düşmüş İmparatorluk	manual	music	
Prison Break	Hapishaneden kaçış	manual	music	
Scar Tissue	Yara Dokusu	manual	music	
Worthy Foe, A	Değerli Düşman, A	manual	music	
A Worthy Foe	Değerli Bir Düşman	manual	music	
Colossus of the Deep	Derinliklerin Devi	manual	music	
Eye See You	Göz Görüyorum Seni	manual	music	
Blood Rush	Kan Hücumu	manual	music	
Song of the Silent Choir	Sessiz Koronun Şarkısı	manual	music	
Unturned Stones	Çevrilmemiş Taşlar	manual	music	
Master of Puppets	Kuklaların Ustası	manual	music	
His Faithful Servants	Sadık Hizmetkarları	manual	music	
Tick Tock	Tik tak	manual	music	
Strangled	Boğulmuş	manual	music	
Bolrie's Diary	Bolrie'nin Günlüğü	manual	music	
during The Path of Glouphrie quest.	Glouphrie Yolu görevi sırasında.	manual	music	
Healin' Feelin'	İyileştirici His	manual	music	
Longramble Scramble, The	Longramble Scramble,	manual	music	
The Longramble Scramble	Longramble Karmaşası	manual	music	
Storeroom Shuffle	Depo Karıştırma	manual	music	
Terrorbird Tussle	Terör Kuşu Kavgası	manual	music	
Waste Defaced	Atık Tahrip Edildi	manual	music	
Dot's Yuletide	Dot'un Noel'i	manual	music	
Children of the Sun	Güneşin Çocukları	manual	music	
during the Children of the Sun quest.	Güneş Çocukları görevi sırasında.	manual	music	
Plots and Plans	Arsalar ve Planlar	manual	music	
Burning Sun, The	Yanan Güneş,	manual	music	
The Burning Sun	Yanan Güneş	manual	music	
Undead Army	Ölümsüz Ordu	manual	music	
during the Defender of Varrock quest.	Varrock Savunucusu görevi sırasında.	manual	music	
Dream Theatre, The	Rüya Tiyatrosu,	manual	music	
The Dream Theatre	Rüya Tiyatrosu	manual	music	
Zombie Invasion	Zombi İstilası	manual	music	
City of Sun, The	Güneş Şehri	manual	music	
The City of Sun	Güneş Şehri	manual	music	
in Civitas illa Fortis.	in Civitas illa Fortis.	manual	music	
Undying Light, The	Sönmeyen Işık	manual	music	
The Undying Light	Sönmeyen Işık	manual	music	
in the Avium Savannah.	Avium Savanası'nda.	manual	music	
Guidance of Ralos, The	Ralos'un Rehberliği	manual	music	
The Guidance of Ralos	Ralos'un Rehberliği	manual	music	
on Ralos' Rise.	Ralos'un Yükselişi Üzerine.	manual	music	
Under the Mountain	Dağın Altında	manual	music	
in Cam Torum.	Cam Torum'da.	manual	music	
Ready for the Hunt	Av İçin Hazır	manual	music	
in the Hunter Guild.	Avcı Loncası'nda.	manual	music	
Are You Not Entertained?	Eğlenmiyor musunuz?	manual	music	
in the Fortis Colosseum.	Fortis Kolezyumu'nda.	manual	music	
Moons of Ruin, The	Yıkım Ayları,	manual	music	
The Moons of Ruin	Yıkım Ayları	manual	music	
during the Perilous Moons quest.	Tehlikeli Aylar görevi sırasında.	manual	music	
Lost to Time	Zamana Kaybolmuş	manual	music	
Sunny Side Up	Güneşli Taraf Yukarı	manual	music	
during the Easter  Holiday Event.	Paskalya Tatili Etkinliği sırasında.	manual	music	
Animal Magnetism	Hayvansal Manyetizmalar	manual	quest	
Learn how to equip Ava's ranged devices.	Ava'nın menzilli silahlarını nasıl donatacağınızı öğrenin.	manual	quest	
Another Slice of H.A.M.	Bir Dilim Daha Jambon	manual	quest	
Learn how to use the Goblin Village teleport spheres.	Goblin Köyü ışınlanma kürelerinin nasıl kullanılacağını öğrenin.	manual	quest	
Ascent of Arceuus, The	Arceuus'un Yükselişi	manual	quest	
The Ascent of Arceuus	Arceuus'un Yükselişi	manual	quest	
Gain the Arceuus Memoirs teleport.	Arceuus Memoirs ışınlanma yeteneğini kazan.	manual	quest	
Alfred Grimhand's Barcrawl	Alfred Grimhand'in Barcrawl'u	manual	quest	
MQ: Alfred Grimhand's Barcrawl	MQ: Alfred Grimhand'in Barcrawl'ı	manual	quest	
Embark on a Barbarian rite of passage.	Bir Barbar geçiş törenine katılın.	manual	quest	
Bear Your Soul	Ruhunu Taşı	manual	quest	
MQ: Bear Your Soul	MQ: Ruhunu Taşı	manual	quest	
Gain the Soul Bearer.	Ruh Taşıyıcısını kazan.	manual	quest	
Below Ice Mountain	Buz Dağının Altında	manual	quest	
Gain access to the Ruins of Camdozaal.	Camdozaal Harabelerine erişim sağlayın.	manual	quest	
Between a Rock...	Bir Kayanın Arasında...	manual	quest	
Gain access to the Arzinian Gold Mine.	Arzinian Altın Madeni'ne erişim sağlayın.	manual	quest	
Big Chompy Bird Hunting	Büyük Chompy Kuş Avı	manual	quest	
Learn how to hunt Chompy Birds.	Chompy Kuşlarını nasıl avlayacağınızı öğrenin.	manual	quest	
Biohazard	Biyolojik tehlike	manual	quest	
Unlock the West Ardougne teleport spell.	Batı Ardougne ışınlanma büyüsünün kilidini açın.	manual	quest	
Black Knights' Fortress	Kara Şövalyelerin Kalesi	manual	quest	
Assist the White Knights with their investigation.	Beyaz Şövalyelere soruşturmalarında yardımcı olun.	manual	quest	
Bone Voyage	Kemik Yolculuğu	manual	quest	
Gain access to Fossil Island.	Fosil Adası'na erişim sağlayın.	manual	quest	
Cabin Fever	Kabin Ateşi	manual	quest	
Gain access to Mos'LeHarmless.	Mos'LeHarmless'a erişim sağlayın.	manual	quest	
Client of Kourend	Kourend'in Müşterisi	manual	quest	
Gain Kharedst's Memoirs.	Gain Kharedst'in Anıları.	manual	quest	
Clock Tower	Saat Kulesi	manual	quest	
Help Brother Kojo repair the Clock Tower.	Kardeş Kojo'ya Saat Kulesi'ni onarmasında yardım et.	manual	quest	
Cold War	Soğuk Savaş	manual	quest	
Gain access to the Penguin Agility Course.	Penguen Çeviklik Parkuruna erişim sağlayın.	manual	quest	
Contact!	Temas etmek!	manual	quest	
Gain the Keris dagger.	Keris hançerini kazan.	manual	quest	
Cook's Assistant	Aşçı Yardımcısı	manual	quest	
Help the Lumbridge Castle Cook out of his baking bind.	Lumbridge Kalesi Aşçısı'nın pişirme zorluğundan kurtulmasına yardım edin.	manual	quest	
Corsair Curse, The	Corsair Laneti,	manual	quest	
The Corsair Curse	Korsan Laneti	manual	quest	
Gain access to the Corsair Cove Bank.	Corsair Cove Bank'a erişim sağlayın.	manual	quest	
Creature of Fenkenstrain	Fenkenstrain yaratığı	manual	quest	
Gain a Ring of Charos.	Bir Charos Yüzüğü kazan.	manual	quest	
