english	translation	category	sub_category	source
What kind of question is that? How's life as a... I dunno. Whatever it is that you do for a living.	Ne bicim bir soru bu? Bir... Bilmiyorum. Yasamak icin her ne yapiyorsan.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
I'm a freelance troubleshooter.	Ben serbest calisan bir sorun gidericiyim.	dialogue	'Betty' B.Boppin	Player
What does that entail then?	O zaman bu neyi gerektiriyor?	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Mostly killing things for money and delivering items around the planet for people.	Cogunlukla para icin bir seyleri öldürüyor ve insanlar icin gezegenin dört bir yanina esya tasiyorum.	dialogue	'Betty' B.Boppin	Player
So how's that life?	Peki hayat nasil?	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Can't complain, can't complain...	Sikayet edemem, sikayet edemem.	dialogue	'Betty' B.Boppin	Player
Well, there you go.	Al bakalim.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Aren't you a little short for a pirate?	Bir korsan icin biraz kisa degil misin?	dialogue	'Betty' B.Boppin	Player
My mother was a gnome. Apparently it was a very painful birth.	Annem bir gnomdu. Görünüse göre cok sancili bir dogum olmus.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
More info than I wanted, thanks!	Istedigimden daha fazla bilgi, tesekkürler!	dialogue	'Betty' B.Boppin	Player
ARGH! SOUND THE ALARM! STOWAWAY ON BOARD! STOWAWAY ON BOARD!	ARGH! ALARMI CALIN! KACAK YOLCU GEMIDE! KACAK YOLCU GEMIDE!	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
No! I'm not a stowaway! Honest! I was invited here!	Hayir! Ben kacak yolcu degilim! Ben kacak yolcu degilim! Dürüst ol! Buraya davet edildim!	dialogue	'Betty' B.Boppin	Player
Oh, sorry, my mistake then.	Özür dilerim, benim hatam o zaman.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Why, what do they usually look like?	Neden, genelde neye benzerler?	dialogue	'Betty' B.Boppin	Player
Erm... I've never actually met one...	Sey... Aslinda hic tanismadim.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Okay then...	Tamam o zaman.	dialogue	'Betty' B.Boppin	Player
Hello to you too.	Sana da merhaba.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Yar! We be pirates, yar! Avast, ye scurvy land-lubbing lychee!	Yar! Biz korsaniz, yar! Avast, seni igrenc kara lychee!	dialogue	'Betty' B.Boppin	Player
Please don't talk like that, it is extremely irritating.	Lütfen böyle konusma, cok rahatsiz edici.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Also, please don't call me a lychee, whatever that may be.	Ayrica, lütfen bana lici demeyin, ne olursa olsun.	dialogue	'Betty' B.Boppin	'Betty' B.Boppin
Oh. Okay. Sorry.	Oh. Tamam. Özür dilerim.	dialogue	'Betty' B.Boppin	Player
I feel a little sea-sick from this travelling.	Bu seyahatten dolayi biraz deniz tutmus gibi hissediyorum.	dialogue	'Birds-Eye' Jack	Player
Well there's a good remedy for that.	Bunun icin iyi bir care var.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
There is?	Var mi?	dialogue	'Birds-Eye' Jack	Player
Yes.	Evet, var.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
What?	Neyin caresi?	dialogue	'Birds-Eye' Jack	Player
Swim.	Yüzmek.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
Oh HA HA. Thanks for the help!	Oh HA HA. Yardimin icin tesekkürler!	dialogue	'Birds-Eye' Jack	Player
My pleasure.	Benim icin zevkti.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
I was being sarcastic.	Igneleyici olmaya calisiyordum.	dialogue	'Birds-Eye' Jack	Player
I know. So was I.	Biliyorum. Ben de öyleydim. Ben de öyle.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
I'd like to access my bank account, please.	Banka hesabima erismek istiyorum, lütfen.	dialogue	'Birds-Eye' Jack	Player
I'd like to collect items.	Esya toplamak istiyorum.	dialogue	'Birds-Eye' Jack	Player
I'd like to check my PIN settings.	PIN ayarlarimi kontrol etmek istiyorum.	dialogue	'Birds-Eye' Jack	Player
What is this place?	Burasi neresi?	dialogue	'Birds-Eye' Jack	Player
This is a branch of the Bank of Gielinor. We have branches in many towns.	Burasi Gielinor Bankasi'nin bir subesi. Bircok sehirde subelerimiz var.	dialogue	'Birds-Eye' Jack	'Bird's-Eye' Jack
And what do you do?	Peki siz ne is yapiyorsunuz?	dialogue	'Birds-Eye' Jack	Player
We will look after your items and money for you. Leave your valuables with us if you want to keep them safe.	Esyalariniza ve paraniza sizin icin bakacagiz. Degerli esyalarinizi güvende tutmak istiyorsaniz bize birakin.	dialogue	'Birds-Eye' Jack	'Bird's-Eye' Jack
Hi.	Merhaba.	dialogue	'Birds-Eye' Jack	Player
How's Cyrisus? Where is he?	Cyrisus nasil? Nerede o?	dialogue	'Birds-Eye' Jack	'Bird's-Eye' Jack
He's fine now. Back to full health.	Simdi iyi. Tamamen sagligina kavustu.	dialogue	'Birds-Eye' Jack	Player
Good, I'm pleased.	Güzel, memnun oldum.	dialogue	'Birds-Eye' Jack	'Bird's-Eye' Jack
No problem.	Sorun degil.	dialogue	'Birds-Eye' Jack	Player
Don't think that this means I like you now!	Bunun senden hoslandigim anlamina geldigini sanma!	dialogue	'Birds-Eye' Jack	'Bird's-Eye' Jack
Look at my face.	Yüzüme baksana.	dialogue	'Birds-Eye' Jack	Player
Yes? What about it.	Öyle mi? Ne olmus ona?	dialogue	'Birds-Eye' Jack	'Bird's-Eye' Jack
Does it look like I care?	Umurumda gibi mi görünüyor?	dialogue	'Birds-Eye' Jack	Player
Not really.	Pek degil.	dialogue	'Birds-Eye' Jack	'Bird's-Eye' Jack
Well, there you go.	Al bakalim.	dialogue	'Birds-Eye' Jack	Player
Using the bank	Bankayi kullanma	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
I'd like to access my bank account, please.	Banka hesabima erismek istiyorum, lütfen.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
I'd like to collect items.	Ürün toplamak istiyorum.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
I'd like to check my PIN settings.	PIN ayarlarimi kontrol etmek istiyorum.	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
What is this place?	Burasi neresi?	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
Cyrisus in the mine	Cyrisus madende	dialogue	'Birds-Eye' Jack	'Birds-Eye' Jack
What's going on?	Neler oluyor?	dialogue	'Black-eye'	Player
Ah, we be building this 'ere tower. Lookin' good ain't it?	Ah, bu kuleyi insa ediyoruz. Güzel görünüyor, degil mi?	dialogue	'Black-eye'	'Black-eye'
It does look pretty impressive, but what are you doing hanging around?	Oldukca etkileyici görünüyor, ama sen ne yapiyorsun?	dialogue	'Black-eye'	Player
Tea break, naturally.	Cay molasi, dogal olarak.	dialogue	'Black-eye'	'Black-eye'
Naturally. Not sure why I asked.	Dogal olarak. Neden sordugumdan emin degilim.	dialogue	'Black-eye'	Player
Fancy some?	Biraz ister misin?	dialogue	'Black-eye'	'Black-eye'
Tea? Sure.	Cay mi? Elbette.	dialogue	'Black-eye'	Player
You'll find a kettle in the box to the-	Kutuda bir su isiticisi bulacaksiniz-	dialogue	'Black-eye'	'Black-eye'
Erm...yeah...no...sorry...gotta go.	Erm...evet...hayir...üzgünüm...gitmeliyim.	dialogue	'Black-eye'	Player
Say, that's a nice helmet.	Güzel bir kaskmis.	dialogue	'Black-eye'	Player
Thank you - just as nice as the one in your bank!	Tesekkür ederim - bankanizdaki kadar güzel!	dialogue	'Black-eye'	'Black-eye'
This is quite the tower.	Bu oldukca güzel bir kule.	dialogue	'Currency' The Alchemist	Player
Yeah, it cost a fair bit.	Evet, epey pahaliya mal oldu.	dialogue	'Currency' The Alchemist	'Currency' The Alchemist
How much?	Ne kadar?	dialogue	'Currency' The Alchemist	Player
Well, I had to 'alch' a fair few belongings of my fellow alchemists to afford it.	Bunu karsilayabilmek icin simyaci dostlarimin birkac esyasini ‘alch’ etmek zorunda kaldim.	dialogue	'Currency' The Alchemist	'Currency' The Alchemist
I bet they love you for that.	Eminim bunun icin seni seviyorlardir.	dialogue	'Currency' The Alchemist	Player
Everyone loves someone that can create money.	Herkes para yaratabilen birini sever.	dialogue	'Currency' The Alchemist	'Currency' The Alchemist
I don't.	Ben sevmem.	dialogue	'Currency' The Alchemist	Player
What do you do for fun on this ship? You know, when you're not doing pirate stuff.	Bu gemide eglenmek icin ne yapiyorsun? Bilirsin, korsanlik yapmadigin zamanlarda.	dialogue	'Eagle-eye' Shultz	Player
All sorts! Hide and seek, pin the patch on the pirate, walk the plank!	Her türlü! Saklambac, korsanlara yama takma, tahtadan yürüme!	dialogue	'Eagle-eye' Shultz	'Eagle-eye' Shultz
What a life! Wait a minute. 'Walk the plank'? Surely that's a bit dangerous?	Ne hayat ama! Bir dakika. “Tahtadan yürüme” mi? Bu biraz tehlikeli degil mi?	dialogue	'Eagle-eye' Shultz	Player
Well of course, but where's the fun without a few deaths?	Tabii ki, ama birkac ölüm olmadan eglence neye benzer ki?	dialogue	'Eagle-eye' Shultz	'Eagle-eye' Shultz
I think I'll stick to Runelink.	Ben Runelink'te kalacagim galiba.	dialogue	'Eagle-eye' Shultz	Player
What are you up to?	Ne yapiyorsunuz?	dialogue	'Gummy'	Player
Rock, Paper, Scissors. Can't you tell?	Tas, kagit, makas. Anlamadin mi?	dialogue	'Gummy'	'Gummy'
It was more of a rhetorical question.	Daha cok retorik bir soruydu.	dialogue	'Gummy'	Player
Rhetora-what?	Retorik ne?	dialogue	'Gummy'	'Gummy'
Shouldn't you be working?	Calismaniz gerekmiyor mu?	dialogue	'Gummy'	Player
We are. It's team building.	Calisiyoruz. Takim olusturma calismasi yapiyoruz.	dialogue	'Gummy'	'Gummy'
Why, hello there!	Merhaba!	dialogue	'Gummy'	Player
What do you want?	Ne istiyorsun?	dialogue	'Gummy'	'Gummy'
Clothing.	Giysi.	dialogue	'Gummy'	Player
Nope. Need mine.	Olmaz. Benimkilere ihtiyacim var.	dialogue	'Gummy'	'Gummy'
Ah, come on. You know you want to give me free stuff.	Hadi ama. Bana bedava seyler vermek istedigini biliyorsun.	dialogue	'Gummy'	Player
Stop bothering me, can't you see I'm busy!	Beni rahatsiz etme, mesgul oldugumu görmüyor musun!	dialogue	'Gummy'	'Gummy'
Yes, VERY busy I'm sure.	Evet, cok mesgul olduguna eminim.	dialogue	'Gummy'	Player
Okay, okay.	Tamam, tamam.	dialogue	'Gummy'	'Gummy'
The other day I was drying my clothes on a line down by the shore. A storm hit and some of my clothing went missing.	Gecen gün kiyida camasir ipinde camasirlarimi kurutuyordum. Firtina cikti ve bazi giysilerim kayboldu.	dialogue	'Gummy'	'Gummy'
Likely story. Sure you weren't skinny dipping?	Inanilir bir hikaye. Ciplak yüzmedigine emin misin?	dialogue	'Gummy'	Player
Just go look and leave me be! Search around the tower and you may find them.	Git bak ve beni rahat birak! Kuleyi ara, belki bulursun.	dialogue	'Gummy'	'Gummy'
You winning?	Kazaniyor musun?	dialogue	'Gummy'	Player
It's a draw at the moment. First it was best of three, then it was best of five.	Su anda berabereyiz. Önce üc mac kazanan kazanacakti, sonra bes mac kazanan kazanacakti.	dialogue	'Gummy'	'Gummy'
And now?	Peki simdi?	dialogue	'Gummy'	Player
Best of a hundred and one.	Yüz bir maclik.	dialogue	'Gummy'	'Gummy'
Hello.	Merhaba.	dialogue	'Lecherous' Lee	Player
So how's life as a pirate?	Korsanlik hayati nasil?	dialogue	'Lecherous' Lee	Player
What kind of question is that? How's life as a... I dunno. Whatever it is that you do for a living.	Bu ne bicim bir soru? Hayatin nasil... Bilmiyorum. Ne is yapiyorsan o.	dialogue	'Lecherous' Lee	'Lecherous' Lee
I'm a freelance troubleshooter.	Serbest sorun cözücü.	dialogue	'Lecherous' Lee	Player
What does that entail then?	O ne demek peki?	dialogue	'Lecherous' Lee	'Lecherous' Lee
Mostly killing things for money and delivering items around the planet for people.	Cogunlukla para karsiliginda bir seyler öldürmek ve insanlar icin gezegenin dört bir yanina esya teslim etmek.	dialogue	'Lecherous' Lee	Player
I collect stuff.	Esya topluyorum.	dialogue	'Lecherous' Lee	Player
So how's that life?	Peki hayatin nasil?	dialogue	'Lecherous' Lee	'Lecherous' Lee
Can't complain, can't complain...	Sikayet edemem, sikayet edemem...	dialogue	'Lecherous' Lee	Player
Well, there you go.	Iste böyle.	dialogue	'Lecherous' Lee	'Lecherous' Lee
Aren't you a little short for a pirate?	Korsan icin biraz kisa degil misin?	dialogue	'Lecherous' Lee	Player
My mother was a gnome. Apparently it was a very painful birth.	Annem bir cüceydi. Anlasilan cok aci verici bir dogum olmus.	dialogue	'Lecherous' Lee	'Lecherous' Lees
More info than I wanted, thanks!	Istedigimden fazla bilgi verdin, tesekkürler!	dialogue	'Lecherous' Lee	Player
