english	translation	category	sub_category	source
<colNum0>Clan:</col> Show friends	<colNum0>Clan:</col> Freunde anzeigen	actions	menu	
<colNum0>Clan:</col> Show all	<colNum0>Clan:</col> Alle anzeigen	actions	menu	
<colNum0>Group:</col> Clear history	<colNum0>Gruppe:</col> Verlauf löschen	actions	menu	
<colNum0>Group:</col> Show none	<colNum0>Gruppe:</col> Keine anzeigen	actions	menu	
<colNum0>Group:</col> Show friends	<colNum0>Gruppe:</col> Freunde anzeigen	actions	menu	
<colNum0>Group:</col> Show all	<colNum0>Gruppe:</col> Alle anzeigen	actions	menu	
<colNum0>Trade:</col> Clear history	<colNum0>Handel:</col> Verlauf löschen	actions	menu	
<colNum0>Trade:</col> Show none	<colNum0>Handel:</col> Keine anzeigen	actions	menu	
<colNum0>Trade:</col> Show friends	<colNum0>Handel:</col> Freunde anzeigen	actions	menu	
<colNum0>Trade:</col> Show all	<colNum0>Handel:</col> Alle anzeigen	actions	menu	
Report game bug	Spielfehler melden	actions	menu	
Report abuse	Missbrauch melden	actions	menu	
Combat Options	Kampfoptionen	actions	menu	
Skills	Fähigkeiten	actions	menu	
Achievement Diaries	Erfolgstagebücher	actions	menu	
Inventory	Inventar	actions	menu	
Worn Equipment	Getragene Ausrüstung	actions	menu	
Enable prayer reordering	Gebetsumsortierung aktivieren	actions	menu	
Disable prayer filtering	Gebetsfilterung deaktivieren	actions	menu	
Prayer	Gebet	actions	menu	
Enable spell reordering	Zauberumsortierung aktivieren	actions	menu	
Disable spell filtering	Zauberfilterung deaktivieren	actions	menu	
Magic	Magie	actions	menu	
Friends List	Freundesliste	actions	menu	
Account Management	Kontoverwaltung	actions	menu	
Ironman Group	Ironman-Gruppe	actions	menu	
Settings	Einstellungen	actions	menu	
Emotes	Emotes	actions	menu	
Music Player	Musikplayer	actions	menu	
Logout	Abmelden	actions	menu	
Look West	Nach Westen schauen	actions	menu	
Look South	Nach Süden schauen	actions	menu	
Look East	Nach Osten schauen	actions	menu	
Look North	Nach Norden schauen	actions	menu	
Setup	Einrichten	actions	menu	
Hide	Verbergen	actions	menu	
Show	Anzeigen	actions	menu	
Activate	Aktivieren	actions	menu	
Toggle Run	Laufen umschalten	actions	menu	
Use	Benutzen	actions	menu	
Bond Pouch	Bond-Beutel	actions	menu	
Open Store	Shop öffnen	actions	menu	
Clear	Leeren	actions	menu	
Import	Importieren	actions	menu	
Export	Exportieren	actions	menu	
Fullscreen <colNum0>World Map</col>	Vollbild <colNum0>Weltkarte</col>	actions	menu	
Floating <colNum0>World Map</col>	Schwebende <colNum0>Weltkarte</col>	actions	menu	
DPS	DPS	actions	menu	
Search	Durchsuchen	actions	menu	
Lookup	Nachschlagen	actions	menu	
Auto retaliate	Automatischer Gegenangriff	actions	menu	combatOptionsTab
Use <colNum0>Special Attack</col>	<colNum0>Spezialangriff</col> benutzen	actions	menu	combatOptionsTab
Choose spell	Zauber auswählen	actions	menu	combatOptionsTab
Focus	Fokussieren	actions	menu	combatOptionsTab
Wiki	Wiki	actions	menu	
Add to canvas	Zur Leinwand hinzufügen	actions	menu	
View <colNum0>Attack</col> guide	<colNum0>Angriff</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Hitpoints</col> guide	<colNum0>Lebenspunkte</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Mining</col> guide	<colNum0>Bergbau</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Strength</col> guide	<colNum0>Stärke</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Agility</col> guide	<colNum0>Beweglichkeit</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Smithing</col> guide	<colNum0>Schmieden</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Defence</col> guide	<colNum0>Verteidigung</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Herblore</col> guide	<colNum0>Kräuterkunde</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Fishing</col> guide	<colNum0>Angeln</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Ranged</col> guide	<colNum0>Fernkampf</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Thieving</col> guide	<colNum0>Diebstahl</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Cooking</col> guide	<colNum0>Kochen</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Prayer</col> guide	<colNum0>Gebet</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Crafting</col> guide	<colNum0>Handwerk</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Firemaking</col> guide	<colNum0>Feuermachen</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Magic</col> guide	<colNum0>Magie</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Fletching</col> guide	<colNum0>Pfeilbau</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Woodcutting</col> guide	<colNum0>Holzfällen</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Runecraft</col> guide	<colNum0>Runenkunde</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Slayer</col> guide	<colNum0>Schlächter</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Farming</col> guide	<colNum0>Landwirtschaft</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Construction</col> guide	<colNum0>Konstruktion</col>-Leitfaden anzeigen	actions	menu	skillsTab
View <colNum0>Hunter</col> guide	<colNum0>Jagd</col>-Leitfaden anzeigen	actions	menu	skillsTab
Character Summary	Charakterübersicht	actions	menu	characterSummaryTab
Achievement Diaries	Erfolgstagebücher	actions	menu	characterSummaryTab
Quest List	Questliste	actions	menu	characterSummaryTab
Character Summary	Charakterübersicht	actions	menu	achievementDiaryTab
Achievement Diaries	Erfolgstagebücher	actions	menu	achievementDiaryTab
Quest List	Questliste	actions	menu	achievementDiaryTab
Character Summary	Charakterübersicht	actions	menu	questListTab
Achievement Diaries	Erfolgstagebücher	actions	menu	questListTab
Quest List	Questliste	actions	menu	questListTab
Character Summary	Charakterübersicht	actions	menu	
Quest List	Questliste	actions	menu	
Rewards	Belohnungen	actions	menu	characterSummaryTab
Tasks	Aufgaben	actions	menu	characterSummaryTab
Bosses	Bosse	actions	menu	characterSummaryTab
Overview	Übersicht	actions	menu	characterSummaryTab
Collection Log	Sammlungslogbuch	actions	menu	characterSummaryTab
Collection Overview	Sammlungsübersicht	actions	menu	characterSummaryTab
Reveal	Aufdecken	actions	menu	characterSummaryTab
Hide	Verbergen	actions	menu	characterSummaryTab
Open	Öffnen	actions	menu	questListTab
Close	Schließen	actions	menu	questListTab
Start Quest Helper	Quest-Helfer starten	actions	menu	questListTab
Open wiki quick guide:	Wiki-Schnellleitfaden öffnen:	actions	menu	questListTab
Open wiki guide:	Wiki-Leitfaden öffnen:	actions	menu	questListTab
Show on map:	Auf Karte zeigen:	actions	menu	questListTab
Read journal:	Tagebuch lesen:	actions	menu	questListTab
Start Helper	Helfer starten	actions	menu	achievementDiaryTab
Wiki <colNum0>Ardougne Journal</col>	Wiki <colNum0>Ardougne-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Ardougne Journal</col>	<colNum0>Ardougne-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Desert Journal</col>	Wiki <colNum0>Wüsten-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Desert Journal</col>	<colNum0>Wüsten-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Falador Journal</col>	Wiki <colNum0>Falador-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Falador Journal</col>	<colNum0>Falador-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Fremennik Journal</col>	Wiki <colNum0>Fremennik-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Fremennik Journal</col>	<colNum0>Fremennik-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Kandarin Journal</col>	Wiki <colNum0>Kandarin-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Kandarin Journal</col>	<colNum0>Kandarin-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Karamja Journal</col>	Wiki <colNum0>Karamja-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Karamja Journal</col>	<colNum0>Karamja-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Kourend & Kebos Journal</col>	Wiki <colNum0>Kourend- & Kebos-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Kourend & Kebos Journal</col>	<colNum0>Kourend- & Kebos-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Lumbridge & Draynor Journal</col>	Wiki <colNum0>Lumbridge- & Draynor-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Lumbridge & Draynor Journal</col>	<colNum0>Lumbridge- & Draynor-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Morytania Journal</col>	Wiki <colNum0>Morytania-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Morytania Journal</col>	<colNum0>Morytania-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Varrock Journal</col>	Wiki <colNum0>Varrock-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Varrock Journal</col>	<colNum0>Varrock-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Western Provinces Journal</col>	Wiki <colNum0>Westliche-Provinzen-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Western Provinces Journal</col>	<colNum0>Westliche-Provinzen-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
Wiki <colNum0>Wilderness Journal</col>	Wiki <colNum0>Wildnis-Tagebuch</col>	actions	menu	achievementDiaryTab
Open <colNum0>Wilderness Journal</col>	<colNum0>Wildnis-Tagebuch</col> öffnen	actions	menu	achievementDiaryTab
View equipment stats	Ausrüstungswerte anzeigen	actions	menu	wornEquipmentTab
View guide prices	Richtpreise anzeigen	actions	menu	wornEquipmentTab
View items kept on death	Beim Tod behaltene Gegenstände anzeigen	actions	menu	wornEquipmentTab
Call follower	Begleiter rufen	actions	menu	wornEquipmentTab
Disable prayer reordering	Gebetsumsortierung deaktivieren	actions	menu	
Enable prayer filtering	Gebetsfilterung aktivieren	actions	menu	
Disable spell reordering	Zauberumsortierung deaktivieren	actions	menu	
Enable spell filtering	Zauberfilterung aktivieren	actions	menu	
Show notifications	Benachrichtigungen anzeigen	actions	menu	
Add Note	Notiz hinzufügen	actions	menu	
Hide notifications	Benachrichtigungen verbergen	actions	menu	
Delete	Löschen	actions	menu	friendsTab
Message	Nachricht	actions	menu	friendsTab
View Ignore List	Ignorierliste anzeigen	actions	menu	friendsTab
Add Friend	Freund hinzufügen	actions	menu	friendsTab
Delete Friend	Freund löschen	actions	menu	friendsTab
Hop-to	Wechseln-zu	actions	menu	friendsTab
View Friends List	Freundesliste anzeigen	actions	menu	ignoreTab
Delete	Löschen	actions	menu	ignoreTab
Add Name	Name hinzufügen	actions	menu	ignoreTab
Delete Name	Name löschen	actions	menu	ignoreTab
Account	Konto	actions	menu	accountManagementTab
Community	Community	actions	menu	accountManagementTab
Useful Links	Nützliche Links	actions	menu	accountManagementTab
Open Store	Shop öffnen	actions	menu	accountManagementTab
Bond Pouch	Bond-Beutel	actions	menu	accountManagementTab
View Inbox	Posteingang anzeigen	actions	menu	accountManagementTab
Name Changer	Namensänderer	actions	menu	accountManagementTab
View History	Verlauf anzeigen	actions	menu	accountManagementTab
View Newspost	Neuigkeiten anzeigen	actions	menu	accountManagementTab
View Archive	Archiv anzeigen	actions	menu	accountManagementTab
Open	Öffnen	actions	menu	accountManagementTab
Settings	Einstellungen	actions	menu	groupTab
Refresh	Aktualisieren	actions	menu	groupTab
Join	Beitreten	actions	menu	groupTab
Setup	Einrichten	actions	menu	groupTab
Find	Suchen	actions	menu	groupTab
Open	Öffnen	actions	menu	groupTab
Add friend	Freund hinzufügen	actions	menu	groupTab
Add ignore	Zu Ignorierliste hinzufügen	actions	menu	groupTab
Teleport	Teleportieren	actions	menu	groupTab
Select	Auswählen	actions	menu	groupTab
Join <colNum0><!ANY_TRANSLATED0></col> channel	<colNum0><!ANY_TRANSLATED0></col>-Kanal beitreten	actions	menu	groupTab
Leave <colNum0><!ANY_TRANSLATED0></col> channel	<colNum0><!ANY_TRANSLATED0></col>-Kanal verlassen	actions	menu	groupTab
Teleport to <colNum0><!ANY_TRANSLATED0></col>	Zu <colNum0><!ANY_TRANSLATED0></col> teleportieren	actions	menu	groupTab
Add friend <!PLAYER_NAME0>	Freund hinzufügen <!PLAYER_NAME0>	actions	menu	groupTab
Add ignore <!PLAYER_NAME0>	Ignorieren hinzufügen <!PLAYER_NAME0>	actions	menu	groupTab
Remove friend <!PLAYER_NAME0>	Freund entfernen <!PLAYER_NAME0>	actions	menu	groupTab
Remove ignore <!PLAYER_NAME0>	Ignorieren entfernen <!PLAYER_NAME0>	actions	menu	groupTab
View Channel	Kanal anzeigen	actions	menu	groupTab
Toggle skull prevention	Totenkopf-Schutz umschalten	actions	menu	settingsTab
Toggle Accept Aid	Hilfe annehmen umschalten	actions	menu	settingsTab
Toggle Run	Laufen umschalten	actions	menu	settingsTab
View House Options	Hausoptionen anzeigen	actions	menu	settingsTab
Open Bond Pouch	Bond-Beutel öffnen	actions	menu	settingsTab
All Settings	Alle Einstellungen	actions	menu	settingsTab
Controls	Steuerung	actions	menu	settingsTab
Display	Anzeige	actions	menu	settingsTab
Audio	Audio	actions	menu	settingsTab
Unmute	Stummschaltung aufheben	actions	menu	settingsTab
Adjust Brightness	Helligkeit anpassen	actions	menu	settingsTab
Restore Default Zoom	Standardzoom wiederherstellen	actions	menu	settingsTab
Disable	Deaktivieren	actions	menu	settingsTab
Select	Auswählen	actions	menu	settingsTab
Perform	Ausführen	actions	menu	emotesTab
Perform <colNum0>Relic unlock</col>	<colNum0>Reliktfreischaltung</col> ausführen	actions	menu	emotesTab
Loop	Schleife	actions	menu	emotesTab
Area	Gebiet	actions	menu	musicTab
Manual	Manuell	actions	menu	musicTab
Random	Zufällig	actions	menu	musicTab
Unlock hint	Freischalthinweis	actions	menu	musicTab
Play	Spielen	actions	menu	musicTab
Toggle	Umschalten	actions	menu	musicTab
Open	Öffnen	actions	menu	musicTab
Thumbs Up	Daumen hoch	actions	menu	logoutTab
Thumbs Down	Daumen runter	actions	menu	logoutTab
World Switcher	Weltwechsler	actions	menu	logoutTab
Logout	Abmelden	actions	menu	logoutTab
Favourite	Favorit	actions	menu	worldSwitcherTab
Switch	Wechseln	actions	menu	worldSwitcherTab
Logout	Abmelden	actions	menu	worldSwitcherTab
Clear	Leeren	actions	menu	worldSwitcherTab
Close	Schließen	actions	menu	worldSwitcherTab
Configure	Konfigurieren	actions	menu	worldSwitcherTab
Grouping	Gruppierung	actions	menu	groupTab
Ironman Group	Ironman-Gruppe	actions	menu	groupTab
Chat-channel	Chat-Kanal	actions	menu	groupTab
Your Clan	Dein Clan	actions	menu	groupTab
View another clan	Anderen Clan anzeigen	actions	menu	groupTab
Message	Nachricht	actions	menu	groupTab
Remove friend	Freund entfernen	actions	menu	groupTab
Switch world	Welt wechseln	actions	menu	groupTab
View Poll	Umfrage anzeigen	actions	menu	accountManagementTab
Viewer	Betrachter	actions	menu	
On	An	actions	menu	
Off	Aus	actions	menu	
Expel Guests	Gäste hinauswerfen	actions	menu	
Call Servant	Diener rufen	actions	menu	
Leave House	Haus verlassen	actions	menu	
Open subsection	Unterabschnitt öffnen	actions	menu	
Move	Bewegen	actions	menu	
Learn More	Mehr erfahren	actions	menu	
Talk-to	Ansprechen	actions	npc	Tool Leprechaun
Exchange	Austauschen	actions	npc	Tool Leprechaun
Attack	Angreifen	actions	npc	Molanisk
Trade	Handeln	actions	npc	Hudo
Travel	Reisen	actions	npc	Rug Merchant
Pet	Streicheln	actions	npc	Dog
Dyes	Farbstoffe	actions	npc	Aggie
Challenge	Herausfordern	actions	npc	Yama
Guess-letter	Buchstabe-raten	actions	npc	Hangman game
Banish	Verbannen	actions	npc	Hangman game
Reset	Zurücksetzen	actions	npc	Hangman game
Hit	Treffen	actions	npc	Combat stone
Dismiss	Wegschicken	actions	npc	Dr Jekyll
Rewards	Belohnungen	actions	npc	Emblem Trader
Skull	Totenkopf	actions	npc	Emblem Trader
Pay	Bezahlen	actions	npc	Ayesha
Armour	Rüstung	actions	npc	Ironman tutor
Setup	Einrichten	actions	npc	Ironman tutor
Check-pets	Haustiere-prüfen	actions	npc	Leagues Tutor
Collect-items	Gegenstände-einsammeln	actions	npc	Leagues Tutor
Claim-trophies	Trophäen-abholen	actions	npc	Leagues Tutor
Pick-up	Aufheben	actions	npc	Dark core
Metamorphosis	Verwandlung	actions	npc	Dark core
Pick	Pflücken	actions	npc	Strange plant
Grab	Greifen	actions	npc	Suspect
Pop	Zerplatzen	actions	npc	Balloon Animal
Kill	Töten	actions	npc	Pheasant
Disturb	Stören	actions	npc	Phosani's Nightmare
Gauntlets	Panzerhandschuhe	actions	npc	Avan
Lure	Ködern	actions	npc	Rod Fishing spot
Bait	Anködern	actions	npc	Rod Fishing spot
Pickpocket	Taschendiebstahl	actions	npc	Guard
Assignment	Auftrag	actions	npc	Vannaka
Search	Durchsuchen	actions	npc	Entomologist
Confront	Konfrontieren	actions	npc	Mi-Gor
Transport	Befördern	actions	npc	Brother Tranquility
Intimidate	Einschüchtern	actions	npc	Zombie swab
Fish	Angeln	actions	npc	Fishing spot
Smash-ice	Eis-zerschlagen	actions	npc	Ice block
Shear	Scheren	actions	npc	Sheep
Knock-Out	K.-o.-schlagen	actions	npc	Bandit
Bank	Einlagern	actions	npc	Banker
Collect	Einsammeln	actions	npc	Banker
Check-Approval	Zustimmung-prüfen	actions	npc	Arnor
Tuxedo-time	Smoking-Zeit	actions	npc	Larry
Mines	Minen	actions	npc	Dartog
Cellar	Keller	actions	npc	Dartog
Dream	Träumen	actions	npc	Dominic Onion
Take-boat	Boot-nehmen	actions	npc	Monk of Entrana
Inspect	Begutachten	actions	npc	Lumbridge Guide
Trade-General-Store	Handeln-Gemischtwarenladen	actions	npc	Razmire Keelgan
Trade-Builders-Store	Handeln-Baustoffladen	actions	npc	Razmire Keelgan
Haircut	Haarschnitt	actions	npc	Hairdresser
Shave	Rasieren	actions	npc	Hairdresser
Makeover	Umstyling	actions	npc	Makeover Mage
Talk-To	Ansprechen	actions	npc	Tarquin
Quick-falcon	Schnell-Falke	actions	npc	Matthias
Retrieve	Zurückholen	actions	npc	Gyr Falcon
Give-Sword	Schwert-geben	actions	npc	Tindel Marchant
Mine	Schürfen	actions	npc	Elemental rock
Push	Schieben	actions	npc	Trolley
Pull	Ziehen	actions	npc	Trolley
Big-push	Kräftig-schieben	actions	npc	Trolley
Place	Platzieren	actions	npc	Trolley
Inflate	Aufblasen	actions	npc	Swamp toad
Pluck	Rupfen	actions	npc	Chompy bird
Shout-to	Zurufen	actions	npc	Nickolaus
Quick-travel	Schnellreise	actions	npc	Desert eagle
Walk-past	Vorbeigehen	actions	npc	Eagle
Threaten	Bedrohen	actions	npc	Kebbit
Small Net	Kleines Netz	actions	npc	Fishing spot
Net	Netz	actions	npc	Fishing spot
Ammo	Munition	actions	npc	Leon
Cage	Käfig	actions	npc	Fishing spot
Harpoon	Harpune	actions	npc	Fishing spot
Big Net	Großes Netz	actions	npc	Fishing spot
Use-rod	Angel benutzen	actions	npc	Fishing spot
Get-training	Training erhalten	actions	npc	Chartin' Charles McAtless
Escort	Eskortieren	actions	npc	Smiddi Ryak (hard)
Supply	Versorgen	actions	npc	Smiddi Ryak (hard)
Claim-runes	Runen abholen	actions	npc	Lundail
Chase	Verfolgen	actions	npc	Cat
Interact	Interagieren	actions	npc	Cat
Catch	Fangen	actions	npc	Baby impling
Get-rewards	Belohnungen abholen	actions	npc	Commander Connad
Tutorial	Tutorial	actions	npc	Captain Cain
Start-minigame	Minispiel starten	actions	npc	Guardian mummy
Teleport	Teleportieren	actions	npc	Apprentice
Join-Crew	Crew beitreten	actions	npc	San Fan
Join-Team	Team beitreten	actions	npc	Honest Jimmy
Pick-pocket	Taschendiebstahl	actions	npc	Fairy Godfather
Craft-goods	Waren herstellen	actions	npc	Thakkrad Sigmundson
Rellekka	Rellekka	actions	npc	Maria Gunnars
Neitiznot	Neitiznot	actions	npc	Maria Gunnars
Jatizso	Jatizso	actions	npc	Mord Gunnars
Watch-shouting	Streit beobachten	actions	npc	Guard
Kick	Treten	actions	npc	Bed
Claim-Tokens	Token abholen	actions	npc	Lorelai
History	Verlauf	actions	npc	Grand Exchange Clerk
Sets	Sets	actions	npc	Grand Exchange Clerk
Prices	Preise	actions	npc	Brugsen Bursen
Exchange fire cape	Feuerumhang tauschen	actions	npc	TzHaar-Mej-Jal
Destroy	Zerstören	actions	npc	Door-support
Tickets	Tickets	actions	npc	Cart conductor
Listen-to	Zuhören	actions	npc	Red Axe Director
Claim-Shield	Schild abholen	actions	npc	Gamfred
talk	Ansprechen	actions	npc	Gate of War
Get job (easy)	Auftrag annehmen (leicht)	actions	npc	Gianne jnr.
