english	translation	category	sub_category	source
Claw Clipper	Krallenschneider	interface	combAchvmt	
Hide Penetration	Hautdurchdringung	interface	combAchvmt	
Antifire Protection	Feuerschutz	interface	combAchvmt	
Master of Broad Weaponry	Meister der Breitwaffen	interface	combAchvmt	
Giant Mole Champion	Giant-Mole-Champion	interface	combAchvmt	
Avoiding Those Little Arms	Den kleinen Ärmchen ausweichen	interface	combAchvmt	
Dagannoth Prime Champion	Dagannoth-Prime-Champion	interface	combAchvmt	
Dagannoth Rex Champion	Dagannoth-Rex-Champion	interface	combAchvmt	
A Frozen King	Ein gefrorener König	interface	combAchvmt	
Sarachnis Champion	Sarachnis-Champion	interface	combAchvmt	
Newspaper Enthusiast	Zeitungsliebhaber	interface	combAchvmt	
A Frozen Foe from the Past	Ein gefrorener Feind aus der Vergangenheit	interface	combAchvmt	
Dagannoth Supreme Champion	Dagannoth-Supreme-Champion	interface	combAchvmt	
Wintertodt Champion	Wintertodt-Champion	interface	combAchvmt	
Can We Fix It?	Können wir das schaffen?	interface	combAchvmt	
Leaving No One Behind	Niemanden zurücklassen	interface	combAchvmt	
Skotizo Champion	Skotizo-Champion	interface	combAchvmt	
Tempoross Champion	Tempoross-Champion	interface	combAchvmt	
The Lone Angler	Der einsame Angler	interface	combAchvmt	
Scurrius Champion	Scurrius-Champion	interface	combAchvmt	
Perfect Scurrius	Perfekter Scurrius	interface	combAchvmt	
Efficient Pest Control	Effiziente Schädlingsbekämpfung	interface	combAchvmt	
Lunar Triplet	Mond-Trio	interface	combAchvmt	
Perilous Novice	Perilous-Neuling	interface	combAchvmt	
Back to Our Roots	Zurück zu unseren Wurzeln	interface	combAchvmt	
Moons of Peril Speed-Trialist	Moons of Peril-Zeitläufer	interface	combAchvmt	
Hueycoatl Champion	Hueycoatl-Champion	interface	combAchvmt	
You're a wizard	Du bist ein Zauberer	interface	combAchvmt	
Amoxliatl Champion	Amoxliatl-Champion	interface	combAchvmt	
Temotli Triumph	Temotli-Triumph	interface	combAchvmt	
Royal Titan Champion	Royal-Titan-Champion	interface	combAchvmt	
Royal Titan Adept	Royal-Titan-Adept	interface	combAchvmt	
It takes too long	Es dauert zu lange	interface	combAchvmt	
Abyssal Adept	Abyssal-Adept	interface	combAchvmt	
They Grow Up Too Fast	Sie wachsen zu schnell heran	interface	combAchvmt	
Don't Whip Me	Peitsch mich nicht	interface	combAchvmt	
Don't Stop Moving	Hör nicht auf, dich zu bewegen	interface	combAchvmt	
Kree'arra Adept	Kree'arra-Adept	interface	combAchvmt	
Airborne Showdown	Showdown in der Luft	interface	combAchvmt	
General Graardor Adept	General-Graardor-Adept	interface	combAchvmt	
Ourg Freezer	Ourg-Einfrierer	interface	combAchvmt	
General Showdown	General-Showdown	interface	combAchvmt	
Just Like That	Einfach so	interface	combAchvmt	
Faithless Crypt Run	Glaubenloser Gruftlauf	interface	combAchvmt	
Callisto Adept	Callisto-Adept	interface	combAchvmt	
Skotizo Adept	Skotizo-Adept	interface	combAchvmt	
Chaos Elemental Adept	Chaos-Elemental-Adept	interface	combAchvmt	
Hoarder	Hamsterer	interface	combAchvmt	
The Flincher	Der Unberührbare	interface	combAchvmt	
Chaos Fanatic Adept	Chaos-Fanatiker-Adept	interface	combAchvmt	
Praying to the Gods	Zu den Göttern beten	interface	combAchvmt	
Crazy Archaeologist Adept	Verrückter-Archäologe-Adept	interface	combAchvmt	
Grotesque Guardians Adept	Grotesque-Guardians-Adept	interface	combAchvmt	
Don't Look at the Eclipse	Schau nicht in die Sonnenfinsternis	interface	combAchvmt	
Prison Break	Gefängnisausbruch	interface	combAchvmt	
Granite Footwork	Granit-Beinarbeit	interface	combAchvmt	
Heal No More	Keine Heilung mehr	interface	combAchvmt	
Static Awareness	Hochspannend	interface	combAchvmt	
Hespori Adept	Hespori-Adept	interface	combAchvmt	
Hesporisn't	Hespori-nich'	interface	combAchvmt	
Weed Whacker	Unkraut-Häcksler	interface	combAchvmt	
Kalphite Queen Adept	Kalphite-Queen-Adept	interface	combAchvmt	
Chitin Penetrator	Chitin-Durchdringer	interface	combAchvmt	
Who Is the King Now?	Wer ist jetzt der König?	interface	combAchvmt	
Kraken Adept	Kraken-Adept	interface	combAchvmt	
Unnecessary Optimisation	Unnötige Optimierung	interface	combAchvmt	
Krakan't Hurt Me	Krakannst mir nix	interface	combAchvmt	
Why Are You Running?	Warum rennst du weg?	interface	combAchvmt	
Whack-a-Mole	Hau-den-Maulwurf	interface	combAchvmt	
Nightmare Adept	Nightmare-Adept	interface	combAchvmt	
Dagannoth Prime Adept	Dagannoth-Prime-Adept	interface	combAchvmt	
Dagannoth Rex Adept	Dagannoth-Rex-Adept	interface	combAchvmt	
Ready to Pounce	Bereit zum Zuschnappen	interface	combAchvmt	
Inspect Repellent	Inspekten-Schutz	interface	combAchvmt	
Commander Zilyana Adept	Commander-Zilyana-Adept	interface	combAchvmt	
Commander Showdown	Commander-Showdown	interface	combAchvmt	
Scorpia Adept	Scorpia-Adept	interface	combAchvmt	
I Can't Reach That	Da komme ich nicht ran	interface	combAchvmt	
Guardians No More	Keine Wächter mehr	interface	combAchvmt	
Zulrah Adept	Zulrah-Adept	interface	combAchvmt	
Dagannoth Supreme Adept	Dagannoth-Supreme-Adept	interface	combAchvmt	
Theatre of Blood: SM Adept	Theater des Blutes: SM-Adept	interface	combAchvmt	
Venenatis Adept	Venenatis-Adept	interface	combAchvmt	
Vet'ion Adept	Vet'ion-Adept	interface	combAchvmt	
Why Fletch?	Warum jetzt Pfeilbau?	interface	combAchvmt	
K'ril Tsutsaroth Adept	K'ril-Tsutsaroth-Adept	interface	combAchvmt	
Yarr No More	Kein Yarr mehr	interface	combAchvmt	
Demonic Showdown	Dämonischer Showdown	interface	combAchvmt	
Demonbane Weaponry II	Dämonenbann-Waffen II	interface	combAchvmt	
Dress Like You Mean It	Zieh dich richtig an	interface	combAchvmt	
Why Cook?	Warum jetzt kochen?	interface	combAchvmt	
Novice Tomb Explorer	Grab-Erkunder-Neuling	interface	combAchvmt	
Novice Tomb Looter	Grab-Plünderer-Neuling	interface	combAchvmt	
Movin' on up	Es geht bergauf, immer höher	interface	combAchvmt	
Confident Raider	Selbstsicherer Raider	interface	combAchvmt	
Phantom Muspah Adept	Phantom-Muspah-Adept	interface	combAchvmt	
Perilous Dancer	Gefährlicher Tänzer	interface	combAchvmt	
Fortified	Verstärkt	interface	combAchvmt	
Betrayal	Verrat	interface	combAchvmt	
Moons of Peril Speed-Chaser	Moons of Peril-Zeitjäger	interface	combAchvmt	
Fat of the Land	Das Fett des Landes	interface	combAchvmt	
The Clone Zone	Die Klonzone	interface	combAchvmt	
Perilous Champion	Perilous-Champion	interface	combAchvmt	
Hueycoatl Adept	Hueycoatl-Adept	interface	combAchvmt	
Pillar Lover	Säulenliebhaber	interface	combAchvmt	
I'm your son	Nein, ich bin dein Sohn	interface	combAchvmt	
Amoxliatl Adept	Amoxliatl-Adept	interface	combAchvmt	
Amoxliatl Speed-Trialist	Amoxliatl-Zeitläufer	interface	combAchvmt	
Nagua Negation	Nagua-Negierung	interface	combAchvmt	
Kemo Makti	Kemo Makti	interface	combAchvmt	
Totally Shattered	Völlig zerschmettert	interface	combAchvmt	
Perfect Royal Titans	Perfekte Royal Titans	interface	combAchvmt	
Royal Titan Speed-Runner	Royal-Titan-Zeitläufer	interface	combAchvmt	
Titan Killer	Titanentöter	interface	combAchvmt	
I need room	Ich brauche Platz	interface	combAchvmt	
Abyssal Veteran	Abyssal-Veteran	interface	combAchvmt	
Respiratory Runner	Atem-Läufer	interface	combAchvmt	
Demonic Rebound	Dämonischer Rückschlag	interface	combAchvmt	
Perfect Sire	Perfekter Sire	interface	combAchvmt	
Kree'arra Veteran	Kree'arra-Veteran	interface	combAchvmt	
General Graardor Veteran	General-Graardor-Veteran	interface	combAchvmt	
Ourg Freezer II	Ourg-Einfrierer II	interface	combAchvmt	
Reflecting on This Encounter	Diese Begegnung reflektieren	interface	combAchvmt	
Callisto Veteran	Callisto-Veteran	interface	combAchvmt	
Demon Evasion	Dämonenausweichen	interface	combAchvmt	
Up for the Challenge	Bereit für die Herausforderung	interface	combAchvmt	
Cerberus Veteran	Cerberus-Veteran	interface	combAchvmt	
Ghost Buster	Geisterjäger	interface	combAchvmt	
Unrequired Antifire	Kein Feuerschutz nötig	interface	combAchvmt	
Anti-Bite Mechanics	Anti-Biss-Mechanik	interface	combAchvmt	
Chaos Elemental Veteran	Chaos-Elemental-Veteran	interface	combAchvmt	
Corporeal Beast Veteran	Corporeal-Beast-Veteran	interface	combAchvmt	
Hot on Your Feet	Heiße Sohlen!	interface	combAchvmt	
Finding the Weak Spot	Den Schwachpunkt finden	interface	combAchvmt	
Chicken Killer	Hühnertöter	interface	combAchvmt	
If Gorillas Could Fly	Wenn Gorillas fliegen	interface	combAchvmt	
Hitting Them Where It Hurts	Sie da treffen, wo es wehtut	interface	combAchvmt	
Galvek Speed-Trialist	Galvek-Zeitläufer	interface	combAchvmt	
Grotesque Guardians Veteran	Grotesque-Guardians-Veteran	interface	combAchvmt	
Done before Dusk	Vor der Dämmerung erledigt	interface	combAchvmt	
Perfect Grotesque Guardians	Perfekte Grotesque Guardians	interface	combAchvmt	
Grotesque Guardians Speed-Trialist	Grotesque-Guardians-Zeitläufer	interface	combAchvmt	
From Dusk...	Von der Dämmerung...	interface	combAchvmt	
Corrupted Gauntlet Veteran	Corrupted-Gauntlet-Veteran	interface	combAchvmt	
<Num0>, <Num1>, <Num2> - Mage	<Num0>, <Num1>, <Num2> - Magie	interface	combAchvmt	
Gauntlet Veteran	Gauntlet-Veteran	interface	combAchvmt	
<Num0>, <Num1>, <Num2> - Range	<Num0>, <Num1>, <Num2> - Fernkampf	interface	combAchvmt	
Egniol Diet	Egniol-Diät	interface	combAchvmt	
Crystalline Warrior	Kristalliner Krieger	interface	combAchvmt	
Wolf Puncher	Wolfsboxer	interface	combAchvmt	
Glough Speed-Trialist	Glough-Zeitläufer	interface	combAchvmt	
Plant-Based Diet	Pflanzliche Ernährung	interface	combAchvmt	
Hespori Speed-Trialist	Hespori-Zeitläufer	interface	combAchvmt	
Alchemical Veteran	Alchemical-Veteran	interface	combAchvmt	
Fight Caves Veteran	Fight-Caves-Veteran	interface	combAchvmt	
Facing Jad Head-on	Jad direkt entgegentreten	interface	combAchvmt	
Kalphite Queen Veteran	Kalphite-Queen-Veteran	interface	combAchvmt	
Insect Deflection	Insekten-Abwehr	interface	combAchvmt	
Prayer Smasher	Gebets-Brecher	interface	combAchvmt	
Ten-tacles	Ten-takel	interface	combAchvmt	
Mimic Veteran	Mimic-Veteran	interface	combAchvmt	
Hard Hitter	Harter Schläger	interface	combAchvmt	
Nightmare Veteran	Nightmare-Veteran	interface	combAchvmt	
Explosion!	Explosion!	interface	combAchvmt	
Sleep Tight	Träum was Schönes	interface	combAchvmt	
Nightmare (Solo) Speed-Trialist	Nightmare (Solo)-Zeitläufer	interface	combAchvmt	
Nightmare (<Num0>-Scale) Speed-Trialist	Nightmare (<Num0>-Spieler)-Zeitläufer	interface	combAchvmt	
Death to the Seer King	Tod dem Seherkönig	interface	combAchvmt	
From One King to Another	Von einem König zum anderen	interface	combAchvmt	
Death to the Warrior King	Tod dem Kriegerkönig	interface	combAchvmt	
Toppling the Diarchy	Die Doppelherrschaft stürzen	interface	combAchvmt	
Commander Zilyana Veteran	Commander-Zilyana-Veteran	interface	combAchvmt	
Reminisce	In Erinnerungen schwelgen	interface	combAchvmt	
Scorpia Veteran	Scorpia-Veteran	interface	combAchvmt	
Fragment of Seren Speed-Trialist	Fragment of Seren-Zeitläufer	interface	combAchvmt	
Zulrah Veteran	Zulrah-Veteran	interface	combAchvmt	
Snake Rebound	Schlangen-Rückschlag	interface	combAchvmt	
Snake. Snake!? Snaaaaaake!	Schlange. Schlange!? Schlaaaaange!	interface	combAchvmt	
Zulrah Speed-Trialist	Zulrah-Zeitläufer	interface	combAchvmt	
Death to the Archer King	Tod dem Schützenkönig	interface	combAchvmt	
Rapid Succession	Schnelle Abfolge	interface	combAchvmt	
Anticoagulants	Gerinnungshemmer	interface	combAchvmt	
Appropriate Tools	Passende Werkzeuge	interface	combAchvmt	
They Won't Expect This	Damit rechnen sie nicht	interface	combAchvmt	
Chally Time	Chally-Zeit	interface	combAchvmt	
Nylocas, On the Rocks	Nylocas, auf Eis	interface	combAchvmt	
Just To Be Safe	Nur zur Sicherheit	interface	combAchvmt	
Don't Look at Me!	Schau mich nicht an!	interface	combAchvmt	
No-Pillar	Keine Säule	interface	combAchvmt	
Attack, Step, Wait	Angreifen, Schritt, Warten	interface	combAchvmt	
Pass It On	Gib es weiter	interface	combAchvmt	
Theatre of Blood Veteran	Theater des Blutes-Veteran	interface	combAchvmt	
Thermonuclear Veteran	Thermonuclear-Veteran	interface	combAchvmt	
Hazard Prevention	Gefahrenabwehr	interface	combAchvmt	
Spec'd Out	Voll aufgespect	interface	combAchvmt	
Venenatis Veteran	Venenatis-Veteran	interface	combAchvmt	
Vet'eran	Vet'eran	interface	combAchvmt	
Vorkath Veteran	Vorkath-Veteran	interface	combAchvmt	
Stick 'em With the Pointy End	Stich sie mit dem spitzen Ende	interface	combAchvmt	
Zombie Destroyer	Zombie-Zerstörer	interface	combAchvmt	
Dust Seeker	Staubsucher	interface	combAchvmt	
Chambers of Xeric Veteran	Chambers of Xeric-Veteran	interface	combAchvmt	
Perfectly Balanced	Perfekt ausbalanciert	interface	combAchvmt	
Together We'll Fall	Gemeinsam fallen wir	interface	combAchvmt	
Redemption Enthusiast	Erlösungs-Liebhaber	interface	combAchvmt	
Mutta-diet	Mutta-Diät	interface	combAchvmt	
Dancing with Statues	Tanz mit Statuen	interface	combAchvmt	
Undying Raid Team	Unsterbliches Raid-Team	interface	combAchvmt	
Shayzien Specialist	Shayzien-Spezialist	interface	combAchvmt	
Cryo No More	Kein Cryo mehr	interface	combAchvmt	
Blizzard Dodger	Schneesturm-Ausweicher	interface	combAchvmt	
Kill It with Fire	Kill It with Fire	interface	combAchvmt	
Zalcano Veteran	Zalcano-Veteran	interface	combAchvmt	
Perfect Zalcano	Perfekter Zalcano	interface	combAchvmt	
Team Player	Teamplayer	interface	combAchvmt	
The Spurned Hero	Der verschmähte Held	interface	combAchvmt	
K'ril Tsutsaroth Veteran	K'ril-Tsutsaroth-Veteran	interface	combAchvmt	
Demonic Defence	Dämonische Verteidigung	interface	combAchvmt	
The Bane of Demons	Der Fluch der Dämonen	interface	combAchvmt	
Half-Way There	Auf halbem Weg, ein Stoßgebet	interface	combAchvmt	
A Near Miss!	Knapp vorbei!	interface	combAchvmt	
The II Jad Challenge	Die II-Jad-Herausforderung	interface	combAchvmt	
TzHaar-Ket-Rak's Speed-Trialist	TzHaar-Ket-Rak's-Zeitläufer	interface	combAchvmt	
Facing Jad Head-on III	Jad direkt entgegentreten III	interface	combAchvmt	
Phosani's Veteran	Phosani's-Veteran	interface	combAchvmt	
Nex Veteran	Nex-Veteran	interface	combAchvmt	
Nex Survivors	Nex-Überlebende	interface	combAchvmt	
Novice Tomb Raider	Grabräuber-Neuling	interface	combAchvmt	
Tomb Explorer	Grab-Erkunder	interface	combAchvmt	
Expert Tomb Explorer	Grab-Erkunder-Experte	interface	combAchvmt	
Hardcore Raiders	Hardcore-Raider	interface	combAchvmt	
Hardcore Tombs	Hardcore-Gräber	interface	combAchvmt	
Helpful spirit who?	Hilfreicher Geist? Welcher?	interface	combAchvmt	
Dropped the ball	Den Ball fallen gelassen	interface	combAchvmt	
No skipping allowed	Überspringen nicht erlaubt	interface	combAchvmt	
Down Do Specs	Erst Spec, dann down	interface	combAchvmt	
Perfect Het	Perfekter Het	interface	combAchvmt	
Perfect Apmeken	Perfekter Apmeken	interface	combAchvmt	
Perfect Crondis	Perfekter Crondis	interface	combAchvmt	
I'm in a rush	Ich bin in Eile	interface	combAchvmt	
Phantom Muspah Speed-Trialist	Phantom-Muspah-Zeitläufer	interface	combAchvmt	
Phantom Muspah Veteran	Phantom-Muspah-Veteran	interface	combAchvmt	
Can't Escape	Kein Entkommen	interface	combAchvmt	
Versatile Drainer	Vielseitiger Aussauger	interface	combAchvmt	
Duke Sucellus Adept	Duke-Sucellus-Adept	interface	combAchvmt	
Vardorvis Adept	Vardorvis-Adept	interface	combAchvmt	
Whisperer Adept	Whisperer-Adept	interface	combAchvmt	
Leviathan Adept	Leviathan-Adept	interface	combAchvmt	
Duke Sucellus Speed-Trialist	Duke-Sucellus-Zeitläufer	interface	combAchvmt	
Vardorvis Speed-Trialist	Vardorvis-Zeitläufer	interface	combAchvmt	
Whisperer Speed-Trialist	Whisperer-Zeitläufer	interface	combAchvmt	
Leviathan Speed-Trialist	Leviathan-Zeitläufer	interface	combAchvmt	
Tentacular	Tentakulär	interface	combAchvmt	
High Hitter	Hochschläger	interface	combAchvmt	
Furball	Fellknäuel	interface	combAchvmt	
Denied	Abgelehnt!	interface	combAchvmt	
I was here first!	Ich war zuerst hier!	interface	combAchvmt	
Unending Torment	Endlose Qual	interface	combAchvmt	
Through Fire and Flames	Durch Feuer und Flammen	interface	combAchvmt	
Two Times the Torment	Doppelte Qual	interface	combAchvmt	
Rapid Reload	Schnelles Nachladen	interface	combAchvmt	
Araxxor Veteran	Araxxor-Veteran	interface	combAchvmt	
Relaxxor	Relaxxor	interface	combAchvmt	
Araxxor Speed-Trialist	Araxxor-Zeitläufer	interface	combAchvmt	
Hueycoatl Speed-Trialist	Hueycoatl-Zeitläufer	interface	combAchvmt	
Hueycoatl Veteran	Hueycoatl-Veteran	interface	combAchvmt	
Perfect Hueycoatl	Perfekter Hueycoatl	interface	combAchvmt	
Amoxliatl Speed-Chaser	Amoxliatl-Zeitjäger	interface	combAchvmt	
Without Ralos' Light	Ohne Ralos' Licht	interface	combAchvmt	
No time to pray	Keine Zeit zum Beten	interface	combAchvmt	
Collateral Damage	Kollateralschaden	interface	combAchvmt	
Swoop No More	Kein Sturzflug mehr	interface	combAchvmt	
Precise Positioning	Präzise Positionierung	interface	combAchvmt	
Cerberus Master	Cerberus-Meister	interface	combAchvmt	
Arooo No More	Kein Arooo mehr	interface	combAchvmt	
Corporeal Beast Master	Corporeal-Beast-Meister	interface	combAchvmt	
Perfect Grotesque Guardians II	Perfekte Grotesque Guardians II	interface	combAchvmt	
Grotesque Guardians Speed-Chaser	Grotesque-Guardians-Zeitjäger	interface	combAchvmt	
... 'til Dawn	... bis zum Morgengrauen	interface	combAchvmt	
Corrupted Gauntlet Master	Corrupted-Gauntlet-Meister	interface	combAchvmt	
Perfect Corrupted Hunllef	Perfekter Corrupted Hunllef	interface	combAchvmt	
Defence Doesn't Matter II	Verteidigung spielt keine Rolle II	interface	combAchvmt	
Corrupted Warrior	Verderbter Krieger	interface	combAchvmt	
Corrupted Gauntlet Speed-Chaser	Corrupted-Gauntlet-Zeitjäger	interface	combAchvmt	
Gauntlet Master	Gauntlet-Meister	interface	combAchvmt	
Perfect Crystalline Hunllef	Perfekter Crystalline Hunllef	interface	combAchvmt	
Defence Doesn't Matter	Verteidigung spielt keine Rolle	interface	combAchvmt	
Gauntlet Speed-Chaser	Gauntlet-Zeitjäger	interface	combAchvmt	
Hespori Speed-Chaser	Hespori-Zeitjäger	interface	combAchvmt	
Alchemical Master	Alchemical-Meister	interface	combAchvmt	
Unrequired Antipoisons	Kein Gegengift nötig	interface	combAchvmt	
Lightning Lure	Blitz-Köder	interface	combAchvmt	
Don't Flame Me	Heiz mir nicht ein!	interface	combAchvmt	
Mixing Correctly	Richtig mischen	interface	combAchvmt	
The Flame Skipper	Der Flammenhüpfer	interface	combAchvmt	
Alcleanical Hydra	Alcleanische Hydra	interface	combAchvmt	
Alchemical Speed-Chaser	Alchemistische Hydra: Tempojäger	interface	combAchvmt	
Working Overtime	Überstunden	interface	combAchvmt	
Fight Caves Master	Kampfhöhlen-Meister	interface	combAchvmt	
Denying the Healers	Den Heilern verwehrt	interface	combAchvmt	
You Didn't Say Anything About a Bat	Von einer Fledermaus war nie die Rede	interface	combAchvmt	
Fight Caves Speed-Chaser	Kampfhöhlen-Tempojäger	interface	combAchvmt	
One Hundred Tentacles	Hundert Tentakel	interface	combAchvmt	
Nightmare Master	Albtraum-Meister	interface	combAchvmt	
Perfect Nightmare	Perfekter Albtraum	interface	combAchvmt	
Nightmare (Solo) Speed-Chaser	Albtraum (Solo): Tempojäger	interface	combAchvmt	
Nightmare (<Num0>-Scale) Speed-Chaser	Albtraum (<Num0> Spieler): Tempojäger	interface	combAchvmt	
Moving Collateral	Bewegliche Sicherheit	interface	combAchvmt	
Zulrah Master	Zulrah-Meister	interface	combAchvmt	
Perfect Zulrah	Perfekter Zulrah	interface	combAchvmt	
Zulrah Speed-Chaser	Zulrah-Tempojäger	interface	combAchvmt	
Can't Drain This	Nicht zu zehren	interface	combAchvmt	
Perfect Maiden	Perfekte Maid	interface	combAchvmt	
Two-Down	Zwei am Boden	interface	combAchvmt	
Perfect Bloat	Perfekter Bloat	interface	combAchvmt	
Perfect Nylocas	Perfekte Nylocas	interface	combAchvmt	
A Timely Snack	Ein rechtzeitiger Snack	interface	combAchvmt	
Perfect Sotetseg	Perfekter Sotetseg	interface	combAchvmt	
