english	translation	category	sub_category	source
Boots of lightness	Støvler av letthet	name	item	Boots of lightness
Child's blanket	Barnets teppe	name	item	Child's blanket
Guam potion (unf)	Guam potion (unf)	name	item	Guam potion (unf)
Marrentill potion (unf)	Marrentill potion (unf)	name	item	Marrentill potion (unf)
Tarromin potion (unf)	Tarromin potion (unf)	name	item	Tarromin potion (unf)
Harralander potion (unf)	Harralander trylledrikk (unf)	name	item	Harralander potion (unf)
Ranarr potion (unf)	Ranarr potion (unf)	name	item	Ranarr potion (unf)
Irit potion (unf)	Økonomisk potion (unf)	name	item	Irit potion (unf)
Avantoe potion (unf)	Avantoe potion (unf)	name	item	Avantoe potion (unf)
Kwuarm potion (unf)	Kwuarm potion (unf)	name	item	Kwuarm potion (unf)
Cadantine potion (unf)	Kadantindrikk (unf)	name	item	Cadantine potion (unf)
Dwarf weed potion (unf)	Dverggressdrikk (unf)	name	item	Dwarf weed potion (unf)
Torstol potion (unf)	Torstol potion (unf)	name	item	Torstol potion (unf)
Strength potion(4)	Styrkedrikk (4)	name	item	Strength potion(4)
Strength potion(3)	Styrkedrikk (3)	name	item	Strength potion(3)
Strength potion(2)	Styrkedrikk (2)	name	item	Strength potion(2)
Strength potion(1)	Styrkedrikk (1)	name	item	Strength potion(1)
Attack potion(3)	Angrepsdrikk (3)	name	item	Attack potion(3)
Attack potion(2)	Angrepsdrikk (2)	name	item	Attack potion(2)
Attack potion(1)	Angrepsdrikk (1)	name	item	Attack potion(1)
Restore potion(3)	Gjenopprettingsdrikk(3)	name	item	Restore potion(3)
Restore potion(2)	Gjenopprettingsdrikk(2)	name	item	Restore potion(2)
Restore potion(1)	Gjenopprettingsdrikk(1)	name	item	Restore potion(1)
Defence potion(3)	Forsvarsdrikk (3)	name	item	Defence potion(3)
Defence potion(2)	Forsvarsdrikk (2)	name	item	Defence potion(2)
Defence potion(1)	Forsvarsdrikk (1)	name	item	Defence potion(1)
Prayer potion(3)	Bønnedrikk (3)	name	item	Prayer potion(3)
Prayer potion(2)	Bønnedrikk (2)	name	item	Prayer potion(2)
Prayer potion(1)	Bønnedrikk (1)	name	item	Prayer potion(1)
Super attack(3)	Superangrep (3)	name	item	Super attack(3)
Super attack(2)	Superangrep (2)	name	item	Super attack(2)
Super attack(1)	Superangrep (1)	name	item	Super attack(1)
Fishing potion(3)	Fiskedrikk (3)	name	item	Fishing potion(3)
Fishing potion(2)	Fiskedrikk (2)	name	item	Fishing potion(2)
Fishing potion(1)	Fiskedrikk (1)	name	item	Fishing potion(1)
Super strength(3)	Super styrke (3)	name	item	Super strength(3)
Super strength(2)	Super styrke (2)	name	item	Super strength(2)
Super strength(1)	Super styrke(1)	name	item	Super strength(1)
Super defence(3)	Superforsvar (3)	name	item	Super defence(3)
Super defence(2)	Superforsvar (2)	name	item	Super defence(2)
Super defence(1)	Superforsvar (1)	name	item	Super defence(1)
Ranging potion(3)	Avstandsdrikk (3)	name	item	Ranging potion(3)
Ranging potion(2)	Avstandsdrikk (2)	name	item	Ranging potion(2)
Ranging potion(1)	Avstandsdrikk (1)	name	item	Ranging potion(1)
Antipoison(3)	Antigift(3)	name	item	Antipoison(3)
Antipoison(2)	Antigift(2)	name	item	Antipoison(2)
Antipoison(1)	Antigift(1)	name	item	Antipoison(1)
Superantipoison(3)	Superantigift(3)	name	item	Superantipoison(3)
Superantipoison(2)	Superantigift(2)	name	item	Superantipoison(2)
Superantipoison(1)	Superantigift(1)	name	item	Superantipoison(1)
Weapon poison	Våpengift	name	item	Weapon poison
Zamorak brew(3)	Zamorak-brygg (3)	name	item	Zamorak brew(3)
Zamorak brew(2)	Zamorak-brygg (2)	name	item	Zamorak brew(2)
Zamorak brew(1)	Zamorak-brygg (1)	name	item	Zamorak brew(1)
Potion	Potion	name	item	Potion
Poison chalice	Giftbeger	name	item	Poison chalice
Grimy guam leaf	Grimy guam blad	name	item	Grimy guam leaf
Grimy marrentill	Grimy marrentill	name	item	Grimy marrentill
Grimy tarromin	Grimet tarromin	name	item	Grimy tarromin
Grimy harralander	Grimy harralander	name	item	Grimy harralander
Grimy ranarr weed	Grimy ranarr luke	name	item	Grimy ranarr weed
Grimy irit leaf	Grimy irit blad	name	item	Grimy irit leaf
Grimy avantoe	Grimy avantoe	name	item	Grimy avantoe
Grimy kwuarm	Grimy kwuarm	name	item	Grimy kwuarm
Grimy cadantine	Grimy kadantine	name	item	Grimy cadantine
Grimy dwarf weed	Grimet dverggress	name	item	Grimy dwarf weed
Grimy torstol	Grimy torstol	name	item	Grimy torstol
Eye of newt	Øye av salamander	name	item	Eye of newt
Red spiders' eggs	Røde edderkoppegg	name	item	Red spiders' eggs
Limpwurt root	Limpwurt rot	name	item	Limpwurt root
Vial of water	Hetteglass med vann	name	item	Vial of water
Vial	hetteglass	name	item	Vial
Snape grass	Snapegress	name	item	Snape grass
Pestle and mortar	Støt og morter	name	item	Pestle and mortar
Unicorn horn dust	Enhjørningshornstøv	name	item	Unicorn horn dust
Unicorn horn	Enhjørningshorn	name	item	Unicorn horn
White berries	Hvite bær	name	item	White berries
Dragon scale dust	Drageskalestøv	name	item	Dragon scale dust
Blue dragon scale	Blå drageskala	name	item	Blue dragon scale
Wine of zamorak	Vinens gleder	name	item	Wine of zamorak
Jangerberries	Jangerbær	name	item	Jangerberries
Guam leaf	Guam blad	name	item	Guam leaf
Marrentill	Marrentill	name	item	Marrentill
Tarromin	Klistremerke	name	item	Tarromin
Harralander	Harralander	name	item	Harralander
Ranarr weed	Ranarr luke	name	item	Ranarr weed
Irit leaf	Økonomiske blader	name	item	Irit leaf
Avantoe	Åpne opp	name	item	Avantoe
Kwuarm	Fortell meg	name	item	Kwuarm
Cadantine	Cadantine	name	item	Cadantine
Dwarf weed	Dverggress	name	item	Dwarf weed
Torstol	Torstol	name	item	Torstol
Pressure gauge	Trykkmåler	name	item	Pressure gauge
Fish food	Fiskemat	name	item	Fish food
Poison	Gift	name	item	Poison
Poisoned fish food	Forgiftet fiskemat	name	item	Poisoned fish food
Key	Nøkkel	name	item	Key
Rubber tube	Gummirør	name	item	Rubber tube
Oil can	Oljekanne	name	item	Oil can
Cattleprod	Storfeprod	name	item	Cattleprod
Sheep feed	Sauefôr	name	item	Sheep feed
Sheep bones (1)	Sauebein (1)	name	item	Sheep bones (1)
Sheep bones (2)	Sauebein (2)	name	item	Sheep bones (2)
Sheep bones (3)	Sauebein (3)	name	item	Sheep bones (3)
Sheep bones (4)	Sauebein (4)	name	item	Sheep bones (4)
Plague jacket	Pestjakke	name	item	Plague jacket
Plague trousers	Pest bukser	name	item	Plague trousers
Orange goblin mail	Oransje trollpost	name	item	Orange goblin mail
Blue goblin mail	Blå nissepost	name	item	Blue goblin mail
Goblin mail	Goblin mail	name	item	Goblin mail
Research package	Forskningspakke	name	item	Research package
Research notes	Forskningsnotater	name	item	Research notes
Book on baxtorian	Bok om baxtorian	name	item	Book on baxtorian
Glarial's pebble	Glarials rullestein	name	item	Glarial's pebble
Glarial's amulet	Glarials amulett	name	item	Glarial's amulet
Glarial's urn	Glarials urne	name	item	Glarial's urn
Glarial's urn (empty)	Glarials urne (tom)	name	item	Glarial's urn (empty)
Mithril seeds	Mithril frø	name	item	Mithril seeds
Rat's tail	Rottes hale	name	item	Rat's tail
Lobster pot	Hummergryte	name	item	Lobster pot
Small fishing net	Lite fiskegarn	name	item	Small fishing net
Big fishing net	Stort fiskegarn	name	item	Big fishing net
Fishing rod	Fiskestang	name	item	Fishing rod
Fly fishing rod	Fluefiskestang	name	item	Fly fishing rod
Harpoon	Harpun	name	item	Harpoon
Fishing bait	Fiske agn	name	item	Fishing bait
Feather	Fjær	name	item	Feather
Shrimps	Reker	name	item	Shrimps
Raw shrimps	Rå reker	name	item	Raw shrimps
Anchovies	Ansjos	name	item	Anchovies
Raw anchovies	Rå ansjos	name	item	Raw anchovies
Burnt fish	Brent fisk	name	item	Burnt fish
Sardine	Sardin	name	item	Sardine
Raw sardine	Rå sardin	name	item	Raw sardine
Salmon	Laks	name	item	Salmon
Raw salmon	Rå laks	name	item	Raw salmon
Trout	Ørret	name	item	Trout
Raw trout	Rå ørret	name	item	Raw trout
Giant carp	Kjempekarpe	name	item	Giant carp
Raw giant carp	Rå kjempekarpe	name	item	Raw giant carp
Cod	Torsk	name	item	Cod
Raw cod	Rå torsk	name	item	Raw cod
Raw herring	Rå sild	name	item	Raw herring
Herring	Sild	name	item	Herring
Raw pike	Rå gjedde	name	item	Raw pike
Pike	Gjedde	name	item	Pike
Raw mackerel	Rå makrell	name	item	Raw mackerel
Mackerel	Makrell	name	item	Mackerel
Raw tuna	Rå tunfisk	name	item	Raw tuna
Tuna	Tunfisk	name	item	Tuna
Raw bass	Rå bass	name	item	Raw bass
Bass	Bass	name	item	Bass
Raw swordfish	Rå sverdfisk	name	item	Raw swordfish
Swordfish	Sverdfisk	name	item	Swordfish
Burnt swordfish	Brent sverdfisk	name	item	Burnt swordfish
Raw lobster	Rå hummer	name	item	Raw lobster
Lobster	Hummer	name	item	Lobster
Burnt lobster	Brent hummer	name	item	Burnt lobster
Raw shark	Rå hai	name	item	Raw shark
Shark	Hai	name	item	Shark
Burnt shark	Brent hai	name	item	Burnt shark
Raw manta ray	Rå manta ray	name	item	Raw manta ray
Manta ray	Selv om de	name	item	Manta ray
Burnt manta ray	Brent manta ray	name	item	Burnt manta ray
Raw sea turtle	Rå havskilpadde	name	item	Raw sea turtle
Sea turtle	Havskilpadde	name	item	Sea turtle
Burnt sea turtle	Brent havskilpadde	name	item	Burnt sea turtle
Seaweed	Tang	name	item	Seaweed
Edible seaweed	Spiselig tang	name	item	Edible seaweed
Casket	Skrin	name	item	Casket
Oyster	Østers	name	item	Oyster
Empty oyster	Tom østers	name	item	Empty oyster
Oyster pearl	Østersperle	name	item	Oyster pearl
Oyster pearls	Østersperler	name	item	Oyster pearls
Ethenea	Ethenea	name	item	Ethenea
Liquid honey	Flytende honning	name	item	Liquid honey
Sulphuric broline	Svovelholdig brolin	name	item	Sulphuric broline
Plague sample	Pestprøve	name	item	Plague sample
Touch paper	Berør papir	name	item	Touch paper
Distillator	Destillator	name	item	Distillator
Lathas' amulet	Lathas' amulett	name	item	Lathas' amulet
Bird feed	Fuglefôr	name	item	Bird feed
Pigeon cage	Duebur	name	item	Pigeon cage
Priest gown	Prestekjole	name	item	Priest gown
Medical gown	Medisinsk kjole	name	item	Medical gown
Karamjan rum	Karamjan rom	name	item	Karamjan rum
Chest key	Brystnøkkel	name	item	Chest key
Pirate message	Piratmelding	name	item	Pirate message
Clay	Leire	name	item	Clay
Copper ore	Kobbermalm	name	item	Copper ore
Tin ore	Jeg bruker timer	name	item	Tin ore
Iron ore	Jernmalm	name	item	Iron ore
Silver ore	Sølvmalm	name	item	Silver ore
Gold ore	Gullmalm	name	item	Gold ore
'perfect' gold ore	Perfekt' gullmalm	name	item	'perfect' gold ore
Mithril ore	Mithril malm	name	item	Mithril ore
Adamantite ore	Adamantitt malm	name	item	Adamantite ore
Runite ore	Runittmalm	name	item	Runite ore
Coal	Kull	name	item	Coal
Barcrawl card	Barcrawl-kort	name	item	Barcrawl card
Scorpion cage	Skorpion bur	name	item	Scorpion cage
Strange fruit	Merkelig frukt	name	item	Strange fruit
Pickaxe handle	Hakkehåndtak	name	item	Pickaxe handle
Broken pickaxe	Ødelagt hakke	name	item	Broken pickaxe
Bronze pick head	Plukkhode i bronse	name	item	Bronze pick head
Iron pick head	Plukkhode av jern	name	item	Iron pick head
Steel pick head	Plukkhode i stål	name	item	Steel pick head
Mithril pick head	Mithril plukke hode	name	item	Mithril pick head
Adamant pick head	Adamant plukke hode	name	item	Adamant pick head
Rune pick head	Runeplukkehode	name	item	Rune pick head
Axe handle	Økseskaft	name	item	Axe handle
Broken axe	Brukt øks	name	item	Broken axe
Bronze axe head	Øksehode i bronse	name	item	Bronze axe head
Iron axe head	Øksehode av jern	name	item	Iron axe head
Steel axe head	Øksehode i stål	name	item	Steel axe head
Black axe head	Svart øksehode	name	item	Black axe head
Mithril axe head	Mithril øksehode	name	item	Mithril axe head
Adamant axe head	Adamant øksehode	name	item	Adamant axe head
Rune axe head	Runeøksehode	name	item	Rune axe head
Enchanted beef	Fortryllet biff	name	item	Enchanted beef
Enchanted rat	Fortryllet rotte	name	item	Enchanted rat
Enchanted bear	Fortryllet bjørn	name	item	Enchanted bear
Enchanted chicken	Fortryllet kylling	name	item	Enchanted chicken
Bones	Bein	name	item	Bones
Burnt bones	Brent bein	name	item	Burnt bones
Bat bones	Flaggermusbein	name	item	Bat bones
Big bones	Store bein	name	item	Big bones
Babydragon bones	Babydrage bein	name	item	Babydragon bones
Dragon bones	Dragebein	name	item	Dragon bones
Druid's robe	Druidens kappe	name	item	Druid's robe
Druid's robe top	Druidens kappe topp	name	item	Druid's robe top
Monk's robe	Munkekåpe	name	item	Monk's robe
Monk's robe top	Munkekåpe topp	name	item	Monk's robe top
Shade robe top	Skygge kappe topp	name	item	Shade robe top
Shade robe	Skyggekåpe	name	item	Shade robe
Newcomer map	Nykommer kart	name	item	Newcomer map
Ghostspeak amulet	Spøkelsessnakkeamulett	name	item	Ghostspeak amulet
Ghost's skull	Spøkelseshodeskalle	name	item	Ghost's skull
Fire rune	Brannrune	name	item	Fire rune
Water rune	Vannrune	name	item	Water rune
Air rune	Luftrune	name	item	Air rune
Earth rune	Jordrune	name	item	Earth rune
Mind rune	Sinnrune	name	item	Mind rune
Body rune	Kroppsrune	name	item	Body rune
Death rune	Dødsrune	name	item	Death rune
Nature rune	Naturrune	name	item	Nature rune
Chaos rune	Kaosrune	name	item	Chaos rune
Law rune	Lovrune	name	item	Law rune
Cosmic rune	Kosmisk rune	name	item	Cosmic rune
Blood rune	Blodrune	name	item	Blood rune
Soul rune	Sjelerune	name	item	Soul rune
Unpowered orb	Udrevet kule	name	item	Unpowered orb
Fire orb	Brannkule	name	item	Fire orb
Water orb	Vannkule	name	item	Water orb
Air orb	Luftkule	name	item	Air orb
Earth orb	Jordkule	name	item	Earth orb
Blue wizard robe	Blå trollmannskåpe	name	item	Blue wizard robe
Blue wizard hat	Blå trollmannshatt	name	item	Blue wizard hat
Black robe	Svart kappe	name	item	Black robe
Bailing bucket	Bailing bøtte	name	item	Bailing bucket
Orb of protection	Orb av beskyttelse	name	item	Orb of protection
Orbs of protection	Orbs av beskyttelse	name	item	Orbs of protection
Gnome amulet	Gnome amulett	name	item	Gnome amulet
Tinderbox	Fyrstikkeske	name	item	Tinderbox
Ashes	Aske	name	item	Ashes
Lit torch	Tent fakkel	name	item	Lit torch
Torch	Fakkel	name	item	Torch
Unlit torch	Utent fakkel	name	item	Unlit torch
Bronze fire arrow	Bronse brannpil	name	item	Bronze fire arrow
Astronomy book	Astronomi bok	name	item	Astronomy book
Goblin kitchen key	Goblin kjøkkennøkkel	name	item	Goblin kitchen key
Lens mould	Linseform	name	item	Lens mould
Observatory lens	Observatorielinse	name	item	Observatory lens
Bone shard	Benskår	name	item	Bone shard
Bone key	Bennøkkel	name	item	Bone key
Stone-plaque	Steinplakett	name	item	Stone-plaque
Tattered scroll	Flittet rulle	name	item	Tattered scroll
Crumpled scroll	Krøllet rulle	name	item	Crumpled scroll
Rashiliyia corpse	Rashiliyia-lik	name	item	Rashiliyia corpse
Zadimus corpse	Zadimus lik	name	item	Zadimus corpse
Locating crystal	Lokaliseringskrystall	name	item	Locating crystal
Beads of the dead	De dødes perler	name	item	Beads of the dead
Coins	Mynter	name	item	Coins
Bone beads	Beinperler	name	item	Bone beads
Paramaya ticket	Paramaya-billett	name	item	Paramaya ticket
Ship ticket	Send billett	name	item	Ship ticket
Sword pommel	Sverdstang	name	item	Sword pommel
Bervirius notes	Bervirius bemerkelser	name	item	Bervirius notes
Wampum belt	Wampum belte	name	item	Wampum belt
Pink boots	Rosa støvler	name	item	Pink boots
Green boots	Grønne støvler	name	item	Green boots
Blue boots	Blå støvler	name	item	Blue boots
Cream boots	Kremet støvler	name	item	Cream boots
Turquoise boots	Turkise støvler	name	item	Turquoise boots
Pink robe top	Rosa kappetopp	name	item	Pink robe top
Green robe top	Grønn kappetopp	name	item	Green robe top
Blue robe top	Blå kappetopp	name	item	Blue robe top
Cream robe top	Kremfarget kappetopp	name	item	Cream robe top
Turquoise robe top	Turkis kappetopp	name	item	Turquoise robe top
Pink robe bottoms	Rosa kappeunderdel	name	item	Pink robe bottoms
Green robe bottoms	Grønn kappeunderdel	name	item	Green robe bottoms
Blue robe bottoms	Blå kappeunderdel	name	item	Blue robe bottoms
Cream robe bottoms	Kremfargede kappebunner	name	item	Cream robe bottoms
Turquoise robe bottoms	Turkis kappeunderdel	name	item	Turquoise robe bottoms
Pink hat	Rosa lue	name	item	Pink hat
Green hat	Grønn lue	name	item	Green hat
Blue hat	Blå hatt	name	item	Blue hat
Cream hat	Krem hatt	name	item	Cream hat
Turquoise hat	Turkis lue	name	item	Turquoise hat
Portrait	Portrett	name	item	Portrait
Blurite sword	Blurite sverd	name	item	Blurite sword
Blurite ore	Blurite timer	name	item	Blurite ore
Specimen jar	Prøvekrukke	name	item	Specimen jar
Specimen brush	Prøvebørste	name	item	Specimen brush
Animal skull	Dyrehodeskalle	name	item	Animal skull
Special cup	Spesiell kopp	name	item	Special cup
Teddy	Teddy	name	item	Teddy
Cracked sample	Sprukket prøve	name	item	Cracked sample
Rock pick	Steinvalg	name	item	Rock pick
Trowel	Murskje	name	item	Trowel
Panning tray	Panoreringsbrett	name	item	Panning tray
Nuggets	Nuggets	name	item	Nuggets
Ancient talisman	Gammel talisman	name	item	Ancient talisman
Unstamped letter	Ustemplet brev	name	item	Unstamped letter
Sealed letter	Forseglet brev	name	item	Sealed letter
Belt buckle	Beltespenne	name	item	Belt buckle
Old boot	Gammel støvel	name	item	Old boot
Rusty sword	Rustent sverd	name	item	Rusty sword
Broken arrow	Knust pil	name	item	Broken arrow
Buttons	Knapper	name	item	Buttons
Broken staff	Ødelagt stav	name	item	Broken staff
Broken glass	Knust glass	name	item	Broken glass
Level 1 certificate	Nivå 1 sertifikat	name	item	Level 1 certificate
Level 2 certificate	Nivå 2 sertifikat	name	item	Level 2 certificate
Level 3 certificate	Nivå 3 sertifikat	name	item	Level 3 certificate
Ceramic remains	Keramikkrester	name	item	Ceramic remains
Old tooth	Gammel tann	name	item	Old tooth
Invitation letter	Invitasjonsbrev	name	item	Invitation letter
Damaged armour	Skadet rustning	name	item	Damaged armour
Broken armour	Ødelagt rustning	name	item	Broken armour
Stone tablet	Steintavle	name	item	Stone tablet
Chemical powder	Kjemisk pulver	name	item	Chemical powder
Ammonium nitrate	Ammoniumnitrat	name	item	Ammonium nitrate
Unidentified liquid	Uidentifisert væske	name	item	Unidentified liquid
Nitroglycerin	Nitroglycerin	name	item	Nitroglycerin
Ground charcoal	Malt trekull	name	item	Ground charcoal
Mixed chemicals	Blandede kjemikalier	name	item	Mixed chemicals
Chemical compound	Kjemisk forbindelse	name	item	Chemical compound
Arcenia root	Arcenia rot	name	item	Arcenia root
Vase	Vase	name	item	Vase
Book on chemicals	Bok om kjemikalier	name	item	Book on chemicals
Cup of tea	Kopp te	name	item	Cup of tea
Clue scroll	Clue scroll	name	item	Clue scroll
Radimus notes	Du vil merke at vi barberer oss	name	item	Radimus notes
Bullroarer	Mobbere	name	item	Bullroarer
Scrawled note	Skriblet notat	name	item	Scrawled note
A scribbled note	En skriblet lapp	name	item	A scribbled note
Scrumpled note	Skrukkete notat	name	item	Scrumpled note
Sketch	Skisse	name	item	Sketch
Gold bowl	Gull skål	name	item	Gold bowl
Blessed gold bowl	Velsignet gullskål	name	item	Blessed gold bowl
Golden bowl	Gylden bolle	name	item	Golden bowl
Hollow reed	Hult siv	name	item	Hollow reed
Shaman's tome	Sjamanens bok	name	item	Shaman's tome
Binding book	Innbindende bok	name	item	Binding book
Enchanted vial	Fortryllet hetteglass	name	item	Enchanted vial
Holy water	Hellig vann	name	item	Holy water
Smashed glass	Knust glass	name	item	Smashed glass
Yommi tree seeds	Yommi tre frø	name	item	Yommi tree seeds
Snakeweed mixture	Snakeweed blanding	name	item	Snakeweed mixture
Ardrigal mixture	Ardrigal blanding	name	item	Ardrigal mixture
Bravery potion	Tapperhetsdrikk	name	item	Bravery potion
Chunk of crystal	Klump av krystall	name	item	Chunk of crystal
Hunk of crystal	Hunk av krystall	name	item	Hunk of crystal
Lump of crystal	Klump av krystall	name	item	Lump of crystal
Heart crystal	Hjertekrystall	name	item	Heart crystal
Dark dagger	Mørk dolk	name	item	Dark dagger
Glowing dagger	Glødende dolk	name	item	Glowing dagger
Holy force	Hellig kraft	name	item	Holy force
Yommi totem	Yommi totem	name	item	Yommi totem
Gilded totem	Forgylt totem	name	item	Gilded totem
Gnomeball	Gnomeball	name	item	Gnomeball
Cadava berries	Cadava bær	name	item	Cadava berries
Message	Beskjed	name	item	Message
Cadava potion	Cadava-drikk	name	item	Cadava potion
Book	Bok	name	item	Book
Phoenix hq key	Phoenix hq nøkkel	name	item	Phoenix hq key
Weapon store key	Nøkkel til våpenlager	name	item	Weapon store key
Intel report	Intel-rapport	name	item	Intel report
Falador shield	Falador skjold	name	item	Falador shield
Broken shield	Knust skjold	name	item	Broken shield
Coal bag	Kullpose	name	item	Coal bag
Gem bag	Edelpose	name	item	Gem bag
Phoenix crossbow	Phoenix armbrøst	name	item	Phoenix crossbow
Certificate	Sertifikat	name	item	Certificate
Ardougne cloak	Ardougne kappe	name	item	Ardougne cloak
Dramen branch	Dramabransjen	name	item	Dramen branch
Dramen staff	Dramen stav	name	item	Dramen staff
'perfect' ring	Perfekt' ring	name	item	'perfect' ring
'perfect' necklace	Perfect' halskjede	name	item	'perfect' necklace
Cooking gauntlets	Kokehansker	name	item	Cooking gauntlets
Goldsmith gauntlets	Gullsmedhansker	name	item	Goldsmith gauntlets
Chaos gauntlets	Kaos-hansker	name	item	Chaos gauntlets
Steel gauntlets	Stålhansker	name	item	Steel gauntlets
Crest part	Crest del	name	item	Crest part
Family crest	Familievåpen	name	item	Family crest
Bark sample	Barkprøve	name	item	Bark sample
Translation book	Oversettelsesbok	name	item	Translation book
Glough's journal	Glooughs dagbok	name	item	Glough's journal
Hazelmere's scroll	Hazelmeres rulle	name	item	Hazelmere's scroll
Lumber order	Trelastbestilling	name	item	Lumber order
Glough's key	Gloughs nøkkel	name	item	Glough's key
Twigs	Kvister	name	item	Twigs
Daconia rock	Daconia rock	name	item	Daconia rock
Invasion plans	Invasjonsplaner	name	item	Invasion plans
War ship	Krigsskip	name	item	War ship
Bronze thrownaxe	Kasteøks av bronse	name	item	Bronze thrownaxe
Iron thrownaxe	Kasteøks av jern	name	item	Iron thrownaxe
Steel thrownaxe	Kasteøks i stål	name	item	Steel thrownaxe
Mithril thrownaxe	Mithril thrownaxe	name	item	Mithril thrownaxe
Adamant thrownaxe	Adamant kasteøks	name	item	Adamant thrownaxe
Rune thrownaxe	Rune kasteøks	name	item	Rune thrownaxe
Bronze dart	Bronsepil	name	item	Bronze dart
Iron dart	Jernpil	name	item	Iron dart
Steel dart	Pil i stål	name	item	Steel dart
Mithril dart	Mithril dart	name	item	Mithril dart
Adamant dart	Adamant dart	name	item	Adamant dart
Rune dart	Runedart	name	item	Rune dart
Bronze dart(p)	Bronsepil (p)	name	item	Bronze dart(p)
Iron dart (p)	Jernpil (p)	name	item	Iron dart (p)
Steel dart(p)	Stålpil (p)	name	item	Steel dart(p)
Mithril dart(p)	Mithril dart (p)	name	item	Mithril dart(p)
Adamant dart(p)	Adamant dart (p)	name	item	Adamant dart(p)
Rune dart(p)	Runedart (p)	name	item	Rune dart(p)
Poisoned dart(p)	Forgiftet pil (p)	name	item	Poisoned dart(p)
Bronze dart tip	Dartspiss av bronse	name	item	Bronze dart tip
Iron dart tip	Piltupp av jern	name	item	Iron dart tip
Steel dart tip	Piltupp i stål	name	item	Steel dart tip
Mithril dart tip	Mithril dartspiss	name	item	Mithril dart tip
Adamant dart tip	Adamant dartspiss	name	item	Adamant dart tip
Rune dart tip	Rune dart tips	name	item	Rune dart tip
Bronze javelin	Bronse spyd	name	item	Bronze javelin
