english	translation	category	sub_category	source
Cod		name	item	Cod
Raw cod		name	item	Raw cod
Raw herring		name	item	Raw herring
Herring		name	item	Herring
Raw pike		name	item	Raw pike
Pike		name	item	Pike
Raw mackerel		name	item	Raw mackerel
Mackerel		name	item	Mackerel
Raw tuna		name	item	Raw tuna
Tuna		name	item	Tuna
Raw bass		name	item	Raw bass
Bass		name	item	Bass
Raw swordfish		name	item	Raw swordfish
Swordfish		name	item	Swordfish
Burnt swordfish		name	item	Burnt swordfish
Raw lobster		name	item	Raw lobster
Lobster		name	item	Lobster
Burnt lobster		name	item	Burnt lobster
Raw shark		name	item	Raw shark
Shark		name	item	Shark
Burnt shark		name	item	Burnt shark
Raw manta ray		name	item	Raw manta ray
Manta ray		name	item	Manta ray
Burnt manta ray		name	item	Burnt manta ray
Raw sea turtle		name	item	Raw sea turtle
Sea turtle		name	item	Sea turtle
Burnt sea turtle		name	item	Burnt sea turtle
Seaweed		name	item	Seaweed
Edible seaweed		name	item	Edible seaweed
Casket		name	item	Casket
Oyster		name	item	Oyster
Empty oyster		name	item	Empty oyster
Oyster pearl		name	item	Oyster pearl
Oyster pearls		name	item	Oyster pearls
Ethenea		name	item	Ethenea
Liquid honey		name	item	Liquid honey
Sulphuric broline		name	item	Sulphuric broline
Plague sample		name	item	Plague sample
Touch paper		name	item	Touch paper
Distillator		name	item	Distillator
Lathas' amulet		name	item	Lathas' amulet
Bird feed		name	item	Bird feed
Pigeon cage		name	item	Pigeon cage
Priest gown		name	item	Priest gown
Medical gown		name	item	Medical gown
Karamjan rum		name	item	Karamjan rum
Chest key		name	item	Chest key
Pirate message		name	item	Pirate message
Clay		name	item	Clay
Copper ore		name	item	Copper ore
Tin ore		name	item	Tin ore
Iron ore		name	item	Iron ore
Silver ore		name	item	Silver ore
Gold ore		name	item	Gold ore
'perfect' gold ore		name	item	'perfect' gold ore
Mithril ore		name	item	Mithril ore
Adamantite ore		name	item	Adamantite ore
Runite ore		name	item	Runite ore
Coal		name	item	Coal
Barcrawl card		name	item	Barcrawl card
Scorpion cage		name	item	Scorpion cage
Strange fruit		name	item	Strange fruit
Pickaxe handle		name	item	Pickaxe handle
Broken pickaxe		name	item	Broken pickaxe
Bronze pick head		name	item	Bronze pick head
Iron pick head		name	item	Iron pick head
Steel pick head		name	item	Steel pick head
Mithril pick head		name	item	Mithril pick head
Adamant pick head		name	item	Adamant pick head
Rune pick head		name	item	Rune pick head
Axe handle		name	item	Axe handle
Broken axe		name	item	Broken axe
Bronze axe head		name	item	Bronze axe head
Iron axe head		name	item	Iron axe head
Steel axe head		name	item	Steel axe head
Black axe head		name	item	Black axe head
Mithril axe head		name	item	Mithril axe head
Adamant axe head		name	item	Adamant axe head
Rune axe head		name	item	Rune axe head
Enchanted beef		name	item	Enchanted beef
Enchanted rat		name	item	Enchanted rat
Enchanted bear		name	item	Enchanted bear
Enchanted chicken		name	item	Enchanted chicken
Bones		name	item	Bones
Burnt bones		name	item	Burnt bones
Bat bones		name	item	Bat bones
Big bones		name	item	Big bones
Babydragon bones		name	item	Babydragon bones
Dragon bones		name	item	Dragon bones
Druid's robe		name	item	Druid's robe
Druid's robe top		name	item	Druid's robe top
Monk's robe		name	item	Monk's robe
Monk's robe top		name	item	Monk's robe top
Shade robe top		name	item	Shade robe top
Shade robe		name	item	Shade robe
Newcomer map		name	item	Newcomer map
Ghostspeak amulet		name	item	Ghostspeak amulet
Ghost's skull		name	item	Ghost's skull
Fire rune		name	item	Fire rune
Water rune		name	item	Water rune
Air rune		name	item	Air rune
Earth rune		name	item	Earth rune
Mind rune		name	item	Mind rune
Body rune		name	item	Body rune
Death rune		name	item	Death rune
Nature rune		name	item	Nature rune
Chaos rune		name	item	Chaos rune
Law rune		name	item	Law rune
Cosmic rune		name	item	Cosmic rune
Blood rune		name	item	Blood rune
Soul rune		name	item	Soul rune
Unpowered orb		name	item	Unpowered orb
Fire orb		name	item	Fire orb
Water orb		name	item	Water orb
Air orb		name	item	Air orb
Earth orb		name	item	Earth orb
Blue wizard robe		name	item	Blue wizard robe
Blue wizard hat		name	item	Blue wizard hat
Black robe		name	item	Black robe
Bailing bucket		name	item	Bailing bucket
Orb of protection		name	item	Orb of protection
Orbs of protection		name	item	Orbs of protection
Gnome amulet		name	item	Gnome amulet
Tinderbox		name	item	Tinderbox
Ashes		name	item	Ashes
Lit torch		name	item	Lit torch
Torch		name	item	Torch
Unlit torch		name	item	Unlit torch
Bronze fire arrow		name	item	Bronze fire arrow
Astronomy book		name	item	Astronomy book
Goblin kitchen key		name	item	Goblin kitchen key
Lens mould		name	item	Lens mould
Observatory lens		name	item	Observatory lens
Bone shard		name	item	Bone shard
Bone key		name	item	Bone key
Stone-plaque		name	item	Stone-plaque
Tattered scroll		name	item	Tattered scroll
Crumpled scroll		name	item	Crumpled scroll
Rashiliyia corpse		name	item	Rashiliyia corpse
Zadimus corpse		name	item	Zadimus corpse
Locating crystal		name	item	Locating crystal
Beads of the dead		name	item	Beads of the dead
Coins		name	item	Coins
Bone beads		name	item	Bone beads
Paramaya ticket		name	item	Paramaya ticket
Ship ticket		name	item	Ship ticket
Sword pommel		name	item	Sword pommel
Bervirius notes		name	item	Bervirius notes
Wampum belt		name	item	Wampum belt
Pink boots		name	item	Pink boots
Green boots		name	item	Green boots
Blue boots		name	item	Blue boots
Cream boots		name	item	Cream boots
Turquoise boots		name	item	Turquoise boots
Pink robe top		name	item	Pink robe top
Green robe top		name	item	Green robe top
Blue robe top		name	item	Blue robe top
Cream robe top		name	item	Cream robe top
Turquoise robe top		name	item	Turquoise robe top
Pink robe bottoms		name	item	Pink robe bottoms
Green robe bottoms		name	item	Green robe bottoms
Blue robe bottoms		name	item	Blue robe bottoms
Cream robe bottoms		name	item	Cream robe bottoms
Turquoise robe bottoms		name	item	Turquoise robe bottoms
Pink hat		name	item	Pink hat
Green hat		name	item	Green hat
Blue hat		name	item	Blue hat
Cream hat		name	item	Cream hat
Turquoise hat		name	item	Turquoise hat
Portrait		name	item	Portrait
Blurite sword		name	item	Blurite sword
Blurite ore		name	item	Blurite ore
Specimen jar		name	item	Specimen jar
Specimen brush		name	item	Specimen brush
Animal skull		name	item	Animal skull
Special cup		name	item	Special cup
Teddy		name	item	Teddy
Cracked sample		name	item	Cracked sample
Rock pick		name	item	Rock pick
Trowel		name	item	Trowel
Panning tray		name	item	Panning tray
Nuggets		name	item	Nuggets
Ancient talisman		name	item	Ancient talisman
Unstamped letter		name	item	Unstamped letter
Sealed letter		name	item	Sealed letter
Belt buckle		name	item	Belt buckle
Old boot		name	item	Old boot
Rusty sword		name	item	Rusty sword
Broken arrow		name	item	Broken arrow
Buttons		name	item	Buttons
Broken staff		name	item	Broken staff
Broken glass		name	item	Broken glass
Level 1 certificate		name	item	Level 1 certificate
Level 2 certificate		name	item	Level 2 certificate
Level 3 certificate		name	item	Level 3 certificate
Ceramic remains		name	item	Ceramic remains
Old tooth		name	item	Old tooth
Invitation letter		name	item	Invitation letter
Damaged armour		name	item	Damaged armour
Broken armour		name	item	Broken armour
Stone tablet		name	item	Stone tablet
Chemical powder		name	item	Chemical powder
Ammonium nitrate		name	item	Ammonium nitrate
Unidentified liquid		name	item	Unidentified liquid
Nitroglycerin		name	item	Nitroglycerin
Ground charcoal		name	item	Ground charcoal
Mixed chemicals		name	item	Mixed chemicals
Chemical compound		name	item	Chemical compound
Arcenia root		name	item	Arcenia root
Vase		name	item	Vase
Book on chemicals		name	item	Book on chemicals
Cup of tea		name	item	Cup of tea
Clue scroll		name	item	Clue scroll
Radimus notes		name	item	Radimus notes
Bullroarer		name	item	Bullroarer
Scrawled note		name	item	Scrawled note
A scribbled note		name	item	A scribbled note
Scrumpled note		name	item	Scrumpled note
Sketch		name	item	Sketch
Gold bowl		name	item	Gold bowl
Blessed gold bowl		name	item	Blessed gold bowl
Golden bowl		name	item	Golden bowl
Hollow reed		name	item	Hollow reed
Shaman's tome		name	item	Shaman's tome
Binding book		name	item	Binding book
Enchanted vial		name	item	Enchanted vial
Holy water		name	item	Holy water
Smashed glass		name	item	Smashed glass
Yommi tree seeds		name	item	Yommi tree seeds
Snakeweed mixture		name	item	Snakeweed mixture
Ardrigal mixture		name	item	Ardrigal mixture
Bravery potion		name	item	Bravery potion
Chunk of crystal		name	item	Chunk of crystal
Hunk of crystal		name	item	Hunk of crystal
Lump of crystal		name	item	Lump of crystal
Heart crystal		name	item	Heart crystal
Dark dagger		name	item	Dark dagger
Glowing dagger		name	item	Glowing dagger
Holy force		name	item	Holy force
Yommi totem		name	item	Yommi totem
Gilded totem		name	item	Gilded totem
Gnomeball		name	item	Gnomeball
Cadava berries		name	item	Cadava berries
Message		name	item	Message
Cadava potion		name	item	Cadava potion
Book		name	item	Book
Phoenix hq key		name	item	Phoenix hq key
Weapon store key		name	item	Weapon store key
Intel report		name	item	Intel report
Falador shield		name	item	Falador shield
Broken shield		name	item	Broken shield
Coal bag		name	item	Coal bag
Gem bag		name	item	Gem bag
Phoenix crossbow		name	item	Phoenix crossbow
Certificate		name	item	Certificate
Ardougne cloak		name	item	Ardougne cloak
Dramen branch		name	item	Dramen branch
Dramen staff		name	item	Dramen staff
'perfect' ring		name	item	'perfect' ring
'perfect' necklace		name	item	'perfect' necklace
Cooking gauntlets		name	item	Cooking gauntlets
Goldsmith gauntlets		name	item	Goldsmith gauntlets
Chaos gauntlets		name	item	Chaos gauntlets
Steel gauntlets		name	item	Steel gauntlets
Crest part		name	item	Crest part
Family crest		name	item	Family crest
Bark sample		name	item	Bark sample
Translation book		name	item	Translation book
Glough's journal		name	item	Glough's journal
Hazelmere's scroll		name	item	Hazelmere's scroll
Lumber order		name	item	Lumber order
Glough's key		name	item	Glough's key
Twigs		name	item	Twigs
Daconia rock		name	item	Daconia rock
Invasion plans		name	item	Invasion plans
War ship		name	item	War ship
Bronze thrownaxe		name	item	Bronze thrownaxe
Iron thrownaxe		name	item	Iron thrownaxe
Steel thrownaxe		name	item	Steel thrownaxe
Mithril thrownaxe		name	item	Mithril thrownaxe
Adamant thrownaxe		name	item	Adamant thrownaxe
Rune thrownaxe		name	item	Rune thrownaxe
Bronze dart		name	item	Bronze dart
Iron dart		name	item	Iron dart
Steel dart		name	item	Steel dart
Mithril dart		name	item	Mithril dart
Adamant dart		name	item	Adamant dart
Rune dart		name	item	Rune dart
Bronze dart(p)		name	item	Bronze dart(p)
Iron dart (p)		name	item	Iron dart (p)
Steel dart(p)		name	item	Steel dart(p)
Mithril dart(p)		name	item	Mithril dart(p)
Adamant dart(p)		name	item	Adamant dart(p)
Rune dart(p)		name	item	Rune dart(p)
Poisoned dart(p)		name	item	Poisoned dart(p)
Bronze dart tip		name	item	Bronze dart tip
Iron dart tip		name	item	Iron dart tip
Steel dart tip		name	item	Steel dart tip
Mithril dart tip		name	item	Mithril dart tip
Adamant dart tip		name	item	Adamant dart tip
Rune dart tip		name	item	Rune dart tip
Bronze javelin		name	item	Bronze javelin
Iron javelin		name	item	Iron javelin
Steel javelin		name	item	Steel javelin
Mithril javelin		name	item	Mithril javelin
Adamant javelin		name	item	Adamant javelin
Rune javelin		name	item	Rune javelin
Bronze javelin(p)		name	item	Bronze javelin(p)
Iron javelin(p)		name	item	Iron javelin(p)
Steel javelin(p)		name	item	Steel javelin(p)
Mithril javelin(p)		name	item	Mithril javelin(p)
Adamant javelin(p)		name	item	Adamant javelin(p)
Rune javelin(p)		name	item	Rune javelin(p)
Crossbow		name	item	Crossbow
Longbow		name	item	Longbow
Shortbow		name	item	Shortbow
Oak shortbow		name	item	Oak shortbow
Oak longbow		name	item	Oak longbow
Willow longbow		name	item	Willow longbow
Willow shortbow		name	item	Willow shortbow
Maple longbow		name	item	Maple longbow
Maple shortbow		name	item	Maple shortbow
Yew longbow		name	item	Yew longbow
Yew shortbow		name	item	Yew shortbow
Magic longbow		name	item	Magic longbow
Magic shortbow		name	item	Magic shortbow
Iron knife		name	item	Iron knife
Bronze knife		name	item	Bronze knife
Steel knife		name	item	Steel knife
Mithril knife		name	item	Mithril knife
Adamant knife		name	item	Adamant knife
Rune knife		name	item	Rune knife
Black knife		name	item	Black knife
Bronze knife(p)		name	item	Bronze knife(p)
Iron knife(p)		name	item	Iron knife(p)
Steel knife(p)		name	item	Steel knife(p)
Mithril knife(p)		name	item	Mithril knife(p)
Black knife(p)		name	item	Black knife(p)
Adamant knife(p)		name	item	Adamant knife(p)
Rune knife(p)		name	item	Rune knife(p)
Bronze bolts		name	item	Bronze bolts
Bronze bolts (p)		name	item	Bronze bolts (p)
Opal bolts		name	item	Opal bolts
Pearl bolts		name	item	Pearl bolts
Barbed bolts		name	item	Barbed bolts
Bronze arrow		name	item	Bronze arrow
Bronze arrow(p)		name	item	Bronze arrow(p)
Iron arrow		name	item	Iron arrow
Iron arrow(p)		name	item	Iron arrow(p)
Steel arrow		name	item	Steel arrow
Steel arrow(p)		name	item	Steel arrow(p)
Mithril arrow		name	item	Mithril arrow
Mithril arrow(p)		name	item	Mithril arrow(p)
Adamant arrow		name	item	Adamant arrow
Adamant arrow(p)		name	item	Adamant arrow(p)
Rune arrow		name	item	Rune arrow
Rune arrow(p)		name	item	Rune arrow(p)
Bronze fire arrow (lit)		name	item	Bronze fire arrow (lit)
Worm		name	item	Worm
Throwing rope		name	item	Throwing rope
Knife		name	item	Knife
Bear fur		name	item	Bear fur
Silk		name	item	Silk
Spade		name	item	Spade
Rope		name	item	Rope
Flyer		name	item	Flyer
Grey wolf fur		name	item	Grey wolf fur
Plank		name	item	Plank
Christmas cracker		name	item	Christmas cracker
Skull		name	item	Skull
Tile		name	item	Tile
Rock		name	item	Rock
Papyrus		name	item	Papyrus
Charcoal		name	item	Charcoal
Machete		name	item	Machete
Cooking pot		name	item	Cooking pot
Disk of returning		name	item	Disk of returning
Brass key		name	item	Brass key
Tooth half of key		name	item	Tooth half of key
Loop half of key		name	item	Loop half of key
Crystal key		name	item	Crystal key
Muddy key		name	item	Muddy key
Sinister key		name	item	Sinister key
White apron		name	item	White apron
Red cape		name	item	Red cape
Brass necklace		name	item	Brass necklace
Blue skirt		name	item	Blue skirt
Pink skirt		name	item	Pink skirt
Black skirt		name	item	Black skirt
Wizard hat		name	item	Wizard hat
Black cape		name	item	Black cape
Blue cape		name	item	Blue cape
Yellow cape		name	item	Yellow cape
Right eye patch		name	item	Right eye patch
Green cape		name	item	Green cape
Purple cape		name	item	Purple cape
Orange cape		name	item	Orange cape
Zamorak monk bottom		name	item	Zamorak monk bottom
Zamorak monk top		name	item	Zamorak monk top
Bunny ears		name	item	Bunny ears
Red partyhat		name	item	Red partyhat
Yellow partyhat		name	item	Yellow partyhat
Blue partyhat		name	item	Blue partyhat
Green partyhat		name	item	Green partyhat
Purple partyhat		name	item	Purple partyhat
White partyhat		name	item	White partyhat
Santa hat		name	item	Santa hat
Cape of legends		name	item	Cape of legends
Green halloween mask		name	item	Green halloween mask
Blue halloween mask		name	item	Blue halloween mask
Red halloween mask		name	item	Red halloween mask
Leather gloves		name	item	Leather gloves
Leather boots		name	item	Leather boots
Leather vambraces		name	item	Leather vambraces
Green d'hide vambraces		name	item	Green d'hide vambraces
Iron platelegs		name	item	Iron platelegs
Steel platelegs		name	item	Steel platelegs
Mithril platelegs		name	item	Mithril platelegs
Adamant platelegs		name	item	Adamant platelegs
Bronze platelegs		name	item	Bronze platelegs
Black platelegs		name	item	Black platelegs
Rune platelegs		name	item	Rune platelegs
Iron plateskirt		name	item	Iron plateskirt
Steel plateskirt		name	item	Steel plateskirt
Mithril plateskirt		name	item	Mithril plateskirt
Bronze plateskirt		name	item	Bronze plateskirt
Black plateskirt		name	item	Black plateskirt
Adamant plateskirt		name	item	Adamant plateskirt
Rune plateskirt		name	item	Rune plateskirt
Leather chaps		name	item	Leather chaps
Studded chaps		name	item	Studded chaps
Green d'hide chaps		name	item	Green d'hide chaps
Iron chainbody		name	item	Iron chainbody
Bronze chainbody		name	item	Bronze chainbody
Steel chainbody		name	item	Steel chainbody
Black chainbody		name	item	Black chainbody
Mithril chainbody		name	item	Mithril chainbody
Adamant chainbody		name	item	Adamant chainbody
Rune chainbody		name	item	Rune chainbody
Iron platebody		name	item	Iron platebody
Bronze platebody		name	item	Bronze platebody
Steel platebody		name	item	Steel platebody
Mithril platebody		name	item	Mithril platebody
Adamant platebody		name	item	Adamant platebody
Black platebody		name	item	Black platebody
Rune platebody		name	item	Rune platebody
Leather body		name	item	Leather body
Hardleather body		name	item	Hardleather body
Studded body		name	item	Studded body
Green d'hide body		name	item	Green d'hide body
Iron med helm		name	item	Iron med helm
Bronze med helm		name	item	Bronze med helm
Steel med helm		name	item	Steel med helm
Mithril med helm		name	item	Mithril med helm
Adamant med helm		name	item	Adamant med helm
Rune med helm		name	item	Rune med helm
Dragon med helm		name	item	Dragon med helm
Black med helm		name	item	Black med helm
Iron full helm		name	item	Iron full helm
Bronze full helm		name	item	Bronze full helm
Steel full helm		name	item	Steel full helm
Mithril full helm		name	item	Mithril full helm
Adamant full helm		name	item	Adamant full helm
Rune full helm		name	item	Rune full helm
Black full helm		name	item	Black full helm
Leather cowl		name	item	Leather cowl
Coif		name	item	Coif
Wooden shield		name	item	Wooden shield
Bronze sq shield		name	item	Bronze sq shield
Iron sq shield		name	item	Iron sq shield
Steel sq shield		name	item	Steel sq shield
Black sq shield		name	item	Black sq shield
Mithril sq shield		name	item	Mithril sq shield
Adamant sq shield		name	item	Adamant sq shield
Rune sq shield		name	item	Rune sq shield
Dragon sq shield		name	item	Dragon sq shield
Bronze kiteshield		name	item	Bronze kiteshield
Iron kiteshield		name	item	Iron kiteshield
Steel kiteshield		name	item	Steel kiteshield
Black kiteshield		name	item	Black kiteshield
Mithril kiteshield		name	item	Mithril kiteshield
Adamant kiteshield		name	item	Adamant kiteshield
Rune kiteshield		name	item	Rune kiteshield
Iron dagger		name	item	Iron dagger
Bronze dagger		name	item	Bronze dagger
Steel dagger		name	item	Steel dagger
Mithril dagger		name	item	Mithril dagger
Adamant dagger		name	item	Adamant dagger
Rune dagger		name	item	Rune dagger
Dragon dagger		name	item	Dragon dagger
Black dagger		name	item	Black dagger
Iron dagger(p)		name	item	Iron dagger(p)
Bronze dagger(p)		name	item	Bronze dagger(p)
Steel dagger(p)		name	item	Steel dagger(p)
Mithril dagger(p)		name	item	Mithril dagger(p)
Adamant dagger(p)		name	item	Adamant dagger(p)
Rune dagger(p)		name	item	Rune dagger(p)
Dragon dagger(p)		name	item	Dragon dagger(p)
Black dagger(p)		name	item	Black dagger(p)
Poisoned dagger(p)		name	item	Poisoned dagger(p)
Bronze spear		name	item	Bronze spear
Iron spear		name	item	Iron spear
Steel spear		name	item	Steel spear
Mithril spear		name	item	Mithril spear
Adamant spear		name	item	Adamant spear
Rune spear		name	item	Rune spear
Dragon spear		name	item	Dragon spear
Bronze spear(p)		name	item	Bronze spear(p)
Iron spear(p)		name	item	Iron spear(p)
Steel spear(p)		name	item	Steel spear(p)
Mithril spear(p)		name	item	Mithril spear(p)
Adamant spear(p)		name	item	Adamant spear(p)
Rune spear(p)		name	item	Rune spear(p)
Dragon spear(p)		name	item	Dragon spear(p)
Bronze pickaxe		name	item	Bronze pickaxe
Iron pickaxe		name	item	Iron pickaxe
Steel pickaxe		name	item	Steel pickaxe
Adamant pickaxe		name	item	Adamant pickaxe
Mithril pickaxe		name	item	Mithril pickaxe
Rune pickaxe		name	item	Rune pickaxe
Bronze sword		name	item	Bronze sword
Iron sword		name	item	Iron sword
Steel sword		name	item	Steel sword
Black sword		name	item	Black sword
