english	translation	category	sub_category	source
Tok-Xil	トク・ジル	name	npc	Tok-Xil
Demon	悪魔	name	npc	Demon
Rocnar	ロクナー	name	npc	Rocnar
Hangman game	ハングマン・ゲーム	name	npc	Hangman game
Treasure fairy	宝物の妖精	name	npc	Treasure fairy
Jacky Jester	道化師ジャッキー	name	npc	Jacky Jester
Combat stone	戦闘の石	name	npc	Combat stone
Rick	リック	name	npc	Rick
Maid	メイド	name	npc	Maid
Cook	料理人	name	npc	Cook
Butler	執事	name	npc	Butler
Demon butler	悪魔の執事	name	npc	Demon butler
Jungle Wolf	ジャングル・オオカミ	name	npc	Jungle Wolf
Macaroni Penguin	マカロニ・ペンギン	name	npc	Macaroni Penguin
Butterfly	チョウ	name	npc	Butterfly
King Black Dragon	黒竜王	name	npc	King Black Dragon
Black demon	黒悪魔	name	npc	Black demon
Baby blue dragon	幼い青竜	name	npc	Baby blue dragon
Red dragon	赤竜	name	npc	Red dragon
Black dragon	黒竜	name	npc	Black dragon
Green dragon	緑竜	name	npc	Green dragon
Blue dragon	青竜	name	npc	Blue dragon
Bronze dragon	銅の竜	name	npc	Bronze dragon
Iron dragon	鉄の竜	name	npc	Iron dragon
Town Crier	町の触れ役	name	npc	Town Crier
Gull	カモメ	name	npc	Gull
Cormorant	ウ	name	npc	Cormorant
Pelican	ペリカン	name	npc	Pelican
Ghoul	グール	name	npc	Ghoul
Dwarf	ドワーフ	name	npc	Dwarf
Chaos dwarf	混沌のドワーフ	name	npc	Chaos dwarf
Adventurer Jon	冒険家ジョン	name	npc	Adventurer Jon
Thordur	ソーヅー	name	npc	Thordur
Gunthor the brave	勇敢なグンソー	name	npc	Gunthor the brave
Jailer	看守	name	npc	Jailer
Black Heather	黒いヘザー	name	npc	Black Heather
Donny the lad	若者ドニー	name	npc	Donny the lad
Speedy Keith	速いケイス	name	npc	Speedy Keith
Salarin the twisted	ひねくれ者サラリン	name	npc	Salarin the twisted
Jennifer	ジェニファー	name	npc	Jennifer
Lumbridge Guide	ランブリッジの案内人	name	npc	Lumbridge Guide
Dr Jekyll	ジェキル先生	name	npc	Dr Jekyll
Emblem Trader	エンブレム商人	name	npc	Emblem Trader
Reacher	リーチャー	name	npc	Reacher
Ayesha	アイェシャ	name	npc	Ayesha
Ironman tutor	鉄人の指導者	name	npc	Ironman tutor
Frog	カエル	name	npc	Frog
Leagues Tutor	リーグの指導者	name	npc	Leagues Tutor
Dark core	暗黒の核	name	npc	Dark core
Corporeal Beast	コーポリアル獣	name	npc	Corporeal Beast
Dark energy core	暗黒エネルギーの核	name	npc	Dark energy core
Mime	マイム	name	npc	Mime
Drunken Dwarf	酔ったドワーフ	name	npc	Drunken Dwarf
Strange plant	不思議な植物	name	npc	Strange plant
Genie	ジーニー	name	npc	Genie
Swarm	虫の群れ	name	npc	Swarm
Strange watcher	奇妙な観察者	name	npc	Strange watcher
Sergeant Damien	ダミエン軍曹	name	npc	Sergeant Damien
Suspect	容疑者	name	npc	Suspect
Molly	モリー	name	npc	Molly
Prison Pete	刑務所のピート	name	npc	Prison Pete
Balloon Animal	風船動物	name	npc	Balloon Animal
Freaky Forester	不気味な森林官	name	npc	Freaky Forester
Pheasant	キジ	name	npc	Pheasant
Rick Turpentine	リック・ターペンタイン	name	npc	Rick Turpentine
Phosani's Nightmare	フォサニの悪夢	name	npc	Phosani's Nightmare
The Nightmare	ザ・ナイトメア	name	npc	The Nightmare
Quiz Master	クイズの達人	name	npc	Quiz Master
Pillory Guard	さらし台の衛兵	name	npc	Pillory Guard
Tramp	浮浪者	name	npc	Tramp
Man	男	name	npc	Man
Avan	アバン	name	npc	Avan
Dark Core	暗黒の核	name	npc	Dark Core
Evil Bob	邪悪なボブ	name	npc	Evil Bob
Trotters	トロッターズ	name	npc	Trotters
Servant	召使	name	npc	Servant
Rod Fishing spot	竿の釣り場	name	npc	Rod Fishing spot
Cat	ネコ	name	npc	Cat
Jon	ジョン	name	npc	Jon
Guard	衛兵	name	npc	Guard
Turael	ツラエル	name	npc	Turael
Mazchna	マズカナ	name	npc	Mazchna
Vannaka	バナカ	name	npc	Vannaka
Chaeldar	チャエルダー	name	npc	Chaeldar
Duradel	ヅラデル	name	npc	Duradel
Cave crawler	洞窟を這うモノ	name	npc	Cave crawler
Gargoyle	ガーゴイル	name	npc	Gargoyle
Banshee	バンシー	name	npc	Banshee
Rockslug	岩ナメクジ	name	npc	Rockslug
Dust devil	ダスト・デビル	name	npc	Dust devil
Skotos	スコトス	name	npc	Skotos
Turoth	ツーロス	name	npc	Turoth
Pyrefiend	パイヤーフィーンド	name	npc	Pyrefiend
Jelly	ゼリー	name	npc	Jelly
Infernal Mage	獄炎の魔術師	name	npc	Infernal Mage
Crawling Hand	這う手	name	npc	Crawling Hand
Lizard	トカゲ	name	npc	Lizard
Desert Lizard	砂漠トカゲ	name	npc	Desert Lizard
Small Lizard	小さなトカゲ	name	npc	Small Lizard
Harpie Bug Swarm	ハーピー虫の群れ	name	npc	Harpie Bug Swarm
Skeletal Wyvern	骨ワイバーン	name	npc	Skeletal Wyvern
Killerwatt	キラーワット	name	npc	Killerwatt
Hole in the wall	壁の穴	name	npc	Hole in the wall
Wall beast	壁の獣	name	npc	Wall beast
Giant frog	巨大なカエル	name	npc	Giant frog
Big frog	大きなカエル	name	npc	Big frog
Cave slime	洞窟スライム	name	npc	Cave slime
Cave bug	ドウクツムシ	name	npc	Cave bug
Cave bug larva	ドウクツムシの幼虫	name	npc	Cave bug larva
Bloodveld	ブラッドベルド	name	npc	Bloodveld
Storm Cloud	ストーム・クラウド	name	npc	Storm Cloud
Entomologist	昆虫学者	name	npc	Entomologist
Cave kraken	洞窟クラーケン	name	npc	Cave kraken
Whirlpool	渦巻き	name	npc	Whirlpool
Kraken	クラーケン	name	npc	Kraken
Venenatis spiderling	ヴェネナティスの幼体	name	npc	Venenatis spiderling
Callisto cub	カリストーの子グマ	name	npc	Callisto cub
Smoke devil	スモーク・デビル	name	npc	Smoke devil
Thermonuclear smoke devil	熱核スモーク・デビル	name	npc	Thermonuclear smoke devil
Olivia	オリビア	name	npc	Olivia
Sarah	サーラ	name	npc	Sarah
Vanessa	ヴァネッサ	name	npc	Vanessa
Richard	リチャード	name	npc	Richard
Alice	アリス	name	npc	Alice
Soulless	無魂	name	npc	Soulless
Death wing	デス・ウイング	name	npc	Death wing
Dark wizard	暗黒の魔法使い	name	npc	Dark wizard
Invrigar the Necromancer	ネクロマンサー・インブリガー	name	npc	Invrigar the Necromancer
Mugger	強盗	name	npc	Mugger
Witch	魔女	name	npc	Witch
Black Knight	黒い騎士	name	npc	Black Knight
Highwayman	ハイウェイマン	name	npc	Highwayman
Chaos druid	混沌ドルイド	name	npc	Chaos druid
Pirate	海賊	name	npc	Pirate
Thug	悪党	name	npc	Thug
Rogue	ローグ	name	npc	Rogue
Monk of Zamorak	ザモラックの僧侶	name	npc	Monk of Zamorak
Tribesman	部族民	name	npc	Tribesman
Dark warrior	暗黒の戦士	name	npc	Dark warrior
Chaos druid warrior	混沌ドルイドの戦士	name	npc	Chaos druid warrior
Fungi	菌類	name	npc	Fungi
Zygomite	ジゴマイト	name	npc	Zygomite
Elfinlocks	Elfinlocks	name	npc	Elfinlocks
Clockwork cat	時計仕掛けのネコ	name	npc	Clockwork cat
Monk	僧侶	name	npc	Monk
Rufus	ルーファス	name	npc	Rufus
Mi-Gor	ミゴー	name	npc	Mi-Gor
Puffin	パフィン	name	npc	Puffin
Brother Tranquility	トランキリティ兄さん	name	npc	Brother Tranquility
Zombie monk	僧侶ゾンビ	name	npc	Zombie monk
Sorebones	ソーボーンズ	name	npc	Sorebones
Zombie pirate	海賊のゾンビ	name	npc	Zombie pirate
Barrelchest	バレルチェスト	name	npc	Barrelchest
Pirate Pete	海賊のピート	name	npc	Pirate Pete
Captain Braindeath	ブレインデス船長	name	npc	Captain Braindeath
50% Luke	ルーク50％	name	npc	50% Luke
Davey	ダベイ	name	npc	Davey
Captain Donnie	ドニー船長	name	npc	Captain Donnie
Zombie protester	ゾンビの抗議者	name	npc	Zombie protester
Zombie swab	ゾンビのスワブ	name	npc	Zombie swab
Evil spirit	邪悪な精霊	name	npc	Evil spirit
Fever spider	熱病グモ	name	npc	Fever spider
Brewer	醸造者	name	npc	Brewer
Fishing spot	釣り場	name	npc	Fishing spot
Karamthulhu	カランスルフ	name	npc	Karamthulhu
Tyras guard	チラスの衛兵	name	npc	Tyras guard
Ug	ウグ	name	npc	Ug
Aga	アガ	name	npc	Aga
Arrg	アーグ	name	npc	Arrg
Ice wolf	氷オオカミ	name	npc	Ice wolf
Ice Troll	氷トロール	name	npc	Ice Troll
Goblin	ゴブリン	name	npc	Goblin
General Bentnoze	ベントノーズ将軍	name	npc	General Bentnoze
General Wartface	ワートフェース将軍	name	npc	General Wartface
Grubfoot	グラブフット	name	npc	Grubfoot
Rasolo	ラソロ	name	npc	Rasolo
Giant skeleton	巨大なスケルトン	name	npc	Giant skeleton
Damis	ダミス	name	npc	Damis
Stranger	よそ者	name	npc	Stranger
Malak	マラク	name	npc	Malak
Bartender	バーテンダー	name	npc	Bartender
Eblis	エブリス	name	npc	Eblis
Bandit	盗賊	name	npc	Bandit
Troll child	子供トロール	name	npc	Troll child
Ice troll	氷トロール	name	npc	Ice troll
Ice block	氷ブロック 	name	npc	Ice block
Troll father	父トロール	name	npc	Troll father
Troll mother	母トロール	name	npc	Troll mother
Mummy	ミイラ	name	npc	Mummy
Mummy ashes	ミイラの灰	name	npc	Mummy ashes
Scarabs	スカラベ	name	npc	Scarabs
Azzanadra	アザナドラ	name	npc	Azzanadra
Sheep	羊	name	npc	Sheep
Fred the Farmer	農民のフレッド	name	npc	Fred the Farmer
Bandit Leader	盗賊のリーダー	name	npc	Bandit Leader
Bandit champion	盗賊のチャンピオン	name	npc	Bandit champion
Cowardly Bandit	おろかな盗賊	name	npc	Cowardly Bandit
My Arm	おいらの腕	name	npc	My Arm
Adventurer	冒険家	name	npc	Adventurer
Captain Barnaby	バーナビ船長	name	npc	Captain Barnaby
Murcaily	ムーカイリ	name	npc	Murcaily
Jagbakoba	ジャグバコバ	name	npc	Jagbakoba
Flies	ハエ	name	npc	Flies
Unnamed troll child	名無しのトロール	name	npc	Unnamed troll child
Drunken Dwarf's Leg	酔ったドワーフの足	name	npc	Drunken Dwarf's Leg
Baby Roc	幼いロク	name	npc	Baby Roc
Giant Roc	巨大なロク	name	npc	Giant Roc
Shadow	影	name	npc	Shadow
Queen Sigrid	女王シグリッド	name	npc	Queen Sigrid
Banker	銀行員	name	npc	Banker
Arnor	アーノー	name	npc	Arnor
Haming	ハミング	name	npc	Haming
Moldof	モルドフ	name	npc	Moldof
Helga	ヘルガ	name	npc	Helga
Matilda	マチルダ	name	npc	Matilda
Ashild	アシルド	name	npc	Ashild
Skraeling	スクラエリング	name	npc	Skraeling
Fishmonger	魚屋	name	npc	Fishmonger
Greengrocer	八百屋	name	npc	Greengrocer
Ethereal Being	優美な生命体	name	npc	Ethereal Being
Ethereal Numerator	優美な分子	name	npc	Ethereal Numerator
Ethereal Expert	優美な専門家	name	npc	Ethereal Expert
Ethereal Perceptive	優美な観点	name	npc	Ethereal Perceptive
Ethereal Guide	優美な案内人	name	npc	Ethereal Guide
Ethereal Fluke	優美なフルーク	name	npc	Ethereal Fluke
Ethereal Mimic	優美なミミック	name	npc	Ethereal Mimic
Me	ワタシ	name	npc	Me
Suqah	スーカア	name	npc	Suqah
Scarab Mage	スカラベの魔術師	name	npc	Scarab Mage
Locust rider	バッタ・ライダー	name	npc	Locust rider
Giant Scarab	巨大なスカラベ	name	npc	Giant Scarab
Olaf the Bard	吟遊詩人オラフ	name	npc	Olaf the Bard
Lalli	ラリー	name	npc	Lalli
Golden sheep	金の羊	name	npc	Golden sheep
Fossegrimen	フォッセグリム	name	npc	Fossegrimen
Ospak	オスパク	name	npc	Ospak
Styrmir	スチーミー	name	npc	Styrmir
Torbrund	トーブランド	name	npc	Torbrund
Fridgeir	フリッガー	name	npc	Fridgeir
Longhall Bouncer	ステージの警備員	name	npc	Longhall Bouncer
Guildmaster	ギルドマスター	name	npc	Guildmaster
Duke Horacio	ホラシオ公爵	name	npc	Duke Horacio
Elvarg	エルバーグ	name	npc	Elvarg
Klarense	クラレンス	name	npc	Klarense
Wormbrain	ワームブレイン	name	npc	Wormbrain
Oracle	オラクル	name	npc	Oracle
Oziach	オジアック	name	npc	Oziach
Melzar the Mad	狂人メルザー	name	npc	Melzar the Mad
Captain Ned	ネッド船長	name	npc	Captain Ned
Cabin boy Jenkins	キャビンボーイ・ジェンキンス	name	npc	Cabin boy Jenkins
Larry	ラリー	name	npc	Larry
Penguin	ペンギン	name	npc	Penguin
KGP Guard	KGPの衛兵	name	npc	KGP Guard
Pescaling Pax	ペスケリング・パックス	name	npc	Pescaling Pax
Ping	ピング	name	npc	Ping
Pong	ポング	name	npc	Pong
KGP Agent	KGPエージェント	name	npc	KGP Agent
Noodle	ヌードル	name	npc	Noodle
Penguin suit	ペンギン・スーツ	name	npc	Penguin suit
Agility Instructor	運動神経の講師	name	npc	Agility Instructor
Army Commander	軍司令官	name	npc	Army Commander
Icelord	アイスロード	name	npc	Icelord
Crusher	クラッシャー	name	npc	Crusher
Grish	グリシュ	name	npc	Grish
Uglug Nar	ウグルグ・ナー	name	npc	Uglug Nar
Pilg	ピルグ	name	npc	Pilg
Grug	グラグ	name	npc	Grug
Ogre guard	オーガの衛兵	name	npc	Ogre guard
Zogre	ゾーガ	name	npc	Zogre
Skogre	スコーガ	name	npc	Skogre
Zavistic Rarve	ザバスチック・ラーブ	name	npc	Zavistic Rarve
Slash Bash	スラッシュ・バッシュ	name	npc	Slash Bash
Sithik Ints	シシク・インツ	name	npc	Sithik Ints
Gargh	ガーグ	name	npc	Gargh
Scarg	スカーグ	name	npc	Scarg
Gruh	グルフ	name	npc	Gruh
Irwin Feaselbaum	イーウィン・フィーゼルボム	name	npc	Irwin Feaselbaum
Moss Guardian	モス・ガーディアン	name	npc	Moss Guardian
Golrie	ゴルリー	name	npc	Golrie
Father Reen	リーン神父	name	npc	Father Reen
Father Badden	バッデン神父	name	npc	Father Badden
Denath	デナス	name	npc	Denath
Eric	エリック	name	npc	Eric
Evil Dave	邪悪なデイブ	name	npc	Evil Dave
Matthew	マシュー	name	npc	Matthew
Tanya	タニヤ	name	npc	Tanya
Patrick	パトリック	name	npc	Patrick
Agrith Naar	アグリス・ナー	name	npc	Agrith Naar
Sand storm	砂嵐	name	npc	Sand storm
Clay golem	粘土のゴーレム	name	npc	Clay golem
Donie	ドニー	name	npc	Donie
Restless ghost	眠れぬ霊	name	npc	Restless ghost
Father Urhney	ウーフニー神父	name	npc	Father Urhney
Rock	岩石	name	npc	Rock
Stick	棒	name	npc	Stick
Pee Hat	ピー・ハット	name	npc	Pee Hat
Kraka	クラカ	name	npc	Kraka
Dung	うんち	name	npc	Dung
Ash	灰	name	npc	Ash
Thrower Troll	石投げトロール	name	npc	Thrower Troll
Mountain troll	山トロール	name	npc	Mountain troll
Filliman Tarlock	フィリマン・ターロック	name	npc	Filliman Tarlock
Nature Spirit	自然の精霊	name	npc	Nature Spirit
Ghast	怪物	name	npc	Ghast
Ulizius	ウリジウス	name	npc	Ulizius
Klenter	クレンター	name	npc	Klenter
Weird Old Man	変なおじいさん	name	npc	Weird Old Man
Kalphite Worker	働きカルファイト	name	npc	Kalphite Worker
Kalphite Guardian	衛兵カルファイト	name	npc	Kalphite Guardian
Hellpuppy	ヘルパピー	name	npc	Hellpuppy
Kalphite Larva	カルファイトの幼虫	name	npc	Kalphite Larva
Anna	アンナ	name	npc	Anna
David	デイビッド	name	npc	David
Dagannoth mother	母ダガノス	name	npc	Dagannoth mother
Veliaf Hurtz	ベリアフ・フーツ	name	npc	Veliaf Hurtz
Sigmund	シグムンド	name	npc	Sigmund
Nardok	ナードク	name	npc	Nardok
Dartog	ダートグ	name	npc	Dartog
Gertrude's cat	ゲートルードのネコ	name	npc	Gertrude's cat
Gamer	ゲーマー	name	npc	Gamer
Barman	バーテンダー	name	npc	Barman
Rat	ネズミ	name	npc	Rat
Necromancer	ネクロマンサー	name	npc	Necromancer
Guard Bandit	盗賊の衛兵	name	npc	Guard Bandit
Barbarian guard	蛮族の衛兵	name	npc	Barbarian guard
Sleepwalker	スリープウォーカー	name	npc	Sleepwalker
Snake	ヘビ	name	npc	Snake
Albino bat	アルビノのコウモリ	name	npc	Albino bat
Crab	カニ	name	npc	Crab
Giant mosquito	巨大な蚊	name	npc	Giant mosquito
Jungle horror	ジャングルの怪物	name	npc	Jungle horror
Cave horror	洞窟の怪物	name	npc	Cave horror
Cavey Davey	ケイビー・デイビー	name	npc	Cavey Davey
Patchy	パッチー	name	npc	Patchy
Launa	ローナ	name	npc	Launa
Brana	ブラナ	name	npc	Brana
Tolna	トルナ	name	npc	Tolna
Angry bear	怒ったクマ	name	npc	Angry bear
Angry unicorn	怒ったユニコーン	name	npc	Angry unicorn
Angry giant rat	怒った巨大なネズミ	name	npc	Angry giant rat
Angry goblin	怒ったゴブリン	name	npc	Angry goblin
Fear reaper	恐怖を刈るモノ	name	npc	Fear reaper
Confusion beast	混乱獣	name	npc	Confusion beast
Hopeless creature	絶望の生物	name	npc	Hopeless creature
Runa	ルナ	name	npc	Runa
Halla	ハラ	name	npc	Halla
Finn	フィン	name	npc	Finn
Osvald	オスバルド	name	npc	Osvald
Runolf	ルノルフ	name	npc	Runolf
Tjorvi	ツジョービ	name	npc	Tjorvi
Ingrid	イングリッド	name	npc	Ingrid
Thora	ソラ	name	npc	Thora
Signy	シニー	name	npc	Signy
Hild	ヒルド	name	npc	Hild
Armod	アーモド	name	npc	Armod
Beigarth	ベイガース	name	npc	Beigarth
Reinn	レイン	name	npc	Reinn
Alviss	アルビス	name	npc	Alviss
Fullangr	フラングル	name	npc	Fullangr
Jari	ジャリ	name	npc	Jari
Thorodin	ソロジン	name	npc	Thorodin
Ferd	フェード	name	npc	Ferd
Donal	ドナル	name	npc	Donal
Sea Snake Young	若いウミヘビ	name	npc	Sea Snake Young
Sea Snake Hatchling	生まれたてのウミヘビ	name	npc	Sea Snake Hatchling
Giant Sea Snake	巨大なウミヘビ	name	npc	Giant Sea Snake
Elena	エレナ	name	npc	Elena
Da Vinci	ダ・ビンチ	name	npc	Da Vinci
Chancy	チャンシー	name	npc	Chancy
Hops	ホップス	name	npc	Hops
Julie	ジュリー	name	npc	Julie
Guidor	ギドー	name	npc	Guidor
Woman	女	name	npc	Woman
Dominic Onion	ドミニック・オニオン	name	npc	Dominic Onion
Barrelchest (hard)	バレルチェスト（上級）	name	npc	Barrelchest (hard)
Giant Scarab (hard)	巨大スカラベ（上級）	name	npc	Giant Scarab (hard)
Dessous (hard)	デッソウス（上級）	name	npc	Dessous (hard)
Kamil (hard)	カミル（上級）	name	npc	Kamil (hard)
Child	子供	name	npc	Child
Damis (hard)	ダミス（上級）	name	npc	Damis (hard)
Priest	司祭	name	npc	Priest
Paladin	パラディン	name	npc	Paladin
Jerico	ジェリコ	name	npc	Jerico
Chemist	化学者	name	npc	Chemist
Nurse Sarah	サラ看護師	name	npc	Nurse Sarah
Shark	サメ	name	npc	Shark
Archer	アーチャー	name	npc	Archer
Warrior	戦士	name	npc	Warrior
Wizard	魔法使い	name	npc	Wizard
Fairy Queen	妖精の女王	name	npc	Fairy Queen
Shamus	シャムス	name	npc	Shamus
Tree spirit	木の精霊	name	npc	Tree spirit
Cave monk	洞窟の僧侶	name	npc	Cave monk
Monk of Entrana	エントラナの僧侶	name	npc	Monk of Entrana
Chicken	ニワトリ	name	npc	Chicken
Rooster	雄鶏	name	npc	Rooster
Li'l lamb	小さな子羊	name	npc	Li'l lamb
Lamb	子羊	name	npc	Lamb
? ? ? ?	????	name	npc	? ? ? ?
Claus the Chef	シェフのクロース	name	npc	Claus the Chef
Philipe Carnillean	フィリップ・カーニレアン	name	npc	Philipe Carnillean
Henryeta Carnillean	ヘンリェッタ・ケーニレアン	name	npc	Henryeta Carnillean
Hazeel	ハジール	name	npc	Hazeel
Hazeel Cultist	ハジール信者	name	npc	Hazeel Cultist
Khazard Guard	カザードの衛兵	name	npc	Khazard Guard
Head Guard	衛兵長	name	npc	Head Guard
Khazard Barman	カザードのバーテンダー	name	npc	Khazard Barman
Kelvin	ケルビン	name	npc	Kelvin
Joe	ジョー	name	npc	Joe
Slave	奴隷	name	npc	Slave
Hengrad	ヘングラッド	name	npc	Hengrad
Spectator	観戦者	name	npc	Spectator
Bouncer	バウンサー	name	npc	Bouncer
Khazard Ogre	カザードのオーガ	name	npc	Khazard Ogre
Khazard Scorpion	カザードのサソリ	name	npc	Khazard Scorpion
Arzinian Avatar of Strength	アージニアンの化身・腕力	name	npc	Arzinian Avatar of Strength
Arzinian Avatar of Ranging	アージニアンの化身・弓	name	npc	Arzinian Avatar of Ranging
Arzinian Avatar of Magic	アージニアンの化身・魔法	name	npc	Arzinian Avatar of Magic
Arzinian Being of Bordanzan	アージニアンの生命体・ボーダンザン	name	npc	Arzinian Being of Bordanzan
Saboteur	サボトー	name	npc	Saboteur
Gnome shop keeper	ノームの店主	name	npc	Gnome shop keeper
Cute Creature	カワイイ生物	name	npc	Cute Creature
Evil Creature	邪悪な生物	name	npc	Evil Creature
fluffie	ふわふわ	name	npc	fluffie
Odd Old Man	奇妙なおじいさん	name	npc	Odd Old Man
Fortunato	フォーチュナト	name	npc	Fortunato
Ram	雄羊	name	npc	Ram
Bones	骨	name	npc	Bones
Vulture	ハゲワシ	name	npc	Vulture
Dr Fenkenstrain	フェンケンストレイン先生	name	npc	Dr Fenkenstrain
Fenkenstrain's Monster	フェンケンストレインの化け物	name	npc	Fenkenstrain's Monster
Lord Rologarth	ロロガース様	name	npc	Lord Rologarth
Gardener Ghost	庭師の幽霊	name	npc	Gardener Ghost
Experiment	実験体	name	npc	Experiment
Loar Shadow	ローの影	name	npc	Loar Shadow
Loar Shade	ローの陰	name	npc	Loar Shade
Shade Spirit	陰の精霊	name	npc	Shade Spirit
Phrin Shadow	フリンの影	name	npc	Phrin Shadow
Phrin Shade	フリンの陰	name	npc	Phrin Shade
Riyl Shadow	リールの影	name	npc	Riyl Shadow
Riyl Shade	リールの陰	name	npc	Riyl Shade
Asyn Shadow	アシンの影	name	npc	Asyn Shadow
Asyn Shade	アシンの陰	name	npc	Asyn Shade
Fiyr Shadow	フィールの影	name	npc	Fiyr Shadow
Fiyr Shade	フィールの陰	name	npc	Fiyr Shade
Afflicted(Ulsquire)	感染者（ウルスクワイヤー）	name	npc	Afflicted(Ulsquire)
Ulsquire Shauncy	ウルスクワイヤー・ショーンシー	name	npc	Ulsquire Shauncy
Afflicted(Razmire)	感染者（ラズマイヤー）	name	npc	Afflicted(Razmire)
Razmire Keelgan	ラズマイヤー・キールガン	name	npc	Razmire Keelgan
Mort'ton Local	モートンの地元民	name	npc	Mort'ton Local
Afflicted	感染者	name	npc	Afflicted
Mort'ton local	モートンの地元民	name	npc	Mort'ton local
Hairdresser	美容師	name	npc	Hairdresser
Makeover Mage	改装の魔術師	name	npc	Makeover Mage
Emily	エミリー	name	npc	Emily
Kaylee	カイリー	name	npc	Kaylee
Tina	ティナ	name	npc	Tina
Tarquin	ターキン	name	npc	Tarquin
Sigurd	シグルド	name	npc	Sigurd
Hari	ハリ	name	npc	Hari
Barfy Bill	気分の悪いビル	name	npc	Barfy Bill
Jack Seagull	ジャック・シーガル	name	npc	Jack Seagull
Longbow Ben	ロングボウ・ベン	name	npc	Longbow Ben
Ahab	アハブ	name	npc	Ahab
Seagull	カモメ	name	npc	Seagull
Matthias	マチアス	name	npc	Matthias
Gyr Falcon	ギール・ファルコン	name	npc	Gyr Falcon
Prickly kebbit	トゲトゲのケビット	name	npc	Prickly kebbit
Sabre-toothed kebbit	剣歯ケビット	name	npc	Sabre-toothed kebbit
Barb-tailed kebbit	とげ尾のケビット	name	npc	Barb-tailed kebbit
Wild kebbit	野生のケビット	name	npc	Wild kebbit
Artimeus	アーチメウス	name	npc	Artimeus
Seth Groats	セス・グローツ	name	npc	Seth Groats
Tassie Slipcast	タシー・スリップカスト	name	npc	Tassie Slipcast
Hammerspike Stoutbeard	ハマースパイク・フトヒゲ	name	npc	Hammerspike Stoutbeard
Dwarf gang member	ドワーフのギャング組員	name	npc	Dwarf gang member
Phantuwti Fanstuwi Farsight	ファンツチ・ファンツイ・ファーサイト	name	npc	Phantuwti Fanstuwi Farsight
Tindel Marchant	ティンデル・マーチャント	name	npc	Tindel Marchant
Petra Fiyed	ペトラ・フィード	name	npc	Petra Fiyed
Jimmy the Chisel	騙しのジミー	name	npc	Jimmy the Chisel
Slagilith	スラギリス	name	npc	Slagilith
Rock pile	岩の山	name	npc	Rock pile
Fire elemental	火のエレメンタル	name	npc	Fire elemental
Earth elemental	土のエレメンタル	name	npc	Earth elemental
Elemental rock	岩のエレメンタル	name	npc	Elemental rock
Air elemental	大気のエレメンタル	name	npc	Air elemental
Water elemental	水のエレメンタル	name	npc	Water elemental
Hamal the Chieftain	族長ハマル	name	npc	Hamal the Chieftain
Ragnar	ラグナー	name	npc	Ragnar
Svidi	スビヂ	name	npc	Svidi
Jokul	ジョクル	name	npc	Jokul
The Kendal	ザ・ケンダル	name	npc	The Kendal
Camp dweller	キャンプ居住者	name	npc	Camp dweller
Mountain Goat	シロイワヤギ	name	npc	Mountain Goat
Bald Headed Eagle	ハクトウワシ	name	npc	Bald Headed Eagle
