english	translation	category	sub_category	source
Grand Exchange		inventoryActions	item	Varrock teleport
Camelot		inventoryActions	item	Camelot teleport
Seers' Village		inventoryActions	item	Camelot teleport
Watchtower		inventoryActions	item	Watchtower teleport
Yanille		inventoryActions	item	Watchtower teleport
Inside		inventoryActions	item	Teleport to house
Outside		inventoryActions	item	Teleport to house
Group		inventoryActions	item	Teleport to house
Info		inventoryActions	item	Enchant sapphire or opal
Dust-hands		inventoryActions	item	Ground ashes
Talk-To		inventoryActions	item	Monkey
Invoke		inventoryActions	item	Skull sceptre
Divine		inventoryActions	item	Skull sceptre
Convert		inventoryActions	item	Pharaoh's sceptre
Launch		inventoryActions	item	Grand seed pod
Squash		inventoryActions	item	Grand seed pod
Pour		inventoryActions	item	Mixed blizzard
Add-ingreds		inventoryActions	item	Mixed saturday
Unpack		inventoryActions	item	Proselyte harness m
Shape-Earth		inventoryActions	item	Page 1
Shape-Air		inventoryActions	item	Page 1
Shape-Fire		inventoryActions	item	Page 2
Shape-Water		inventoryActions	item	Page 2
Shape-Mind		inventoryActions	item	Page 3
Teleport		inventoryActions	item	Strength cape
Toggle Effect		inventoryActions	item	Defence cape
Toggle Respawn		inventoryActions	item	Defence cape
Commune		inventoryActions	item	Ranging cape
Spellbook		inventoryActions	item	Magic cape
Stamina Boost		inventoryActions	item	Agility cape
Tele to POH		inventoryActions	item	Construct. cape
Fishing Guild		inventoryActions	item	Fishing cape
Otto's Grotto		inventoryActions	item	Fishing cape
Trim		inventoryActions	item	Quest point cape
Load		inventoryActions	item	White destabiliser
Split		inventoryActions	item	Cap and goggles
Lay		inventoryActions	item	Bird snare
Check totals		inventoryActions	item	Butterfly net
Bank		inventoryActions	item	Imp-in-a-box(2)
Translate		inventoryActions	item	Research notes
Write-Role		inventoryActions	item	Scroll
Clear		inventoryActions	item	Scroll
Tell-red		inventoryActions	item	Attacker horn
Tell-green		inventoryActions	item	Attacker horn
Tell-blue		inventoryActions	item	Attacker horn
Medic		inventoryActions	item	Attacker horn
Look-in		inventoryActions	item	Collection bag
Tell-tofu		inventoryActions	item	Healer horn
Tell-crackers		inventoryActions	item	Healer horn
Tell-worms		inventoryActions	item	Healer horn
Tell-meat		inventoryActions	item	Defender horn
Tell-controlled		inventoryActions	item	Collector horn
Tell-accurate		inventoryActions	item	Collector horn
Tell-aggressive		inventoryActions	item	Collector horn
Tell-defensive		inventoryActions	item	Collector horn
Check tax		inventoryActions	item	Empty tax bag
Check taxes		inventoryActions	item	Bulging taxbag
Pray-over		inventoryActions	item	Blessed lamp
Recite-prayer		inventoryActions	item	Prayer book
Operate		inventoryActions	item	Beacon ring
Gem Mine		inventoryActions	item	Karamja gloves 3
Loot		inventoryActions	item	Baby impling jar
Impling-jar		inventoryActions	item	Jar generator
Butterfly-jar		inventoryActions	item	Jar generator
Toggle-view		inventoryActions	item	Impling scroll
Copy to log		inventoryActions	item	Ancient page
Discard		inventoryActions	item	Anti-dragon shield (nz)
Take-one		inventoryActions	item	Herb box
Bank-all		inventoryActions	item	Herb box
Refund		inventoryActions	item	Scroll of redirection
Revert		inventoryActions	item	Rimmington teleport
Dismantle		inventoryActions	item	Armadyl godsword
Disassemble		inventoryActions	item	Slayer helmet
Deposit		inventoryActions	item	Looting bag
Settings		inventoryActions	item	Looting bag
Spawn Item		inventoryActions	item	Holiday tool
Dissolve		inventoryActions	item	Abyssal tentacle
Check completion		inventoryActions	item	Challenge scroll (elite)
Check rank		inventoryActions	item	Druidic wreath
Configure		inventoryActions	item	Annakarl teleport
Extract		inventoryActions	item	Nest box (empty)
Unload		inventoryActions	item	Toxic blowpipe
Untrim		inventoryActions	item	Quest point cape (t)
Duradel		inventoryActions	item	Karamja gloves 4
Ecto Teleport		inventoryActions	item	Morytania legs 1
Burgh Teleport		inventoryActions	item	Morytania legs 3
Activity		inventoryActions	item	Bonecrusher
Recharge-prayer		inventoryActions	item	Falador shield 1
Monastery Teleport		inventoryActions	item	Ardougne cloak 1
Farm Teleport		inventoryActions	item	Ardougne cloak 2
Energy		inventoryActions	item	Explorer's ring 1
Alchemy		inventoryActions	item	Explorer's ring 1
Functions		inventoryActions	item	Explorer's ring 2
Nardah		inventoryActions	item	Desert amulet 4
Kalphite cave		inventoryActions	item	Desert amulet 4
Emote		inventoryActions	item	Diango's claws
Redeem		inventoryActions	item	Old school bond
Restore		inventoryActions	item	Tanzanite helm (uncharged)
Scramble		inventoryActions	item	Rotten egg
Poach		inventoryActions	item	Rotten egg
Fry		inventoryActions	item	Rotten egg
Pickle		inventoryActions	item	Rotten egg
Consume		inventoryActions	item	Saradomin's light
Teleports		inventoryActions	item	Max cape
Metamorphosis		inventoryActions	item	Beaver
Chew		inventoryActions	item	Rotten onion
Take-grubs		inventoryActions	item	Bucket of sandworms
Pack		inventoryActions	item	Shayzien supply crate
Check charges		inventoryActions	item	Chronicle
Transform		inventoryActions	item	Monkey
Lap-count		inventoryActions	item	Monkey
Combine		inventoryActions	item	Torn clue scroll (part 1)
Recoil settings		inventoryActions	item	Ring of suffering (r)
Pages		inventoryActions	item	Tome of fire
Invigorate		inventoryActions	item	Imbued heart
Look at		inventoryActions	item	Snow globe
Snow		inventoryActions	item	Snow globe
Options		inventoryActions	item	Amulet of chemistry
Change-style		inventoryActions	item	Rainbow scarf
Chill		inventoryActions	item	Hand fan
Remove default		inventoryActions	item	Master scroll book
Throw-water		inventoryActions	item	Heat-proof vessel
Throw-water direction		inventoryActions	item	Heat-proof vessel
Check-level		inventoryActions	item	Heat-proof vessel
Roll		inventoryActions	item	Hoop snake
Channel		inventoryActions	item	Merfolk trident
Puff		inventoryActions	item	Pufferfish
Take fish		inventoryActions	item	Bowl of fish
Reminisce		inventoryActions	item	Kharedst's memoirs
Toggle-absorption		inventoryActions	item	Bracelet of ethereum
Elite		inventoryActions	item	Useful rock
Master		inventoryActions	item	Useful rock
Assessment		inventoryActions	item	Useful rock
Control		inventoryActions	item	Rotten cabbage
Spectate		inventoryActions	item	Rotten cabbage
Charge		inventoryActions	item	Sanguinesti staff
Scry		inventoryActions	item	Oculus orb
Bloom		inventoryActions	item	Ivandis flail
Ver Sinhaza		inventoryActions	item	Drakan's medallion
Darkmeyer		inventoryActions	item	Drakan's medallion
Slepe		inventoryActions	item	Drakan's medallion
Tele		inventoryActions	item	Rotten carrot
Kill Bot		inventoryActions	item	Rotten carrot
Kill Area		inventoryActions	item	Rotten carrot
Change		inventoryActions	item	Sinhaza shroud tier 1
Auto-afk		inventoryActions	item	Escape crystal
Open-all		inventoryActions	item	Coin pouch
Swap		inventoryActions	item	Thammaron's sceptre (u)
Close		inventoryActions	item	Looting bag
Weiss		inventoryActions	item	Icy basalt
Troll Stronghold		inventoryActions	item	Stony basalt
Fletch		inventoryActions	item	Celastrus bark
Kourend Woodland		inventoryActions	item	Rada's blessing 1
Mount Karuulm		inventoryActions	item	Rada's blessing 3
Check/Uncharge		inventoryActions	item	Bonecrusher necklace
Take		inventoryActions	item	Seed pack
Take-all		inventoryActions	item	Seed pack
Fill/Check		inventoryActions	item	Bottomless compost bucket
Easter dance		inventoryActions	item	Giant easter egg
Cut-open		inventoryActions	item	Giant egg sac(full)
Check-eggs		inventoryActions	item	Giant egg sac(full)
Remove-eggs		inventoryActions	item	Giant egg sac
Scrutinise		inventoryActions	item	Guthixian icon
Chase		inventoryActions	item	Cat ears
Last-destination		inventoryActions	item	Fairy mushroom
Teleport-back		inventoryActions	item	Crystal of memories
Check-memories		inventoryActions	item	Crystal of memories
Withdraw		inventoryActions	item	Extradimensional bag
Settings/Destroy		inventoryActions	item	Extradimensional bag
League Setup		inventoryActions	item	League tomato
League 2 Debug		inventoryActions	item	League tomato
League 3 Debug		inventoryActions	item	League tomato
Toggle-colour		inventoryActions	item	Soul cape
Scatter		inventoryActions	item	Fiendish ashes
Trollheim		inventoryActions	item	Ghommal's hilt 1
Mor Ul Rek		inventoryActions	item	Ghommal's hilt 4
Unattune		inventoryActions	item	Sigil of resilience
Attune		inventoryActions	item	Sigil of resilience
Make scary noise		inventoryActions	item	Jered's empty wine bottle
Reverse		inventoryActions	item	Ugly halloween jumper (orange)
Wake-ghost		inventoryActions	item	Haunted wine bottle
Read-tag		inventoryActions	item	Secret santa present (red)
Change-colour		inventoryActions	item	Secret santa present (red)
Dismantle kit		inventoryActions	item	Abyssal whip (or)
Change Spellbook		inventoryActions	item	Arcane grimoire
Previous Spellbook		inventoryActions	item	Arcane grimoire
Check Previous		inventoryActions	item	Arcane grimoire
Unimbue		inventoryActions	item	Wristbands of the arena (i)
Last Destination		inventoryActions	item	Ring of the elements
Last-Teleport		inventoryActions	item	Pharaoh's sceptre
Attach		inventoryActions	item	Cursed phalanx
Place		inventoryActions	item	Mirror
Withdraw 1		inventoryActions	item	Supplies
Withdraw All		inventoryActions	item	Supplies
Resupply		inventoryActions	item	Supplies
Apply		inventoryActions	item	Silk dressing (2)
Crack		inventoryActions	item	Blessed crystal scarab (2)
Crush		inventoryActions	item	Smelling salts (2)
Take-from		inventoryActions	item	Infinite money bag
Help		inventoryActions	item	Fresh start helper
Sniff		inventoryActions	item	Smelly sock
Destinations		inventoryActions	item	Ghommal's avernic defender 5
Craft		inventoryActions	item	Secateurs blade
History		inventoryActions	item	Mulch
Recall		inventoryActions	item	Blackstone fragment
Squeeze		inventoryActions	item	Detonator
Set-off		inventoryActions	item	Stink bomb
Fairy-ring		inventoryActions	item	Trinket of fairies
Spirit-tree		inventoryActions	item	Trinket of fairies
Summon		inventoryActions	item	Trinket of undead
Nexus		inventoryActions	item	Globetrotter pendant
Jewellery		inventoryActions	item	Globetrotter pendant
Note-Quantity		inventoryActions	item	Banker's note
Un-note-Quantity		inventoryActions	item	Banker's note
Dismiss		inventoryActions	item	Guardian horn
Toggle-modes		inventoryActions	item	Guardian horn
Change-outfit		inventoryActions	item	Guardian horn
Change Prayerbook		inventoryActions	item	Ruinous powers
Toggle-activity		inventoryActions	item	Echo boots
Signal		inventoryActions	item	Basic quetzal whistle
Rumour		inventoryActions	item	Basic quetzal whistle
Break-down		inventoryActions	item	Blessed bone statuette
