english	translation	category	sub_category	source
Oak longbow (u)	Arco largo de roble (u)	name	item	Oak longbow (u)
Willow longbow (u)	Arco largo sauce (u)	name	item	Willow longbow (u)
Willow shortbow (u)	Sauce arco corto (u)	name	item	Willow shortbow (u)
Maple longbow (u)	Arco largo de arce (u)	name	item	Maple longbow (u)
Maple shortbow (u)	Arco corto de arce (u)	name	item	Maple shortbow (u)
Yew longbow (u)	Arco largo de tejo (u)	name	item	Yew longbow (u)
Yew shortbow (u)	Arco corto de tejo (u)	name	item	Yew shortbow (u)
Magic longbow (u)	Arco largo mágico (u)	name	item	Magic longbow (u)
Magic shortbow (u)	Arco corto mágico (u)	name	item	Magic shortbow (u)
Khazard helmet	Casco Khazard	name	item	Khazard helmet
Khazard armour	Armadura Khazard	name	item	Khazard armour
Khazard cell keys	Llaves de celda Khazard	name	item	Khazard cell keys
Khali brew	Cerveza Khali	name	item	Khali brew
Ice arrows	Flechas de hielo	name	item	Ice arrows
Lever	Palanca	name	item	Lever
Staff of armadyl	Bastón de Armadyl	name	item	Staff of armadyl
Shiny key	Llave brillante	name	item	Shiny key
Pendant of lucien	Colgante de lucien	name	item	Pendant of lucien
Armadyl pendant	Colgante de Armadyl	name	item	Armadyl pendant
Boots of lightness	Botas de ligereza	name	item	Boots of lightness
Child's blanket	Manta infantil	name	item	Child's blanket
Guam potion (unf)	Poción de Guam (unf)	name	item	Guam potion (unf)
Marrentill potion (unf)	Poción Marrentill (unf)	name	item	Marrentill potion (unf)
Tarromin potion (unf)	Poción de tarromina (unf)	name	item	Tarromin potion (unf)
Harralander potion (unf)	Poción Harralander (unf)	name	item	Harralander potion (unf)
Ranarr potion (unf)	Poción Ranarr (unf)	name	item	Ranarr potion (unf)
Irit potion (unf)	Poción de Irit (unf)	name	item	Irit potion (unf)
Avantoe potion (unf)	Poción de avantoe (unf)	name	item	Avantoe potion (unf)
Kwuarm potion (unf)	Poción Kwuarm (unf)	name	item	Kwuarm potion (unf)
Cadantine potion (unf)	Poción cadantina (unf)	name	item	Cadantine potion (unf)
Dwarf weed potion (unf)	Poción de hierba de enano (unf)	name	item	Dwarf weed potion (unf)
Torstol potion (unf)	Poción de torstol (unf)	name	item	Torstol potion (unf)
Strength potion(4)	Poción de fuerza(4)	name	item	Strength potion(4)
Strength potion(3)	Poción de fuerza(3)	name	item	Strength potion(3)
Strength potion(2)	Poción de fuerza(2)	name	item	Strength potion(2)
Strength potion(1)	Poción de fuerza(1)	name	item	Strength potion(1)
Attack potion(3)	Poción de ataque(3)	name	item	Attack potion(3)
Attack potion(2)	Poción de ataque(2)	name	item	Attack potion(2)
Attack potion(1)	Poción de ataque(1)	name	item	Attack potion(1)
Restore potion(3)	Poción restauradora(3)	name	item	Restore potion(3)
Restore potion(2)	Poción restauradora(2)	name	item	Restore potion(2)
Restore potion(1)	Poción restauradora(1)	name	item	Restore potion(1)
Defence potion(3)	Poción de defensa(3)	name	item	Defence potion(3)
Defence potion(2)	Poción de defensa(2)	name	item	Defence potion(2)
Defence potion(1)	Poción de defensa(1)	name	item	Defence potion(1)
Prayer potion(3)	Poción de oración(3)	name	item	Prayer potion(3)
Prayer potion(2)	Poción de oración(2)	name	item	Prayer potion(2)
Prayer potion(1)	Poción de oración(1)	name	item	Prayer potion(1)
Super attack(3)	Superataque(3)	name	item	Super attack(3)
Super attack(2)	Superataque(2)	name	item	Super attack(2)
Super attack(1)	Superataque(1)	name	item	Super attack(1)
Fishing potion(3)	Poción de pesca(3)	name	item	Fishing potion(3)
Fishing potion(2)	Poción de pesca(2)	name	item	Fishing potion(2)
Fishing potion(1)	Poción de pesca(1)	name	item	Fishing potion(1)
Super strength(3)	Superfuerza(3)	name	item	Super strength(3)
Super strength(2)	Superfuerza(2)	name	item	Super strength(2)
Super strength(1)	Superfuerza(1)	name	item	Super strength(1)
Super defence(3)	Superdefensa(3)	name	item	Super defence(3)
Super defence(2)	Superdefensa(2)	name	item	Super defence(2)
Super defence(1)	Superdefensa(1)	name	item	Super defence(1)
Ranging potion(3)	Poción de alcance(3)	name	item	Ranging potion(3)
Ranging potion(2)	Poción de alcance(2)	name	item	Ranging potion(2)
Ranging potion(1)	Poción de alcance(1)	name	item	Ranging potion(1)
Antipoison(3)	Antiveneno(3)	name	item	Antipoison(3)
Antipoison(2)	Antiveneno(2)	name	item	Antipoison(2)
Antipoison(1)	Antiveneno(1)	name	item	Antipoison(1)
Superantipoison(3)	Superantiveneno(3)	name	item	Superantipoison(3)
Superantipoison(2)	Superantiveneno(2)	name	item	Superantipoison(2)
Superantipoison(1)	Superantiveneno(1)	name	item	Superantipoison(1)
Weapon poison	Arma veneno	name	item	Weapon poison
Zamorak brew(3)	Zamorak brew(3)	name	item	Zamorak brew(3)
Zamorak brew(2)	Zamorak brew(2)	name	item	Zamorak brew(2)
Zamorak brew(1)	Brebaje Zamorak(1)	name	item	Zamorak brew(1)
Potion	Poción	name	item	Potion
Poison chalice	Cáliz envenenado	name	item	Poison chalice
Grimy guam leaf	Hoja de guam	name	item	Grimy guam leaf
Grimy marrentill	Grimy marrentill	name	item	Grimy marrentill
Grimy tarromin	Grimy tarromin	name	item	Grimy tarromin
Grimy harralander	Grimy harralander	name	item	Grimy harralander
Grimy ranarr weed	Hierba ranarr	name	item	Grimy ranarr weed
Grimy irit leaf	Hoja de lirio	name	item	Grimy irit leaf
Grimy avantoe	Grimy avantoe	name	item	Grimy avantoe
Grimy kwuarm	Grimy kwuarm	name	item	Grimy kwuarm
Grimy cadantine	Grimy cadantine	name	item	Grimy cadantine
Grimy dwarf weed	Mala hierba de enano	name	item	Grimy dwarf weed
Grimy torstol	Grimy torstol	name	item	Grimy torstol
Eye of newt	Ojo de tritón	name	item	Eye of newt
Red spiders' eggs	Huevos de araña roja	name	item	Red spiders' eggs
Limpwurt root	Limpwurt raíz	name	item	Limpwurt root
Vial of water	Frasco de agua	name	item	Vial of water
Vial	Vial	name	item	Vial
Snape grass	Hierba de Snape	name	item	Snape grass
Pestle and mortar	Mortero	name	item	Pestle and mortar
Unicorn horn dust	Polvo de cuerno de unicornio	name	item	Unicorn horn dust
Unicorn horn	Cuerno de unicornio	name	item	Unicorn horn
White berries	Bayas blancas	name	item	White berries
Dragon scale dust	Polvo de escamas de dragón	name	item	Dragon scale dust
Blue dragon scale	Escama de dragón azul	name	item	Blue dragon scale
Wine of zamorak	Vino de Zamorak	name	item	Wine of zamorak
Jangerberries	Jangerberries	name	item	Jangerberries
Guam leaf	Hoja de Guam	name	item	Guam leaf
Marrentill	Marrentill	name	item	Marrentill
Tarromin	Tarromin	name	item	Tarromin
Harralander	Harralander	name	item	Harralander
Ranarr weed	Hierba Ranarr	name	item	Ranarr weed
Irit leaf	Hoja de Irit	name	item	Irit leaf
Avantoe	Avantoe	name	item	Avantoe
Kwuarm	Kwuarm	name	item	Kwuarm
Cadantine	Cadantine	name	item	Cadantine
Dwarf weed	Hierba de enano	name	item	Dwarf weed
Torstol	Silla Gate	name	item	Torstol
Pressure gauge	Manómetro	name	item	Pressure gauge
Fish food	Comida para peces	name	item	Fish food
Poison	Veneno	name	item	Poison
Poisoned fish food	Comida para peces envenenada	name	item	Poisoned fish food
Key	Clave	name	item	Key
Rubber tube	Tubo de goma	name	item	Rubber tube
Oil can	Lata de aceite	name	item	Oil can
Cattleprod	Cattleprod	name	item	Cattleprod
Sheep feed	Pienso para ovejas	name	item	Sheep feed
Sheep bones (1)	Huesos de oveja (1)	name	item	Sheep bones (1)
Sheep bones (2)	Huesos de oveja (2)	name	item	Sheep bones (2)
Sheep bones (3)	Huesos de oveja (3)	name	item	Sheep bones (3)
Sheep bones (4)	Huesos de oveja (4)	name	item	Sheep bones (4)
Plague jacket	Chaqueta de la peste	name	item	Plague jacket
Plague trousers	Pantalones de plaga	name	item	Plague trousers
Orange goblin mail	Correo duende naranja	name	item	Orange goblin mail
Blue goblin mail	Correo de duende azul	name	item	Blue goblin mail
Goblin mail	Correo de duendes	name	item	Goblin mail
Research package	Paquete de investigación	name	item	Research package
Research notes	Notas de investigación	name	item	Research notes
Book on baxtorian	Libro sobre baxtorian	name	item	Book on baxtorian
Glarial's pebble	Guijarro de Glarial	name	item	Glarial's pebble
Glarial's amulet	Amuleto de Glarial	name	item	Glarial's amulet
Glarial's urn	Urna de Glarial	name	item	Glarial's urn
Glarial's urn (empty)	Urna de Glarial (vacía)	name	item	Glarial's urn (empty)
Mithril seeds	Semillas de mithril	name	item	Mithril seeds
Rat's tail	Cola de rata	name	item	Rat's tail
Lobster pot	Olla de langosta	name	item	Lobster pot
Small fishing net	Red de pesca pequeña	name	item	Small fishing net
Big fishing net	Gran red de pesca	name	item	Big fishing net
Fishing rod	Caña de pescar	name	item	Fishing rod
Fly fishing rod	Caña de pescar a mosca	name	item	Fly fishing rod
Harpoon	Arpón	name	item	Harpoon
Fishing bait	Cebo de pesca	name	item	Fishing bait
Feather	Pluma	name	item	Feather
Shrimps	Gambas	name	item	Shrimps
Raw shrimps	Gambas crudas	name	item	Raw shrimps
Anchovies	Anchoas	name	item	Anchovies
Raw anchovies	Anchoas crudas	name	item	Raw anchovies
Burnt fish	Pescado quemado	name	item	Burnt fish
Sardine	Sardinas	name	item	Sardine
Raw sardine	Sardinas crudas	name	item	Raw sardine
Salmon	Salmón	name	item	Salmon
Raw salmon	Salmón crudo	name	item	Raw salmon
Trout	Trucha	name	item	Trout
Raw trout	Trucha cruda	name	item	Raw trout
Giant carp	Carpa gigante	name	item	Giant carp
Raw giant carp	Carpa gigante cruda	name	item	Raw giant carp
Cod	Bacalao	name	item	Cod
Raw cod	Bacalao crudo	name	item	Raw cod
Raw herring	Arenque crudo	name	item	Raw herring
Herring	Arenque	name	item	Herring
Raw pike	Lucio en bruto	name	item	Raw pike
Pike	Pike	name	item	Pike
Raw mackerel	Caballa cruda	name	item	Raw mackerel
Mackerel	Caballa	name	item	Mackerel
Raw tuna	Atún crudo	name	item	Raw tuna
Tuna	Atún	name	item	Tuna
Raw bass	Bajo crudo	name	item	Raw bass
Bass	Bajo	name	item	Bass
Raw swordfish	Pez espada crudo	name	item	Raw swordfish
Swordfish	Pez espada	name	item	Swordfish
Burnt swordfish	Pez espada quemado	name	item	Burnt swordfish
Raw lobster	Langosta cruda	name	item	Raw lobster
Lobster	Langosta	name	item	Lobster
Burnt lobster	Langosta quemada	name	item	Burnt lobster
Raw shark	Tiburón crudo	name	item	Raw shark
Shark	Tiburón	name	item	Shark
Burnt shark	Tiburón quemado	name	item	Burnt shark
Raw manta ray	Manta raya cruda	name	item	Raw manta ray
Manta ray	Manta ray	name	item	Manta ray
Burnt manta ray	Manta raya quemada	name	item	Burnt manta ray
Raw sea turtle	Tortuga marina cruda	name	item	Raw sea turtle
Sea turtle	Tortuga marina	name	item	Sea turtle
Burnt sea turtle	Tortuga marina quemada	name	item	Burnt sea turtle
Seaweed	Algas marinas	name	item	Seaweed
Edible seaweed	Algas comestibles	name	item	Edible seaweed
Casket	Féretro	name	item	Casket
Oyster	Ostra	name	item	Oyster
Empty oyster	Ostra vacía	name	item	Empty oyster
Oyster pearl	Perla ostra	name	item	Oyster pearl
Oyster pearls	Perlas ostra	name	item	Oyster pearls
Ethenea	Ethenea	name	item	Ethenea
Liquid honey	Miel líquida	name	item	Liquid honey
Sulphuric broline	Brolina sulfúrica	name	item	Sulphuric broline
Plague sample	Muestra de peste	name	item	Plague sample
Touch paper	Papel táctil	name	item	Touch paper
Distillator	Destilador	name	item	Distillator
Lathas' amulet	Amuleto de Lathas	name	item	Lathas' amulet
Bird feed	Comida para pájaros	name	item	Bird feed
Pigeon cage	Paloma enjaulada	name	item	Pigeon cage
Priest gown	Vestido de cura	name	item	Priest gown
Medical gown	Bata médica	name	item	Medical gown
Karamjan rum	Ron Karamyan	name	item	Karamjan rum
Chest key	Llave de pecho	name	item	Chest key
Pirate message	Mensaje pirata	name	item	Pirate message
Clay	Arcilla	name	item	Clay
Copper ore	Mineral de cobre	name	item	Copper ore
Tin ore	Mineral de estaño	name	item	Tin ore
Iron ore	Mineral de hierro	name	item	Iron ore
Silver ore	Mineral de plata	name	item	Silver ore
Gold ore	Mineral de oro	name	item	Gold ore
'perfect' gold ore	mineral de oro \	name	item	'perfect' gold ore
Mithril ore	Mineral de mithril	name	item	Mithril ore
Adamantite ore	Mineral de adamantita	name	item	Adamantite ore
Runite ore	Mineral de runita	name	item	Runite ore
Coal	Carbón	name	item	Coal
Barcrawl card	Tarjeta Barcrawl	name	item	Barcrawl card
Scorpion cage	Jaula para escorpiones	name	item	Scorpion cage
Strange fruit	Fruta extraña	name	item	Strange fruit
Pickaxe handle	Mango de piqueta	name	item	Pickaxe handle
Broken pickaxe	Piqueta rota	name	item	Broken pickaxe
Bronze pick head	Cabezal de pico de bronce	name	item	Bronze pick head
Iron pick head	Cabezal de hierro	name	item	Iron pick head
Steel pick head	Cabezal de acero	name	item	Steel pick head
Mithril pick head	Cabeza de púa de mithril	name	item	Mithril pick head
Adamant pick head	Cabezal de ganzúa Adamant	name	item	Adamant pick head
Rune pick head	Cabeza de pico rúnico	name	item	Rune pick head
Axe handle	Mango de hacha	name	item	Axe handle
Broken axe	Hacha rota	name	item	Broken axe
Bronze axe head	Cabeza de hacha de bronce	name	item	Bronze axe head
Iron axe head	Cabeza de hacha de hierro	name	item	Iron axe head
Steel axe head	Cabeza de hacha de acero	name	item	Steel axe head
Black axe head	Cabeza de hacha negra	name	item	Black axe head
Mithril axe head	Cabeza de hacha de mithril	name	item	Mithril axe head
Adamant axe head	Cabeza de hacha Adamant	name	item	Adamant axe head
Rune axe head	Cabeza de hacha rúnica	name	item	Rune axe head
Enchanted beef	Ternera encantada	name	item	Enchanted beef
Enchanted rat	Rata encantada	name	item	Enchanted rat
Enchanted bear	Oso encantado	name	item	Enchanted bear
Enchanted chicken	Pollo encantado	name	item	Enchanted chicken
Bones	Huesos	name	item	Bones
Burnt bones	Huesos quemados	name	item	Burnt bones
Bat bones	Huesos de murciélago	name	item	Bat bones
Big bones	Huesos grandes	name	item	Big bones
Babydragon bones	Huesos de dragón	name	item	Babydragon bones
Dragon bones	Huesos de dragón	name	item	Dragon bones
Druid's robe	Túnica de druida	name	item	Druid's robe
Druid's robe top	Túnica de druida	name	item	Druid's robe top
Monk's robe	Túnica de monje	name	item	Monk's robe
Monk's robe top	Túnica de monje	name	item	Monk's robe top
Shade robe top	Albornoz de sombra	name	item	Shade robe top
Shade robe	Bata de sombra	name	item	Shade robe
Newcomer map	Mapa de recién llegados	name	item	Newcomer map
Ghostspeak amulet	Amuleto Ghostspeak	name	item	Ghostspeak amulet
Ghost's skull	Cráneo del fantasma	name	item	Ghost's skull
Fire rune	Runa de fuego	name	item	Fire rune
Water rune	Runa de agua	name	item	Water rune
Air rune	Runa de aire	name	item	Air rune
Earth rune	Runa de tierra	name	item	Earth rune
Mind rune	Runa mental	name	item	Mind rune
Body rune	Runa corporal	name	item	Body rune
Death rune	Runa de la muerte	name	item	Death rune
Nature rune	Runa de la naturaleza	name	item	Nature rune
Chaos rune	Runa del caos	name	item	Chaos rune
Law rune	Runa de la ley	name	item	Law rune
Cosmic rune	Runa cósmica	name	item	Cosmic rune
Blood rune	Runa de sangre	name	item	Blood rune
Soul rune	Runa del alma	name	item	Soul rune
Unpowered orb	Orbe sin potencia	name	item	Unpowered orb
Fire orb	Orbe de fuego	name	item	Fire orb
Water orb	Orbe de agua	name	item	Water orb
Air orb	Orbe de aire	name	item	Air orb
Earth orb	Orbe terrestre	name	item	Earth orb
Blue wizard robe	Túnica de mago azul	name	item	Blue wizard robe
Blue wizard hat	Sombrero de mago azul	name	item	Blue wizard hat
Black robe	Bata negra	name	item	Black robe
Bailing bucket	Cubo de achique	name	item	Bailing bucket
Orb of protection	Orbe de protección	name	item	Orb of protection
Orbs of protection	Orbes de protección	name	item	Orbs of protection
Gnome amulet	Amuleto de gnomo	name	item	Gnome amulet
Tinderbox	Polvorín	name	item	Tinderbox
Ashes	Cenizas	name	item	Ashes
Lit torch	Antorcha encendida	name	item	Lit torch
Torch	Antorcha	name	item	Torch
Unlit torch	Linterna apagada	name	item	Unlit torch
Bronze fire arrow	Flecha de fuego de bronce	name	item	Bronze fire arrow
Astronomy book	Libro de astronomía	name	item	Astronomy book
Goblin kitchen key	Llave de cocina Goblin	name	item	Goblin kitchen key
Lens mould	Molde de lente	name	item	Lens mould
Observatory lens	Lente del observatorio	name	item	Observatory lens
Bone shard	Fragmento de hueso	name	item	Bone shard
Bone key	Llave de hueso	name	item	Bone key
Stone-plaque	Placa de piedra	name	item	Stone-plaque
Tattered scroll	Pergamino andrajoso	name	item	Tattered scroll
Crumpled scroll	Pergamino arrugado	name	item	Crumpled scroll
Rashiliyia corpse	Cadáver de Rashiliyia	name	item	Rashiliyia corpse
Zadimus corpse	Cadáver de Zadimus	name	item	Zadimus corpse
Locating crystal	Localización del cristal	name	item	Locating crystal
Beads of the dead	Cuentas de los muertos	name	item	Beads of the dead
Coins	Monedas	name	item	Coins
Bone beads	Cuentas de hueso	name	item	Bone beads
Paramaya ticket	Billete Paramaya	name	item	Paramaya ticket
Ship ticket	Billete de barco	name	item	Ship ticket
Sword pommel	Pomo de espada	name	item	Sword pommel
Bervirius notes	Notas de Bervirius	name	item	Bervirius notes
Wampum belt	Cinturón Wampum	name	item	Wampum belt
Pink boots	Botas rosas	name	item	Pink boots
Green boots	Botas verdes	name	item	Green boots
Blue boots	Botas azules	name	item	Blue boots
Cream boots	Botas crema	name	item	Cream boots
Turquoise boots	Botas turquesa	name	item	Turquoise boots
Pink robe top	Albornoz rosa	name	item	Pink robe top
Green robe top	Top verde	name	item	Green robe top
Blue robe top	Albornoz azul	name	item	Blue robe top
Cream robe top	Albornoz crema	name	item	Cream robe top
Turquoise robe top	Top vestido turquesa	name	item	Turquoise robe top
Pink robe bottoms	Albornoz rosa	name	item	Pink robe bottoms
Green robe bottoms	Albornoz verde	name	item	Green robe bottoms
Blue robe bottoms	Albornoz azul	name	item	Blue robe bottoms
Cream robe bottoms	Albornoz crema	name	item	Cream robe bottoms
Turquoise robe bottoms	Pantalones de vestir turquesa	name	item	Turquoise robe bottoms
Pink hat	El rosa tiene	name	item	Pink hat
Green hat	Sombrero verde	name	item	Green hat
Blue hat	Sombrero azul	name	item	Blue hat
Cream hat	Sombrero crema	name	item	Cream hat
Turquoise hat	Sombrero turquesa	name	item	Turquoise hat
Portrait	Retrato	name	item	Portrait
Blurite sword	Espada Blurite	name	item	Blurite sword
Blurite ore	Horas Blurite	name	item	Blurite ore
Specimen jar	Frasco de muestras	name	item	Specimen jar
Specimen brush	Cepillo para muestras	name	item	Specimen brush
Animal skull	Cráneo de animal	name	item	Animal skull
Special cup	Copa especial	name	item	Special cup
Teddy	Teddy	name	item	Teddy
Cracked sample	Muestra agrietada	name	item	Cracked sample
Rock pick	Púa	name	item	Rock pick
Trowel	Paleta	name	item	Trowel
Panning tray	Bandeja panorámica	name	item	Panning tray
Nuggets	Nuggets	name	item	Nuggets
Ancient talisman	Talismán antiguo	name	item	Ancient talisman
Unstamped letter	Carta sin sello	name	item	Unstamped letter
Sealed letter	Carta sellada	name	item	Sealed letter
Belt buckle	Hebilla de cinturón	name	item	Belt buckle
Old boot	Bota vieja	name	item	Old boot
Rusty sword	Espada oxidada	name	item	Rusty sword
Broken arrow	Flecha rota	name	item	Broken arrow
Buttons	Botones	name	item	Buttons
Broken staff	Personal roto	name	item	Broken staff
Broken glass	Cristales rotos	name	item	Broken glass
Level 1 certificate	Certificado de nivel 1	name	item	Level 1 certificate
Level 2 certificate	Certificado de nivel 2	name	item	Level 2 certificate
Level 3 certificate	Certificado de nivel 3	name	item	Level 3 certificate
Ceramic remains	Restos cerámicos	name	item	Ceramic remains
Old tooth	Diente viejo	name	item	Old tooth
Invitation letter	Carta de invitación	name	item	Invitation letter
Damaged armour	Armadura dañada	name	item	Damaged armour
Broken armour	Armadura rota	name	item	Broken armour
Stone tablet	Tabla de piedra	name	item	Stone tablet
Chemical powder	Polvo químico	name	item	Chemical powder
Ammonium nitrate	Nitrato de amonio	name	item	Ammonium nitrate
Unidentified liquid	Líquido no identificado	name	item	Unidentified liquid
Nitroglycerin	Nitroglicerina	name	item	Nitroglycerin
Ground charcoal	Carbón vegetal	name	item	Ground charcoal
Mixed chemicals	Mezcla de productos químicos	name	item	Mixed chemicals
Chemical compound	Compuesto químico	name	item	Chemical compound
Arcenia root	Raíz de Arcenia	name	item	Arcenia root
Vase	Jarrón	name	item	Vase
Book on chemicals	Libro sobre productos químicos	name	item	Book on chemicals
Cup of tea	Taza de té	name	item	Cup of tea
Clue scroll	Pergamino de pistas	name	item	Clue scroll
Radimus notes	Notas de Radimus	name	item	Radimus notes
Bullroarer	Bullroarer	name	item	Bullroarer
Scrawled note	Nota garabateada	name	item	Scrawled note
A scribbled note	Una nota garabateada	name	item	A scribbled note
Scrumpled note	Nota de Scrumpled	name	item	Scrumpled note
Sketch	Boceto	name	item	Sketch
Gold bowl	Cuenco dorado	name	item	Gold bowl
Blessed gold bowl	Bendito cuenco de oro	name	item	Blessed gold bowl
Golden bowl	Cuenco dorado	name	item	Golden bowl
Hollow reed	Caña hueca	name	item	Hollow reed
Shaman's tome	Tomo del chamán	name	item	Shaman's tome
Binding book	Libro encuadernado	name	item	Binding book
Enchanted vial	Frasco encantado	name	item	Enchanted vial
Holy water	Agua bendita	name	item	Holy water
Smashed glass	Cristales rotos	name	item	Smashed glass
Yommi tree seeds	Semillas del árbol Yommi	name	item	Yommi tree seeds
Snakeweed mixture	Mezcla de Snakeweed	name	item	Snakeweed mixture
Ardrigal mixture	Mezcla Ardrigal	name	item	Ardrigal mixture
Bravery potion	Poción de valentía	name	item	Bravery potion
Chunk of crystal	Trozo de cristal	name	item	Chunk of crystal
Hunk of crystal	Trozo de cristal	name	item	Hunk of crystal
Lump of crystal	Trozo de cristal	name	item	Lump of crystal
Heart crystal	Corazón de cristal	name	item	Heart crystal
Dark dagger	Daga oscura	name	item	Dark dagger
Glowing dagger	Daga brillante	name	item	Glowing dagger
Holy force	Fuerza sagrada	name	item	Holy force
Yommi totem	Tótem Yommi	name	item	Yommi totem
Gilded totem	Tótem dorado	name	item	Gilded totem
Gnomeball	Bola de gnomo	name	item	Gnomeball
Cadava berries	Bayas de Cadava	name	item	Cadava berries
Message	Mensaje	name	item	Message
Cadava potion	Poción de cadava	name	item	Cadava potion
Book	Reserve	name	item	Book
Phoenix hq key	Phoenix hq key	name	item	Phoenix hq key
Weapon store key	Llave de almacén de armas	name	item	Weapon store key
Intel report	Intel report	name	item	Intel report
Falador shield	Falador shield	name	item	Falador shield
Broken shield	Escudo roto	name	item	Broken shield
Coal bag	Bolsa de carbón	name	item	Coal bag
Gem bag	Bolsa de gemas	name	item	Gem bag
Phoenix crossbow	Ballesta Phoenix	name	item	Phoenix crossbow
Certificate	Certificado	name	item	Certificate
Ardougne cloak	Capa de Ardougne	name	item	Ardougne cloak
Dramen branch	Subdivisión de dramas	name	item	Dramen branch
Dramen staff	Personal de Dramen	name	item	Dramen staff
'perfect' ring	anillo \	name	item	'perfect' ring
'perfect' necklace	collar \	name	item	'perfect' necklace
Cooking gauntlets	Guanteletes de cocina	name	item	Cooking gauntlets
Goldsmith gauntlets	Guanteletes de orfebre	name	item	Goldsmith gauntlets
Chaos gauntlets	Guanteletes del caos	name	item	Chaos gauntlets
Steel gauntlets	Guanteletes de acero	name	item	Steel gauntlets
Crest part	Parte cresta	name	item	Crest part
Family crest	Escudo familiar	name	item	Family crest
Bark sample	Muestra de corteza	name	item	Bark sample
Translation book	Libro de traducción	name	item	Translation book
Glough's journal	Diario de Glough	name	item	Glough's journal
Hazelmere's scroll	Pergamino de Hazelmere	name	item	Hazelmere's scroll
Lumber order	Pedido de madera	name	item	Lumber order
Glough's key	La llave de Glough	name	item	Glough's key
Twigs	Ramitas	name	item	Twigs
Daconia rock	Roca daconia	name	item	Daconia rock
Invasion plans	Planes de invasión	name	item	Invasion plans
War ship	Buque de guerra	name	item	War ship
Bronze thrownaxe	Hacha arrojadiza de bronce	name	item	Bronze thrownaxe
Iron thrownaxe	Hacha arrojadiza de hierro	name	item	Iron thrownaxe
Steel thrownaxe	Hacha arrojadiza de acero	name	item	Steel thrownaxe
Mithril thrownaxe	Hacha arrojadiza de mithril	name	item	Mithril thrownaxe
Adamant thrownaxe	Hacha arrojadiza Adamant	name	item	Adamant thrownaxe
Rune thrownaxe	Hacha rúnica	name	item	Rune thrownaxe
Bronze dart	Dardo de bronce	name	item	Bronze dart
Iron dart	Dardos de hierro	name	item	Iron dart
Steel dart	Dardo de acero	name	item	Steel dart
Mithril dart	Dardo de mithril	name	item	Mithril dart
Adamant dart	Dardo Adamant	name	item	Adamant dart
Rune dart	Dardo rúnico	name	item	Rune dart
Bronze dart(p)	Dardo de bronce(p)	name	item	Bronze dart(p)
Iron dart (p)	Dardo de hierro (p)	name	item	Iron dart (p)
Steel dart(p)	Dardo de acero(p)	name	item	Steel dart(p)
Mithril dart(p)	Dardo de mithril(p)	name	item	Mithril dart(p)
Adamant dart(p)	Dardo Adamant(p)	name	item	Adamant dart(p)
Rune dart(p)	Dardo rúnico(p)	name	item	Rune dart(p)
