english	translation	category	sub_category	source
Crazy Archaeologist Champion	Çılgın Arkeolog Şampiyonu	interface	combAchvmt	
Mage of the Ruins	Harabelerin Büyücüsü	interface	combAchvmt	
I'd Rather Not Learn	Öğrenmeyi Tercih Etmem	interface	combAchvmt	
Deranged Archaeologist Champion	Deli Arkeolog Şampiyonu	interface	combAchvmt	
Mage of the Swamp	Bataklık Büyücüsü	interface	combAchvmt	
I'd Rather Be Illiterate	Okuma yazma bilmemeyi tercih ederim	interface	combAchvmt	
A Smashing Time	Muhteşem Bir Zaman	interface	combAchvmt	
Obor Champion	Obor Şampiyonu	interface	combAchvmt	
Back to the Wall	Duvara Geri Dönüş	interface	combAchvmt	
Squashing the Giant	Dev'i Ezmek	interface	combAchvmt	
King Black Dragon Champion	Kral Kara Ejderha Şampiyonu	interface	combAchvmt	
Claw Clipper	Pençe Makası	interface	combAchvmt	
Hide Penetration	Penetrasyonu Gizle	interface	combAchvmt	
Antifire Protection	Yangına Karşı Koruma	interface	combAchvmt	
Master of Broad Weaponry	Geniş Silah Ustası	interface	combAchvmt	
Giant Mole Champion	Dev Köstebek Şampiyonu	interface	combAchvmt	
Avoiding Those Little Arms	O Küçük Kollardan Kaçınmak	interface	combAchvmt	
Dagannoth Prime Champion	Dagannoth Prime Şampiyonu	interface	combAchvmt	
Dagannoth Rex Champion	Dagannoth Rex Şampiyonu	interface	combAchvmt	
A Frozen King	Donmuş Bir Kral	interface	combAchvmt	
Sarachnis Champion	Sarachnis Şampiyonu	interface	combAchvmt	
Newspaper Enthusiast	Gazete Tutkunu	interface	combAchvmt	
A Frozen Foe from the Past	Geçmişten Donmuş Bir Düşman	interface	combAchvmt	
Dagannoth Supreme Champion	Dagannoth Yüce Şampiyonu	interface	combAchvmt	
Wintertodt Champion	Wintertodt Şampiyonu	interface	combAchvmt	
Can We Fix It?	Bunu Düzeltebilir Miyiz?	interface	combAchvmt	
Leaving No One Behind	Kimseyi Geride Bırakmamak	interface	combAchvmt	
Skotizo Champion	Skotizo Şampiyonu	interface	combAchvmt	
Tempoross Champion	Tempoross Şampiyonu	interface	combAchvmt	
The Lone Angler	Yalnız Balıkçı	interface	combAchvmt	
Scurrius Champion	Scurrius Şampiyonu	interface	combAchvmt	
Perfect Scurrius	Mükemmel Scurrius	interface	combAchvmt	
Efficient Pest Control	Etkili Haşere Kontrolü	interface	combAchvmt	
Lunar Triplet	Ay Üçlüsü	interface	combAchvmt	
Perilous Novice	Tehlikeli Acemi	interface	combAchvmt	
Back to Our Roots	Köklerimize Dönüş	interface	combAchvmt	
Moons of Peril Speed-Trialist	Tehlike Ayları Hız Denemecisi	interface	combAchvmt	
Hueycoatl Champion	Hueycoatl Şampiyonu	interface	combAchvmt	
You're a wizard	Sen bir büyücüsün	interface	combAchvmt	
Amoxliatl Champion	Amoxliatl Şampiyonu	interface	combAchvmt	
Temotli Triumph	Temotli Triumph	interface	combAchvmt	
Royal Titan Champion	Kraliyet Titan Şampiyonu	interface	combAchvmt	
Royal Titan Adept	Kraliyet Titan Adept	interface	combAchvmt	
It takes too long	Çok uzun sürüyor	interface	combAchvmt	
Abyssal Adept	Uçurumsal Usta	interface	combAchvmt	
They Grow Up Too Fast	Çok Hızlı Büyüyorlar	interface	combAchvmt	
Don't Whip Me	Beni kırbaçlama	interface	combAchvmt	
Don't Stop Moving	Hareket Etmeyi Bırakmayın	interface	combAchvmt	
Kree'arra Adept	Kree'arra Ustası	interface	combAchvmt	
Airborne Showdown	Hava İndirme Karşılaşması	interface	combAchvmt	
General Graardor Adept	General Graardor Adept	interface	combAchvmt	
Ourg Freezer	Ourg Dondurucu	interface	combAchvmt	
General Showdown	Genel Hesaplaşma	interface	combAchvmt	
Just Like That	Aynen Öyle	interface	combAchvmt	
Faithless Crypt Run	Sadakatsiz Crypt Koşusu	interface	combAchvmt	
Callisto Adept	Callisto Ustası	interface	combAchvmt	
Skotizo Adept	Skotizo Adept	interface	combAchvmt	
Chaos Elemental Adept	Kaos Elemental Ustası	interface	combAchvmt	
Hoarder	Stokçu	interface	combAchvmt	
The Flincher	Korkan	interface	combAchvmt	
Chaos Fanatic Adept	Kaos Fanatiği Ustası	interface	combAchvmt	
Praying to the Gods	Tanrılara dua etmek	interface	combAchvmt	
Crazy Archaeologist Adept	Çılgın Arkeolog Ustası	interface	combAchvmt	
Grotesque Guardians Adept	Grotesk Koruyucular Ustası	interface	combAchvmt	
Don't Look at the Eclipse	Tutulmaya Bakmayın	interface	combAchvmt	
Prison Break	Hapishaneden kaçış	interface	combAchvmt	
Granite Footwork	Granit Ayak Çalışması	interface	combAchvmt	
Heal No More	Artık İyileşme	interface	combAchvmt	
Static Awareness	Statik Farkındalık	interface	combAchvmt	
Hespori Adept	Hespori Adept	interface	combAchvmt	
Hesporisn't	Hespor değil	interface	combAchvmt	
Weed Whacker	Ot biçme makinesi	interface	combAchvmt	
Kalphite Queen Adept	Kalphite Kraliçesi Ustası	interface	combAchvmt	
Chitin Penetrator	Kitin Penetratörü	interface	combAchvmt	
Who Is the King Now?	Şimdi Kral Kim?	interface	combAchvmt	
Kraken Adept	Kraken Ustası	interface	combAchvmt	
Unnecessary Optimisation	Gereksiz Optimizasyon	interface	combAchvmt	
Krakan't Hurt Me	Krakan Bana Zarar Vermez	interface	combAchvmt	
Why Are You Running?	Neden Koşuyorsun?	interface	combAchvmt	
Whack-a-Mole	Köstebek vurma oyunu	interface	combAchvmt	
Nightmare Adept	Kabus Ustası	interface	combAchvmt	
Dagannoth Prime Adept	Dagannoth Prime Adept	interface	combAchvmt	
Dagannoth Rex Adept	Dagannoth Rex Ustası	interface	combAchvmt	
Ready to Pounce	Saldırıya hazır	interface	combAchvmt	
Inspect Repellent	Kovucuyu İnceleyin	interface	combAchvmt	
Commander Zilyana Adept	Komutan Zilyana Adept	interface	combAchvmt	
Commander Showdown	Komutan Karşılaşması	interface	combAchvmt	
Scorpia Adept	Akrep Ustası	interface	combAchvmt	
I Can't Reach That	Ben buna ulaşamıyorum	interface	combAchvmt	
Guardians No More	Artık Koruyucular Yok	interface	combAchvmt	
Zulrah Adept	Zulrah Adept	interface	combAchvmt	
Dagannoth Supreme Adept	Dagannoth Yüce Usta	interface	combAchvmt	
Theatre of Blood: SM Adept	Kan Tiyatrosu: SM Adept	interface	combAchvmt	
Venenatis Adept	Venenatis Ustası	interface	combAchvmt	
Vet'ion Adept	Veterinerlik Uzmanı	interface	combAchvmt	
Why Fletch?	Neden Fletch?	interface	combAchvmt	
K'ril Tsutsaroth Adept	K'ril Tsutsaroth Ustası	interface	combAchvmt	
Yarr No More	Yarr Artık Yok	interface	combAchvmt	
Demonic Showdown	Şeytani Hesaplaşma	interface	combAchvmt	
Demonbane Weaponry II	Demonbane Silahları II	interface	combAchvmt	
Dress Like You Mean It	Ciddi Olduğunuz Gibi Giyin	interface	combAchvmt	
Why Cook?	Neden Yemek Yapmalıyız?	interface	combAchvmt	
Novice Tomb Explorer	Acemi Mezar Kaşifi	interface	combAchvmt	
Novice Tomb Looter	Acemi Mezar Yağmacısı	interface	combAchvmt	
Movin' on up	Yukarı doğru hareket ediyoruz	interface	combAchvmt	
Confident Raider	Kendine güvenen akıncı	interface	combAchvmt	
Phantom Muspah Adept	Hayalet Muspah Adept	interface	combAchvmt	
Perilous Dancer	Tehlikeli Dansçı	interface	combAchvmt	
Fortified	Takviye edilmiş	interface	combAchvmt	
Betrayal	İhanet	interface	combAchvmt	
Moons of Peril Speed-Chaser	Tehlike Ayları Hız Avcısı	interface	combAchvmt	
Fat of the Land	Ülkenin Yağı	interface	combAchvmt	
The Clone Zone	Klon Bölgesi	interface	combAchvmt	
Perilous Champion	Tehlikeli Şampiyon	interface	combAchvmt	
Hueycoatl Adept	Hueycoatl Ustası	interface	combAchvmt	
Pillar Lover	Sütun Aşığı	interface	combAchvmt	
I'm your son	Ben senin oğlunum	interface	combAchvmt	
Amoxliatl Adept	Amoxliatl Adept	interface	combAchvmt	
Amoxliatl Speed-Trialist	Amoxliatl Speed-Trialist	interface	combAchvmt	
Nagua Negation	Nagua Olumsuzlaması	interface	combAchvmt	
Kemo Makti	Kemo Makti	interface	combAchvmt	
Totally Shattered	Tamamen Paramparça	interface	combAchvmt	
Perfect Royal Titans	Mükemmel Kraliyet Titanları	interface	combAchvmt	
Royal Titan Speed-Runner	Royal Titan Speed-Runner	interface	combAchvmt	
Titan Killer	Titan Katili	interface	combAchvmt	
I need room	Odaya ihtiyacım var	interface	combAchvmt	
Abyssal Veteran	Uçurum Gazisi	interface	combAchvmt	
Respiratory Runner	Solunum Koşucusu	interface	combAchvmt	
Demonic Rebound	Şeytani Geri Dönüş	interface	combAchvmt	
Perfect Sire	Mükemmel Efendi	interface	combAchvmt	
Kree'arra Veteran	Kree'arra Gazisi	interface	combAchvmt	
General Graardor Veteran	General Graardor Gazisi	interface	combAchvmt	
Ourg Freezer II	Ourg Dondurucu II	interface	combAchvmt	
Reflecting on This Encounter	Bu Karşılaşmayı Düşünmek	interface	combAchvmt	
Callisto Veteran	Callisto Gazisi	interface	combAchvmt	
Demon Evasion	Şeytan Kaçışı	interface	combAchvmt	
Up for the Challenge	Meydan Okumaya Hazırız	interface	combAchvmt	
Cerberus Veteran	Cerberus Gazisi	interface	combAchvmt	
Ghost Buster	Hayalet Avcısı	interface	combAchvmt	
Unrequired Antifire	Gereksiz Antifire	interface	combAchvmt	
Anti-Bite Mechanics	Isırık Önleyici Mekaniği	interface	combAchvmt	
Chaos Elemental Veteran	Kaos Elemental Gazisi	interface	combAchvmt	
Corporeal Beast Veteran	Bedensel Canavar Gazisi	interface	combAchvmt	
Hot on Your Feet	Ayaklarınızın Üzerinde Sıcak	interface	combAchvmt	
Finding the Weak Spot	Zayıf Noktayı Bulmak	interface	combAchvmt	
Chicken Killer	Tavuk Katili	interface	combAchvmt	
If Gorillas Could Fly	Goriller Uçabilseydi	interface	combAchvmt	
Hitting Them Where It Hurts	Onları Canını Acıtan Yerden Vurmak	interface	combAchvmt	
Galvek Speed-Trialist	Galvek Hızlı Deneme	interface	combAchvmt	
Grotesque Guardians Veteran	Grotesque Guardians Gazisi	interface	combAchvmt	
Done before Dusk	Alacakaranlıktan önce yapıldı	interface	combAchvmt	
Perfect Grotesque Guardians	Mükemmel Grotesk Koruyucular	interface	combAchvmt	
Grotesque Guardians Speed-Trialist	Grotesk Koruyucular Hızlı Deneme	interface	combAchvmt	
From Dusk...	Alacakaranlıktan...	interface	combAchvmt	
Corrupted Gauntlet Veteran	Bozuk Eldiven Gazisi	interface	combAchvmt	
<Num0>, <Num1>, <Num2> - Mage	<Num0>, <Num1>, <Num2> - Büyücü	interface	combAchvmt	
Gauntlet Veteran	Eldiven Gazisi	interface	combAchvmt	
<Num0>, <Num1>, <Num2> - Range	<Num0>, <Num1>, <Num2> - Aralık	interface	combAchvmt	
Egniol Diet	Egniol Diyeti	interface	combAchvmt	
Crystalline Warrior	Kristal Savaşçı	interface	combAchvmt	
Wolf Puncher	Kurt Yumruğu	interface	combAchvmt	
Glough Speed-Trialist	Glough Hızlı Denemeci	interface	combAchvmt	
Plant-Based Diet	Bitki Bazlı Beslenme	interface	combAchvmt	
Hespori Speed-Trialist	Hespori Hızlı Denemeci	interface	combAchvmt	
Alchemical Veteran	Simya Gazisi	interface	combAchvmt	
Fight Caves Veteran	Fight Caves Gazisi	interface	combAchvmt	
Facing Jad Head-on	Jad ile Yüz Yüze	interface	combAchvmt	
Kalphite Queen Veteran	Kalphite Kraliçesi Gazisi	interface	combAchvmt	
Insect Deflection	Böcek Sapması	interface	combAchvmt	
Prayer Smasher	Dua Parçalayıcı	interface	combAchvmt	
Ten-tacles	On takla	interface	combAchvmt	
Mimic Veteran	Taklitçi Gazisi	interface	combAchvmt	
Hard Hitter	Sert Vurucu	interface	combAchvmt	
Nightmare Veteran	Kabus Gazisi	interface	combAchvmt	
Explosion!	Patlama!	interface	combAchvmt	
Sleep Tight	İyi uykular	interface	combAchvmt	
Nightmare (Solo) Speed-Trialist	Kabus (Solo) Hızlı Deneme	interface	combAchvmt	
Nightmare (<Num0>-Scale) Speed-Trialist	Kabus (<Num0>-Ölçek) Hız Deneme Uzmanı	interface	combAchvmt	
Death to the Seer King	Kahin Kral'a Ölüm	interface	combAchvmt	
From One King to Another	Bir Kraldan Diğerine	interface	combAchvmt	
Death to the Warrior King	Savaşçı Kral'a Ölüm	interface	combAchvmt	
Toppling the Diarchy	Diarşiyi Devirmek	interface	combAchvmt	
Commander Zilyana Veteran	Komutan Zilyana Gazisi	interface	combAchvmt	
Reminisce	Anmak	interface	combAchvmt	
Scorpia Veteran	Akrep Gazisi	interface	combAchvmt	
Fragment of Seren Speed-Trialist	Seren Speed-Trialist Parçası	interface	combAchvmt	
Zulrah Veteran	Zulrah Gazisi	interface	combAchvmt	
Snake Rebound	Yılan Geri Tepmesi	interface	combAchvmt	
Snake. Snake!? Snaaaaaake!	Yılan. Yılan!? Yılan!	interface	combAchvmt	
Zulrah Speed-Trialist	Zulrah Hız-Denemeci	interface	combAchvmt	
Death to the Archer King	Okçu Kral'a Ölüm	interface	combAchvmt	
Rapid Succession	Hızlı Halefiyet	interface	combAchvmt	
Anticoagulants	Antikoagülanlar	interface	combAchvmt	
Appropriate Tools	Uygun Araçlar	interface	combAchvmt	
They Won't Expect This	Bunu beklemiyorlardı	interface	combAchvmt	
Chally Time	Chally Zamanı	interface	combAchvmt	
Nylocas, On the Rocks	Nylocas, Kayaların Üzerinde	interface	combAchvmt	
Just To Be Safe	Sadece Güvende Olmak İçin	interface	combAchvmt	
Don't Look at Me!	Bana Bakma!	interface	combAchvmt	
No-Pillar	Sütunsuz	interface	combAchvmt	
Attack, Step, Wait	Saldır, Adım at, Bekle	interface	combAchvmt	
Pass It On	Devret	interface	combAchvmt	
Theatre of Blood Veteran	Kanlı Gazinin Tiyatrosu	interface	combAchvmt	
Thermonuclear Veteran	Termonükleer Gazisi	interface	combAchvmt	
Hazard Prevention	Tehlike Önleme	interface	combAchvmt	
Spec'd Out	Belirlenmiş	interface	combAchvmt	
Venenatis Veteran	Venenatis Gazisi	interface	combAchvmt	
Vet'eran	Kıdemli	interface	combAchvmt	
Vorkath Veteran	Vorkath Gazisi	interface	combAchvmt	
Stick 'em With the Pointy End	Sivri Uçla Onları Sapla	interface	combAchvmt	
Zombie Destroyer	Zombi Yok Edici	interface	combAchvmt	
Dust Seeker	Toz Arayıcı	interface	combAchvmt	
Chambers of Xeric Veteran	Xeric Gaziler Odası	interface	combAchvmt	
Perfectly Balanced	Mükemmel Dengeli	interface	combAchvmt	
Together We'll Fall	Birlikte Düşeceğiz	interface	combAchvmt	
Redemption Enthusiast	Kurtuluş Tutkunu	interface	combAchvmt	
Mutta-diet	Mutta-diyet	interface	combAchvmt	
Dancing with Statues	Heykellerle Dans	interface	combAchvmt	
Undying Raid Team	Ölümsüz Baskın Ekibi	interface	combAchvmt	
Shayzien Specialist	Shayzien Uzmanı	interface	combAchvmt	
Cryo No More	Artık Kriyo Yok	interface	combAchvmt	
Blizzard Dodger	Blizzard Dodger	interface	combAchvmt	
Kill It with Fire	Ateşle Öldür	interface	combAchvmt	
Zalcano Veteran	Zalcano Veteran	interface	combAchvmt	
Perfect Zalcano	Mükemmel Zalcano	interface	combAchvmt	
Team Player	Takım Oyuncusu	interface	combAchvmt	
The Spurned Hero	Reddedilen Kahraman	interface	combAchvmt	
K'ril Tsutsaroth Veteran	K'ril Tsutsaroth Gazisi	interface	combAchvmt	
Demonic Defence	Şeytani Savunma	interface	combAchvmt	
The Bane of Demons	Şeytanların Felaketi	interface	combAchvmt	
Half-Way There	Yarı Yolda	interface	combAchvmt	
A Near Miss!	Çok Yakın Bir Kaza!	interface	combAchvmt	
The II Jad Challenge	II. Jad Mücadelesi	interface	combAchvmt	
TzHaar-Ket-Rak's Speed-Trialist	TzHaar-Ket-Rak'ın Hız Denemecisi	interface	combAchvmt	
Facing Jad Head-on III	Jad ile Karşı Karşıya III	interface	combAchvmt	
Phosani's Veteran	Phosani'nin Gazisi	interface	combAchvmt	
Nex Veteran	Nex Gazisi	interface	combAchvmt	
Nex Survivors	Sonraki Kurtulanlar	interface	combAchvmt	
Novice Tomb Raider	Acemi Tomb Raider	interface	combAchvmt	
Tomb Explorer	Mezar Kaşifi	interface	combAchvmt	
Expert Tomb Explorer	Uzman Mezar Kaşifi	interface	combAchvmt	
Hardcore Raiders	Sert Akıncılar	interface	combAchvmt	
Hardcore Tombs	Sert Mezarlar	interface	combAchvmt	
Helpful spirit who?	Yardımsever ruh kimdir?	interface	combAchvmt	
Dropped the ball	Topu düşürdü	interface	combAchvmt	
No skipping allowed	Atlamaya izin verilmiyor	interface	combAchvmt	
Down Do Specs	Down Do Specs	interface	combAchvmt	
Perfect Het	Mükemmel Het	interface	combAchvmt	
Perfect Apmeken	Mükemmel Apmeken	interface	combAchvmt	
Perfect Crondis	Mükemmel Crondis	interface	combAchvmt	
I'm in a rush	Acelem var	interface	combAchvmt	
Phantom Muspah Speed-Trialist	Hayalet Muspah Hızlı Denemeci	interface	combAchvmt	
Phantom Muspah Veteran	Hayalet Muspah Gazisi	interface	combAchvmt	
Can't Escape	Kaçamazsın	interface	combAchvmt	
Versatile Drainer	Çok Yönlü Süzgeç	interface	combAchvmt	
Duke Sucellus Adept	Dük Sucellus Usta	interface	combAchvmt	
Vardorvis Adept	Vardorvis Ustası	interface	combAchvmt	
Whisperer Adept	Fısıldayan Usta	interface	combAchvmt	
Leviathan Adept	Leviathan Ustası	interface	combAchvmt	
Duke Sucellus Speed-Trialist	Duke Sucellus Hızlı Denemeci	interface	combAchvmt	
Vardorvis Speed-Trialist	Vardorvis Hızlı Denemeci	interface	combAchvmt	
Whisperer Speed-Trialist	Fısıldayan Hızlı Denemeci	interface	combAchvmt	
Leviathan Speed-Trialist	Leviathan Hızlı Denemeci	interface	combAchvmt	
Tentacular	Dokunaçlı	interface	combAchvmt	
High Hitter	Yüksek Vurucu	interface	combAchvmt	
Furball	Tüy yumağı	interface	combAchvmt	
Denied	Reddedildi	interface	combAchvmt	
I was here first!	Ben ilk buradaydım!	interface	combAchvmt	
Unending Torment	Bitmeyen Azap	interface	combAchvmt	
Through Fire and Flames	Ateş ve Alevler İçinde	interface	combAchvmt	
Two Times the Torment	İki Kat Azap	interface	combAchvmt	
Rapid Reload	Hızlı Yeniden Yükleme	interface	combAchvmt	
Araxxor Veteran	Araxxor Gazisi	interface	combAchvmt	
Relaxxor	Relaxxor	interface	combAchvmt	
Araxxor Speed-Trialist	Araxxor Speed-Trialist	interface	combAchvmt	
Hueycoatl Speed-Trialist	Hueycoatl Hızlı Denemeci	interface	combAchvmt	
Hueycoatl Veteran	Hueycoatl Gazisi	interface	combAchvmt	
Perfect Hueycoatl	Mükemmel Hueycoatl	interface	combAchvmt	
Amoxliatl Speed-Chaser	Amoxliatl Speed-Chaser	interface	combAchvmt	
Without Ralos' Light	Ralos'un Işığı Olmadan	interface	combAchvmt	
No time to pray	Dua edecek zaman yok	interface	combAchvmt	
Collateral Damage	Yan Hasar	interface	combAchvmt	
Swoop No More	Artık Dalış Yok	interface	combAchvmt	
Precise Positioning	Hassas Konumlandırma	interface	combAchvmt	
Cerberus Master	Cerberus Ustası	interface	combAchvmt	
Arooo No More	Arooo Artık Yok	interface	combAchvmt	
Corporeal Beast Master	Bedensel Canavar Ustası	interface	combAchvmt	
Perfect Grotesque Guardians II	Mükemmel Grotesk Koruyucular II	interface	combAchvmt	
Grotesque Guardians Speed-Chaser	Grotesk Koruyucular Hız Avcısı	interface	combAchvmt	
... 'til Dawn	... Şafağa kadar	interface	combAchvmt	
Corrupted Gauntlet Master	Bozulmuş Eldiven Ustası	interface	combAchvmt	
Perfect Corrupted Hunllef	Mükemmel Bozuk Hunllef	interface	combAchvmt	
Defence Doesn't Matter II	Savunma Önemli Değil II	interface	combAchvmt	
Corrupted Warrior	Bozulmuş Savaşçı	interface	combAchvmt	
Corrupted Gauntlet Speed-Chaser	Bozulmuş Eldiven Hız Avcısı	interface	combAchvmt	
Gauntlet Master	Eldiven Ustası	interface	combAchvmt	
Perfect Crystalline Hunllef	Mükemmel Kristal Hunllef	interface	combAchvmt	
Defence Doesn't Matter	Savunma Önemli Değil	interface	combAchvmt	
Gauntlet Speed-Chaser	Eldiven Hız Avcısı	interface	combAchvmt	
Hespori Speed-Chaser	Hespori Speed-Chaser	interface	combAchvmt	
Alchemical Master	Simya Ustası	interface	combAchvmt	
Unrequired Antipoisons	Gereksiz Antizehirler	interface	combAchvmt	
Lightning Lure	Yıldırım Yemi	interface	combAchvmt	
Don't Flame Me	Beni alevlendirme	interface	combAchvmt	
Mixing Correctly	Doğru Karıştırma	interface	combAchvmt	
The Flame Skipper	Alev Atlamacısı	interface	combAchvmt	
Alcleanical Hydra	Alcleanical Hydra	interface	combAchvmt	
Alchemical Speed-Chaser	Simyasal Hız Avcısı	interface	combAchvmt	
Working Overtime	Fazla Mesai	interface	combAchvmt	
Fight Caves Master	Dövüş Mağaraları Ustası	interface	combAchvmt	
Denying the Healers	Şifacıları Reddetmek	interface	combAchvmt	
You Didn't Say Anything About a Bat	Yarasa Hakkında Hiçbir Şey Söylemedin	interface	combAchvmt	
Fight Caves Speed-Chaser	Fight Caves Speed-Chaser	interface	combAchvmt	
One Hundred Tentacles	Yüz Dokunaç	interface	combAchvmt	
Nightmare Master	Kabus Ustası	interface	combAchvmt	
Perfect Nightmare	Mükemmel Kabus	interface	combAchvmt	
Nightmare (Solo) Speed-Chaser	Kabus (Solo) Hız Avcısı	interface	combAchvmt	
Nightmare (<Num0>-Scale) Speed-Chaser	Kabus (<Num0>-Ölçek) Hız Avcısı	interface	combAchvmt	
Moving Collateral	Taşınma Teminatı	interface	combAchvmt	
Zulrah Master	Zulrah Usta	interface	combAchvmt	
Perfect Zulrah	Mükemmel Zulrah	interface	combAchvmt	
