english	translation	category	sub_category	source
Ship's ladder	船のハシゴ	name	object	Ship's ladder
Ship's wheel	舵輪	name	object	Ship's wheel
Winch	ウィンチ	name	object	Winch
Anchor	いかり	name	object	Anchor
Hoisted sail	上がった帆	name	object	Hoisted sail
Plough	すき	name	object	Plough
Scarecrow	カカシ	name	object	Scarecrow
Hay bales	干し草の俵	name	object	Hay bales
Haystack	干し草の山	name	object	Haystack
Eggs	卵	name	object	Eggs
Compost	堆肥	name	object	Compost
Hay bale	干し草の俵	name	object	Hay bale
Broken cart	壊れたカート	name	object	Broken cart
Cart	カート	name	object	Cart
Log pile	丸太の山	name	object	Log pile
Mud patch	泥のパッチ	name	object	Mud patch
Mudpile	積まれた泥	name	object	Mudpile
Potato	ジャガイモ	name	object	Potato
Wheat	小麦	name	object	Wheat
Broken cart wheel	壊れたカートの車輪	name	object	Broken cart wheel
Cabinet	キャビネット	name	object	Cabinet
Drawers	引き出し	name	object	Drawers
Boxes	箱	name	object	Boxes
Barrel	樽	name	object	Barrel
Cupboard	戸棚	name	object	Cupboard
Large cupboard	大きな戸棚	name	object	Large cupboard
Open Cupboard	開いた戸棚	name	object	Open Cupboard
Large open cupboard	開いた大きな戸棚	name	object	Large open cupboard
Dresser	ドレッサー	name	object	Dresser
Hat stand	帽子かけ	name	object	Hat stand
Basket	バスケット	name	object	Basket
Large urn	大きな壺	name	object	Large urn
Bookshelves	本棚	name	object	Bookshelves
Wardrobe	タンス	name	object	Wardrobe
Full fishing net	いっぱいの漁網	name	object	Full fishing net
Pot	土鍋	name	object	Pot
Pots	鍋	name	object	Pots
Coffin	棺	name	object	Coffin
Small gravestone	小さな墓石	name	object	Small gravestone
Grave marker	墓標	name	object	Grave marker
Tombstone	墓石	name	object	Tombstone
Large grave stone	大きな墓石	name	object	Large grave stone
Gravestone	墓石	name	object	Gravestone
Large grave	大きな墓	name	object	Large grave
Henge	ヘンジ	name	object	Henge
Altar	祭壇	name	object	Altar
Altar of Guthix	ガシックスの祭壇	name	object	Altar of Guthix
Dolmen	ドルメン	name	object	Dolmen
Church organ	教会のオルガン	name	object	Church organ
Bed	ベッド	name	object	Bed
Hammock	ハンモック	name	object	Hammock
Chaise lounge	シェーズロング	name	object	Chaise lounge
Crevice	隙間	name	object	Crevice
Curtain	カーテン	name	object	Curtain
Red spice (4)	赤い香辛料（４）	name	object	Red spice (4)
Orange spice (4)	オレンジの香辛料（４）	name	object	Orange spice (4)
Brown spice (4)	茶色の香辛料（４）	name	object	Brown spice (4)
Yellow spice (4)	黄色の香辛料（４）	name	object	Yellow spice (4)
Broken Fence	壊れたフェンス	name	object	Broken Fence
Icicle	氷柱	name	object	Icicle
Cave entrance	洞窟の入口	name	object	Cave entrance
Statue of a warrior	戦士の像	name	object	Statue of a warrior
Statue of a king	王の像	name	object	Statue of a king
Statue of a queen	女王の像	name	object	Statue of a queen
Tribal statue	部族の像	name	object	Tribal statue
Dwarf statue	ドワーフの像	name	object	Dwarf statue
Gnome statue	ノームの像	name	object	Gnome statue
Statue	像	name	object	Statue
Vase	花瓶	name	object	Vase
Statue of Saradomin	サラドミンの像	name	object	Statue of Saradomin
Statue of Zamorak	ザモラックの像	name	object	Statue of Zamorak
Statue steps	像の台	name	object	Statue steps
Crystal ball	水晶玉	name	object	Crystal ball
Bank table	銀行のテーブル	name	object	Bank table
Bathroom table	バスルーム・テーブル	name	object	Bathroom table
Table	テーブル	name	object	Table
Study desk	勉強机	name	object	Study desk
Workbench	作業台	name	object	Workbench
Picnic bench	ピクニックのベンチ	name	object	Picnic bench
Counter	カウンター	name	object	Counter
Small table	小さなテーブル	name	object	Small table
Chemistry Table	実験台	name	object	Chemistry Table
Silver stall	銀の屋台	name	object	Silver stall
Silk stall	絹の屋台	name	object	Silk stall
Bakery stall	パンの屋台	name	object	Bakery stall
Gem stall	宝石の屋台	name	object	Gem stall
Fur stall	毛皮の屋台	name	object	Fur stall
Spice stall	香辛料の屋台	name	object	Spice stall
Market stall	屋台	name	object	Market stall
Tea stall	お茶の屋台	name	object	Tea stall
Buffers	バッファーズ	name	object	Buffers
Mine cart	トロッコ	name	object	Mine cart
Rack	ラック	name	object	Rack
Stocks	ストック	name	object	Stocks
Gallows	ガロウ	name	object	Gallows
Buried skeleton	埋まったスケルトン	name	object	Buried skeleton
Pile of skulls	頭蓋骨の山	name	object	Pile of skulls
Charred bones	骨灰	name	object	Charred bones
Corpse	死体	name	object	Corpse
Catapult	カタパルト	name	object	Catapult
Broken barrel	壊れた樽	name	object	Broken barrel
Small fishing net	小さい漁網	name	object	Small fishing net
Passage	通路	name	object	Passage
Cave	洞窟	name	object	Cave
Cave exit	洞窟の出口	name	object	Cave exit
Piano	ピアノ	name	object	Piano
Piano stool	ピアノの椅子	name	object	Piano stool
Grandfather Clock	振り子時計	name	object	Grandfather Clock
Swamp bubbles	沼の泡	name	object	Swamp bubbles
Weather vane	風見	name	object	Weather vane
Mirror	鏡	name	object	Mirror
Bath screen	バススクリーン	name	object	Bath screen
Screen	スクリーン	name	object	Screen
Cauldron	大釜	name	object	Cauldron
Broom	ほうき	name	object	Broom
Clothes model	服のモデル	name	object	Clothes model
Hole	穴	name	object	Hole
Animal skull	動物の頭蓋骨	name	object	Animal skull
Big egg	大きな卵	name	object	Big egg
Carcass	死がい	name	object	Carcass
Curved bone	曲がった骨	name	object	Curved bone
Large bone	大きな骨	name	object	Large bone
Bell	ベル	name	object	Bell
Bell mechanism	ベルの機構	name	object	Bell mechanism
Bell rope	ベルのロープ	name	object	Bell rope
Hole in wall	壁の穴	name	object	Hole in wall
Crystal cluster	水晶の塊	name	object	Crystal cluster
Fire remains	火の跡	name	object	Fire remains
Shaking box	揺れる箱	name	object	Shaking box
Standing torch	立つ松明	name	object	Standing torch
Cave web	洞窟のクモの巣	name	object	Cave web
Web	クモの糸	name	object	Web
Slashed web	切り裂かれたクモの巣	name	object	Slashed web
Broken ladder	壊れたハシゴ	name	object	Broken ladder
Scaffold	足場	name	object	Scaffold
Bamboo Door	竹のドア	name	object	Bamboo Door
Loom	織機	name	object	Loom
City Gate	都市の門	name	object	City Gate
Suit of armour	鎧	name	object	Suit of armour
Cannon	砲兵	name	object	Cannon
Cannonballs	大砲の弾	name	object	Cannonballs
Dummy	ダミー	name	object	Dummy
Wooden defence	木製の守備	name	object	Wooden defence
Target	的	name	object	Target
Sword cabinet	剣のキャビネット	name	object	Sword cabinet
Bow cabinet	弓のキャビネット	name	object	Bow cabinet
Axe cabinet	斧のキャビネット	name	object	Axe cabinet
Spear wall	槍の壁	name	object	Spear wall
Standard	一般	name	object	Standard
Flagpole	旗のポール	name	object	Flagpole
Totem Pole	トーテム・ポール	name	object	Totem Pole
Bath pipes	風呂パイプ	name	object	Bath pipes
Large sewer pipe	大きな下水管	name	object	Large sewer pipe
Sink		name	object	Sink
Bath	バス	name	object	Bath
Well	井戸	name	object	Well
Manhole	マンホール	name	object	Manhole
Bar pumps	ビールポンプ	name	object	Bar pumps
Portrait	肖像画	name	object	Portrait
Painting	絵画	name	object	Painting
Landscape	風景画	name	object	Landscape
Star chart	星図	name	object	Star chart
Cross	を渡る	name	object	Cross
Hanging banner	掛けられたバナー	name	object	Hanging banner
Unicorn's head	ユニコーンの頭部	name	object	Unicorn's head
Dragon's head	竜の頭部	name	object	Dragon's head
Bull's head	雄牛の頭部	name	object	Bull's head
Charms	お守り	name	object	Charms
Magical symbol	魔法のシンボル	name	object	Magical symbol
Plaque	銘板	name	object	Plaque
Eye decoration	目の模様	name	object	Eye decoration
Glyphs	グリフ	name	object	Glyphs
Font	源泉	name	object	Font
Spooky picture	不気味な絵	name	object	Spooky picture
Clock face	時計の文字盤	name	object	Clock face
Bank notice board	銀行の掲示板	name	object	Bank notice board
Noticeboard	掲示板	name	object	Noticeboard
Clothes equipment	装備	name	object	Clothes equipment
Stuffed swordfish	剥製のカジキ	name	object	Stuffed swordfish
Jolly Roger	ジョリー・ロジャー	name	object	Jolly Roger
Hanging wheel	ぶら下がる舵輪	name	object	Hanging wheel
Pirate map	海賊の地図	name	object	Pirate map
Fishing net	漁網	name	object	Fishing net
Bow and Arrow	弓と矢	name	object	Bow and Arrow
Arrows	矢	name	object	Arrows
Javelin	投槍	name	object	Javelin
Studded Leather	トゲ付きの革	name	object	Studded Leather
Dragonhide Leather	竜の革	name	object	Dragonhide Leather
Stile	たてがまち	name	object	Stile
Broken Railing	壊れた	name	object	Broken Railing
Shelves	棚	name	object	Shelves
Cooking shelves	調理棚	name	object	Cooking shelves
Shelf	棚	name	object	Shelf
Clothing shelves	服の棚	name	object	Clothing shelves
Tanning line	革干しのロープ	name	object	Tanning line
Vat	大おけ	name	object	Vat
Mangle	マングル	name	object	Mangle
Danger sign	危険標識	name	object	Danger sign
Signpost	標識	name	object	Signpost
Sign	標識	name	object	Sign
Chair	椅子	name	object	Chair
Smashed chair	叩き壊された椅子	name	object	Smashed chair
Stool	スツール	name	object	Stool
Rocking chair	ゆり椅子	name	object	Rocking chair
Throne	王座	name	object	Throne
Barstool	バーのスツール	name	object	Barstool
Bench	ベンチ	name	object	Bench
Pew	会衆席	name	object	Pew
Ice Throne	氷の王座	name	object	Ice Throne
Hedge	生垣	name	object	Hedge
Bush	低木	name	object	Bush
Rosebush	バラの木	name	object	Rosebush
Fairy house	妖精の家	name	object	Fairy house
Fairy bank	妖精の銀行	name	object	Fairy bank
Fairy market stall	妖精の屋台	name	object	Fairy market stall
Potted fern	鉢植えのシダ	name	object	Potted fern
Potted flower	花の鉢	name	object	Potted flower
Potted plant	鉢の植物	name	object	Potted plant
Cabbage	キャベツ	name	object	Cabbage
Bullrushes	イグサ	name	object	Bullrushes
Mushroom	キノコ	name	object	Mushroom
Mushrooms	キノコ	name	object	Mushrooms
Fungus	菌類	name	object	Fungus
Small fern	小さなシダ	name	object	Small fern
Thistle	アザミ	name	object	Thistle
Waterlily	スイレン	name	object	Waterlily
Heather	ヘザー	name	object	Heather
Nettles	イラクサ	name	object	Nettles
Creeping plant	つる植物	name	object	Creeping plant
Rockery	岩石庭園	name	object	Rockery
Curling plant	巻きつき植物	name	object	Curling plant
Flower	花	name	object	Flower
Daisies	ヒナギク	name	object	Daisies
Sunflower	ヒマワリ	name	object	Sunflower
Sunflowers	ヒマワリ	name	object	Sunflowers
Flowers	花	name	object	Flowers
Tulips	チューリップ	name	object	Tulips
Flowerbed	花壇	name	object	Flowerbed
Jungle flower	ジャングルの花	name	object	Jungle flower
Orchid	ラン	name	object	Orchid
Jungle plant	ジャングルの植物	name	object	Jungle plant
Tree	木	name	object	Tree
Cage door	檻のドア	name	object	Cage door
Dead tree	死んだ木	name	object	Dead tree
Dramen tree	ドラメンの木	name	object	Dramen tree
Fallen tree	倒木	name	object	Fallen tree
Fern	シダ	name	object	Fern
Leafy tree	葉が茂る木	name	object	Leafy tree
Palm	ヤシの木	name	object	Palm
Plant	植える	name	object	Plant
Evergreen tree	常緑樹	name	object	Evergreen tree
Mossy branch	コケが生えた枝	name	object	Mossy branch
Hollow tree	空洞の木	name	object	Hollow tree
Roots	根	name	object	Roots
Tropical tree	熱帯の木	name	object	Tropical tree
Tropical leaves	熱帯の葉	name	object	Tropical leaves
Hollow log	空洞の丸太	name	object	Hollow log
Tree stump	木の切り株	name	object	Tree stump
Fly trap	食虫植物	name	object	Fly trap
Cactus	サボテン	name	object	Cactus
Whipping Plant	ムチ植物	name	object	Whipping Plant
Pineapple Plant	パイナップルの株	name	object	Pineapple Plant
Boarded-up door	ふさがれたドア	name	object	Boarded-up door
Doors	ドア	name	object	Doors
Doorway	玄関口	name	object	Doorway
Timber	木材	name	object	Timber
Bricks	レンガ	name	object	Bricks
Odd looking wall	奇妙な壁	name	object	Odd looking wall
Dungeon door	ダンジョンの扉	name	object	Dungeon door
Magic guild door	魔法ギルドのドア	name	object	Magic guild door
Skull slope	頭蓋骨のスロープ	name	object	Skull slope
Grapevine	ブドウのツル	name	object	Grapevine
Glass door	ガラスのドア	name	object	Glass door
Leaflets	ビラ	name	object	Leaflets
Millstones	石臼	name	object	Millstones
Sails	帆	name	object	Sails
Flour bin	小麦粉入れ	name	object	Flour bin
Waterfall rocks	滝石	name	object	Waterfall rocks
Sliced web	裂かれたクモの巣	name	object	Sliced web
Bandage table	包帯のテーブル	name	object	Bandage table
Bay window	出窓	name	object	Bay window
Timber defence	材木の守備	name	object	Timber defence
Altar slab	祭壇の石板	name	object	Altar slab
Candlestick holder	ロウソク立て	name	object	Candlestick holder
Tower	塔	name	object	Tower
Crumbling wall	崩れている壁	name	object	Crumbling wall
Tree Door	木のドア	name	object	Tree Door
Root	根	name	object	Root
Log raft	丸太のイカダ	name	object	Log raft
Broken log raft	壊れた丸太のイカダ	name	object	Broken log raft
Glarial's Tombstone	グラリアルの墓石	name	object	Glarial's Tombstone
Glarial's Tomb	グラリアルの墓	name	object	Glarial's Tomb
Rock	岩石	name	object	Rock
Rope	縄	name	object	Rope
Statue of Glarial	グラリアル像	name	object	Statue of Glarial
Ledge	岩棚	name	object	Ledge
Chalice	杯	name	object	Chalice
Whirlpool	渦巻き	name	object	Whirlpool
Dead Tree	死んだ木	name	object	Dead Tree
Achey Tree	アチーの木	name	object	Achey Tree
Box trap	箱罠	name	object	Box trap
Furnace	炉	name	object	Furnace
Anvil	金床	name	object	Anvil
Bedroom door	寝室のドア	name	object	Bedroom door
Trough	エサ入れ	name	object	Trough
Rope Ladder	ロープのハシゴ	name	object	Rope Ladder
Fence	フェンス	name	object	Fence
Banana tree	バナナの木	name	object	Banana tree
Gold	金	name	object	Gold
Blacksmith's tools	鍛冶屋の道具	name	object	Blacksmith's tools
Archway	アーチ道	name	object	Archway
Staircase	階段	name	object	Staircase
Old wall	古い壁	name	object	Old wall
Safe	金庫	name	object	Safe
Tunnel	トンネル	name	object	Tunnel
Cauldron of Thunder	雷の大釜	name	object	Cauldron of Thunder
Prison door	牢屋のドア	name	object	Prison door
Obelisk	オベリスク	name	object	Obelisk
Obelisk of Earth	土のオベリスク	name	object	Obelisk of Earth
Obelisk of Water	水のオベリスク	name	object	Obelisk of Water
Obelisk of Air	大気のオベリスク	name	object	Obelisk of Air
Obelisk of Fire	火のオベリスク	name	object	Obelisk of Fire
Magic Portal	魔法のポータル	name	object	Magic Portal
Heap of bricks	大量のレンガ	name	object	Heap of bricks
Trawler net	トローラーの網	name	object	Trawler net
Ballista	バリスタ	name	object	Ballista
Crumbled wall	崩れた壁	name	object	Crumbled wall
Bellows	ふいご	name	object	Bellows
Metal pieces	鉄の部品	name	object	Metal pieces
Kitchen gate	台所のゲート	name	object	Kitchen gate
Telescope	望遠鏡	name	object	Telescope
Grave of Scorpius	スコーピアスの墓	name	object	Grave of Scorpius
Mound of earth	盛られた土	name	object	Mound of earth
Fissure	地割れ	name	object	Fissure
Cave in	陥没	name	object	Cave in
Strange looking stone	不思議な見た目の石	name	object	Strange looking stone
Loose rocks	緩い岩	name	object	Loose rocks
Old sacks	古い袋	name	object	Old sacks
Ancient gallows	古代のガロウ	name	object	Ancient gallows
Smashed table	叩き壊されたテーブル	name	object	Smashed table
Crude raft	粗末なイカダ	name	object	Crude raft
Tribal Statue	部族の像	name	object	Tribal Statue
Travel cart	移動カート	name	object	Travel cart
Well stacked rocks	上手く積まれた岩	name	object	Well stacked rocks
Tomb dolmen	支石墓	name	object	Tomb dolmen
Climbing rocks	登るための岩	name	object	Climbing rocks
Palm tree	ヤシの木	name	object	Palm tree
Carved doors	刻まれたドア	name	object	Carved doors
Tomb exit	墓の出口	name	object	Tomb exit
Tomb doors	墓のドア	name	object	Tomb doors
Ancient metal gate	古代の鉄製ゲート	name	object	Ancient metal gate
Metal gate	鉄のゲート	name	object	Metal gate
Wooden gate	木のゲート	name	object	Wooden gate
Chimney	煙突	name	object	Chimney
Lathe	旋盤	name	object	Lathe
Drill	ドリル	name	object	Drill
Hearth	囲炉裏	name	object	Hearth
Mould	鋳型	name	object	Mould
Poster	ポスター	name	object	Poster
Scuttle	スカトル	name	object	Scuttle
Pokers	ポーカー	name	object	Pokers
Bar	バー	name	object	Bar
Sturdy door	頑丈なドア	name	object	Sturdy door
Grill	グリル	name	object	Grill
Brick	レンガ	name	object	Brick
Panning point	フルイをする場所	name	object	Panning point
Specimen tray	標本トレー	name	object	Specimen tray
Soil	土	name	object	Soil
Campsite bed	キャンプのベッド	name	object	Campsite bed
Gnome goal	ノーム・ゴール	name	object	Gnome goal
Magic door	魔法のドア	name	object	Magic door
Pillar	柱	name	object	Pillar
Daconia rocks	ダコニアの石	name	object	Daconia rocks
Wine rack	ワインのラック	name	object	Wine rack
Ornate candle	華麗なロウソク	name	object	Ornate candle
Hopper controls	ホッパー操作棒	name	object	Hopper controls
Spray	スプレー	name	object	Spray
Lantern	ちょうちん	name	object	Lantern
Hanger	ハンガー	name	object	Hanger
Sewing machine	ミシン	name	object	Sewing machine
Clothes	服	name	object	Clothes
Cloth	布	name	object	Cloth
Oil lamp	石油ランプ	name	object	Oil lamp
Fabric	生地	name	object	Fabric
Row boat	手漕ぎボート	name	object	Row boat
Loose panel	緩いパネル	name	object	Loose panel
Crates	箱	name	object	Crates
Crane	クレーン	name	object	Crane
Spooky stairs	不気味な階段	name	object	Spooky stairs
Sewer pipe	下水管	name	object	Sewer pipe
Pipe	パイプ	name	object	Pipe
Manhole cover	マンホールの二タ	name	object	Manhole cover
Bronze pickaxe	銅のツルハシ	name	object	Bronze pickaxe
Mill	ミル	name	object	Mill
Marshy jungle vine	湿地のジャングルのツル	name	object	Marshy jungle vine
Scorched earth	焦げた地面	name	object	Scorched earth
Fungus covered Cavern wall	キノコにおおわれた大洞窟の壁	name	object	Fungus covered Cavern wall
Hand holds	手掛かり	name	object	Hand holds
Hopper	ホッパー	name	object	Hopper
Red door	赤いドア	name	object	Red door
Orange door	オレンジ色のドア	name	object	Orange door
Yellow door	黄色いドア	name	object	Yellow door
Blue door	青いドア	name	object	Blue door
Magenta door	赤紫色のドア	name	object	Magenta door
Green door	緑色のドア	name	object	Green door
Exit door	出口	name	object	Exit door
Dynamite(p)	ダイナマイト（ｐ）	name	object	Dynamite(p)
Broken fence	壊れたフェンス	name	object	Broken fence
Rock slide	岩の斜面	name	object	Rock slide
Picture	絵	name	object	Picture
Sinclair mansion drain	シンクレアのの豪邸の排水溝	name	object	Sinclair mansion drain
Sinclair family fountain	シンクレア一族の噴水	name	object	Sinclair family fountain
Sinclair family crest	シンクレア一族の紋章	name	object	Sinclair family crest
Anna's barrel	アンナの樽	name	object	Anna's barrel
Bob's barrel	ボブの樽	name	object	Bob's barrel
Carol's barrel	カロルの樽	name	object	Carol's barrel
David's barrel	デイビッドの樽	name	object	David's barrel
Elizabeth's barrel	エリザベスの樽	name	object	Elizabeth's barrel
Frank's barrel	フランクの樽	name	object	Frank's barrel
Sturdy wooden gate	頑丈な木製ゲート	name	object	Sturdy wooden gate
Winch bucket	ウィンチバケツ	name	object	Winch bucket
Kharidian cactus (Healthy)	カリジアのサボテン（健康）	name	object	Kharidian cactus (Healthy)
Kharidian cactus (Dry)	カリジアのサボテン（乾）	name	object	Kharidian cactus (Dry)
An experimental anvil	試験用の金床	name	object	An experimental anvil
Mine door entrance	鉱山の入口	name	object	Mine door entrance
Window	窓	name	object	Window
Mine Cart	トロッコ	name	object	Mine Cart
Bank chest	銀行箱	name	object	Bank chest
Mine cave	鉱山の洞窟	name	object	Mine cave
Tent door	テントのドア	name	object	Tent door
Tracks	線路	name	object	Tracks
Hellhound	ヘルハウンド	name	object	Hellhound
Chart	図	name	object	Chart
Dead bat	死んだコウモリ	name	object	Dead bat
Herbs	薬草	name	object	Herbs
Swings		name	object	Swings
Washing line	洗濯干しのロープ	name	object	Washing line
Toy bricks	おもちゃのレンガ	name	object	Toy bricks
Toy weapons	おもちゃの武器	name	object	Toy weapons
Cat basket	ネコのバスケット	name	object	Cat basket
Bunkbed	二段ベッド	name	object	Bunkbed
Dolls and balls	人形とボール	name	object	Dolls and balls
Sword in stone	石の中の剣	name	object	Sword in stone
City gate	都市の門	name	object	City gate
Rock of Dalgroth	ダルグロスの岩	name	object	Rock of Dalgroth
Climbing rope	登る用のロープ	name	object	Climbing rope
Gap	隙間	name	object	Gap
Battlement	胸壁	name	object	Battlement
Magical shield	魔法の盾	name	object	Magical shield
Sewer valve	下水弁	name	object	Sewer valve
Raft	イカダ	name	object	Raft
Range	ガスレンジ	name	object	Range
Statue of Guthix	ガシックスの像	name	object	Statue of Guthix
Sparkling pool	光る水たまり	name	object	Sparkling pool
Mystic portal	秘伝のポータル	name	object	Mystic portal
Jungle tree	ジャングルの木	name	object	Jungle tree
Jungle Palm	ジャングルのヤシの木	name	object	Jungle Palm
Jungle Bush	ジャングルの低木	name	object	Jungle Bush
Slashed bush	切られた低木	name	object	Slashed bush
Legends Guild door	伝説ギルドのドア	name	object	Legends Guild door
Mossy rock	コケが生えた岩	name	object	Mossy rock
Fire Wall	火の壁	name	object	Fire Wall
Desk	デスク	name	object	Desk
Ancient Gate	古のゲート	name	object	Ancient Gate
Boulder	丸石	name	object	Boulder
Jagged wall	ギザギザの壁	name	object	Jagged wall
Marked wall	マークされた壁	name	object	Marked wall
Carved rock	刻まれた岩	name	object	Carved rock
Sacred water	聖なる水	name	object	Sacred water
Water Pool	水	name	object	Water Pool
Polluted water	汚染された水	name	object	Polluted water
Tall Reeds	高いアシ	name	object	Tall Reeds
Yommi tree baby	ヨミー木の苗	name	object	Yommi tree baby
Yommi tree sapling	ヨミー木の若木	name	object	Yommi tree sapling
Dead Yommi sapling	死んだヨミーの若木	name	object	Dead Yommi sapling
Adult Yommi tree	成長したヨミー木	name	object	Adult Yommi tree
Dead Yommi	死んだヨミー木	name	object	Dead Yommi
Felled Yommi tree	切り倒されたヨミー木	name	object	Felled Yommi tree
Rotten Yommi	腐ったヨミー	name	object	Rotten Yommi
Trimmed Yommi	製材されたヨミー	name	object	Trimmed Yommi
Rotten Yommi tree	腐ったヨミー木	name	object	Rotten Yommi tree
Totem pole	トーテム・ポール	name	object	Totem pole
Rotten Totem pole	腐ったトーテム・ポール	name	object	Rotten Totem pole
Fertile Soil	肥えた土地	name	object	Fertile Soil
Damaged Earth	傷んだ台地	name	object	Damaged Earth
Rocky Ledge	岩棚	name	object	Rocky Ledge
Recess	くぼみ	name	object	Recess
Filled Recess	埋まったくぼみ	name	object	Filled Recess
Shimmering field	輝くフィールド	name	object	Shimmering field
Leafy Palm Tree	葉が茂るヤシの木	name	object	Leafy Palm Tree
Sword case	剣ケース	name	object	Sword case
Dishes	皿	name	object	Dishes
Stepladder	脚立	name	object	Stepladder
Shop counter	カウンター	name	object	Shop counter
Notices	掲示物	name	object	Notices
Arctic pine tree	北極松	name	object	Arctic pine tree
Bow case	弓ケース	name	object	Bow case
Entrance	入口	name	object	Entrance
Hospital shelves	病院の棚	name	object	Hospital shelves
Operating Table	手術台	name	object	Operating Table
Damaged armour	破損した鎧	name	object	Damaged armour
Wood	木	name	object	Wood
Loose Mud	緩い泥	name	object	Loose Mud
Trap	罠	name	object	Trap
Flat rock	平たい岩	name	object	Flat rock
Plank	板	name	object	Plank
Stalagmites	石じゅん	name	object	Stalagmites
Odd markings	奇妙な印	name	object	Odd markings
Bridge	橋	name	object	Bridge
Platform	プラットホーム	name	object	Platform
Swamp	沼	name	object	Swamp
Pile of rocks	岩の山	name	object	Pile of rocks
Cage	カゴ	name	object	Cage
Stone bridge	石橋	name	object	Stone bridge
Stone tablet	石板	name	object	Stone tablet
Portcullis	落とし格子	name	object	Portcullis
Rockpile	大量の岩	name	object	Rockpile
Smashed cage	壊された檻	name	object	Smashed cage
Rockslide	岩の斜面	name	object	Rockslide
Eerie statue	イーリーの像	name	object	Eerie statue
Temple door	寺院の扉	name	object	Temple door
Hanging log	吊るされた丸太	name	object	Hanging log
Guide rope	ガイドロープ	name	object	Guide rope
Brew Barrel	醸造の樽	name	object	Brew Barrel
Iban's Throne	アイバンの王座	name	object	Iban's Throne
Tomb	墓	name	object	Tomb
Protruding rocks	突き出た岩	name	object	Protruding rocks
Onion	玉ねぎ	name	object	Onion
Prison Door	牢屋のドア	name	object	Prison Door
Achey Tree stump	アチーの切り株	name	object	Achey Tree stump
Ogre spit-roast	オーガの串焼き	name	object	Ogre spit-roast
Ogre bench	オーガのベンチ	name	object	Ogre bench
Locked Ogre chest	閉まったオーガの宝箱	name	object	Locked Ogre chest
Unlocked Ogre chest	開いたオーガの宝箱	name	object	Unlocked Ogre chest
Water wheel	水車	name	object	Water wheel
Machinery	機械	name	object	Machinery
Holy barrier	聖なるバリア	name	object	Holy barrier
Cell door	独房の扉	name	object	Cell door
Hanging meat	吊るされた肉	name	object	Hanging meat
Monument	記念碑	name	object	Monument
Rotting log	腐った丸太	name	object	Rotting log
Fungi on log	丸太のキノコ	name	object	Fungi on log
Rotting branch	腐った枝	name	object	Rotting branch
Budding branch	芽生えた枝	name	object	Budding branch
Small bush	小さな低木	name	object	Small bush
Golden pear bush	黄金の梨の木	name	object	Golden pear bush
Rotting tree	腐った木	name	object	Rotting tree
Grotto	洞窟	name	object	Grotto
Grotto tree	洞窟の木	name	object	Grotto tree
Altar of nature	自然の祭壇	name	object	Altar of nature
Stone	石	name	object	Stone
Old well	古い井戸	name	object	Old well
