english	translation	category	sub_category	source
Face your destiny in Varrock.		manual	quest	
Depths of Despair, The	絶望の底	manual	quest	
The Depths of Despair	絶望の底	manual	quest	
Gain the Hosidius Memoirs teleport.		manual	quest	
Desert Treasure I	砂漠の宝１	manual	quest	
Learn how to use the Ancient Magicks.		manual	quest	
Devious Minds	狡猾な心	manual	quest	
Dig Site, The	発掘現場	manual	quest	
The Dig Site	発掘現場	manual	quest	
Learn how to clean specimens in Varrock Museum.		manual	quest	
Doric's Quest	ドリックのクエスト	manual	quest	
Gain early game Mining XP.		manual	quest	
Dragon Slayer I	ドラゴン・スレイヤー１	manual	quest	
Learn how to equip Rune and Dragon Platebodies.		manual	quest	
Dragon Slayer II	ドラゴン・スレイヤー２	manual	quest	
Gain great XP and access to the Myth's Guild.		manual	quest	
Dream Mentor	夢のメンター	manual	quest	
Learn how to cast more Lunar spells.		manual	quest	
Druidic Ritual	ドルイドの儀式	manual	quest	
Unlock the Herblore skill.		manual	quest	
Dwarf Cannon	ドワーフ・キャノン	manual	quest	
Learn how to use a Dwarf Multicannons.		manual	quest	
Eadgar's Ruse	エドガーの策略	manual	quest	
Learn how to grow and steal Goutweed.		manual	quest	
Eagles' Peak	ワシの峰	manual	quest	
Gain access to the Eagle transportation and Box Traps.		manual	quest	
Elemental Workshop I	エレメント工房１	manual	quest	
Rediscover the knowledge hidden in Seers' Village.		manual	quest	
Elemental Workshop II	エレメント工房２	manual	quest	
Learn how to equip Mind equipment.		manual	quest	
Enakhra's Lament	得なくらの嘆き	manual	quest	
Gain a Camulet.		manual	quest	
Enchanted Key, The	魔法のカギ	manual	quest	
The Enchanted Key	魔法のカギ	manual	quest	
Hunt for hidden treasure using the Enchanted Key.		manual	quest	
Enlightened Journey	悟りの旅	manual	quest	
Gain access to the Balloon transportation.		manual	quest	
Enter the Abyss	深淵へ	manual	quest	
Gain access to the Abyss.		manual	quest	
Ernest the Chicken	ニワトリのアーネスト	manual	quest	
Investigate the whereabouts of Ernest.		manual	quest	
Eyes of Glouphrie, The	グルフリーの目	manual	quest	
The Eyes of Glouphrie	グルフリーの目	manual	quest	
Gain a Crystal Saw Seed.		manual	quest	
Fairytale I - Growing Pains	フェアリーテール１：成長する痛み	manual	quest	
Learn how to teleport using Fairy Rings (start Fairytale II).		manual	quest	
Fairytale II - Cure a Queen	フェアリーテール２	manual	quest	
Investigate what's really going on in Zanaris.		manual	quest	
Family Crest	家紋	manual	quest	
Gain Skill-imbued Gauntlets.		manual	quest	
Family Pest	家族の厄介者	manual	quest	
Gain the ability to own all Skill-imbued Gauntlets.		manual	quest	
Feud, The	確執	manual	quest	
The Feud	確執	manual	quest	
Learn how to use a Blackjack.		manual	quest	
Fight Arena	闘技場	manual	quest	
Gain the Khazard armour.		manual	quest	
Fishing Contest	釣りコンテスト	manual	quest	
Gain access to White Wolf Mountain Pass.		manual	quest	
Forgettable Tale...	忘れがちな物語	manual	quest	
Forsaken Tower, The	放棄された塔	manual	quest	
The Forsaken Tower	放棄された塔	manual	quest	
Gain the Lovakengj Memoirs teleport.		manual	quest	
Fremennik Exiles, The	フレメニックの追放者	manual	quest	
The Fremennik Exiles	フレメニックの追放者	manual	quest	
Gain a V's Shield.		manual	quest	
Fremennik Isles, The	フレメニックの島々	manual	quest	
The Fremennik Isles	フレメニックの島々	manual	quest	
Gain a Helm of Neitiznot.		manual	quest	
Fremennik Trials, The	フレメニックの試験	manual	quest	
The Fremennik Trials	フレメニックの試験	manual	quest	
Gain great XP in several skills.		manual	quest	
Garden of Tranquillity	静寂の庭	manual	quest	
Gain an Activated Ring of Charos.		manual	quest	
General's Shadow, The	将軍の影	manual	quest	
The General's Shadow	将軍の影	manual	quest	
Gain the Shadow Sword.		manual	quest	
Gertrude's Cat	ゲートルードのネコ	manual	quest	
Gain a pet Kitten.		manual	quest	
Getting Ahead	先頭に立つ	manual	quest	
Help Gordon protect his farm.		manual	quest	
Ghosts Ahoy	幽霊さんヤッホー	manual	quest	
Gain access to Ectophial teleportation.		manual	quest	
Giant Dwarf, The	巨大なドワーフ	manual	quest	
The Giant Dwarf	巨大なドワーフ	manual	quest	
Learn how to travel by minecart.		manual	quest	
Goblin Diplomacy	ゴブリンとの外交	manual	quest	
Investigate the disturbance in Goblin Village.		manual	quest	
Golem, The	ザ・ゴーレム	manual	quest	
The Golem	ザ・ゴーレム	manual	quest	
Gain access to the Carpet rides to Uzer.		manual	quest	
Grand Tree, The	グランド・ツリー	manual	quest	
The Grand Tree	グランド・ツリー	manual	quest	
Gain access to the Gnome Glider transportation.		manual	quest	
Great Brain Robbery, The	大脳みそ大泥棒	manual	quest	
The Great Brain Robbery	大脳みそ大泥棒	manual	quest	
Gain a Barrelchest Anchor.		manual	quest	
Grim Tales	残酷な物語	manual	quest	
Hand in the Sand, The		manual	quest	
The Hand in the Sand	砂の中の手	manual	quest	
Gain access to the Wizards' Guild Rune Shop.		manual	quest	
Haunted Mine	呪われた採掘現場	manual	quest	
Gain a Salve Amulet.		manual	quest	
Hazeel Cult	ヘーゼル・カルト	manual	quest	
Gain the Carnillean armour.		manual	quest	
Heroes' Quest	ヒーロー・クエスト	manual	quest	
Learn how to wield Dragon Battleaxes and Maces.		manual	quest	
Holy Grail	聖杯	manual	quest	
Gain great Prayer and Defence XP.		manual	quest	
Horror from the Deep	深淵の恐怖	manual	quest	
Gain a God book.		manual	quest	
Icthlarin's Little Helper	イクスラリンの小さな助手	manual	quest	
Gain access to Sophanem.		manual	quest	
Imp Catcher	小悪魔捕り	manual	quest	
Gain early game Magic XP.		manual	quest	
In Aid of the Myreque	マイラークを助けるために	manual	quest	
Gain access to the Temple Trekking minigame.		manual	quest	
In Search of Knowledge	知識を求めて	manual	quest	
Gain an XP Lamp.		manual	quest	
In Search of the Myreque	マイラークを探せ	manual	quest	
Start the Myreque storyline.		manual	quest	
Jungle Potion	ジャングル・ポーション	manual	quest	
Assist Trufitus Shakaya with his ritual.		manual	quest	
Kingdom Divided, A	分裂した王国	manual	quest	
A Kingdom Divided	分裂した王国	manual	quest	
Learn how to cast Resurrection spells.		manual	quest	
King's Ransom	王の身代金	manual	quest	
Learn how to use the Chivalry and Piety prayers.		manual	quest	
Knight's Sword, The	騎士の剣	manual	quest	
The Knight's Sword	騎士の剣	manual	quest	
Gain great Smithing XP.		manual	quest	
Lair of Tarn Razorlor	ターン・ラゾローの隠れ家	manual	quest	
Gain an enchanted Salve Amulet.		manual	quest	
Legends' Quest	レジェンド・クエスト	manual	quest	
Gain access to the Legend's Guild.		manual	quest	
Lost City	失われた都市	manual	quest	
Gain access to Zanaris.		manual	quest	
Lost Tribe, The	失われた部族	manual	quest	
The Lost Tribe	失われた部族	manual	quest	
Gain access to the Bone Weapon Shop.		manual	quest	
Lunar Diplomacy	ルーナ族との外交	manual	quest	
Learn how to cast Lunar spells.		manual	quest	
Mage Arena I	魔術師アリーナ１	manual	quest	
Unlock the God spells.		manual	quest	
Mage Arena II	魔術師アリーナ２	manual	quest	
Learn how to imbue the God Capes.		manual	quest	
Making Friends with My Arm	おいらの腕と友達に	manual	quest	
Gain great XP and a disease-free herb patch.		manual	quest	
Making History	歴史を作る	manual	quest	
Help Jorral restore a historic location.		manual	quest	
Merlin's Crystal	マーリンの水晶	manual	quest	
Assist King Arthur in Camelot.		manual	quest	
Misthalin Mystery	ミスサリンの謎	manual	quest	
Monkey Madness I	サルの狂気１	manual	quest	
Learn how to wield Dragon Scimitars.		manual	quest	
Monkey Madness II	サルの狂気２	manual	quest	
Gain great XP and a Royal Seed Pod.		manual	quest	
Monk's Friend	僧侶の友達	manual	quest	
Gain early game Woodcutting XP.		manual	quest	
Mountain Daughter	山の娘	manual	quest	
Help the people of the Mountain Tribe.		manual	quest	
Mourning's End Part I	哀悼の終わり　パート１	manual	quest	
Gain great Hitpoint and Thieving XP.		manual	quest	
Mourning's End Part II	哀悼の終わり　パート２	manual	quest	
Learn how to craft Death Runes.		manual	quest	
Murder Mystery	殺人事件の謎	manual	quest	
Investigate a murder at Sinclair Mansion.		manual	quest	
My Arm's Big Adventure	おいらの腕の大冒険	manual	quest	
Gain access to a disease-free herb patch.		manual	quest	
Nature Spirit	自然の精霊	manual	quest	
Gain access to Mort Myre and the Nature Altar.		manual	quest	
Night at the Theatre, A	劇場の夜	manual	quest	
A Night at the Theatre	劇場の夜	manual	quest	
Experience the Theatre of Blood.		manual	quest	
Observatory Quest	天文台のクエスト	manual	quest	
Gain an Unholy Symbol Mould.		manual	quest	
Olaf's Quest	オラフのクエスト	manual	quest	
Gain access to the Brine Rat Cavern.		manual	quest	
One Small Favour	ちょっとした頼み	manual	quest	
Learn how to brew Guthix Rest Tea.		manual	quest	
Pirate's Treasure	海賊の宝	manual	quest	
Explore a story about buried treasure.		manual	quest	
Plague City	感染都市	manual	quest	
Unlock the Ardougne teleport spell.		manual	quest	
Porcine of Interest, A	重要参考豚	manual	quest	
A Porcine of Interest	重要参考豚	manual	quest	
Learn how to hunt Slayer monsters.		manual	quest	
Priest in Peril	危機に瀕した司祭	manual	quest	
Gain access to Morytania.		manual	quest	
Prince Ali Rescue	アリ王子を救出せよ	manual	quest	
Unlock Sorceress's Garden and gain free use of the Al Kharid Gate.		manual	quest	
Queen of Thieves, The	盗人の女王	manual	quest	
The Queen of Thieves	盗人の女王	manual	quest	
Gain the Port Piscarilius Memoirs teleport.		manual	quest	
Rag and Bone Man I	ぼろきれと骨の男１	manual	quest	
Assist the Odd Old Man with a collection.		manual	quest	
Rag and Bone Man II	ぼろきれと骨の男２	manual	quest	
Further assist the Odd Old Man with a collection.		manual	quest	
