english	translation	category	sub_category	source
<colNum0>Set chat mode:</col> Guest Clan (/@gc)	<colNum0>Sett chattemodus:</col> Gjesteklan (/@gc)	actions	menu	
<colNum0>Set chat mode:</col> Clan (/@c)	<colNum0>Sett chattemodus:</col> Klan (/@c)	actions	menu	
<colNum0>Set chat mode:</col> Channel (/@f)	<colNum0>Sett chattemodus:</col> Kanal(/@f)	actions	menu	
<colNum0>Set chat mode:</col> Public (/@p)	<colNum0>Sett chattemodus:</col> Offentlig (/@p)	actions	menu	
Clear history	Slett historie	actions	menu	
Switch tab	Bytt tab	actions	menu	
Configure filter	Konfigurer filter	actions	menu	
<colNum0>Game:</col> Clear history	<colNum0>Spill:</col> Slett historie	actions	menu	
<colNum0>Game:</col> Filter	<colNum0>Spill:</col> Filter	actions	menu	
Setup your autochat	Sett opp autochat	actions	menu	
Filter public chat	Filtrer offentlig chat	actions	menu	
<colNum0>Public:</col> Clear history	<colNum0>Offentlig:</col> Slett historie	actions	menu	
<colNum0>Public:</col> Hide	<colNum0>Offentlig:</col> Gjem	actions	menu	
<colNum0>Public:</col> Show none	<colNum0>Offentlig:</col> Vis ingen	actions	menu	
<colNum0>Public:</col> Show friends	<colNum0>Offentlig:</col> Vis venner	actions	menu	
<colNum0>Public:</col> Show standard	<colNum0>Offentlig:</col> Vis standard	actions	menu	
<colNum0>Public:</col> Show autochat	<colNum0>Offentlig:</col> Vis autochat	actions	menu	
<colNum0>Private:</col> Clear history	<colNum0>Privat:</col> Slett historie	actions	menu	
<colNum0>Private:</col> Show none	<colNum0>Privat:</col> Vis ingen	actions	menu	
<colNum0>Private:</col> Show friends	<colNum0>Privat:</col> Vis venner	actions	menu	
<colNum0>Private:</col> Show all	<colNum0>Privat:</col> Vis alle	actions	menu	
<colNum0>Channel:</col> Clear history	<colNum0>Kanal:</col> Slett historie	actions	menu	
<colNum0>Channel:</col> Show none	<colNum0>Kanal:</col> Vis ingen	actions	menu	
<colNum0>Channel:</col> Show friends	<colNum0>Kanal:</col> Vis venner	actions	menu	
<colNum0>Channel:</col> Show all	<colNum0>Kanal:</col> Vis alle	actions	menu	
<colNum0>Clan:</col> Clear history	<colNum0>Klan:</col> Slett historie	actions	menu	
<colNum0>Clan:</col> Show none	<colNum0>Klan:</col> Vis ingen	actions	menu	
<colNum0>Clan:</col> Show friends	<colNum0>Klan:</col> Vis venner	actions	menu	
<colNum0>Clan:</col> Show all	<colNum0>Klan:</col> Vis alle	actions	menu	
<colNum0>Group:</col> Clear history	<colNum0>Gruppe:</col> Slett historie	actions	menu	
<colNum0>Group:</col> Show none	<colNum0>Gruppe:</col> Vis ingen	actions	menu	
<colNum0>Group:</col> Show friends	<colNum0>Gruppe:</col> Vis venner	actions	menu	
<colNum0>Group:</col> Show all	<colNum0>Gruppe:</col> Vis alle	actions	menu	
Report game bug	Rapporter spillfeil	actions	menu	
Report abuse	Rapporter misbruk	actions	menu	
Combat Options	Slossalternativer	actions	menu	
Skills	Ferdigheter	actions	menu	
Achievement Diaries	Oppnåelsesdagbøker	actions	menu	
Inventory	Ryggsekk	actions	menu	
Worn Equipment	Utstyr	actions	menu	
Enable prayer reordering	Skru på flytting av bønn	actions	menu	
Disable prayer filtering	Skru av bønnefilter	actions	menu	
Prayer	Bønn	actions	menu	
Enable spell reordering	Skru på flytting av trolldom	actions	menu	
Disable spell filtering	Skru av trolldomsfiltrering	actions	menu	
Magic	Trolldom	actions	menu	
Friends List	Venneliste	actions	menu	
Account Management	Brukeradministrasjon	actions	menu	
Ironman Group	Jernmanngruppe	actions	menu	
Settings	Innstillinger	actions	menu	
Emotes	Følelser	actions	menu	
Music Player	Musikkspiller	actions	menu	
Logout	Logg ut	actions	menu	
Look West	Se Vest	actions	menu	
Look South	Se Sør	actions	menu	
Look East	Se Øst	actions	menu	
Look North	Se Nord	actions	menu	
Setup	Oppsett	actions	menu	
Hide	Gjem	actions	menu	
Show	Vis	actions	menu	
Activate	Aktiver	actions	menu	
Toggle Run	Skru på løping	actions	menu	
Use	Bruk	actions	menu	
Bond Pouch	Bondepung	actions	menu	
Open Store	Åpne Butikk	actions	menu	
Clear	Klarer	actions	menu	
Import	Importer	actions	menu	
Export	Eksporter	actions	menu	
Fullscreen <colNum0>World Map</col>	Fullskjerm <colNum0>Verdenskart</col>	actions	menu	
Floating <colNum0>World Map</col>	Flytende <colNum0>Verdenskart</col>	actions	menu	
DPS	DPS	actions	menu	
Search	Søk	actions	menu	
Lookup	Sjekk-opp	actions	menu	
Auto retaliate	Slå tilbake automatisk	actions	menu	combatOptionsTab
Use <colNum0>Special Attack</col>	Bruk <colNum0>Spesialangrep</col>	actions	menu	combatOptionsTab
Wiki	Wiki	actions	menu	
Add to canvas	Legg til lerret	actions	menu	
View <colNum0>Attack</col> guide	Vis <colNum0>Angrep</col>sguide	actions	menu	skillsTab
View <colNum0>Hitpoints</col> guide	Vis <colNum0>Livspoeng</col>sguide	actions	menu	skillsTab
View <colNum0>Mining</col> guide	Vis <colNum0>Hakke</col>sguide	actions	menu	skillsTab
View <colNum0>Strength</col> guide	Vis <colNum0>Styrke</col>guide	actions	menu	skillsTab
View <colNum0>Agility</col> guide	Vis <colNum0>Smidighet</col>sguide	actions	menu	skillsTab
View <colNum0>Smithing</col> guide	Vis <colNum0>Smie</col>guide	actions	menu	skillsTab
View <colNum0>Defence</col> guide	Vis <colNum0>Forsvar</col>guide	actions	menu	skillsTab
View <colNum0>Herblore</col> guide	Vis <colNum0>Urtebrygging</col>guide	actions	menu	skillsTab
View <colNum0>Fishing</col> guide	Vis <colNum0>Fiske</col>guide	actions	menu	skillsTab
View <colNum0>Ranged</col> guide	Vis <colNum0>Avstandss</col>guide	actions	menu	skillsTab
View <colNum0>Thieving</col> guide	Vis <colNum0>Tyveri</col>guide	actions	menu	skillsTab
View <colNum0>Cooking</col> guide	Vis <colNum0>Matlagings</col>guide	actions	menu	skillsTab
View <colNum0>Prayer</col> guide	Vis <colNum0>Bønne</col>guide	actions	menu	skillsTab
View <colNum0>Crafting</col> guide	Vis <colNum0>Håndverks</col>guide	actions	menu	skillsTab
View <colNum0>Firemaking</col> guide	Vis <colNum0>Brannlagings</col>guide	actions	menu	skillsTab
View <colNum0>Magic</col> guide	Vis <colNum0>Trolldom</col>guide	actions	menu	skillsTab
View <colNum0>Fletching</col> guide	Vis <colNum0>Pilflettings</col>guide	actions	menu	skillsTab
View <colNum0>Woodcutting</col> guide	Vis <colNum0>Trehuggings</col>guide	actions	menu	skillsTab
View <colNum0>Runecraft</col> guide	Vis <colNum0>Runelaging</col>guide	actions	menu	skillsTab
View <colNum0>Slayer</col> guide	Vis <colNum0>Slakte</col>guide	actions	menu	skillsTab
View <colNum0>Farming</col> guide	Vis <colNum0>Jordbruks</col>guide	actions	menu	skillsTab
View <colNum0>Construction</col> guide	Vis <colNum0>Konstruksjons</col>guide	actions	menu	skillsTab
View <colNum0>Hunter</col> guide	Vis <colNum0>Jakte</col>guide	actions	menu	skillsTab
Character Summary	Brukersammendrag	actions	menu	characterSummaryTab
Achievement Diaries	Oppnåelsesdagbøker	actions	menu	characterSummaryTab
Quest List	Oppdragsliste	actions	menu	characterSummaryTab
Character Summary	Brukersammendrag	actions	menu	achievementDiaryTab
Achievement Diaries	Oppnåelsesdagbøker	actions	menu	achievementDiaryTab
Quest List	Oppdragsliste	actions	menu	achievementDiaryTab
Character Summary	Brukersammendrag	actions	menu	questListTab
Achievement Diaries	Oppnåelsesdagbøker	actions	menu	questListTab
Quest List	Oppdragsliste	actions	menu	questListTab
Character Summary	Brukersammendrag	actions	menu	
Quest List	Oppdragsliste	actions	menu	
Rewards	Belønninger	actions	menu	characterSummaryTab
Tasks	Oppgaver	actions	menu	characterSummaryTab
Bosses	Bosser	actions	menu	characterSummaryTab
Overview	Overblikk	actions	menu	characterSummaryTab
Collection Log	Samlelogg	actions	menu	characterSummaryTab
Reveal	Vis	actions	menu	characterSummaryTab
Hide	Gjem	actions	menu	characterSummaryTab
Open	Åpne	actions	menu	questListTab
Close	Lukk	actions	menu	questListTab
Start Quest Helper	Start Oppdragshjelper	actions	menu	questListTab
Open wiki quick guide:	Åpne wiki hurtigguide:	actions	menu	questListTab
Open wiki guide:	Åpne wiki guide:	actions	menu	questListTab
Show on map:	Vis på kart:	actions	menu	questListTab
Read journal:	Les journal:	actions	menu	questListTab
Start Helper	Start hjelper	actions	menu	achievementDiaryTab
Wiki <colNum0>Ardougne Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Ardougne Journal</col>	Åpne <colNum0>Ardougne Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Desert Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Desert Journal</col>	Åpne <colNum0>Desert Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Falador Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Falador Journal</col>	Åpne <colNum0>Falador Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Fremennik Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Fremennik Journal</col>	Åpne <colNum0>Fremennik Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Kandarin Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Kandarin Journal</col>	Åpne <colNum0>Kandarin Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Karamja Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Karamja Journal</col>	Åpne <colNum0>Karamja Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Kourend & Kebos Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Kourend & Kebos Journal</col>	Åpne <colNum0>Kourend & Kebos Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Lumbridge & Draynor Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Lumbridge & Draynor Journal</col>	Åpne <colNum0>Lumbridge & Draynor Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Morytania Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Morytania Journal</col>	Åpne <colNum0>Morytania Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Varrock Journal</col>		actions	menu	achievementDiaryTab
Open <colNum0>Varrock Journal</col>	Åpne <colNum0>Varrock Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Western Provinces Journal</col>	Wiki <colNum0>Vestlige Provinser Journal</col>	actions	menu	achievementDiaryTab
Open <colNum0>Western Provinces Journal</col>	Åpne <colNum0>Vestlige Provinser Journal</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Wilderness Journal</col>	Wiki <colNum0>Vildmarksjournal</col>	actions	menu	achievementDiaryTab
Open <colNum0>Wilderness Journal</col>	Åpne <colNum0>Vildmarksjournal</col>	actions	menu	achievementDiaryTab
View equipment stats	Vis utstyrstats	actions	menu	wornEquipmentTab
View guide prices	Vis veiledende priser	actions	menu	wornEquipmentTab
View items kept on death	Vis utstyr beholdt ved død	actions	menu	wornEquipmentTab
Call follower	Kall på følger	actions	menu	wornEquipmentTab
Disable prayer reordering	Skru av plassbytte på bønn	actions	menu	
Enable prayer filtering	Skru på bønnefiltrering	actions	menu	
Disable spell reordering	Skru av plassbytte på trolldom	actions	menu	
Enable spell filtering	Skru på trolldomsfiltrering	actions	menu	
Show notifications	Vis varsler	actions	menu	
Add Note	Legg til notat	actions	menu	
Delete	Slett	actions	menu	friendsTab
Message	Meld	actions	menu	friendsTab
View Ignore List	Vis ignoreringsliste	actions	menu	friendsTab
Add Friend	Legg til venn	actions	menu	friendsTab
Delete Friend	Slett venn	actions	menu	friendsTab
View Friends List	Vis venneliste	actions	menu	ignoreTab
Delete	Slett	actions	menu	ignoreTab
Add Name	Lett til navn	actions	menu	ignoreTab
Delete Name	Slett navn	actions	menu	ignoreTab
Account	Bruker	actions	menu	accountManagementTab
Community	Fellesskap	actions	menu	accountManagementTab
Useful Links	Nyttige lenker	actions	menu	accountManagementTab
Open Store	Åpne butikk	actions	menu	accountManagementTab
Bond Pouch	Bondepung	actions	menu	accountManagementTab
View Inbox	Vis inboks	actions	menu	accountManagementTab
Name Changer	Navnebytter	actions	menu	accountManagementTab
View History	Vis historie	actions	menu	accountManagementTab
View Newspost	Vis nyhetsartikkel	actions	menu	accountManagementTab
View Archive	Vis arkiv	actions	menu	accountManagementTab
Open	Åpne	actions	menu	accountManagementTab
Settings	Innstillinger	actions	menu	groupTab
Refresh	Oppdater	actions	menu	groupTab
Join	Bli med	actions	menu	groupTab
Setup	Oppsett	actions	menu	groupTab
Find	Finn	actions	menu	groupTab
Open	Åpne	actions	menu	groupTab
Teleport	Teleporter	actions	menu	groupTab
Select	Velg	actions	menu	groupTab
Toggle skull prevention	Skru på hodeskallebeskyttelse	actions	menu	settingsTab
Toggle Accept Aid	Skru på hjelp fra andre	actions	menu	settingsTab
Toggle Run	Skru på løping	actions	menu	settingsTab
View House Options	Vis hus-instillinger	actions	menu	settingsTab
Open Bond Pouch	Åpne bondepung	actions	menu	settingsTab
All Settings	Alle innstillinger	actions	menu	settingsTab
Controls	Kontrollert	actions	menu	settingsTab
Display	Skjerm	actions	menu	settingsTab
Audio	Lyd	actions	menu	settingsTab
Unmute	Unmute	actions	menu	settingsTab
Adjust Brightness	Endre lysstyrke	actions	menu	settingsTab
Restore Default Zoom	Sett til vanlig zoom	actions	menu	settingsTab
Disable	Skru av	actions	menu	settingsTab
Select	Velg	actions	menu	settingsTab
Perform	Gjør	actions	menu	emotesTab
Area	Område	actions	menu	musicTab
Manual	Manuell	actions	menu	musicTab
Random	Tilfeldig	actions	menu	musicTab
Unlock hint	Åpningshint	actions	menu	musicTab
Play	Spill	actions	menu	musicTab
Thumbs Up	Tommel opp	actions	menu	logoutTab
Thumbs Down	Tommel ned	actions	menu	logoutTab
World Switcher	Verdensbytter	actions	menu	logoutTab
Logout	Logg ut	actions	menu	logoutTab
Favourite	Favoritt	actions	menu	worldSwitcherTab
Switch	Bytt	actions	menu	worldSwitcherTab
Logout	Logg ut	actions	menu	worldSwitcherTab
Clear	Klarer	actions	menu	worldSwitcherTab
Close	Lukk	actions	menu	worldSwitcherTab
Configure	Konfigurer	actions	menu	worldSwitcherTab
Grouping	Gruppering	actions	menu	groupTab
Ironman Group	Jernmanngruppe	actions	menu	groupTab
Chat-channel	Chattekanal	actions	menu	groupTab
Your Clan	Din Klan	actions	menu	groupTab
View another clan	Vis en annen klan	actions	menu	groupTab
Message	Meld	actions	menu	groupTab
Remove friend	Fjern venn	actions	menu	groupTab
Switch world	Bytt verden	actions	menu	groupTab
View Poll	Vis avstemning	actions	menu	accountManagementTab
Hide	Gjem	actions	menu	prayerTab
Activate	Aktiver	actions	menu	prayerTab
Unhide	Vis	actions	menu	prayerTab
Deactivate	Deaktiver	actions	menu	prayerTab
Talk-to	Snakk med	actions	npc	Tool Leprechaun
Exchange	Utveksle	actions	npc	Tool Leprechaun
Attack	Angrip	actions	npc	Molanisk
Trade	Handle	actions	npc	Hudo
Travel	Reise	actions	npc	Rug Merchant
Pet	Klapp	actions	npc	Dog
Guess-letter	Gjett bokstav	actions	npc	Hangman game
Banish	Forvis	actions	npc	Hangman game
Reset	Tilbakestill	actions	npc	Hangman game
Hit	Treff	actions	npc	Combat stone
Dismiss	Ignorer	actions	npc	Dr Jekyll
Rewards	Belønninger	actions	npc	Emblem Trader
Skull	Hodeskalle	actions	npc	Emblem Trader
Pay	Betal	actions	npc	Ayesha
Armour	Rustning	actions	npc	Ironman tutor
Check-pets	Sjekk kjæledyr	actions	npc	Leagues Tutor
Collect-items	Samle-gjenstander	actions	npc	Leagues Tutor
Claim-trophies	Krev-trofeer	actions	npc	Leagues Tutor
Pick-up	Plukk opp	actions	npc	Dark core
Metamorphosis	Metamorfose	actions	npc	Dark core
Pick	Plukke	actions	npc	Strange plant
Grab	Grip	actions	npc	Suspect
Pop	Pop	actions	npc	Balloon Animal
Kill	Drep	actions	npc	Pheasant
Disturb	Forstyrr	actions	npc	Phosani's Nightmare
Gauntlets	Hansker	actions	npc	Avan
Lure	Lur	actions	npc	Rod Fishing spot
Bait	Agn	actions	npc	Rod Fishing spot
Pickpocket	Lommetyv	actions	npc	Guard
Assignment	Oppgave	actions	npc	Turael
Search	Søk	actions	npc	Entomologist
Confront	Konfronter	actions	npc	Mi-Gor
Transport	Transporter	actions	npc	Brother Tranquility
Intimidate	Skrem	actions	npc	Zombie swab
Fish	Fisk	actions	npc	Fishing spot
Smash-ice	Knus-is	actions	npc	Ice block
Shear	Klipp	actions	npc	Sheep
Knock-Out	Slå-ut	actions	npc	Bandit
Bank	Bank	actions	npc	Banker
Collect	Samle	actions	npc	Banker
Check-Approval	Sjekk-godkjenning	actions	npc	Arnor
Tuxedo-time	Smoking-tid	actions	npc	Larry
Mines	Gruver	actions	npc	Dartog
Cellar	Kjeller	actions	npc	Dartog
Sew	Sy	actions	npc	Patchy
Dream	Drøm	actions	npc	Dominic Onion
Take-boat	Ta båt	actions	npc	Monk of Entrana
Inspect	Undersøk	actions	npc	Lumbridge Guide
Trade-General-Store	Bytte-General-Butikk	actions	npc	Razmire Keelgan
Trade-Builders-Store	Bytte-Bygge-Butikk	actions	npc	Razmire Keelgan
Haircut	Hårklipp	actions	npc	Hairdresser
Shave	Barbere	actions	npc	Hairdresser
Makeover	Makeover	actions	npc	Makeover Mage
Talk-To	Snakk med	actions	npc	Tarquin
Quick-falcon	Kvikkfalk	actions	npc	Matthias
Retrieve	Hent	actions	npc	Gyr Falcon
Give-Sword	Gi-Sverd	actions	npc	Tindel Marchant
Mine	Hakk	actions	npc	Elemental rock
Push	Trykk	actions	npc	Trolley
Pull	Dra	actions	npc	Trolley
Big-push	Stort dytt	actions	npc	Trolley
Place	Plasser	actions	npc	Trolley
Claim-arrows	Krev-piler	actions	npc	Rantz
Inflate	Pump	actions	npc	Swamp toad
Pluck	Plukk	actions	npc	Chompy bird
Shout-to	Rop-til	actions	npc	Nickolaus
Quick-travel	Rask reise	actions	npc	Desert eagle
Walk-past	Gå forbi	actions	npc	Eagle
Threaten	True	actions	npc	Kebbit
Small Net	Lite nett	actions	npc	Fishing spot
Net	Nett	actions	npc	Fishing spot
Ammo	Ammunisjon	actions	npc	Leon
Cage	Bur	actions	npc	Fishing spot
Harpoon	Harpun	actions	npc	Fishing spot
Big Net	Stort nett	actions	npc	Fishing spot
Use-rod	Bruk-stang	actions	npc	Fishing spot
Escort	Eskorter	actions	npc	Smiddi Ryak (hard)
Supply	Lever	actions	npc	Smiddi Ryak (hard)
Claim-runes	Krev-runer	actions	npc	Lundail
Chase	Jag	actions	npc	Cat
Interact	Interager	actions	npc	Cat
Catch	Fang	actions	npc	Baby impling
Get-rewards	Få belønninger	actions	npc	Commander Connad
Tutorial	Opplæring	actions	npc	Captain Cain
Start-minigame	Start-minispill	actions	npc	Guardian mummy
Teleport	Teleporter	actions	npc	Apprentice
Join-Crew	Bli med I crew	actions	npc	San Fan
Join-Team	Bli med i teamet	actions	npc	Honest Jimmy
Pick-pocket	Lommetyv	actions	npc	Fairy Godfather
Craft-goods	Håndverksvarer	actions	npc	Thakkrad Sigmundson
Rellekka	Rellekka	actions	npc	Maria Gunnars
Neitiznot	Neitiznot	actions	npc	Maria Gunnars
Jatizso	Jatizso	actions	npc	Mord Gunnars
Watch-shouting	Klokke-roping	actions	npc	Guard
Kick	Spark	actions	npc	Bed
Claim-Tokens	Krev-tokens	actions	npc	Lorelai
History	Historie	actions	npc	Grand Exchange Clerk
Sets	Sett	actions	npc	Grand Exchange Clerk
Prices	Priser	actions	npc	Brugsen Bursen
Exchange fire cape	Bytt brannkappe	actions	npc	TzHaar-Mej-Jal
Destroy	Ødelegg	actions	npc	Door-support
Tickets	Billetter	actions	npc	Cart conductor
Listen-to	Lytt til	actions	npc	Red Axe Director
Claim-Shield	Krev-skjold	actions	npc	Gamfred
talk	Snakk	actions	npc	Gate of War
Get job (easy)	Få jobb (enkelt)	actions	npc	Gianne jnr.
Get job (hard)	Få jobb (vanskelig)	actions	npc	Gianne jnr.
Repairs	Reparasjoner	actions	npc	Dark Mage
Sober-Up	Gjør edru	actions	npc	Skippy
Walk here	Gå her	actions	npc	Purepker895
Follow	Følg	actions	npc	Purepker895
Pay (north-west)	Betal (nord-vest)	actions	npc	Elstan
Pay (south-east)	Betal (sør-øst)	actions	npc	Elstan
Pay (north)	Betal (nord)	actions	npc	Dantaera
Pay (south)	Betal (sør)	actions	npc	Dantaera
Detach	Løsne	actions	npc	Combat dummy
Upgrade	Oppgrader	actions	npc	Combat dummy
Remove	Fjern	actions	npc	Combat dummy
Shoo	Shoo	actions	npc	Clockwork cat
Fur Clothing	Pelsklær	actions	npc	Asyff
Shoo-away	Skrev-vekk	actions	npc	Stray dog
Tease	Ert	actions	npc	Sabre-toothed kyatt
Leave	Forlat	actions	npc	Squire
Claim-slime	Krev-slim	actions	npc	Robin
Use	Bruk	actions	npc	Portal
Exit	Forlat	actions	npc	Portal
Relocate	Omplasser	actions	npc	Estate agent
Redecorate	Puss opp	actions	npc	Estate agent
Buy-plank	Kjøp-planke	actions	npc	Sawmill operator
Age	Alder	actions	npc	Hans
Tackle	Takle	actions	npc	Gnome baller
Pass-to	Sentre-til	actions	npc	Gnome winger
Claim	Krev	actions	npc	Ranged combat tutor
Buy	Kjøp	actions	npc	Fadli
Heal	Helbred	actions	npc	A'abla
Stroke	Klapp	actions	npc	Gertrude's cat
Climb-over	Klatre over	actions	npc	Pile of bones
Melt	Smelte	actions	npc	Crust of ice
Clear	Klar	actions	npc	Furnace grate
Take	Ta	actions	npc	Iron pickaxe
Steal-from	Stjele-fra	actions	npc	Digsite workman
Pay-fare	Pay-fare	actions	npc	Captain Tobias
Pay-Fare	Pay-Fare	actions	npc	Customs officer
Go-inside	Gå inn	actions	npc	House
Pirate's Cove	Pirate's Cove	actions	npc	Lokar Searunner
Deposit-items	Sett-inn-varer	actions	npc	Peer the Seer
Miscellania	Miscellania	actions	npc	Sailor
Prod	Prod	actions	npc	Red Sheep
Return-Home	Returner-hjem	actions	npc	Bill Teach
Devices	Enheter	actions	npc	Ava
Chop	Hugge	actions	npc	Undead tree
Roll	Rulle	actions	npc	Boulder
Watch	Klokke	actions	npc	Mercenary Captain
Buy-pass	Kjøp-pass	actions	npc	Shantay
Pass	Pass	actions	npc	Shantay Guard
Fly	Fly	actions	npc	Auguste
Decant	Dekanter	actions	npc	Zahur
Clean	Rengjøre	actions	npc	Zahur
Make unfinished potion(s)	Lag uferdige potion(er)	actions	npc	Zahur
Shoot	Skyte	actions	npc	Target
Shop	Butikk	actions	npc	Ezekial Lovecraft
Board	Borde	actions	npc	Ogre boat
Potions	Potions	actions	npc	Apothecary
Grab-feather	Grip-fjær	actions	npc	Desert Phoenix
Take-from	Ta-fra	actions	npc	Jig cart
Coffer	Kasse	actions	npc	Yohnus
Call-Over	Ring-over	actions	npc	Zombie
Insult	Fornærmelse	actions	npc	Zombie
Scare	Skremme	actions	npc	Zombie
Skin	Hud	actions	npc	Swamp snake
Burn	Brenne	actions	npc	Barricade
Extinguish	Slukk	actions	npc	Barricade
Quick-withdraw	Hurtigtrekk	actions	npc	Elnock Inquisitor
Check-gates	Sjekk-porter	actions	npc	Wandering impling
Sand	Sand	actions	npc	Bert
Request-supplies	Be om forsyninger	actions	npc	Bork Sigmundson
Listen	Lytte	actions	npc	Key Master
Check	Sjekke	actions	npc	Probita
View Laps	Se runder	actions	npc	Grace
Toggle Counter	Slå på telleren	actions	npc	Grace
Tap	Trykk på	actions	npc	Skullball
Show-Goal	Vis-mål	actions	npc	Skullball
Give-Stick	Gi-Stikk	actions	npc	Agility Trainer
Waterbirth Island	Waterbirth Island	actions	npc	Jarvald
Take-flyer	Ta-flyer	actions	npc	Ali the Leaflet Dropper
Trade-with	Bytte med	actions	npc	Rewards Guardian
Trade-Co-op	Trade Co-op	actions	npc	Gabooty
Trade-Drinks	Handel-drikker	actions	npc	Gabooty
Send-parcel	Send-pakke	actions	npc	Rionasta
Peek	Kikk	actions	npc	Eye
Deposit-box	Pantboks	actions	npc	Financial Seer
Move	Flytte	actions	npc	Boulder
Log-storage	Logg-lagring	actions	npc	Friendly Forester
