english	translation	category	sub_category	source
Why Cook?	Почему Кук?	interface	combAchvmt	
Novice Tomb Explorer	Начинающий исследователь гробниц	interface	combAchvmt	
Novice Tomb Looter	Начинающий расхититель гробниц	interface	combAchvmt	
Movin' on up	Двигаемся дальше вверх	interface	combAchvmt	
Confident Raider	Уверенный рейдер	interface	combAchvmt	
Phantom Muspah Adept	Фантом Муспа Адепт	interface	combAchvmt	
Perilous Dancer	Опасный танцор	interface	combAchvmt	
Fortified	Укрепленный	interface	combAchvmt	
Betrayal	Предательство	interface	combAchvmt	
Moons of Peril Speed-Chaser	Луны опасности Speed-Chaser	interface	combAchvmt	
Fat of the Land	Жир земли	interface	combAchvmt	
The Clone Zone	Зона клонов	interface	combAchvmt	
Perilous Champion	Опасный чемпион	interface	combAchvmt	
Hueycoatl Adept	Адепт Уэйкоатль	interface	combAchvmt	
Pillar Lover	Любитель столбов	interface	combAchvmt	
I'm your son	Я твой сын	interface	combAchvmt	
Amoxliatl Adept	Амоксиатль Адепт	interface	combAchvmt	
Amoxliatl Speed-Trialist	Амокслиатль Скоростной Триалист	interface	combAchvmt	
Nagua Negation	Нагуа Отрицание	interface	combAchvmt	
Kemo Makti	Кемо Макти	interface	combAchvmt	
Totally Shattered	Полностью Разбитый	interface	combAchvmt	
Perfect Royal Titans	Идеальные королевские титаны	interface	combAchvmt	
Royal Titan Speed-Runner	Королевский титановый скоростной бегун	interface	combAchvmt	
Titan Killer	Убийца титанов	interface	combAchvmt	
I need room	Мне нужна комната	interface	combAchvmt	
Abyssal Veteran	Ветеран Бездны	interface	combAchvmt	
Respiratory Runner	Дыхательный бегун	interface	combAchvmt	
Demonic Rebound	Демонический отскок	interface	combAchvmt	
Perfect Sire	Идеальный отец	interface	combAchvmt	
Kree'arra Veteran	Ветеран Кри'арра	interface	combAchvmt	
General Graardor Veteran	Генерал Граардор Ветеран	interface	combAchvmt	
Ourg Freezer II	Наш Морозильник II	interface	combAchvmt	
Reflecting on This Encounter	Размышляя об этой встрече	interface	combAchvmt	
Callisto Veteran	Каллисто Ветеран	interface	combAchvmt	
Demon Evasion	Уклонение от демона	interface	combAchvmt	
Up for the Challenge	Примите вызов	interface	combAchvmt	
Cerberus Veteran	Ветеран Цербера	interface	combAchvmt	
Ghost Buster	Охотник за привидениями	interface	combAchvmt	
Unrequired Antifire	Необязательный Антифаер	interface	combAchvmt	
Anti-Bite Mechanics	Механика против укусов	interface	combAchvmt	
Chaos Elemental Veteran	Ветеран Элементалей Хаоса	interface	combAchvmt	
Corporeal Beast Veteran	Ветеран телесного зверя	interface	combAchvmt	
Hot on Your Feet	Горячо у вас на ногах	interface	combAchvmt	
Finding the Weak Spot	Нахождение слабого места	interface	combAchvmt	
Chicken Killer	Убийца цыплят	interface	combAchvmt	
If Gorillas Could Fly	Если бы гориллы могли летать	interface	combAchvmt	
Hitting Them Where It Hurts	Ударить по больному месту	interface	combAchvmt	
Galvek Speed-Trialist	Galvek Speed-Trialist	interface	combAchvmt	
Grotesque Guardians Veteran	Ветеран Гротескных Стражей	interface	combAchvmt	
Done before Dusk	Сделано до наступления сумерек	interface	combAchvmt	
Perfect Grotesque Guardians	Идеальные гротескные стражи	interface	combAchvmt	
Grotesque Guardians Speed-Trialist	Гротескные стражи Скоростной триалист	interface	combAchvmt	
From Dusk...	Из сумерек...	interface	combAchvmt	
Corrupted Gauntlet Veteran	Ветеран «Оскверненной перчатки»	interface	combAchvmt	
<Num0>, <Num1>, <Num2> - Mage	<Num0>, <Num1>, <Num2> - Маг	interface	combAchvmt	
Gauntlet Veteran	Ветеран «Перчатки»	interface	combAchvmt	
<Num0>, <Num1>, <Num2> - Range	<Num0>, <Num1>, <Num2> - Диапазон	interface	combAchvmt	
Egniol Diet	Диета Эгниол	interface	combAchvmt	
Crystalline Warrior	Кристаллический Воин	interface	combAchvmt	
Wolf Puncher	Волк-панчер	interface	combAchvmt	
Glough Speed-Trialist	Glough Speed-Trialist	interface	combAchvmt	
Plant-Based Diet	Растительная диета	interface	combAchvmt	
Hespori Speed-Trialist	Hespori Speed-Trialist	interface	combAchvmt	
Alchemical Veteran	Ветеран алхимии	interface	combAchvmt	
Fight Caves Veteran	Ветеран Бойцовских Пещер	interface	combAchvmt	
Facing Jad Head-on	Лицом к лицу с Джадом	interface	combAchvmt	
Kalphite Queen Veteran	Ветеран королевы Кальфита	interface	combAchvmt	
Insect Deflection	Отклонение насекомых	interface	combAchvmt	
Prayer Smasher	Молитвенный сокрушитель	interface	combAchvmt	
Ten-tacles	Десяти-такты	interface	combAchvmt	
Mimic Veteran	Ветеран-мимик	interface	combAchvmt	
Hard Hitter	Жесткий нападающий	interface	combAchvmt	
Nightmare Veteran	Ветеран Кошмара	interface	combAchvmt	
Explosion!	Взрыв!	interface	combAchvmt	
Sleep Tight	Спи сладко	interface	combAchvmt	
Nightmare (Solo) Speed-Trialist	Кошмар (Соло) Скоростной Триалист	interface	combAchvmt	
Nightmare (<Num0>-Scale) Speed-Trialist	Кошмар (<Num0>-Scale) Скоростной Триалист	interface	combAchvmt	
Death to the Seer King	Смерть королю-провидцу	interface	combAchvmt	
From One King to Another	От одного короля к другому	interface	combAchvmt	
Death to the Warrior King	Смерть королю-воину	interface	combAchvmt	
Toppling the Diarchy	Свержение двоевластия	interface	combAchvmt	
Commander Zilyana Veteran	Командир Зилиана Ветеран	interface	combAchvmt	
Reminisce	Вспоминать	interface	combAchvmt	
Scorpia Veteran	Ветеран Скорпиона	interface	combAchvmt	
Fragment of Seren Speed-Trialist	Фрагмент Серена Скоростного Триалиста	interface	combAchvmt	
Zulrah Veteran	Зульрах Ветеран	interface	combAchvmt	
Snake Rebound	Отскок змеи	interface	combAchvmt	
Snake. Snake!? Snaaaaaake!	Змея. Змея!? Змеяяяяяя!	interface	combAchvmt	
Zulrah Speed-Trialist	Зульрах Скоростной Триалист	interface	combAchvmt	
Death to the Archer King	Смерть королю-стрельцу	interface	combAchvmt	
Rapid Succession	Быстрая смена власти	interface	combAchvmt	
Anticoagulants	Антикоагулянты	interface	combAchvmt	
Appropriate Tools	Соответствующие инструменты	interface	combAchvmt	
They Won't Expect This	Они этого не ожидают	interface	combAchvmt	
Chally Time	Время Чалли	interface	combAchvmt	
Nylocas, On the Rocks	Нилокас, На скалах	interface	combAchvmt	
Just To Be Safe	Просто чтобы быть в безопасности	interface	combAchvmt	
Don't Look at Me!	Не смотри на меня!	interface	combAchvmt	
No-Pillar	Нет столба	interface	combAchvmt	
Attack, Step, Wait	Атака, Шаг, Ожидание	interface	combAchvmt	
Pass It On	Передай это дальше	interface	combAchvmt	
Theatre of Blood Veteran	Театр Крови Ветеран	interface	combAchvmt	
Thermonuclear Veteran	Ветеран термоядерной войны	interface	combAchvmt	
Hazard Prevention	Предотвращение опасности	interface	combAchvmt	
Spec'd Out	Специфицировано	interface	combAchvmt	
Venenatis Veteran	Ветеран Venenatis	interface	combAchvmt	
Vet'eran	Ветеран	interface	combAchvmt	
Vorkath Veteran	Ветеран Ворката	interface	combAchvmt	
Stick 'em With the Pointy End	Воткни их острым концом	interface	combAchvmt	
Zombie Destroyer	Уничтожитель зомби	interface	combAchvmt	
Dust Seeker	Искатель пыли	interface	combAchvmt	
Chambers of Xeric Veteran	Палаты ветеранов Ксерика	interface	combAchvmt	
Perfectly Balanced	Идеально сбалансированный	interface	combAchvmt	
Together We'll Fall	Вместе мы падем	interface	combAchvmt	
Redemption Enthusiast	Энтузиаст искупления	interface	combAchvmt	
Mutta-diet	Мутта-диета	interface	combAchvmt	
Dancing with Statues	Танцы со статуями	interface	combAchvmt	
Undying Raid Team	Команда Undying Raid	interface	combAchvmt	
Shayzien Specialist	Специалист по Шайзиену	interface	combAchvmt	
Cryo No More	Больше никакого крио	interface	combAchvmt	
Blizzard Dodger	Близзард Доджер	interface	combAchvmt	
Kill It with Fire	Убей его огнем	interface	combAchvmt	
Zalcano Veteran	Ветеран Залкано	interface	combAchvmt	
Perfect Zalcano	Идеальный Залкано	interface	combAchvmt	
Team Player	Командный игрок	interface	combAchvmt	
The Spurned Hero	Отвергнутый герой	interface	combAchvmt	
K'ril Tsutsaroth Veteran	Ветеран К'рил Цуцарот	interface	combAchvmt	
Demonic Defence	Демоническая защита	interface	combAchvmt	
The Bane of Demons	Бич демонов	interface	combAchvmt	
Half-Way There	На полпути	interface	combAchvmt	
A Near Miss!	Почти промах!	interface	combAchvmt	
The II Jad Challenge	II Джад Вызов	interface	combAchvmt	
TzHaar-Ket-Rak's Speed-Trialist	Гонщик на скорость ТзХаар-Кет-Рака	interface	combAchvmt	
Facing Jad Head-on III	Встреча Джада лицом к лицу III	interface	combAchvmt	
Phosani's Veteran	Ветеран Фосани	interface	combAchvmt	
Nex Veteran	Некс Ветеран	interface	combAchvmt	
Nex Survivors	Выжившие Некс	interface	combAchvmt	
Novice Tomb Raider	Начинающий расхититель гробниц	interface	combAchvmt	
Tomb Explorer	Исследователь гробниц	interface	combAchvmt	
Expert Tomb Explorer	Эксперт по исследованию гробниц	interface	combAchvmt	
Hardcore Raiders	Хардкорные рейдеры	interface	combAchvmt	
Hardcore Tombs	Хардкорные гробницы	interface	combAchvmt	
Helpful spirit who?	Кто этот полезный дух?	interface	combAchvmt	
Dropped the ball	Уронил мяч	interface	combAchvmt	
No skipping allowed	Пропуск не допускается.	interface	combAchvmt	
Down Do Specs	Характеристики Down Do	interface	combAchvmt	
Perfect Het	Идеальный Хет	interface	combAchvmt	
Perfect Apmeken	Идеальный Апмекен	interface	combAchvmt	
Perfect Crondis	Идеальный Крондис	interface	combAchvmt	
I'm in a rush	Я тороплюсь.	interface	combAchvmt	
Phantom Muspah Speed-Trialist	Phantom Muspah Speed-Trialist	interface	combAchvmt	
Phantom Muspah Veteran	Фантом Муспа Ветеран	interface	combAchvmt	
Can't Escape	Невозможно убежать	interface	combAchvmt	
Versatile Drainer	Универсальный дренаж	interface	combAchvmt	
Duke Sucellus Adept	Герцог Суцелл Адепт	interface	combAchvmt	
Vardorvis Adept	Вардорвис Адепт	interface	combAchvmt	
Whisperer Adept	Шепчущий Адепт	interface	combAchvmt	
Leviathan Adept	Адепт Левиафана	interface	combAchvmt	
Duke Sucellus Speed-Trialist	Герцог Суцелл Скоростной Триалист	interface	combAchvmt	
Vardorvis Speed-Trialist	Вардорвис Скоростной Триалист	interface	combAchvmt	
Whisperer Speed-Trialist	Whisperer Speed-Trialist	interface	combAchvmt	
Leviathan Speed-Trialist	Левиафан Скоростной Триалист	interface	combAchvmt	
Tentacular	Щупальцеобразный	interface	combAchvmt	
High Hitter	Высокий нападающий	interface	combAchvmt	
Furball	Меховой комочек	interface	combAchvmt	
Denied	Отклонен	interface	combAchvmt	
I was here first!	Я был здесь первым!	interface	combAchvmt	
Unending Torment	Бесконечные муки	interface	combAchvmt	
Through Fire and Flames	Сквозь огонь и пламя	interface	combAchvmt	
Two Times the Torment	В два раза больше мучений	interface	combAchvmt	
Rapid Reload	Быстрая перезарядка	interface	combAchvmt	
Araxxor Veteran	Ветеран Араксора	interface	combAchvmt	
Relaxxor	Релаксор	interface	combAchvmt	
Araxxor Speed-Trialist	Araxxor Speed-Trialist	interface	combAchvmt	
Hueycoatl Speed-Trialist	Hueycoatl Speed-Trialist	interface	combAchvmt	
Hueycoatl Veteran	Ветеран Уэйкоатля	interface	combAchvmt	
Perfect Hueycoatl	Идеальный Уэйкоатль	interface	combAchvmt	
Amoxliatl Speed-Chaser	Амокслиатль Скоростной Охотник	interface	combAchvmt	
Without Ralos' Light	Без Света Ралоса	interface	combAchvmt	
No time to pray	Нет времени молиться	interface	combAchvmt	
Collateral Damage	Сопутствующий ущерб	interface	combAchvmt	
Swoop No More	Больше никаких налетов	interface	combAchvmt	
Precise Positioning	Точное позиционирование	interface	combAchvmt	
Cerberus Master	Мастер Цербера	interface	combAchvmt	
Arooo No More	Больше нет	interface	combAchvmt	
Corporeal Beast Master	Повелитель телесных зверей	interface	combAchvmt	
Perfect Grotesque Guardians II	Идеальные гротескные стражи II	interface	combAchvmt	
Grotesque Guardians Speed-Chaser	Гротескные стражи: гонщик	interface	combAchvmt	
... 'til Dawn	...до рассвета	interface	combAchvmt	
Corrupted Gauntlet Master	Мастер оскверненной перчатки	interface	combAchvmt	
Perfect Corrupted Hunllef	Идеальный испорченный Ханллеф	interface	combAchvmt	
Defence Doesn't Matter II	Защита не имеет значения II	interface	combAchvmt	
Corrupted Warrior	Испорченный воин	interface	combAchvmt	
Corrupted Gauntlet Speed-Chaser	Оскверненный гонщик Gauntlet	interface	combAchvmt	
Gauntlet Master	Мастер перчаток	interface	combAchvmt	
Perfect Crystalline Hunllef	Идеальный Кристаллический Хунллеф	interface	combAchvmt	
Defence Doesn't Matter	Оборона не имеет значения	interface	combAchvmt	
Gauntlet Speed-Chaser	Gauntlet Speed-Chaser	interface	combAchvmt	
Hespori Speed-Chaser	Хеспори Спид-Чазер	interface	combAchvmt	
Alchemical Master	Алхимический Мастер	interface	combAchvmt	
Unrequired Antipoisons	Ненужные антияды	interface	combAchvmt	
Lightning Lure	Молниеносная приманка	interface	combAchvmt	
Don't Flame Me	Не обижай меня	interface	combAchvmt	
Mixing Correctly	Правильное смешивание	interface	combAchvmt	
The Flame Skipper	Пламенный Шкипер	interface	combAchvmt	
Alcleanical Hydra	Алкениальная Гидра	interface	combAchvmt	
Alchemical Speed-Chaser	Алхимический гонщик	interface	combAchvmt	
Working Overtime	Работа сверхурочно	interface	combAchvmt	
Fight Caves Master	Мастер Пещер Бойцов	interface	combAchvmt	
Denying the Healers	Отрицание целителей	interface	combAchvmt	
You Didn't Say Anything About a Bat	Ты ничего не сказал о летучей мыши	interface	combAchvmt	
Fight Caves Speed-Chaser	Бойцовские пещеры Speed-Chaser	interface	combAchvmt	
One Hundred Tentacles	Сто щупалец	interface	combAchvmt	
Nightmare Master	Мастер кошмаров	interface	combAchvmt	
Perfect Nightmare	Идеальный Кошмар	interface	combAchvmt	
Nightmare (Solo) Speed-Chaser	Кошмар (Соло) Скоростной Преследователь	interface	combAchvmt	
Nightmare (<Num0>-Scale) Speed-Chaser	Кошмар (<Num0>-Scale) Скоростной преследователь	interface	combAchvmt	
Moving Collateral	Перемещение залога	interface	combAchvmt	
Zulrah Master	Мастер Зульрах	interface	combAchvmt	
Perfect Zulrah	Идеальный Зульрах	interface	combAchvmt	
Zulrah Speed-Chaser	Зулрах Спид-Чейзер	interface	combAchvmt	
Can't Drain This	Невозможно слить это	interface	combAchvmt	
Perfect Maiden	Идеальная Дева	interface	combAchvmt	
Two-Down	Два-вниз	interface	combAchvmt	
Perfect Bloat	Идеальное раздувание	interface	combAchvmt	
Perfect Nylocas	Идеальный Nylocas	interface	combAchvmt	
A Timely Snack	Своевременный перекус	interface	combAchvmt	
Perfect Sotetseg	Идеальный Сотецег	interface	combAchvmt	
Can You Dance?	Ты умеешь танцевать?	interface	combAchvmt	
Perfect Xarpus	Идеальный Ксарпус	interface	combAchvmt	
Pop It	Поп Это	interface	combAchvmt	
Perfect Verzik	Идеальный Верзик	interface	combAchvmt	
Back in My Day...	Назад в мои времена...	interface	combAchvmt	
Theatre (Trio) Speed-Chaser	Театр (Трио) Speed-Chaser	interface	combAchvmt	
Theatre (<Num0>-Scale) Speed-Chaser	Театр (<Num0>-Scale) Скоростной преследователь	interface	combAchvmt	
Theatre of Blood Master	Театр Крови Мастер	interface	combAchvmt	
Vorkath Master	Мастер Ворката	interface	combAchvmt	
The Walk	Прогулка	interface	combAchvmt	
Dodging the Dragon	Уклонение от дракона	interface	combAchvmt	
Vorkath Speed-Chaser	Воркат Спид-Чейзер	interface	combAchvmt	
Extended Encounter	Расширенная встреча	interface	combAchvmt	
