english	translation	category	sub_category	source
Open <colNum0>Varrock Journal</col>	Открыть <colNum0>Журнал Varrock</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Western Provinces Journal</col>	Wiki <colNum0>Журнал западных провинций</col>	actions	menu	achievementDiaryTab
Open <colNum0>Western Provinces Journal</col>	Открыть <colNum0>Журнал Западных провинций</col>	actions	menu	achievementDiaryTab
Wiki <colNum0>Wilderness Journal</col>	Wiki <colNum0>Журнал дикой природы</col>	actions	menu	achievementDiaryTab
Open <colNum0>Wilderness Journal</col>	Открыть <colNum0>Журнал дикой природы</col>	actions	menu	achievementDiaryTab
View equipment stats	Посмотреть статистику оборудования	actions	menu	wornEquipmentTab
View guide prices	Посмотреть ориентировочные цены	actions	menu	wornEquipmentTab
View items kept on death	Просмотреть предметы, сохраненные после смерти	actions	menu	wornEquipmentTab
Call follower	Позвонить последователю	actions	menu	wornEquipmentTab
Disable prayer reordering	Отключить переупорядочивание молитв	actions	menu	
Enable prayer filtering	Включить фильтрацию молитв	actions	menu	
Disable spell reordering	Отключить переупорядочивание заклинаний	actions	menu	
Enable spell filtering	Включить фильтрацию заклинаний	actions	menu	
Show notifications	Показывать уведомления	actions	menu	
Add Note	Добавить примечание	actions	menu	
Delete	Удалить	actions	menu	friendsTab
Message	Сообщение	actions	menu	friendsTab
View Ignore List	Просмотреть список игнорирования	actions	menu	friendsTab
Add Friend	Добавить друга	actions	menu	friendsTab
Delete Friend	Удалить друга	actions	menu	friendsTab
View Friends List	Просмотреть список друзей	actions	menu	ignoreTab
Delete	Удалить	actions	menu	ignoreTab
Add Name	Добавить имя	actions	menu	ignoreTab
Delete Name	Удалить имя	actions	menu	ignoreTab
Account	Счет	actions	menu	accountManagementTab
Community	Сообщество	actions	menu	accountManagementTab
Useful Links	Полезные ссылки	actions	menu	accountManagementTab
Open Store	Открыть магазин	actions	menu	accountManagementTab
Bond Pouch	Бонд-мешок	actions	menu	accountManagementTab
View Inbox	Просмотреть входящие	actions	menu	accountManagementTab
Name Changer	Изменяющий имя	actions	menu	accountManagementTab
View History	Посмотреть историю	actions	menu	accountManagementTab
View Newspost	Посмотреть новостную публикацию	actions	menu	accountManagementTab
View Archive	Просмотреть архив	actions	menu	accountManagementTab
Open	Открыть	actions	menu	accountManagementTab
Settings	Настройки	actions	menu	groupTab
Refresh	Обновить	actions	menu	groupTab
Join	Присоединиться	actions	menu	groupTab
Setup	Настраивать	actions	menu	groupTab
Find	Находить	actions	menu	groupTab
Open	Открыть	actions	menu	groupTab
Teleport	Телепорт	actions	menu	groupTab
Select	Выбирать	actions	menu	groupTab
Toggle skull prevention	Переключить профилактику черепа	actions	menu	settingsTab
Toggle Accept Aid	Переключить Принять Помощь	actions	menu	settingsTab
Toggle Run	Переключить бег	actions	menu	settingsTab
View House Options	Посмотреть варианты домов	actions	menu	settingsTab
Open Bond Pouch	Открытый пакет Bond	actions	menu	settingsTab
All Settings	Все настройки	actions	menu	settingsTab
Controls	Управление	actions	menu	settingsTab
Display	Отображать	actions	menu	settingsTab
Audio	Аудио	actions	menu	settingsTab
Unmute	Включить звук	actions	menu	settingsTab
Adjust Brightness	Отрегулируйте яркость	actions	menu	settingsTab
Restore Default Zoom	Восстановить масштаб по умолчанию	actions	menu	settingsTab
Disable	Запрещать	actions	menu	settingsTab
Select	Выбирать	actions	menu	settingsTab
Perform	Выполнять	actions	menu	emotesTab
Area	Область	actions	menu	musicTab
Manual	Руководство	actions	menu	musicTab
Random	Случайный	actions	menu	musicTab
Unlock hint	Подсказка для разблокировки	actions	menu	musicTab
Play	Играть	actions	menu	musicTab
Thumbs Up	Недурно	actions	menu	logoutTab
Thumbs Down	Большие пальцы вниз	actions	menu	logoutTab
World Switcher	Переключатель Миров	actions	menu	logoutTab
Logout	Выйти	actions	menu	logoutTab
Favourite	Любимый	actions	menu	worldSwitcherTab
Switch	Выключатель	actions	menu	worldSwitcherTab
Logout	Выйти	actions	menu	worldSwitcherTab
Clear	Прозрачный	actions	menu	worldSwitcherTab
Close	Закрывать	actions	menu	worldSwitcherTab
Configure	Настроить	actions	menu	worldSwitcherTab
Grouping	Группировка	actions	menu	groupTab
Ironman Group	Группа Ironman	actions	menu	groupTab
Chat-channel	Чат-канал	actions	menu	groupTab
Your Clan	Ваш клан	actions	menu	groupTab
View another clan	Посмотреть другой клан	actions	menu	groupTab
Message	Сообщение	actions	menu	groupTab
Remove friend	Удалить друга	actions	menu	groupTab
Switch world	Переключить мир	actions	menu	groupTab
View Poll	Посмотреть опрос	actions	menu	accountManagementTab
Unarmed	Безоружный	actions	menu	combatOptionsTab
Collection Overview	Обзор коллекции	actions	menu	characterSummaryTab
Hide notifications	Скрыть уведомления	actions	menu	
Add friend	Добавить друга	actions	menu	groupTab
Add ignore	Добавить игнорировать	actions	menu	groupTab
Hop-to	Прыгать	actions	menu	friendsTab
Perform <colNum0>Relic unlock</col>	Выполнить <colNum0>разблокировку реликвии</col>	actions	menu	emotesTab
Loop	Петля	actions	menu	emotesTab
Toggle	Переключать	actions	menu	musicTab
Open	Открыть	actions	menu	musicTab
Choose spell	Выбрать заклинание	actions	menu	combatOptionsTab
Focus	Фокус	actions	menu	combatOptionsTab
Join <colNum0><!ANY_TRANSLATED0></col> channel	Присоединяйтесь к каналу <colNum0><!ANY_TRANSLATED0></col>	actions	menu	groupTab
Teleport to <colNum0><!ANY_TRANSLATED0></col>	Телепортироваться в <colNum0><!ANY_TRANSLATED0></col>	actions	menu	groupTab
Viewer	Зритель	actions	menu	
On	На	actions	menu	
Off	Выключенный	actions	menu	
Expel Guests	Выгнать гостей	actions	menu	
Call Servant	Вызовите слугу	actions	menu	
Leave House	Покинуть дом	actions	menu	
Open subsection	Открытый подраздел	actions	menu	
Move	Двигаться	actions	menu	
<colNum0>Trade:</col> Clear history	<colNum0>Торговля:</col> Очистить историю	actions	menu	
<colNum0>Trade:</col> Show none	<colNum0>Торговля:</col> Не показывать	actions	menu	
<colNum0>Trade:</col> Show friends	<colNum0>Торговля:</col> Показать друзей	actions	menu	
<colNum0>Trade:</col> Show all	<colNum0>Торговля:</col> Показать все	actions	menu	
Leave <colNum0><!ANY_TRANSLATED0></col> channel	Покинуть канал <colNum0><!ANY_TRANSLATED0></col>	actions	menu	groupTab
Add friend <!PLAYER_NAME0>	Добавить друга <!PLAYER_NAME0>	actions	menu	groupTab
Add ignore <!PLAYER_NAME0>	Добавить игнорировать <!PLAYER_NAME0>	actions	menu	groupTab
Remove friend <!PLAYER_NAME0>	Удалить друга <!PLAYER_NAME0>	actions	menu	groupTab
Remove ignore <!PLAYER_NAME0>	Удалить игнор <!PLAYER_NAME0>	actions	menu	groupTab
View Channel	Просмотреть канал	actions	menu	groupTab
Learn More	Узнать больше	actions	menu	
Talk-to	Поговорить с	actions	npc	Tool Leprechaun
Exchange	Обмен	actions	npc	Tool Leprechaun
Attack	Атака	actions	npc	Molanisk
Trade	Торговля	actions	npc	Hudo
Travel	Путешествовать	actions	npc	Rug Merchant
Pet	Домашний питомец	actions	npc	Dog
Guess-letter	Угадай-буква	actions	npc	Hangman game
Banish	Изгнать	actions	npc	Hangman game
Reset	Перезагрузить	actions	npc	Hangman game
Hit	Ударять	actions	npc	Combat stone
Dismiss	Увольнять	actions	npc	Dr Jekyll
Rewards	Награды	actions	npc	Emblem Trader
Skull	Череп	actions	npc	Emblem Trader
Pay	Платить	actions	npc	Ayesha
Armour	Броня	actions	npc	Ironman tutor
Setup	Настраивать	actions	npc	Ironman tutor
Check-pets	Проверить-домашние животные	actions	npc	Leagues Tutor
Collect-items	Собирайте предметы	actions	npc	Leagues Tutor
Claim-trophies	Требовать трофеи	actions	npc	Leagues Tutor
Pick-up	Подобрать	actions	npc	Dark core
Metamorphosis	Метаморфоза	actions	npc	Dark core
Pick	Выбирать	actions	npc	Strange plant
Grab	Схватить	actions	npc	Suspect
Pop	Поп	actions	npc	Balloon Animal
Kill	Убийство	actions	npc	Pheasant
Disturb	Беспокоить	actions	npc	Phosani's Nightmare
Gauntlets	Рукавицы	actions	npc	Avan
Lure	Приманка	actions	npc	Rod Fishing spot
Bait	Приманка	actions	npc	Rod Fishing spot
Pickpocket	Карманник	actions	npc	Guard
Assignment	Назначение	actions	npc	Vannaka
Search	Поиск	actions	npc	Entomologist
Confront	Противостоять	actions	npc	Mi-Gor
Transport	Транспорт	actions	npc	Brother Tranquility
Intimidate	Запугивать	actions	npc	Zombie swab
Fish	Рыба	actions	npc	Fishing spot
Smash-ice	Разбей-лёд	actions	npc	Ice block
Shear	Сдвиг	actions	npc	Sheep
Knock-Out	Нокаутировать	actions	npc	Bandit
Bank	Банк	actions	npc	Banker
Collect	Собирать	actions	npc	Banker
Check-Approval	Проверка-Одобрение	actions	npc	Arnor
Tuxedo-time	Время смокинга	actions	npc	Larry
Mines	Шахты	actions	npc	Dartog
Cellar	Подвал	actions	npc	Dartog
Dream	Мечтать	actions	npc	Dominic Onion
Take-boat	Take-boat	actions	npc	Monk of Entrana
Inspect	Осмотреть	actions	npc	Lumbridge Guide
Trade-General-Store	Торговля-Универсальный-Магазин	actions	npc	Razmire Keelgan
Trade-Builders-Store	Торговля-Строители-Магазин	actions	npc	Razmire Keelgan
Haircut	Стрижка	actions	npc	Hairdresser
Shave	Бритье	actions	npc	Hairdresser
Makeover	Преображение	actions	npc	Makeover Mage
Talk-To	Поговорить с	actions	npc	Tarquin
Quick-falcon	Быстрый сокол	actions	npc	Matthias
Retrieve	Забрать	actions	npc	Gyr Falcon
Give-Sword	Дай-Меч	actions	npc	Tindel Marchant
Mine	Добыть	actions	npc	Elemental rock
Push	Толкать	actions	npc	Trolley
Pull	Тянуть	actions	npc	Trolley
Big-push	Большой толчок	actions	npc	Trolley
Place	Место	actions	npc	Trolley
Claim-arrows	Стрелки-заявки	actions	npc	Rantz
Inflate	Надувать	actions	npc	Swamp toad
Pluck	Срывать	actions	npc	Chompy bird
Shout-to	Крики	actions	npc	Nickolaus
Quick-travel	Быстрое путешествие	actions	npc	Desert eagle
Walk-past	Проход мимо	actions	npc	Eagle
Threaten	Угрожать	actions	npc	Kebbit
Small Net	Малая сеть	actions	npc	Fishing spot
Net	Сеть	actions	npc	Fishing spot
Ammo	Боеприпасы	actions	npc	Leon
Cage	Клетка	actions	npc	Fishing spot
Harpoon	Гарпун	actions	npc	Fishing spot
Big Net	Большая сеть	actions	npc	Fishing spot
Use-rod	Использовать-стержень	actions	npc	Fishing spot
Escort	Эскорт	actions	npc	Smiddi Ryak (hard)
Supply	Поставлять	actions	npc	Smiddi Ryak (hard)
Claim-runes	Руны претензий	actions	npc	Lundail
Chase	Гнаться	actions	npc	Cat
Interact	Взаимодействовать	actions	npc	Cat
Catch	Ловить	actions	npc	Baby impling
Get-rewards	Получите награды	actions	npc	Commander Connad
Tutorial	Учебник	actions	npc	Captain Cain
Start-minigame	Старт-мини-игра	actions	npc	Guardian mummy
Teleport	Телепорт	actions	npc	Apprentice
Join-Crew	Присоединяйтесь к команде	actions	npc	San Fan
Join-Team	Присоединяйтесь к команде	actions	npc	Honest Jimmy
Pick-pocket	Карманник	actions	npc	Fairy Godfather
Craft-goods	Изделия ручной работы	actions	npc	Thakkrad Sigmundson
Rellekka	Реллекка	actions	npc	Maria Gunnars
Neitiznot	Неитизнот	actions	npc	Maria Gunnars
Jatizso	Jatizso	actions	npc	Mord Gunnars
Watch-shouting	Наблюдать-кричать	actions	npc	Guard
Kick	Пинать	actions	npc	Bed
Claim-Tokens	Жетоны претензий	actions	npc	Lorelai
History	История	actions	npc	Grand Exchange Clerk
Sets	Наборы	actions	npc	Grand Exchange Clerk
Prices	Цены	actions	npc	Brugsen Bursen
Exchange fire cape	Плащ для перестрелки	actions	npc	TzHaar-Mej-Jal
Destroy	Разрушать	actions	npc	Door-support
Tickets	Билеты	actions	npc	Cart conductor
Listen-to	Слушать-to	actions	npc	Red Axe Director
Claim-Shield	Щит претензий	actions	npc	Gamfred
talk	разговаривать	actions	npc	Gate of War
Get job (easy)	Получить работу (легко)	actions	npc	Gianne jnr.
Get job (hard)	Получить работу (сложно)	actions	npc	Gianne jnr.
Repairs	Ремонт	actions	npc	Dark Mage
Sober-Up	Протрезветь	actions	npc	Skippy
Walk here	Иди сюда	actions	npc	Purepker895
Follow	Следовать	actions	npc	Purepker895
Pay (north-west)	Плата (северо-запад)	actions	npc	Elstan
Pay (south-east)	Плата (юго-восток)	actions	npc	Elstan
Pay (north)	Плата (север)	actions	npc	Dantaera
Pay (south)	Плата (юг)	actions	npc	Dantaera
Detach	Отсоединить	actions	npc	Combat dummy
Upgrade	Обновление	actions	npc	Combat dummy
Remove	Удалять	actions	npc	Combat dummy
Shoo	Кыш	actions	npc	Clockwork cat
Fur Clothing	Меховая одежда	actions	npc	Asyff
Shoo-away	Прогоните	actions	npc	Stray dog
Tease	Дразнить	actions	npc	Sabre-toothed kyatt
Leave	Оставлять	actions	npc	Squire
Claim-slime	претензия-слизь	actions	npc	Robin
Use	Использовать	actions	npc	Portal
Exit	Выход	actions	npc	Portal
Relocate	Переезжать	actions	npc	Estate agent
Redecorate	Переделать	actions	npc	Estate agent
Buy-plank	Купить-планка	actions	npc	Sawmill operator
