english	translation	category	sub_category	source
I need another ingredient to finish this Cadantine potion.	Мне нужен еще один ингредиент, чтобы закончить это зелье Кадантина.	examine	item	Cadantine potion (unf)
I need another ingredient to finish this Dwarf Weed potion.	Мне нужен еще один ингредиент, чтобы закончить это зелье из Гномьей травы.	examine	item	Dwarf weed potion (unf)
I need another ingredient to finish this Torstol potion.	Мне нужен еще один ингредиент, чтобы закончить это зелье Торстола.	examine	item	Torstol potion (unf)
4 doses of Strength potion.	4 дозы зелья Силы.	examine	item	Strength potion(4)
3 doses of Strength potion.	3 дозы зелья силы.	examine	item	Strength potion(3)
2 doses of Strength potion.	2 дозы зелья силы.	examine	item	Strength potion(2)
1 dose of Strength potion.	1 доза зелья Силы.	examine	item	Strength potion(1)
3 doses of Attack potion.	3 дозы зелья Атаки.	examine	item	Attack potion(3)
2 doses of Attack potion.	2 дозы зелья атаки.	examine	item	Attack potion(2)
1 dose of Attack potion.	1 доза зелья Атаки.	examine	item	Attack potion(1)
3 doses of restore potion.	3 дозы восстанавливающего зелья.	examine	item	Restore potion(3)
2 doses of restore potion.	2 дозы восстанавливающего зелья.	examine	item	Restore potion(2)
1 dose of restore potion.	1 доза восстанавливающего зелья.	examine	item	Restore potion(1)
3 doses of Defence potion.	3 дозы Защитного зелья.	examine	item	Defence potion(3)
2 doses of Defence potion.	2 дозы Защитного зелья.	examine	item	Defence potion(2)
1 dose of Defence potion.	1 доза Защитного зелья.	examine	item	Defence potion(1)
3 doses of Prayer restore potion.	3 дозы восстанавливающего зелья «Молитва».	examine	item	Prayer potion(3)
2 doses of Prayer restore potion.	2 дозы восстанавливающего зелья «Молитва».	examine	item	Prayer potion(2)
1 dose of Prayer restore potion.	1 доза восстанавливающего зелья «Молитва».	examine	item	Prayer potion(1)
3 doses of super Attack potion.	3 дозы супер-зелья Атаки.	examine	item	Super attack(3)
2 doses of super Attack potion.	2 дозы супер-зелья Атаки.	examine	item	Super attack(2)
1 dose of super Attack potion.	1 доза супер-атакующего зелья.	examine	item	Super attack(1)
3 doses of Fishing potion.	3 дозы рыболовного зелья.	examine	item	Fishing potion(3)
2 doses of Fishing potion.	2 дозы рыболовного зелья.	examine	item	Fishing potion(2)
1 dose of Fishing potion.	1 доза рыболовного зелья.	examine	item	Fishing potion(1)
3 doses of super Strength potion.	3 дозы суперзелья Силы.	examine	item	Super strength(3)
2 doses of super Strength potion.	2 дозы суперзелья Силы.	examine	item	Super strength(2)
1 dose of super Strength potion.	1 доза суперзелья Силы.	examine	item	Super strength(1)
3 doses of super Defence potion.	дозы супер зелья защиты.	examine	item	Super defence(3)
2 doses of super Defence potion.	2 дозы супер зелья защиты.	examine	item	Super defence(2)
1 dose of super Defence potion.	1 доза супер зелья защиты.	examine	item	Super defence(1)
3 doses of ranging potion.	3 дозы зелья дальности.	examine	item	Ranging potion(3)
2 doses of ranging potion.	2 дозы зелья дальности.	examine	item	Ranging potion(2)
1 dose of ranging potion.	1 доза зелья дальности.	examine	item	Ranging potion(1)
3 doses of antipoison potion.	3 дозы противоядного зелья.	examine	item	Antipoison(3)
2 doses of antipoison potion.	2 дозы противоядия.	examine	item	Antipoison(2)
1 dose of antipoison potion.	1 доза противоядия.	examine	item	Antipoison(1)
3 doses of super antipoison potion.	3 дозы суперзелья против яда.	examine	item	Superantipoison(3)
2 doses of super antipoison potion.	2 дозы суперпротивоядовитого зелья.	examine	item	Superantipoison(2)
1 dose of super antipoison potion.	1 доза суперпротивоядовитого зелья.	examine	item	Superantipoison(1)
For use on daggers and projectiles.	Для использования на кинжалах и снарядах.	examine	item	Weapon poison
3 doses of Zamorak brew.	3 дозы напитка «Заморак».	examine	item	Zamorak brew(3)
2 doses of Zamorak brew.	2 дозы напитка «Заморак».	examine	item	Zamorak brew(2)
1 dose of Zamorak brew.	1 доза напитка «Заморак».	examine	item	Zamorak brew(1)
This is meant to be good for spots.	Это средство предназначено для устранения прыщей.	examine	item	Potion
A cup of a strange brew...	Чашка странного напитка...	examine	item	Poison chalice
It needs cleaning.	Его нужно почистить.	examine	item	Grimy guam leaf
It seems to be looking at me.	Кажется, оно смотрит на меня.	examine	item	Eye of newt
Ewww!	Фууу!	examine	item	Red spiders' eggs
The root of a limpwurt plant.	Корень растения калифорнийского можжевельника.	examine	item	Limpwurt root
A glass vial containing water.	Стеклянный флакон с водой.	examine	item	Vial of water
An empty glass vial.	Пустой стеклянный флакон.	examine	item	Vial
Strange spiky grass.	Странная колючая трава.	examine	item	Snape grass
I can grind things for potions in this.	В нем я могу измельчать ингредиенты для зелий.	examine	item	Pestle and mortar
Finely ground horn of Unicorn.	Мелко измельченный рог единорога.	examine	item	Unicorn horn dust
This horn has restorative properties.	Этот рог обладает восстанавливающими свойствами.	examine	item	Unicorn horn
Sour berries, used in potions.	Кислые ягоды, используемые в зельях.	examine	item	White berries
Finely ground scale of Dragon.	Мелко измельченная чешуя дракона.	examine	item	Dragon scale dust
A large shiny scale.	Крупная блестящая чешуя.	examine	item	Blue dragon scale
An evil wine for an evil god.	Злое вино для злого бога.	examine	item	Wine of zamorak
They don't look very ripe.	Они выглядят не очень спелыми.	examine	item	Jangerberries
A bitter green herb.	Горькая зеленая трава.	examine	item	Guam leaf
A herb used in poison cures.	Трава, используемая при лечении ядов.	examine	item	Marrentill
A useful herb.	Полезная трава.	examine	item	Tarromin
A powerful herb.	Мощная трава.	examine	item	Kwuarm
It looks like part of a machine.	Похоже на часть машины.	examine	item	Pressure gauge
Keeps your pet fish strong and healthy.	Сохраняет ваших рыбок сильными и здоровыми.	examine	item	Fish food
This stuff looks nasty.	Эта штука выглядит отвратительно.	examine	item	Poison
Doesn't seem very nice to the poor fishes.	Кажется, это не очень-то хорошо для бедных рыб.	examine	item	Poisoned fish food
A slightly smelly key (Used in the Ernest the Chicken quest).	Слегка вонючий ключ (используется в квесте «Цыпленок Эрнест»).	examine	item	Key
It's slightly charred.	Он слегка обугленный.	examine	item	Rubber tube
It's pretty full.	Он довольно полный.	examine	item	Oil can
A sharp cattleprod.	Острый поводок для скота.	examine	item	Cattleprod
Councillor Halgrive gave me this to kill some sheep.	Советник Хэлгрив дал мне это, чтобы я забил овец.	examine	item	Sheep feed
The suspicious-looking remains of a suspicious-looking sheep.	Подозрительно выглядящие останки подозрительно выглядящей овцы.	examine	item	Sheep bones (1)
This should protect me from the plague, I hope!	Надеюсь, это защитит меня от чумы!	examine	item	Plague jacket
These should protect me from the plague, I hope!	Надеюсь, это защитит меня от чумы!	examine	item	Plague trousers
Some orange armour designed to fit goblins.	Некоторые оранжевые доспехи, предназначенные для гоблинов.	examine	item	Orange goblin mail
Some blue armour designed to fit goblins.	Некоторые синие доспехи, предназначенные для гоблинов.	examine	item	Blue goblin mail
Some brown armour designed to fit goblins.	Некоторые коричневые доспехи, предназначенные для гоблинов.	examine	item	Goblin mail
This contains some vital research.	Здесь содержатся некоторые важные исследования.	examine	item	Research package
They seem to be written in some kind of code.	Кажется, они написаны каким-то кодом.	examine	item	Research notes
A book on elven history in northern Gielinor.	Книга об истории эльфов в северном Гилиноре.	examine	item	Book on baxtorian
I found this in a cave beneath the Tree Gnome Village (used in the Waterfall Quest).	Я нашел это в пещере под деревней древесных гномов (используется в задании «Водопад»).	examine	item	Key
A small pebble with elven inscription.	Небольшой камешек с эльфийской надписью.	examine	item	Glarial's pebble
A bright green gem set in a necklace.	Яркий зеленый драгоценный камень в ожерелье.	examine	item	Glarial's amulet
An urn containing Glarial's ashes.	Урна с прахом Глариала.	examine	item	Glarial's urn
An empty urn made for Glarial's ashes.	Пустая урна, сделанная для праха Глариала.	examine	item	Glarial's urn (empty)
I found this within Baxtorian Falls (used in the Waterfall Quest).	Я нашел это в Баксторианских водопадах (используется в квесте «Водопад»).	examine	item	Key
Magical seeds in a mithril case.	Волшебные семена в мифриловом футляре.	examine	item	Mithril seeds
A bit of rat.	Немного крысы.	examine	item	Rat's tail
Useful for catching lobsters.	Полезно для ловли омаров.	examine	item	Lobster pot
Useful for catching small fish.	Полезно для ловли мелкой рыбы.	examine	item	Small fishing net
Useful for catching lots of fish.	Полезно для ловли большого количества рыбы.	examine	item	Big fishing net
Useful for catching sardine or herring.	Полезно для ловли сардин или сельди.	examine	item	Fishing rod
Useful for catching salmon or trout.	Полезно для ловли лосося или форели.	examine	item	Fly fishing rod
Useful for catching really big fish.	Полезно для ловли действительно крупной рыбы.	examine	item	Harpoon
For use with a fishing rod.	Для использования с удочкой.	examine	item	Fishing bait
Used for fly fishing.	Используется для ловли рыбы нахлыстом.	examine	item	Feather
Some nicely cooked shrimp.	Немного хорошо приготовленных креветок.	examine	item	Shrimps
I should try cooking this.	Надо попробовать приготовить.	examine	item	Raw shrimps
Some nicely cooked anchovies.	Несколько хорошо приготовленных анчоусов.	examine	item	Anchovies
Oops!	Упс!	examine	item	Burnt fish
Some nicely cooked sardines.	Несколько хорошо приготовленных сардин.	examine	item	Sardine
Some nicely cooked salmon.	Немного хорошо приготовленного лосося.	examine	item	Salmon
Some nicely cooked trout.	Немного хорошо приготовленной форели.	examine	item	Trout
Some nicely cooked giant carp.	Вкусно приготовленный гигантский карп.	examine	item	Giant carp
Some nicely cooked cod.	Немного хорошо приготовленной трески.	examine	item	Cod
Some nicely cooked herring.	Немного хорошо приготовленной сельди.	examine	item	Herring
Some nicely cooked pike.	Немного хорошо приготовленной щуки.	examine	item	Pike
Some nicely cooked mackerel.	Немного хорошо приготовленной скумбрии.	examine	item	Mackerel
Wow, this is a big fish.	Ого, это большая рыба.	examine	item	Tuna
I'd better be careful eating this!	Мне лучше быть осторожнее, употребляя это в пищу!	examine	item	Swordfish
This looks tricky to eat.	Кажется, это сложно есть.	examine	item	Lobster
I'd better be careful eating this.	Мне лучше быть осторожнее, употребляя это в пищу.	examine	item	Shark
A rare catch.	Редкий улов.	examine	item	Raw manta ray
Tasty!	Вкусный!	examine	item	Sea turtle
Slightly damp seaweed.	Слегка влажные водоросли.	examine	item	Seaweed
I hope there's treasure in it.	Надеюсь, там есть сокровище.	examine	item	Casket
Maybe there are pearls inside?	Может быть, внутри есть жемчужины?	examine	item	Oyster
Aww, it's empty.	Ой, тут пусто.	examine	item	Empty oyster
I could work wonders with a chisel on this pearl.	С помощью стамески я мог бы творить чудеса с этой жемчужиной.	examine	item	Oyster pearl
I could work wonders with a chisel on these pearls.	С помощью стамески я могла бы творить чудеса с этими жемчужинами.	examine	item	Oyster pearls
An expensive colourless liquid.	Дорогая бесцветная жидкость.	examine	item	Ethenea
This isn't worth much.	Это не стоит многого.	examine	item	Liquid honey
It's highly poisonous.	Он очень ядовит.	examine	item	Sulphuric broline
Probably best I don't keep this too long.	Наверное, лучше не хранить это слишком долго.	examine	item	Plague sample
A special kind of paper.	Особый вид бумаги.	examine	item	Touch paper
Apparently it distills.	Видимо, он дистиллируется.	examine	item	Distillator
Yup. It's an amulet.	Да, это амулет.	examine	item	Lathas' amulet
Birds love this stuff!	Птицы обожают эту штуку!	examine	item	Bird feed
Opens things (Used in the Biohazard quest).	Открывает вещи (Используется в квесте «Биологическая опасность»).	examine	item	Key
It's full of pigeons.	Там полно голубей.	examine	item	Pigeon cage
It's empty...	Там пусто...	examine	item	Pigeon cage
Top half of a priest suit.	Верхняя часть костюма священника.	examine	item	Priest gown
Bottom half of a priest suit.	Нижняя часть костюма священника.	examine	item	Priest gown
Medical looking.	Медицинский вид.	examine	item	Medical gown
A very strong spirit brewed on Karamja.	Очень крепкий напиток, сваренный на Карамдже.	examine	item	Karamjan rum
A key to One-Eyed Hector's chest (Used in the Pirate's Treasure quest).	Ключ от сундука Одноглазого Гектора (используется в квесте «Сокровище пирата»).	examine	item	Chest key
Pirates don't have the best handwriting...	У пиратов не самый лучший почерк...	examine	item	Pirate message
Some hard dry clay.	Немного твердой сухой глины.	examine	item	Clay
This needs refining.	Это требует доработки.	examine	item	Copper ore
Hmm a non-renewable energy source!	Хм, невозобновляемый источник энергии!	examine	item	Coal
The official Alfred Grimhand bar crawl card.	Официальная карта посещения баров Альфреда Гримхэнда.	examine	item	Barcrawl card
It's empty!	Там пусто!	examine	item	Scorpion cage
There is 1 scorpion inside.	Внутри 1 скорпион.	examine	item	Scorpion cage
There are 2 scorpions inside.	Внутри 2 скорпиона.	examine	item	Scorpion cage
There are 3 scorpions inside.	Внутри 3 скорпиона.	examine	item	Scorpion cage
I wonder what this tastes like?	Интересно, каково это на вкус?	examine	item	Strange fruit
Useless without the head.	Без головы бесполезен.	examine	item	Pickaxe handle
Nurmof can fix this for me.	Нурмоф может мне это исправить.	examine	item	Broken pickaxe
It's missing a handle.	У него отсутствует ручка.	examine	item	Bronze pick head
Bob can fix this for me.	Боб может мне это исправить.	examine	item	Broken axe
I don't fancy eating this now.	Мне теперь не хочется это есть.	examine	item	Enchanted beef
Bones are for burying!	Кости предназначены для захоронения!	examine	item	Bones
Ew it's a pile of bones.	Фу, это просто куча костей.	examine	item	Bat bones
These would feed a dog for months!	Этим можно было бы кормить собаку несколько месяцев!	examine	item	Dragon bones
Keeps a druid's knees nice and warm.	Сохраняет колени друида в тепле.	examine	item	Druid's robe
I feel closer to the gods when I am wearing this.	Когда я ношу это, я чувствую себя ближе к богам.	examine	item	Druid's robe top
Keeps a monk's knees nice and warm.	Сохраняет колени монаха в тепле.	examine	item	Monk's robe
If a shade had knees, this would keep them nice and warm.	Если бы у абажура были колени, он бы сохранял их в тепле.	examine	item	Shade robe
Issued to all new citizens of Gielinor.	Выдается всем новым гражданам Гиелинора.	examine	item	Newcomer map
It lets me talk to ghosts.	Он позволяет мне разговаривать с призраками.	examine	item	Ghostspeak amulet
Ooooh spooky!	Оооо, жутко!	examine	item	Ghost's skull
One of the 4 basic elemental Runes.	Одна из 4 основных стихийных рун.	examine	item	Fire rune
Used for basic level missile spells.	Используется для базовых заклинаний метательного оружия.	examine	item	Mind rune
Used for curse spells.	Используется для проклятий.	examine	item	Body rune
Used for medium level missile spells.	Используется для заклинаний среднего уровня.	examine	item	Death rune
Used for alchemy spells.	Используется для алхимических заклинаний.	examine	item	Nature rune
Used for low level missile spells.	Используется для низкоуровневых заклинаний, стреляющих ракетами.	examine	item	Chaos rune
Used for teleport spells.	Используется для заклинаний телепортации.	examine	item	Law rune
Used for enchant spells.	Используется для заклинаний зачарования.	examine	item	Cosmic rune
Used for high level missile spells.	Используется для заклинаний высокого уровня.	examine	item	Blood rune
Used for high level curse spells.	Используется для заклинаний проклятий высокого уровня.	examine	item	Soul rune
I'd prefer it if it was powered.	Я бы предпочел, чтобы он был с электроприводом.	examine	item	Unpowered orb
A magic glowing orb.	Волшебный светящийся шар.	examine	item	Fire orb
I can do magic better in this.	В этом я могу творить чудеса лучше.	examine	item	Blue wizard robe
A silly pointed hat.	Глупая остроконечная шляпа.	examine	item	Blue wizard hat
It's a bailing bucket.	Это ведро для вычерпывания воды.	examine	item	Bailing bucket
It's a bailing bucket full of salty water.	Это ведро, полное соленой воды.	examine	item	Bailing bucket
A strange glowing green orb.	Странный светящийся зеленый шар.	examine	item	Orb of protection
Two strange glowing green orbs.	Два странных светящихся зеленых шара.	examine	item	Orbs of protection
It's an amulet of protection given to me by the gnomes.	Это амулет защиты, подаренный мне гномами.	examine	item	Gnome amulet
Useful for lighting a fire.	Полезно для разжигания огня.	examine	item	Tinderbox
A heap of ashes.	Куча пепла.	examine	item	Ashes
A lit home-made torch.	Зажженный самодельный факел.	examine	item	Lit torch
An unlit home-made torch.	Незажженный самодельный факел.	examine	item	Unlit torch
Arrows with bronze heads wrapped in oily cloth.	Стрелы с бронзовыми наконечниками, обернутые промасленной тканью.	examine	item	Bronze fire arrow
A book on the history of astronomy.	Книга по истории астрономии.	examine	item	Astronomy book
A small key for a large door (Allows access to the goblin kitchen in the Observatory Dungeon).	Маленький ключ для большой двери (позволяет попасть на кухню гоблинов в подземелье Обсерватории).	examine	item	Goblin kitchen key
An unusual mould in the shape of a disc.	Необычная форма в форме диска.	examine	item	Lens mould
A perfectly circular disc of glass.	Идеально круглый стеклянный диск.	examine	item	Observatory lens
A slender bone shard given to you by Zadimus.	Тонкий осколок кости, данный вам Задимусом.	examine	item	Bone shard
A bone key fashioned from a shard of bone (Provides access to Rashiliyia's Tomb).	Костяной ключ, сделанный из осколка кости (открывает доступ к гробнице Рашилии).	examine	item	Bone key
A stone plaque with carved letters in it.	Каменная табличка с вырезанными на ней буквами.	examine	item	Stone-plaque
An ancient tattered scroll.	Древний потрепанный свиток.	examine	item	Tattered scroll
An ancient crumpled scroll.	Древний скомканный свиток.	examine	item	Crumpled scroll
The remains of the Zombie Queen.	Останки Королевы Зомби.	examine	item	Rashiliyia corpse
The remains of Zadimus.	Останки Задимуса.	examine	item	Zadimus corpse
A magical crystal sphere.	Магическая хрустальная сфера.	examine	item	Locating crystal
A curious looking neck ornament.	Любопытное украшение на шею.	examine	item	Beads of the dead
Lovely money!	Прекрасные деньги!	examine	item	Coins
Beads carved out of a bone.	Бусы вырезаны из кости.	examine	item	Bone beads
Allows you to rest in the luxurious Paramayer Inn.	Позволяет вам отдохнуть в роскошном отеле Paramayer Inn.	examine	item	Paramaya ticket
Allows you passage on the 'Lady of the waves' ship.	Позволяет вам попасть на корабль «Владычица волн».	examine	item	Ship ticket
An ivory sword pommel.	Навершие меча из слоновой кости.	examine	item	Sword pommel
Notes taken from the tomb of Bervirius.	Заметки из гробницы Бервирия.	examine	item	Bervirius notes
A decorated belt used to trade information between distant villages.	Украшенный пояс, использовавшийся для обмена информацией между отдаленными деревнями.	examine	item	Wampum belt
They're soft, silky and pink.	Они мягкие, шелковистые и розовые.	examine	item	Pink boots
They're soft, silky and green.	Они мягкие, шелковистые и зеленые.	examine	item	Green boots
They're soft, silky and blue.	Они мягкие, шелковистые и голубые.	examine	item	Blue boots
They're soft, silky and cream.	Они мягкие, шелковистые и кремовые.	examine	item	Cream boots
They're soft, silky and turquoise.	Они мягкие, шелковистые и бирюзового цвета.	examine	item	Turquoise boots
The ultimate in gnome design, now in pink!	Лучший гномодизайн, теперь в розовом цвете!	examine	item	Pink robe top
The ultimate in gnome design, now in green!	Лучший гном-дизайн, теперь в зеленом цвете!	examine	item	Green robe top
The ultimate in gnome design, now in blue!	Лучший гном-дизайн, теперь в синем цвете!	examine	item	Blue robe top
The ultimate in gnome design, now in cream!	Лучший дизайн в стиле гнома, теперь в кремовом цвете!	examine	item	Cream robe top
The ultimate in gnome design, now in turquoise!	Лучший гномий дизайн, теперь в бирюзовом цвете!	examine	item	Turquoise robe top
Made by Tree Gnomes with a thing for pink.	Сделано компанией Tree Gnomes, обожающей розовый цвет.	examine	item	Pink robe bottoms
Made by Tree Gnomes with a thing for green.	Сделано лесными гномами, которые любят зелень.	examine	item	Green robe bottoms
Made by Tree Gnomes with a thing for blue.	Сделано лесными гномами, обожающими синий цвет.	examine	item	Blue robe bottoms
Made by Tree Gnomes with a thing for cream.	Сделано лесными гномами с помощью приспособления для крема.	examine	item	Cream robe bottoms
Made by Tree Gnomes with a thing for turquoise.	Сделано лесными гномами, которые любят бирюзовый цвет.	examine	item	Turquoise robe bottoms
A silly pink pointed hat.	Глупая розовая остроконечная шляпа.	examine	item	Pink hat
A silly green pointed hat.	Дурацкая зеленая остроконечная шляпа.	examine	item	Green hat
A silly blue pointed hat.	Дурацкая синяя остроконечная шляпа.	examine	item	Blue hat
A silly cream pointed hat.	Дурацкая кремовая остроконечная шляпа.	examine	item	Cream hat
A silly turquoise pointed hat.	Глупая остроконечная шляпа бирюзового цвета.	examine	item	Turquoise hat
Picture of a posing Paladin.	Фотография позирующего Паладина.	examine	item	Portrait
A Faladian Knight's sword.	Меч фаладийского рыцаря.	examine	item	Blurite sword
Definitely blue.	Определенно синий.	examine	item	Blurite ore
A receptacle for specimens!	Вместилище для образцов!	examine	item	Specimen jar
A small brush used to clean rock samples.	Небольшая щетка, используемая для очистки образцов горных пород.	examine	item	Specimen brush
A carefully-kept-safe skull sample.	Бережно хранимый образец черепа.	examine	item	Animal skull
A special cup.	Особенная чашка.	examine	item	Special cup
A lucky mascot.	Талисман, приносящий удачу.	examine	item	Teddy
A roughly shaped piece of rock.	Грубо оформленный кусок камня.	examine	item	Cracked sample
A small pick for digging.	Небольшая кирка для копания.	examine	item	Rock pick
Used for digging!	Используется для копания!	examine	item	Trowel
An empty tray for panning.	Пустой противень для сковороды.	examine	item	Panning tray
This tray contains gold.	В этом подносе находится золото.	examine	item	Panning tray
This tray contains mud.	В этом подносе грязь.	examine	item	Panning tray
Pure, lovely gold!	Чистое, прекрасное золото!	examine	item	Nuggets
An unusual symbol as yet unidentified by the archaeological expert.	Необычный символ, пока не идентифицированный археологическим экспертом.	examine	item	Ancient talisman
A letter waiting to be stamped.	Письмо, ожидающее штампа.	examine	item	Unstamped letter
A sealed letter of recommendation.	Запечатанное рекомендательное письмо.	examine	item	Sealed letter
Used to hold up trousers!	Используется для поддержки брюк!	examine	item	Belt buckle
Phew!	Уф!	examine	item	Old boot
A decent-enough weapon gone rusty.	Вполне приличное оружие, которое заржавело.	examine	item	Rusty sword
This must have been shot at high speed.	Должно быть, это было снято на большой скорости.	examine	item	Broken arrow
Not Dick Whittington's helper at all!	Вовсе не помощник Дика Уиттингтона!	examine	item	Buttons
I pity the poor person beaten with this!	Мне жаль бедного человека, которого этим избили!	examine	item	Broken staff
Watch those feet!	Берегите ноги!	examine	item	Broken glass
