english	translation	category	sub_category	source
Jug of wine: Restores <Num0> Hitpoints	ワインのピッチャー：体力を<Num0>回復	interface	generalUI	skillGuide
Meat pie: Restores <Num0> Hitpoints	肉パイ：体力を<Num0>回復	interface	generalUI	skillGuide
Lava Eel: Restores <Num0> Hitpoints (Members)	溶岩ウナギ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Larupia: Restores <Num0> Hitpoints (Members)	ラルピア：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Garden pie: Restores <Num0> Hitpoints (Members)	ガーデンパイ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Fish pie: Restores <Num0> Hitpoints (Members)	フィッシュパイ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Cake: Restores <Num0> Hitpoints	ケーキ：体力を<Num0>回復	interface	generalUI	skillGuide
Lobster: Restores <Num0> Hitpoints	ロブスター：体力を<Num0>回復	interface	generalUI	skillGuide
Barb-tailed kebbit: Restores <Num0> Hitpoints (Members)	とげ尾のケビット：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Bass: Restores <Num0> Hitpoints (Members)	バス：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Swordfish: Restores <Num0> Hitpoints	カジキ：体力を<Num0>回復	interface	generalUI	skillGuide
Plain pizza: Restores <Num0> Hitpoints	具なしピザ：体力を<Num0>回復	interface	generalUI	skillGuide
Apple pie: Restores <Num0> Hitpoints	リンゴパイ：体力を<Num0>回復	interface	generalUI	skillGuide
Potato with butter: Restores <Num0> Hitpoints (Members)	じゃがバター：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Chilli Potato: Restores <Num0> Hitpoints (Members)	じゃが唐辛子：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Graahk: Restores <Num0> Hitpoints (Members)	グラーク：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Chocolate Cake: Restores <Num0> Hitpoints	チョコケーキ：体力を<Num0>回復	interface	generalUI	skillGuide
Monkfish: Restores <Num0> Hitpoints (Members)	アンコウ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Admiral pie: Restores <Num0> Hitpoints (Members)	提督パイ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Meat pizza: Restores <Num0> Hitpoints	肉ピザ：体力を<Num0>回復	interface	generalUI	skillGuide
Potato with cheese: Restores <Num0> Hitpoints (Members)	じゃがチーズ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Egg Potato: Restores <Num0> Hitpoints (Members)	じゃが卵：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Kyatt: Restores <Num0> Hitpoints (Members)	カイヤット：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Cooked karambwan: Restores <Num0> Hitpoints (Members)	焼けたカラムワン：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Anchovy pizza: Restores <Num0> Hitpoints	アンチョビピザ：体力を<Num0>回復	interface	generalUI	skillGuide
Ugthanki kebab: Restores <Num0> Hitpoints (Members)	ウグタンキ・ケバブ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Pyre fox: Restores <Num0> Hitpoints (Members)	炎ギツネ：：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Shark: Restores <Num0> Hitpoints (Members)	サメ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Mushroom Potato: Restores <Num0> Hitpoints (Members)	じゃがキノコ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Sea Turtle: Restores <Num0> Hitpoints (Members)	ウミガメ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Sunlight antelope: Restores <Num0> Hitpoints (Members)	日光アンテロープ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Manta Ray: Restores <Num0> Hitpoints (Members)	マンタ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Dark Crab: Restores <Num0> Hitpoints (Members)	暗黒のカニ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Tuna Potato: Restores <Num0> Hitpoints (Members)	じゃがツナ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Wild pie: Restores <Num0> Hitpoints (Members)	ワイルドパイ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Summer pie: Restores <Num0> Hitpoints (Members)	サマーパイ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Pineapple pizza: Restores <Num0> Hitpoints (Members)	パイナップルピザ：体力を<Num0>回復（会員）	interface	generalUI	skillGuide
Dashing kebbit: Restores <Num0> Hitpoints and <Num1> Run Energy (Members)	素早いケビット：体力<Num0>と走力<Num1>回復（会員）	interface	generalUI	skillGuide
Moonlight antelope: Restores <Num0> Hitpoints and cures <Num1> level of poison (Members)	月光アンテロープ：体力<Num0>と毒<Num1>段階回復（会員）	interface	generalUI	skillGuide
Anglerfish: Restores Hitpoints based on your Hitpoints level up to a maximum of <Num0> - can boost beyond your level (Members)	ペリカンアンコウ：体力レベルに応じて最大<Num0>体力を回復。上限以上の回復可能。（会員）	interface	generalUI	skillGuide
Saradomin brew: Restores <Num0>% of your Hitpoints level plus <Num1> - can boost beyond your level (Members)	サラドミンの秘薬：体力レベルの<Num0>%+<Num1>回復。上限以上の回復可能。（会員）	interface	generalUI	skillGuide
Equipment - Members Only	装備：会員限定	interface	generalUI	skillGuide
Nightmare Staff (without orb) (with <Num0> Magic)	悪夢の杖（オーブ無）（魔法<Num0>も）	interface	generalUI	skillGuide
Nightmare Staff (with orb) (with <Num0> Magic)	悪夢の杖（オーブ有）（魔法<Num0>も）	interface	generalUI	skillGuide
Enchanted zenyte jewellery	魔法付与されたゼナイトの宝飾品	interface	generalUI	skillGuide
Amulet of Rancour	怨恨のアミュレット	interface	generalUI	skillGuide
Mining	採掘	interface	generalUI	skillGuide
Rocks	岩石	interface	generalUI	skillGuide
Rune essence (after Rune Mysteries)	ルーンの素（「ルーンの謎」後）	interface	generalUI	skillGuide
Clay	粘土	interface	generalUI	skillGuide
Copper ore	銅鉱石	interface	generalUI	skillGuide
Tin ore	スズ鉱石	interface	generalUI	skillGuide
Blurite ore	ブルタイト鉱石	interface	generalUI	skillGuide
Members: Limestone	会員：石灰岩	interface	generalUI	skillGuide
Barronite (after Below Ice Mountain)	バロナイト（「氷山の地下」後）	interface	generalUI	skillGuide
Iron ore	鉄鉱石	interface	generalUI	skillGuide
Silver ore	銀鉱石	interface	generalUI	skillGuide
Members: Volcanic ash	会員：火山灰	interface	generalUI	skillGuide
Coal	石炭	interface	generalUI	skillGuide
Members: Pure essence (after Rune Mysteries)	会員：純粋な素（「ルーンの謎」後）	interface	generalUI	skillGuide
Members: Motherlode mine (lower level)	会員：富鉱帯鉱山（低層）	interface	generalUI	skillGuide
Members: Sandstone	会員：砂岩	interface	generalUI	skillGuide
Members: Dense essence (with <Num0> Crafting)	会員：濃密な素（工作<Num0>も）	interface	generalUI	skillGuide
Gold	金	interface	generalUI	skillGuide
Members: Gem rocks	会員：宝石の原岩	interface	generalUI	skillGuide
Members: Calcified rocks	会員：石炭化した石	interface	generalUI	skillGuide
Members: Volcanic sulphur	会員：火山硫黄	interface	generalUI	skillGuide
Members: Lovakengj Blast Mine	会員：ロヴァケイン爆発鉱山	interface	generalUI	skillGuide
Members: Granite	会員：花崗岩	interface	generalUI	skillGuide
Members: Volcanic Mine	会員：火山鉱山	interface	generalUI	skillGuide
Mithril ore	ミスリル鉱石	interface	generalUI	skillGuide
Members: Motherlode mine (upper level)	会員：富鉱帯鉱山（上層）	interface	generalUI	skillGuide
Members: Daeyalt essence (after Sins of the Father)	会員：ダエヤルトの素（「父の罪」後）	interface	generalUI	skillGuide
Members: Tainted essence chunk	会員：腐敗したエッセンスの塊	interface	generalUI	skillGuide
Members: Lovakite ore	会員：ロヴァカイト鉱石	interface	generalUI	skillGuide
Adamantite ore	アダマンタイト鉱石	interface	generalUI	skillGuide
Members: Soft clay	会員：柔らかい粘土	interface	generalUI	skillGuide
Members: Te Salt	会員：テ塩	interface	generalUI	skillGuide
Members: Efh Salt	会員：エフフ塩	interface	generalUI	skillGuide
Members: Urt Salt	会員：ウルト塩	interface	generalUI	skillGuide
Members: Basalt	会員：玄武岩	interface	generalUI	skillGuide
Members: Ancient essence (after Secrets of the North)	会員：古代のエッセンス（「北陸の秘密」後）	interface	generalUI	skillGuide
Runite ore	ルーナイト鉱石	interface	generalUI	skillGuide
Members: Amethyst	会員：アメシスト	interface	generalUI	skillGuide
Areas	地域	interface	generalUI	skillGuide
Shooting Stars	流れ星	interface	generalUI	skillGuide
Bronze pickaxe	青銅のツルハシ	interface	generalUI	skillGuide
Iron pickaxe	鉄のツルハシ	interface	generalUI	skillGuide
Steel pickaxe	鋼鉄のツルハシ	interface	generalUI	skillGuide
Black pickaxe	黒鉄のツルハシ	interface	generalUI	skillGuide
Members: Mining gloves	会員：採掘手袋	interface	generalUI	skillGuide
Mithril pickaxe	ミスリルのツルハシ	interface	generalUI	skillGuide
Adamant pickaxe	アダマントのツルハシ	interface	generalUI	skillGuide
Rune pickaxe	ルーンのツルハシ	interface	generalUI	skillGuide
Gilded pickaxe	黄金のツルハシ	interface	generalUI	skillGuide
Members: Superior mining gloves	会員：優れた採掘手袋	interface	generalUI	skillGuide
Members: Dragon pickaxe	会員：竜鉄のツルハシ	interface	generalUI	skillGuide
Members: <Num0>rd age pickaxe	会員：第<Num0>紀のツルハシ	interface	generalUI	skillGuide
Members: Infernal pickaxe (with <Num0> Smithing)	会員：獄炎のツルハシ（鍛冶<Num0>も）	interface	generalUI	skillGuide
Members: Expert mining gloves	会員：専門家の採掘手袋	interface	generalUI	skillGuide
Members: Crystal pickaxe (after Song of the Elves)	会員：水晶のツルハシ（「エルフの歌」後）	interface	generalUI	skillGuide
Members: Motherlode Mine	会員：富鉱帯鉱山	interface	generalUI	skillGuide
Members: Motherlode Mine upper area	会員：富鉱帯鉱山の上層	interface	generalUI	skillGuide
Mining Guild	採掘ギルド	interface	generalUI	skillGuide
Size-<Num0> stars	大きさ<Num0>の星	interface	generalUI	skillGuide
Strength	腕力	interface	generalUI	skillGuide
Bronze warhammer	青銅の戦鎚	interface	generalUI	skillGuide
Iron warhammer	鉄の戦鎚	interface	generalUI	skillGuide
Steel warhammer	鋼鉄の戦鎚	interface	generalUI	skillGuide
Members: Black halberd (with <Num0> Attack)	会員：黒鉄の矛槍（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: White halberd (with <Num0> Attack)	会員：白鉄の矛槍（攻撃力<Num0>も）	interface	generalUI	skillGuide
Black warhammer	黒鉄の戦鎚	interface	generalUI	skillGuide
Members: White warhammer (with <Num0> Prayer)	会員：白鉄の戦鎚（祈り<Num0>も）	interface	generalUI	skillGuide
Members: Mithril halberd (with <Num0> Attack)	会員：ミスリルの矛槍（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Adamant halberd (with <Num0> Attack)	会員：アダマントの矛槍（攻撃力<Num0>も）	interface	generalUI	skillGuide
Mithril warhammer	ミスリルの戦鎚	interface	generalUI	skillGuide
Members: Rune halberd (with <Num0> Attack)	会員：ルーンの矛槍（攻撃力<Num0>も）	interface	generalUI	skillGuide
Adamant warhammer	アダマントの戦鎚	interface	generalUI	skillGuide
Members: Hunter's spears (with <Num0> Ranged)	会員：狩人の槍（遠射<Num0>も）	interface	generalUI	skillGuide
Members: Dragon halberd (with <Num0> Attack)	会員：竜鉄の矛槍（攻撃力<Num0>も）	interface	generalUI	skillGuide
Rune warhammer	ルーンの戦鎚	interface	generalUI	skillGuide
Members: Barrelchest Anchor (with <Num0> Attack)	会員：バレルチェストの碇（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Granite maul (with <Num0> Attack)	会員：花崗岩の大槌（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Granite longsword (with <Num0> Attack)	会員：花崗岩の長剣（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: TzHaar-Ket-Om	会員：ツザー・ケット・オム	interface	generalUI	skillGuide
Members: Dragon warhammer	会員：竜鉄の戦鎚	interface	generalUI	skillGuide
Members: Ancient sceptre (requires Secrets of the North, <Num0> Attack and <Num1> Magic)	会員：古代の笏（「北陸の秘密」と攻撃力<Num0>と魔法<Num1>）	interface	generalUI	skillGuide
Members: Dharok's greataxe (with <Num0> Attack)	会員：ダロックの大斧（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Torag's hammers (with <Num0> Attack)	会員：トーラッグのハンマー（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Abyssal bludgeon (with <Num0> Attack)	会員：深淵の棍棒（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Elder maul (with <Num0> Attack)	会員：エルダーの大槌（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Dual Macuahuitl (with <Num0> Attack)	会員：二刀流マクアヒートル（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Soulreaper axe (with <Num0> Attack)	会員：ソウルリーパーの斧（攻撃力<Num0>も）	interface	generalUI	skillGuide
Members: Scythe of Vitur (with <Num0> Attack)	会員：ヴァーチャーの大鎌（攻撃力<Num0>も）	interface	generalUI	skillGuide
Shortcuts	近道	interface	generalUI	skillGuide
Barbarian	蛮族	interface	generalUI	skillGuide
Granite armour (with <Num0> Defence)	花崗岩の防具（守備力<Num0>も）	interface	generalUI	skillGuide
Members: Zombie helmet (with <Num0> Defence)	会員：ゾンビの兜（守備力<Num0>も）	interface	generalUI	skillGuide
Members: Inquisitor's armour (with <Num0> Defence)	会員：異端審問官の防具（守備力<Num0>も）	interface	generalUI	skillGuide
Primordial boots (with <Num0> Defence)	原初の靴（守備力<Num0>も）	interface	generalUI	skillGuide
Members: Bloodrager set (with <Num0> Defence)	会員：ブラッド・ムーン装備セット（守備力<Num0>も）	interface	generalUI	skillGuide
Shortcuts - Members Only	近道：会員限定	interface	generalUI	skillGuide
Cross the River Lum to Al Kharid (with <Num0> Agility and <Num1> Ranged)	ラム川を渡ってアル・カリッドへ（運動神経<Num0>と遠射<Num1>も）	interface	generalUI	skillGuide
Karamja (with <Num0> Agility and <Num1> Ranged)	カラムジャ（運動神経<Num0>と遠射<Num1>も）	interface	generalUI	skillGuide
Escape from the water obelisk island (with <Num0> Agility and <Num1> Ranged)	水オベリスクの島から脱出（運動神経<Num0>と遠射<Num1>も）	interface	generalUI	skillGuide
Scale the Observatory cliff (with <Num0> Agility and <Num1> Ranged, after completing the Observatory quest)	天文台の崖を登る（運動神経<Num0>と遠射<Num1>と「天文台クエスト」後）	interface	generalUI	skillGuide
Scale the Catherby cliff (with <Num0> Agility and <Num1> Ranged)	カサビーの崖を登る（運動神経<Num0>と遠射<Num1>も）	interface	generalUI	skillGuide
Scale Falador wall (with <Num0> Agility and <Num1> Ranged)	ファラドーの壁を登る（運動神経<Num0>と遠射<Num1>も）	interface	generalUI	skillGuide
Scale Yanille wall (with <Num0> Agility and <Num1> Ranged)	ヤニルの壁を登る（運動神経<Num0>と遠射<Num1>も）	interface	generalUI	skillGuide
Cross cave, south of Dorgesh-Kaan  (with <Num0> Agility and <Num1> Strength, after completing Death to the Dorgeshuun)	南ドーゲシュ・カーン洞窟通過（運動神経<Num0>・腕力<Num1>、「ドーゲシューンに死を」後）	interface	generalUI	skillGuide
Areas - Members Only	エリア：会員限定	interface	generalUI	skillGuide
Access the God Wars Dungeon via the Strength route	神戦ダンジョンへの腕力ルート	interface	generalUI	skillGuide
Enter the Bandos area of the God Wars Dungeon	神戦ダンジョンのバンドス占領地に入る	interface	generalUI	skillGuide
Barbarian - Members Only	蛮族：会員限定	interface	generalUI	skillGuide
